Industrial Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4686.3 at 2010-10-12T16:40:39. Report at Tuesday, October 12, 2010. Processed Wednesday at 2010-10-13T01:00:02+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
3.62,2.65,-,-,ONT,1300 Smiles,3.60,-,-,3.39,3.60,13.70,f,1.53,.15,3.81,21.00,17.1,,
.18,.061,-,-,TQH,3Q Hldgs,.061,-,-,.062,.07,-,,-,-.07,-,.84,7.3,,
.048,.015,.037,.037,FCS,4C Sec Solution,.037,+.2,811,.035,.037,-,,-,.10,-,-.58,-,,
.275,.03,.062,.06,AAY,AACL Hldgs,.06,-.1,1135,.06,.07,-,,-,-,-,-,-,,
.48,.365,.44,.425,ABP,Abacus Prop stp,.43,-.5,21498,.43,.435,3.90,,.39,.58,9.07,1.53,28.1,,
1.47,1.21,-,-,ALR,Aberdeen Leaders,1.30,-,-,1.27,1.32,9.50,f,1.08,1.29,7.31,10.29,12.6,,
2.60,1.70,2.41,2.36,ACR,Acrux,2.39,+4,6933,2.36,2.40,-,,-,-,-,29.08,8.2,,
.11,.027,-,-,ACW,Actinogen,.11,-,-,.08,.125,-,,-,.03,-,-1.85,-,,
.003,.001,-,-,ACWO,  opt aug12,.001,-,-,.001,-,-,,-,-,-,-,-,,
.013,.002,.002,.002,ACU,Acuvax,.002,-,2500,.002,.003,-,,-,-,-,-.34,-,,
.69,.28,-,-,ADA,Adacel Tech,.32,-,-,.285,.32,-,,-,.19,-,-3.50,-,,
.305,.145,.20,.20,AAU,Adcorp Aust,.20,-,271,.20,.21,-,,-,.08,-,-11.03,-,,
3.59,2.293,3.49,3.43,ABC,Adelaide Brighton,3.47,-2,22020,3.46,3.50,15.50,f,1.52,1.16,4.47,23.60,14.7,,
.32,.158,.245,.245,AYT,Adelaide Mgd unt,.245,-,810,.245,.25,15.00,,.14,1.64,61.22,2.11,11.6,,
