Industrial Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5500.7 at 2014-08-07T16:40:06. Report at Thursday, August 7, 2014. Processed Friday at 2014-08-08T01:00:05+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
7.25,5.35,6.20,6.15,ONT,1300 Smiles,6.15,-,50,6.14,6.15,15.00,f,1.39,.61,2.44,20.85,29.5,,
2.35,1.952,2.25,2.24,TIX,360 Cap Indust Fund ord unt,2.24,-,2124,2.23,2.25,18.60,,.92,1.94,8.30,17.12,13.1,,
.91,.465,.86,.845,TGP,360 Capital Grp stp,.85,+1,818,.85,.86,5.00,,1.53,.60,5.88,7.66,11.1,,
2.05,1.92,2.00,1.985,TOF,360 Capital Office ord unt,1.985,-1.5,1082,1.985,2.00,-,,-,-,-,-,-,,
2.39,2.13,2.26,2.21,TPN,3P Learning,2.21,-6,878,2.20,2.23,-,,-,-,-,-,-,,
.73,.30,.585,.57,NNW,99 Wuxian cdi,.57,-5,10836,.565,.58,-,,-,-,-,-,-,,
.003,.001,-,-,AYI,A1 Invest & Res,.001,-,-,-,.001,-,,-,-,-,-.54,-,,
2.60,2.155,2.53,2.50,ABP,Abacus Prop stp,2.52,-,6231,2.52,2.53,16.75,,1.10,2.34,6.65,18.46,13.7,,
1.385,1.18,1.24,1.21,ALR,Aberdeen Leaders,1.21,-1,767,1.21,1.235,7.00,f,.42,1.16,5.79,2.93,41.3,,
1.40,.835,1.39,1.36,AKG,Academies A'asia,1.36,-3,568,1.35,1.36,5.00,f,1.74,.16,3.68,8.70,15.6,,
.96,.85,.90,.895,ACQ,Acorn Capital Invest,.90,-,848,.90,.92,-,,-,-,-,-,-,,
.04,.025,.031,.031,ACQO,  opt oct15,.031,-,1050,.031,.04,-,,-,-,-,-,-,,
3.219,.75,1.76,1.647,ACR,Acrux,1.67,-6,14730,1.66,1.67,8.00,,2.23,.22,4.79,17.87,9.3,,
.045,.01,-,-,ACW,Actinogen,.018,-,-,.018,.038,-,,-,.01,-,-.29,-,,
.001,.001,-,-,ACWOA,  opt sep15,-,-,-,-,.001,-,,-,-,-,-,-,,
.57,.215,.29,.265,ADA,Adacel Tech,.29,-2,80,.265,.29,-,,-,.14,-,.70,41.4,,
.12,.04,-,-,AAU,Adcorp Aust,.061,-,-,.059,.064,-,,-,-.01,-,-5.55,-,,
4.375,3.15,3.48,3.38,ABC,Adelaide Brighton,3.43,-15,80915,3.42,3.43,16.50,f,1.44,1.38,4.81,23.70,14.5,,
.025,.005,-,-,ADQ,ADG Global Supply,.009,-,-,.005,.009,-,,-,.04,-,-2.11,-,,
.185,.054,.13,.125,AHZ,ADMEDUS,.125,-,8108,.125,.13,-,,-,.01,-,-.03,-,,
.155,.042,.115,.11,ADJ,Adslot,.11,-,33445,.11,.115,-,,-,.63,-,-1.12,-,,
.017,.005,.007,.007,ABV,Adv Braking Tech,.007,+.1,25256,.007,.008,-,,-,-,-,-.20,-,,
.003,.002,-,-,ABVO,  opt aug16,.002,-,-,.002,.004,-,,-,-,-,-,-,,
.064,.045,-,-,AMT,Adv Surg Dsgn & Mnft,.06,-,-,.01,.059,-,,-,.09,-,-.91,-,,
.72,.60,-,-,ASW,Advanced Share Reg,.625,-,-,.625,.65,3.70,f,.93,.14,5.92,3.43,18.2,,
.185,.08,-,-,AEI,Aeris Environmental,.11,-,-,.11,.16,-,,-,-.01,-,-1.03,-,,
1.446,.911,1.23,1.18,AFJ,Affinity Education,1.20,+.5,976,1.20,1.24,-,,-,-,-,-,-,,
.001,.001,-,-,AFT,AFT Corp,.001,-,-,-,.001,-,,-,-,-,-.02,-,,
.045,.03,-,-,AHA,AG Financial,.03,-,-,.028,.031,-,,-,-,-,-6.31,-,,
.042,.011,.013,.013,AGX,Agenix,.013,-,446,.012,.013,-,,-,-,-,5.19,.3,,
.005,.001,-,-,AGXO,  opt jun15,.001,-,-,.001,.012,-,,-,-,-,-,-,,
