Industrial Market - Daily,,,,,,,,,,,,,,,,,,
XAO 4622.2 at 16:39 10/5/2010  Report at 19:05 Monday 10/5/2010. Processed 19:22 Monday 10/5/2010.,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio,
3.00,2.50,-,-,ONT,1300 Smiles Ltd,2.85,,-,2.85,2.90,12.5,f,1.54,0.08,4.39,19.23,14.8,
0.18,0.095,-,-,TQH,3Q Hldgs Ltd,0.10,,-,0.06,0.13,-,,-,-0.08,-,3.28,3.0,
0.06,0.015,0.029,0.028,FCS,4C Sec Solution,0.029,-0.1,423,0.02,0.03,-,,-,0.01,-,-2.77,-,
0.275,0.22,-,-,AAY,Aacl Hldgs Ltd,0.24,,-,0.15,0.24,-,,-,-,-,-,-,
0.48,0.285,0.425,0.415,ABP,Abacus Prop stp,0.425,0.5,42758,0.42,0.425,5.75,,-,0.60,13.53,-2.32,-,
1.47,1.155,1.35,1.33,ALR,Aberdeen Leaders,1.33,-2,324,1.33,1.34,9,f,0.85,1.38,6.77,7.67,17.3,
2.60,0.81,1.90,1.86,ACR,Acrux Ltd,1.875,-3.5,1471,1.885,1.89,-,,-,0.06,-,-2.84,-,
0.10,0.027,0.035,0.027,ACW,Actinogen Ltd,0.035,,1273,0.035,0.048,-,,-,0.04,-,-1.88,-,
0.004,0.001,-,-,ACWO,  opt aug12,0.001,,-,-,-,-,,-,-,-,-,-,
0.035,0.006,0.008,0.007,ACU,Acuvax Ltd,0.007,,4920,0.007,0.008,-,,-,-,-,-0.37,-,
0.84,0.32,0.41,0.40,ADA,Adacel Tech,0.40,-1,131,0.38,0.42,-,,-,0.21,-,2.7,14.8,
0.305,0.18,0.19,0.19,AAU,Adcorp Aust,0.19,1,47,0.19,0.21,1,,-,0.07,5.26,-2.18,-,
3.01,2.03,2.80,2.72,ABC,Adelaide Brighton,2.76,3,18641,2.73,2.76,13.5,f,1.51,1.21,4.89,20.4,13.5,
1.565,1.10,1.51,1.50,AYT,Adelaide Managed unt,1.51,1,442,1.515,1.54,16.02,,0.43,1.79,10.61,6.83,22.1,
0.123,0.058,-,-,ADQ,ADG Global Supply,0.065,,-,0.058,0.065,-,,-,0.02,-,-11.08,-,
0.013,0.008,-,-,ADQO,  opt mar11,0.008,,-,0.004,0.01,-,,-,-,-,-,-,
0.016,0.004,-,-,ADL,Admerex Ltd,0.005,,-,0.004,0.005,-,,-,-,-,-0.4,-,
3.70,2.00,-,-,ADG,Adtrans Grp,3.50,,-,3.50,3.60,20,f,1.86,2.44,5.71,37.1,9.4,
0.015,0.004,-,-,ASC,Adultshop Com,0.01,,-,0.009,0.01,-,,-,0.02,-,-0.19,-,
0.005,0.002,-,-,ASCO,  opt dec11,0.003,,-,0.003,0.005,-,,-,-,-,-,-,
