Industrial Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5310.6 at 2015-01-15T16:40:36. Report at Thursday, January 15, 2015. Processed Friday at 2015-01-16T01:00:14+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
6.98,5.35,6.10,6.08,ONT,1300 Smiles,6.10,+2,3,6.08,6.10,14.50,f,1.45,.35,2.38,21.00,29.0,,
2.57,1.991,2.53,2.50,TIX,360 Capital Indust ord unt,2.53,+1,346,2.50,2.53,18.75,,2.40,2.21,7.41,45.00,5.6,,
1.07,.65,1.035,1.02,TGP,360 Capital Grp stp,1.02,-2,315,1.005,1.02,5.06,,2.38,.61,4.96,12.05,8.5,,
2.10,1.92,2.08,2.07,TOF,360 Capital Office ord unt,2.07,-,127,2.07,2.08,-,,-,-,-,-,-,,
2.60,1.94,2.28,2.25,3PL,3P Learning,2.28,+2,44,2.25,2.28,-,,-,-,-,-,-,,
.295,.20,-,-,8CO,8common,.20,-,-,.14,.23,-,,-,-,-,-,-,,
.39,.25,.345,.335,8IH,8I Hldgs cdi,.345,+1,1088,.34,.345,-,,-,-,-,-,-,,
.73,.30,.365,.35,NNW,99 Wuxian cdi,.36,-2,2176,.355,.36,-,,-,.02,-,.10,360.0,,
.002,.001,-,-,AYI,A1 Invest & Res,.001,-,-,-,.001,-,,-,-,-,-.20,-,,
3.23,2.20,3.06,2.99,ABP,Abacus Prop stp,3.00,-13,8764,3.00,3.01,17.00,,1.31,2.38,5.67,22.27,13.5,,
1.365,1.04,1.11,1.11,ALR,Aberdeen Leaders,1.11,+1,799,1.11,1.12,7.25,f,.42,1.16,6.53,3.02,36.8,,
1.40,.835,1.13,1.13,AKG,Academies A'asia,1.13,-,84,1.12,1.13,5.50,f,1.78,.05,4.87,9.80,11.5,,
1.91,1.65,1.70,1.70,ACX,Aconex,1.70,-3,214,1.65,1.715,-,,-,-,-,-,-,,
.96,.72,.74,.73,ACQ,Acorn Capital Invest,.73,-1,299,.73,.74,-,,-,-,-,-,-,,
.04,.002,.004,.003,ACQO,  opt oct15,.003,-.1,1080,.003,.01,-,,-,-,-,-,-,,
2.533,.75,1.41,1.29,ACR,Acrux,1.41,+9,9531,1.38,1.415,8.00,f,2.10,.12,5.67,16.80,8.4,,
.079,.011,.07,.066,ACW,Actinogen,.069,+.3,6893,.066,.069,-,,-,.01,-,-.29,-,,
.001,.001,-,-,ACWOA,  opt sep15,.001,-,-,-,.001,-,,-,-,-,-,-,,
.001,.001,-,-,ACU,Acuvax,.001,-,-,-,.001,-,,-,-,-,-.04,-,,
.49,.20,-,-,ADA,Adacel Tech,.295,-,-,.25,.28,-,,-,.09,-,-2.90,-,,
.095,.04,-,-,AAU,Adcorp Aust,.049,-,-,.05,.053,-,,-,-.02,-,-4.30,-,,
4.375,3.12,3.65,3.605,ABC,Adelaide Brighton,3.61,-3,13284,3.61,3.62,16.50,f,1.34,1.33,4.57,22.10,16.3,,
.185,.094,.135,.125,AHZ,ADMEDUS,.13,+.5,5178,.13,.135,-,,-,.02,-,-.55,-,,
.17,.062,.105,.094,ADJ,Adslot,.10,+.8,38830,.10,.105,-,,-,-,-,-1.20,-,,
.015,.005,.008,.008,ABV,Adv Braking Tech,.008,+.1,5000,.007,.008,-,,-,-,-,-.67,-,,
.003,.002,-,-,ABVO,  opt aug16,.002,-,-,.002,.003,-,,-,-,-,-,-,,
.72,.595,-,-,ASW,Advanced Share Reg,.65,-,-,.615,.65,3.70,f,.99,.14,5.69,3.68,17.7,,
.30,.08,.26,.26,AEI,Aeris Environmental,.26,-,500,.23,.26,-,,-,-.02,-,-.91,-,,
1.446,1.07,1.255,1.215,AFJ,Affinity Education,1.24,+2.5,2220,1.24,1.25,-,,-,.18,-,-4.39,-,,
.001,.001,-,-,AFT,AFT Corp,.001,-,-,-,.001,-,,-,-,-,-.02,-,,
.063,.03,.04,.039,AHA,AG Financial,.04,+.1,500,.017,.04,-,,-,-,-,-.60,-,,
.034,.01,-,-,AGX,Agenix,.014,-,-,.013,.015,-,,-,-,-,.65,2.2,,
.005,.001,-,-,AGXO,  opt jun15,.001,-,-,.001,.012,-,,-,-,-,-,-,,
15.590,12.55,13.77,13.53,AGL,AGL Energy,13.76,+10,17249,13.72,13.76,63.00,f,1.62,7.75,4.58,102.20,13.5,,
.11,.075,-,-,AGJ,Agricultural Land unt,.076,-,-,.076,.10,.52,,-,.06,6.84,-2.67,-,,
.13,.071,.12,.12,APW,AIMS Prop Sec Fund unt,.12,-,4962,.12,.125,.20,,25.90,.17,1.67,5.18,2.3,,
4.65,2.03,2.63,2.36,AGI,Ainsworth Game Tech,2.59,+22,16026,2.58,2.60,10.00,,1.90,.65,3.86,19.00,13.6,,
2.58,1.484,2.46,2.45,AIZ,Air New Zealand,2.46,-4,70,2.40,2.46,9.15,,2.42,1.50,3.72,22.12,11.1,,
1.26,.59,.67,.59,AJL,AJ Lucas Grp,.59,-6,230,.555,.615,-,,-,.40,-,-34.60,-,,
.68,.079,.09,.089,ACL,Alchemia,.09,-,3545,.09,.091,-,,-,.04,-,-2.10,-,,
22.95,12.00,-,-,AAI,Alcoa Inc cdi,22.95,-,-,-,22.40,9.85,,-,-,.43,-246.13,-,,
3.47,2.77,3.34,3.32,LEP,ALE Prop Grp stp,3.33,+1,243,3.33,3.35,16.45,,1.16,1.93,4.94,19.03,17.5,,
.715,.082,.64,.585,AJX,Alexium Int'l,.63,-,28748,.605,.63,-,,-,-,-,-1.99,-,,
.205,.06,.086,.085,AEB,Algae.Tec,.085,-.4,530,.081,.085,-,,-,.01,-,-1.00,-,,
.06,.044,-,-,AMT,Allegra Orthopaedics,.06,-,-,.06,-,-,,-,.09,-,-.15,-,,
1.62,.36,.44,.42,AQZ,Alliance Aviation,.44,+2.5,72378,.44,.485,5.70,f,1.71,1.36,12.95,9.72,4.5,,
9.30,4.33,4.75,4.51,ALQ,ALS,4.70,-16,22277,4.69,4.75,31.00,p,.92,-.02,6.60,28.41,16.5,,
.155,.125,-,-,AIQ,Alternative Invest unt,.15,-,-,.15,.155,-,,-,.17,-,.04,375.0,,
3.49,2.07,2.95,2.80,ALU,Altium,2.83,-8,5472,2.81,2.83,12.00,,.91,.07,4.24,10.89,26.0,,
.38,.225,.375,.37,AMA,AMA Grp,.375,-,1750,.37,.375,1.60,f,1.06,.04,4.27,1.70,22.1,,
11.51,8.01,11.29,10.82,AHD,Amalgamated Hldgs,11.02,+7,203,10.83,11.29,42.00,f,1.18,5.16,3.81,49.70,22.2,,
.20,.11,-,-,AMO,Ambertech,.20,-,-,.15,.19,-,,-,.32,-,-3.30,-,,
.18,.10,-,-,AMB,Ambition Grp,.15,-,-,.105,.20,-,,-,.15,-,-2.70,-,,
