Industrial Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5130.9 at 2013-03-06T16:42:36. Report at Wednesday, March 6, 2013. Processed Thursday at 2013-03-07T01:00:06+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
6.54,4.64,5.80,5.77,ONT,1300 Smiles,5.77,-2,757,5.77,5.79,19.20,f,1.51,.65,3.33,28.92,20.0,,
.50,.37,.47,.47,TIX,360 Cap Indust Fund ord unt,.47,-,1795,.47,.485,-,,-,-,-,-,-,,
.027,.004,-,-,AYI,A1 Invest & Res,.005,-,-,.004,.005,-,,-,.02,-,-1.20,-,,
.037,.015,-,-,AAY,AACL Hldgs,.02,-,-,.02,.024,-,,-,-.03,-,-3.11,-,,
2.30,1.895,2.20,2.18,ABP,Abacus Prop stp,2.20,+1,4992,2.19,2.20,16.50,,.41,2.30,7.50,6.83,32.2,,
1.36,.975,1.275,1.245,ALR,Aberdeen Leaders,1.275,+1.5,863,1.26,1.295,9.50,f,.28,1.21,7.45,2.64,48.3,,
.80,.44,.695,.685,AKG,Academies A'asia,.695,+.5,108,.665,.695,5.00,f,1.40,.12,7.19,7.01,9.9,,
4.77,2.64,4.06,3.98,ACR,Acrux,4.04,+7,7426,4.03,4.04,8.00,,.34,.11,1.98,2.73,148.0,,
.039,.01,-,-,ACW,Actinogen,.016,-,-,.016,.021,-,,-,-,-,-2.12,-,,
.003,.001,-,-,ACWOA,  opt sep15,.001,-,-,-,.03,-,,-,-,-,-,-,,
.002,.001,-,-,ACU,Acuvax,.001,-,-,-,.001,-,,-,-,-,-.01,-,,
