Industrial Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5773.7 at 2015-04-30T16:34:36. Report at Thursday, April 30, 2015. Processed Friday at 2015-05-01T01:00:05+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
7.00,5.62,6.30,6.25,ONT,1300 Smiles,6.25,+3,16,6.25,6.27,17.00,f,1.45,.38,2.72,24.60,25.4,,
2.79,2.151,2.62,2.56,TIX,360 Capital Indust ord unt,2.58,+2,885,2.56,2.58,19.58,,2.49,2.19,7.59,48.68,5.3,,
1.41,.74,1.24,1.21,TGP,360 Capital Grp stp,1.24,+4,1073,1.23,1.27,5.52,,2.73,-,4.45,15.09,8.2,,
2.24,1.925,2.09,2.06,TOF,360 Capital Office ord unt,2.07,-1,620,2.07,2.10,17.00,,.28,2.10,8.21,4.70,44.0,,
1.35,1.28,1.29,1.28,TOT,360 Capital Total Re stp,1.29,-,250,1.26,1.29,-,,-,-,-,-,-,,
.195,.001,.105,.094,3DM,3D Medical,.10,-.5,22362,.099,.10,-,,-,.01,-,-.24,-,,
2.68,1.94,2.58,2.53,3PL,3P Learning,2.53,-,312,2.53,2.58,-,,-,.10,-,-2.29,-,,
.295,.17,.175,.175,8CO,8common,.175,-1.5,32,.15,.175,-,,-,-,-,-.61,-,,
1.13,.25,1.03,.90,8IH,8I Hldgs cdi,1.01,+1,1999,1.00,1.03,-,,-,-,-,-,-,,
.73,.15,.23,.21,NNW,99 Wuxian cdi,.225,+1.5,1845,.215,.225,-,,-,.04,-,.13,173.1,,
.002,.001,-,-,AYI,A1 Invest & Res,.001,-,-,-,.001,-,,-,-,-,.04,2.5,,
3.337,2.401,2.99,2.89,ABP,Abacus Prop stp,2.95,-1,12692,2.95,2.97,17.00,,1.43,2.42,5.76,24.24,12.2,,
1.295,1.04,1.205,1.20,ALR,Aberdeen Leaders,1.20,-1.5,143,1.19,1.20,6.50,f,.44,1.34,5.42,2.86,42.0,,
1.40,.645,.76,.76,AKG,Academies A'asia,.76,-2.5,8,.76,.785,4.50,f,1.38,-.01,5.92,6.20,12.3,,
2.35,1.65,2.35,2.20,ACX,Aconex,2.30,+15,1813,2.26,2.35,-,,-,-,-,27.00,8.5,,
.94,.715,.77,.77,ACQ,Acorn Capital Invest,.77,-.5,1409,.765,.785,-,,-,.91,-,-8.05,-,,
.04,.001,-,-,ACQO,  opt oct15,.001,-,-,.001,.003,-,,-,-,-,-,-,,
2.10,.75,.92,.88,ACR,Acrux,.89,-1.5,1193,.89,.905,8.00,f,.75,.09,8.99,6.01,14.8,,
.15,.011,.10,.098,ACW,Actinogen,.10,-,3858,.098,.10,-,,-,.01,-,-.58,-,,
.006,.001,-,-,ACWOA,  opt sep15,.002,-,-,-,.001,-,,-,-,-,-,-,,
.43,.20,-,-,ADA,Adacel Tech,.40,-,-,.40,.475,.75,,-,.12,1.88,-2.60,-,,
