Industrial Market - Daily,,,,,,,,,,,,,,,,,,
XAO 4679.5 at 16:38 13/5/2010  Report at 19:05 Thursday 13/5/2010. Processed 20:04 Thursday 13/5/2010.,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio,
0.44,0.195,0.405,0.39,ASW,Advanced Share,0.39,,271,0.39,0.40,2.75,f,1.15,0.11,7.05,3.16,12.3,
0.185,0.075,-,-,AEI,Aeris Environmental,0.078,,-,0.062,0.078,-,,-,-,-,-2.05,-,
1.67,0.795,1.25,1.22,AVE,Aevum Ltd,1.24,-1,429,1.21,1.24,4,,1.05,2.07,3.23,4.2,29.5,
0.002,0.001,0.001,0.001,AFT,AFT Corp,0.001,,80000,0.001,0.002,-,,-,-,-,-0.01,-,
15.69,13.07,14.95,14.71,AGK,AGL Energy Ltd,14.95,28,9509,14.73,14.97,57,f,0.47,6.21,3.81,27,55.4,
0.19,0.13,-,-,AGJ,Agricultural Land unt,0.16,,-,0.16,0.175,2.12,,-,0.38,13.25,-2.28,-,
2.45,1.295,-,-,AHC,AHC Ltd,2.10,,-,2.00,2.30,-,,-,4.89,-,14.09,14.9,
16.50,14.74,15.17,15.17,ENY,Aii200energy etf unt,15.17,43,5,12.54,15.33,-,,-,-,-,-,-,
5.09,4.61,-,-,FIN,Aii200financials etf unt,4.65,,-,4.00,4.73,-,,-,-,-,-,-,
5.98,5.83,-,-,FIX,Aii200finxareit etf unt,5.83,,-,4.73,5.51,-,,-,-,-,-,-,
3.97,3.76,3.78,3.78,IDD,Aii200industrials etf unt,3.78,2,25,3.22,3.79,-,,-,-,-,-,-,
5.65,4.84,5.08,5.07,RSR,Aii200res etf unt,5.08,3,39,4.86,5.10,-,,-,-,-,-,-,
4.83,4.07,-,-,MAM,Aii300metals&Min etf unt,4.16,,-,3.68,4.26,-,,-,-,-,-,-,
0.22,0.065,0.115,0.115,AGI,Ainsworth Game Tech,0.115,-0.5,35,0.115,0.135,-,,-,0.01,-,-4.95,-,
1.145,0.67,-,-,AIZ,Air New Zealand,0.98,,-,0.985,1.01,5.17,,0.75,1.12,5.28,3.9,25.1,
0.11,0.10,-,-,AIG,Aircruising Aust,0.11,,-,-,0.10,-,,-,-0.11,-,-8.38,-,
5.60,2.14,2.34,2.14,AJL,AJ Lucas Grp,2.20,-10,2543,2.15,2.22,5.5,,2.91,1.32,2.50,16,13.8,
0.81,0.299,0.60,0.575,ACL,Alchemia Ltd,0.575,2.5,569,0.575,0.60,-,,-,0.09,-,-4.6,-,
47.10,14.78,15.10,15.10,AAI,Alcoa Inc cdi,15.10,,1,15.00,17.90,11.61,,-,-,0.77,-137.14,-,
2.43,1.768,2.18,2.16,LEP,ALE Prop Grp stp,2.17,1,484,2.17,2.20,27,,3.55,2.39,12.44,95.98,2.3,
5.91,2.57,2.86,2.78,ALS,Alesco Corp,2.81,4,2566,2.80,2.86,14,f,-,0.65,4.98,-17.36,-,
0.205,0.01,0.15,0.15,AJX,Alexium Int Grp,0.15,,827,0.13,0.16,-,,-,-,-,-0.13,-,
0.125,0.045,0.048,0.047,AEJ,Alinta Energy Grp stp,0.048,0.2,4781,0.047,0.048,-,,-,-1.53,-,-58.71,-,
0.245,0.09,0.092,0.091,ABQ,Allied Brands Ltd,0.091,-0.1,5100,0.091,0.092,0.5,,4.60,0.06,5.49,2.3,4.0,
0.005,0.001,-,-,ABQO,  opt dec10,0.001,,-,-,0.001,-,,-,-,-,-,-,
0.36,0.037,0.28,0.25,AEA,Altera Res Ltd,0.27,-1,5953,0.26,0.27,-,,-,-,-,-3,-,
0.12,0.06,-,-,AEAO,  opt jan12,0.095,,-,0.09,0.16,-,,-,-,-,-,-,
1.45,0.91,-,-,AIQ,Alternative Invest unt,1.01,,-,1.02,1.04,47,,-,1.46,46.53,-44.5,-,
0.45,0.235,-,-,ALU,Altium Ltd,0.24,,-,0.165,0.275,2,,-,0.09,8.33,-6.97,-,
0.078,0.019,-,-,AMA,AMA Grp Ltd,0.045,,-,0.04,0.049,-,,-,-0.09,-,7.75,0.6,
6.24,3.73,5.80,5.70,AHD,Amalgamated Hldgs,5.71,1,147,5.70,5.78,35,f,1.96,4.65,6.13,68.5,8.3,
0.63,0.42,-,-,AMO,Ambertech Ltd,0.58,,-,0.53,0.58,5.5,f,1.69,0.61,9.48,9.3,6.2,
0.42,0.165,-,-,AMB,Ambition Grp Ltd,0.34,,-,0.34,0.41,-,,-,0.14,-,-13.07,-,
0.72,0.53,0.68,0.655,AMH,Amcil Ltd,0.68,2,2000,0.67,0.68,2,,-,0.77,2.94,-1.14,-,
0.355,0.125,0.345,0.33,AMM,Amcom Telecomm,0.345,1.5,6411,0.335,0.345,0.9,f,3.09,0.18,2.61,2.78,12.4,
6.76,4.276,6.66,6.51,AMC,Amcor Ltd,6.65,19,119711,6.63,6.66,29.5,,0.71,2.25,4.44,20.9,31.8,
3.00,1.83,2.74,2.64,AEC,Ammtec Ltd,2.70,6,141,2.52,2.74,16.5,f,1.18,1.05,6.11,19.39,13.9,
1.265,0.675,0.76,0.74,AGF,AMP Capital China unt,0.76,3,1306,0.75,0.76,8.47,,1.18,1.12,11.14,10.02,7.6,
6.97,4.55,6.03,5.92,AMP,AMP Ltd,6.01,17,53621,6.00,6.01,30,p,1.24,0.80,4.99,37.1,16.2,
0.35,0.175,-,-,ANQ,Anaeco Ltd,0.205,,-,0.20,0.205,-,,-,-,-,-5.5,-,
0.015,0.001,-,-,ANQO,  opt may10,0.001,,-,-,0.001,-,,-,-,-,-,-,
0.004,0.001,-,-,ANQOA,  opt may12,0.001,,-,-,-,-,,-,-,-,-,-,
0.115,0.019,-,-,ALT,Analytica Ltd,0.033,,-,0.033,0.035,-,,-,-,-,-0.24,-,
13.48,8.01,13.26,12.94,ANN,Ansell Ltd,13.20,-3,10433,12.94,13.20,29,,2.82,1.92,2.20,81.7,16.2,
0.065,0.029,-,-,ANO,Antaria Ltd,0.04,,-,0.04,0.045,-,,-,0.04,-,1.46,2.7,
0.105,0.005,0.047,0.042,ADO,Anteo Diagnostics,0.047,0.5,11805,0.046,0.047,-,,-,-,-,-0.8,-,
0.07,0.001,0.038,0.038,ADOO,  opt sep10,0.038,-0.1,2000,0.024,0.039,-,,-,-,-,-,-,
0.025,0.005,-,-,ADOOA,  opt feb11,0.005,,-,0.006,-,-,,-,-,-,-,-,
0.20,0.016,0.017,0.017,ANP,Antisense Therapeutic,0.017,-0.1,1760,0.016,0.018,-,,-,-,-,-0.55,-,
26.23,14.90,23.29,22.91,ANZ,ANZ Banking Grp,23.29,55,77612,23.25,23.30,108,f,1.34,9.99,4.64,144.8,16.1,
13.55,6.60,12.72,12.72,APE,AP Eagers Ltd,12.72,2,24,12.71,12.75,62,f,1.96,8.81,4.87,121.6,10.5,
0.023,0.009,-,-,APP,APA Financial,0.012,,-,0.012,0.018,-,,-,-,-,0.1,12.0,
3.79,2.60,3.64,3.58,APA,APA Grp stp,3.64,9,5076,3.59,3.64,31.75,,0.79,-,8.72,25,14.6,
0.115,0.03,0.044,0.04,AEZ,APN European Retail stp,0.041,0.3,2170,0.041,0.043,-,,-,0.24,-,-11.22,-,
2.61,1.129,2.50,2.44,APN,APN News & Media,2.50,7,16767,2.47,2.51,4,f,4.17,-0.78,1.60,16.7,15.0,
0.41,0.15,0.265,0.265,APD,APN Prop Grp,0.265,,500,0.265,0.28,1.25,f,-,0.21,4.72,-17.88,-,
0.04,0.007,0.009,0.009,AOP,Apollo Cons,0.009,0.1,2500,0.008,0.009,-,,-,-,-,0.18,5.0,
0.018,0.008,-,-,AQL,Aquacarotene Ltd,0.011,,-,0.01,0.013,-,,-,-,-,-0.27,-,
0.058,0.015,0.016,0.015,APB,Arafura Pearls,0.015,-0.3,4000,0.012,0.017,-,,-,0.12,-,-7.66,-,
6.19,3.167,6.13,6.08,ARP,ARB Corp,6.10,-1,1704,6.09,6.10,17.5,f,2.31,1.22,2.87,40.44,15.1,
1.845,1.135,1.16,1.145,AAD,Ardent Leisure stp,1.16,2,10472,1.145,1.17,14.3,,0.19,1.10,12.33,2.73,42.5,
7.05,5.72,6.18,6.12,ARG,Argo Invest,6.12,-4,1842,6.12,6.16,25,f,-,6.23,4.08,-11.1,-,
1.098,0.006,0.09,0.09,ASV,Argus Solutions,0.09,-1,852,0.085,0.09,-,,-,-,-,-0.44,-,
0.37,0.215,0.26,0.26,ARA,Ariadne Aust,0.26,,538,0.25,0.26,1,,-,0.32,3.85,-2.46,-,
5.75,3.37,4.37,4.24,ALL,Aristocrat Leisure,4.26,,41028,4.25,4.27,4.5,,-,0.07,1.06,-31.3,-,
0.025,0.009,0.011,0.011,AEM,Artist & Entertain,0.011,-0.1,2200,0.011,0.012,-,,-,-,-,-1.54,-,
0.30,0.07,0.125,0.105,AKW,Arturus Capital,0.105,-2,2500,0.10,0.115,-,,-,0.25,-,21.65,0.5,
0.345,0.12,0.305,0.30,APH,Ascent Pharmahealth,0.30,,530,0.30,0.315,-,,-,0.06,-,3.7,8.1,
1.94,1.037,1.665,1.625,AIO,Asciano Grp stp,1.645,3,138238,1.63,1.645,-,,-,0.10,-,-41.9,-,
0.43,0.065,0.12,0.12,AFA,ASF Grp Ltd,0.12,-0.5,250,0.11,0.145,-,,-,0.02,-,-1.19,-,
1.475,0.555,1.425,1.35,ASZ,ASG Grp Ltd,1.42,8,2438,1.41,1.42,6,f,1.57,0.06,4.23,9.43,15.1,
0.267,0.007,-,-,AJJ,Asia Liver Trans,0.10,,-,0.04,0.10,0.5,,-,0.01,5.00,-0.25,-,
0.002,0.001,-,-,AJJO,  opt sep10,-,,-,-,0.001,-,,-,-,-,-,-,
1.06,0.90,1.04,1.02,AUF,Asian Masters Fund,1.04,2,119,1.04,1.04,-,,-,0.96,-,-1.19,-,
0.37,0.17,-,-,AKF,ASK Funding Ltd,0.255,,-,0.23,0.26,1.3,,2.46,0.34,5.10,3.2,8.0,
0.575,0.27,0.54,0.535,APZ,Aspen Grp stp,0.54,,2374,0.535,0.545,4.19,,-,0.68,7.76,-3.37,-,
0.256,0.10,-,-,ASP,Aspermont Ltd,0.10,,-,0.10,0.145,-,,-,-0.03,-,0.88,11.4,
1.15,0.75,0.85,0.81,AIR,Astivita Renewables,0.85,4,211,0.83,0.88,-,,-,0.38,-,8.23,10.3,
0.80,0.56,0.595,0.595,AKR,Astra Capital Ltd,0.595,,-,0.595,0.66,-,,-,1.62,-,-1.87,-,
0.515,0.275,0.375,0.37,AJA,Astro Jap Prop stp,0.375,0.5,6202,0.37,0.38,8.5,,-,0.76,22.67,-36.49,-,
2.70,1.61,1.80,1.795,ATR,Astron Ltd,1.80,5,8,1.75,1.80,-,,-,2.90,-,-11.79,-,
37.90,31.03,33.24,32.79,ASX,ASX Ltd,33.13,64,5920,33.13,33.23,163.6,f,1.10,3.19,4.94,180.6,18.3,
0.225,0.115,-,-,ACG,Atcor Medical,0.125,,-,0.12,0.13,-,,-,0.04,-,-3.06,-,
0.07,0.009,0.05,0.048,ATI,Atlantic Ltd,0.05,0.1,65740,0.049,0.051,-,,-,0.01,-,-0.12,-,
0.058,0.003,0.045,0.041,ATIO,  opt dec11,0.042,-0.1,6570,0.038,0.042,-,,-,-,-,-,-,
0.155,0.085,-,-,ATP,Atlas Southsea Pearl,0.11,,-,0.11,0.12,-,,-,0.13,-,-6.75,-,
1.654,1.171,-,-,AIA,Auckland Airport,1.55,,394,1.54,1.58,6.68,,0.84,1.22,4.31,5.63,27.5,
7.50,0.977,1.13,1.07,AIB,Aurora Global Tr unt,1.07,-6,175,1.00,1.17,54,,-,1.21,50.47,-5.76,-,
5.40,4.35,4.98,4.81,AUP,Aurora Prop unt,4.98,18,30,4.98,5.15,-,,-,5.24,-,-,-,
7.35,0.867,1.17,1.155,ABW,Aurora SAE ord unt,1.17,3,22,1.16,1.17,23,,-,1.13,19.66,-30.42,-,
1.12,1.00,1.015,1.005,AOD,Aurora Sandringham ,1.005,-0.5,639,1.005,1.015,5.6,f,-,1.05,5.57,-4.69,-,
1.72,1.62,-,-,AQF,AUS Gov Index Fund,1.72,,-,1.65,1.70,-,f,-,-,-,-,-,
2.34,0.855,1.95,1.92,ASL,Ausdrill Ltd,1.93,,1992,1.92,1.93,11,f,1.87,1.60,5.70,20.62,9.4,
5.95,2.98,4.27,4.14,AAX,Ausenco Ltd,4.18,6,9505,4.17,4.24,9.5,f,2.00,0.62,2.27,19,22.0,
1.64,1.18,1.365,1.33,AAC,Aust Agriculture,1.35,,6407,1.32,1.35,-,,-,2.42,-,-20.3,-,
0.016,0.002,0.005,0.005,AAK,Aust China Hldgs,0.005,,23010,0.004,0.006,-,,-,0.02,-,0.32,1.6,
0.005,0.001,-,-,AAKO,  opt dec13,0.001,,-,-,0.001,-,,-,-,-,-,-,
0.60,0.23,0.505,0.49,AEU,Aust Education unt,0.505,0.5,183,0.49,0.505,1.75,,5.37,1.29,3.47,9.4,5.4,
6.53,5.00,-,-,AYF,Aust Enhanced unt,6.45,,-,6.17,6.46,55,p,0.02,7.50,8.53,1,645.0,
37.00,20.00,25.50,25.50,AEF,Aust Ethical,25.50,-50,1,21.51,25.50,182,f,0.76,8.11,7.14,139,18.3,
5.41,4.26,4.99,4.90,AFI,Aust Foundation,4.90,-5,2899,4.90,4.92,21,f,0.43,4.80,4.29,8.93,54.9,
2.09,1.18,1.835,1.81,AIX,Aust Infra unt,1.825,3.5,32115,1.82,1.825,10,p,1.94,2.62,5.48,19.37,9.4,
1.265,0.84,1.16,1.155,ALF,Aust Leaders,1.16,,308,1.15,1.16,7,f,7.66,1.51,6.03,53.65,2.2,
0.10,0.015,-,-,ALFO,  opt nov10,0.017,,-,0.017,0.024,-,,-,-,-,-,-,
0.939,0.44,0.47,0.455,API,Aust Pharmaceutical,0.465,1.5,9054,0.46,0.465,3,f,2.03,0.79,6.45,6.1,7.6,
0.50,0.12,0.42,0.42,APK,Aust Power,0.42,-2,741,0.415,0.42,-,,-,-,-,-3.1,-,
7.90,5.43,7.22,7.20,AUI,Aust United Invest,7.21,6,143,7.08,7.21,25,f,0.75,7.24,3.47,18.7,38.6,
0.49,0.125,0.25,0.24,AVG,Aust Vintage Ltd,0.24,,416,0.23,0.25,-,,-,0.98,-,11.2,2.1,
3.12,2.08,2.26,2.19,ASB,Austal Ltd,2.20,1,170,2.15,2.23,6,,0.72,1.30,2.73,4.35,50.6,
1.465,0.715,1.145,1.125,AUN,Austar United,1.135,1.5,29268,1.115,1.135,-,,-,-0.31,-,4.7,24.1,
5.65,3.75,4.87,4.75,AUB,Austbrokers Hldgs,4.86,11,554,4.76,5.15,21,f,1.55,0.92,4.32,32.49,15.0,
1.925,1.21,1.705,1.64,AEO,Austereo Grp Ltd,1.64,2,146,1.62,1.705,9.1,f,1.32,-0.57,5.55,11.98,13.7,
3.60,1.40,3.50,3.46,ANG,Austin Engineer,3.47,-2,938,3.47,3.48,8.5,f,3.10,0.52,2.45,26.32,13.2,
0.33,0.20,-,-,ACK,Austock Grp Ltd,0.22,,-,0.20,0.22,-,,-,0.24,-,-6.58,-,
1.25,0.75,-,-,AYX,Austofix Grp Ltd,0.75,,-,0.60,0.74,-,,-,0.24,-,-2.5,-,
3.05,1.606,2.66,2.59,ALZ,Australand Prop stp,2.60,-5,5687,2.60,2.61,5,,-,0.68,1.92,-13.4,-,
0.055,0.008,0.055,0.055,AIY,Authorised Invest,0.055,,144,0.041,0.055,-,,-,0.03,-,0.05,110.0,
0.016,0.01,-,-,AIYO,  opt feb13,0.016,,-,-,0.02,-,,-,-,-,-,-,
0.092,0.028,0.055,0.05,ATJ,Auto Tech Ltd,0.055,1,299,0.05,0.055,-,,-,0.02,-,-4.29,-,
0.011,0.01,-,-,ATJO,  opt jun11,0.01,,-,0.002,-,-,,-,-,-,-,-,
0.11,0.02,-,-,AIE,Autodom Ltd,0.064,,-,0.064,0.089,-,,-,0.05,-,2.09,3.1,
2.88,1.22,2.54,2.47,AHE,Automotive Hldgs,2.52,2,1143,2.50,2.55,17,f,1.66,0.75,6.75,28.14,9.0,
0.235,0.024,0.027,0.026,AVX,Avexa Ltd,0.026,,202313,0.026,0.027,-,,-,0.04,-,-4.17,-,
0.275,0.087,0.125,0.125,AVH,Avita Medical Ltd,0.125,-0.5,15,0.125,0.13,-,,-,0.05,-,-3.66,-,
0.63,0.24,0.45,0.44,AVJ,AVJennings,0.45,1,425,0.43,0.45,-,,-,1.06,-,0.09,500.0,
1.337,0.791,1.01,0.99,AWB,AWB Ltd,1.00,0.5,51268,0.99,1.00,-,,-,1.81,-,18.5,5.4,
0.011,0.003,0.005,0.005,AWL,AWH Corp Ltd,0.005,,3070,0.004,0.005,-,,-,-,-,-0.2,-,
6.72,3.51,6.11,6.01,AXA,AXA Asia Pacific,6.11,12,41350,6.00,6.15,18.5,p,1.89,1.12,3.03,34.89,17.5,
0.08,0.025,-,-,AXI,Axiom Prop,0.035,,-,0.032,0.035,-,,-,0.04,-,-3.74,-,
13.49,7.384,12.20,11.80,BOQ,Bank of Qld,12.20,45,6734,12.16,12.20,52,f,1.78,7.20,4.26,92.4,13.2,
0.02,0.01,-,-,BBX,BBX Hldgs,0.01,,-,0.006,0.04,-,,-,0.06,-,19.48,0.1,
0.205,0.06,0.065,0.061,BEC,Becton Prop Grp stp,0.063,0.2,496,0.063,0.068,-,,-,0.16,-,-141.93,-,
1.40,0.50,1.10,1.09,BFG,Bell Financial Grp,1.10,,1368,1.09,1.10,8,f,1.41,0.25,7.27,11.3,9.7,
1.47,1.10,-,-,BET,Belmont Hldgs,1.17,,-,1.15,-,-,,-,1.78,-,-1.38,-,
10.48,5.901,9.52,9.32,BEN,Bendigo & Adelaide,9.42,5,15540,9.36,9.42,43,f,0.83,5.16,4.56,35.53,26.5,
0.09,0.022,0.038,0.038,BLT,Benitec Ltd,0.038,,150,0.037,0.04,-,,-,-,-,-0.65,-,
0.03,0.008,0.013,0.011,BLTO,  opt apr14,0.011,-0.1,312,0.011,0.011,-,,-,-,-,-,-,
0.012,0.002,-,-,BLTOA,  opt apr11,0.003,,-,0.002,-,-,,-,-,-,-,-,
0.329,0.223,-,-,BEL,Bentley Capital,0.25,,-,0.255,0.275,1,f,10.62,0.43,4.00,10.62,2.4,
0.737,0.35,-,-,BER,Berklee Ltd,0.42,,-,0.42,0.485,-,,-,1.23,-,19.64,2.1,
0.78,0.50,-,-,BYI,Beyond Intl,0.73,,-,0.73,0.74,6,,1.36,0.45,8.22,8.18,8.9,
0.045,0.007,0.017,0.016,BSI,Beyond Sportswear,0.017,0.3,2480,0.016,0.022,-,,-,-0.01,-,-0.57,-,
0.215,0.05,0.195,0.175,BGL,Bigair Grp Ltd,0.175,,1630,0.175,0.19,-,,-,0.05,-,1.59,11.0,
12.32,7.64,11.72,11.38,BBG,Billabong Intl,11.52,16,7165,11.49,11.54,36,p,1.59,0.84,3.13,57.2,20.1,
0.228,0.074,-,-,BDM,Biodiem Ltd,0.16,,-,0.12,0.16,-,,-,-,-,-4.26,-,
0.08,0.022,-,-,BOD,bioMD Ltd,0.034,,-,0.034,0.037,-,,-,-,-,-0.95,-,
-,-,-,-,BODO,  opt aug10,-,,-,-,-,-,,-,-,-,-,-,
0.016,0.008,-,-,BODOA,  opt dec11,0.01,,-,0.006,0.015,-,,-,-,-,-,-,
0.43,0.20,0.31,0.29,BNO,Bionomics Ltd,0.31,1,485,0.30,0.31,-,,-,0.06,-,-2.4,-,
0.06,0.015,0.021,0.02,BPO,BioProspect Ltd,0.021,0.2,4177,0.019,0.02,-,,-,-,-,-0.65,-,
3.336,1.038,1.355,1.305,BTA,Biota Hldgs,1.34,3,13218,1.315,1.34,-,,-,0.60,-,36.6,3.7,
0.31,0.16,-,-,BTC,Biotech Capital,0.23,,-,0.23,0.235,-,,-,0.32,-,0.47,48.9,
0.175,0.073,0.08,0.08,BIT,Biotron Ltd,0.08,0.6,250,0.074,0.08,-,,-,-,-,-1.56,-,
0.037,0.016,-,-,BITO,  opt dec11,0.02,,-,0.017,0.021,-,,-,-,-,-,-,
0.27,0.13,0.22,0.22,BIS,Bisalloy Steel,0.22,,499,0.21,0.225,-,,-,0.03,-,-3.44,-,
0.05,0.03,-,-,BSN,Bisan Ltd,0.035,,-,0.035,0.043,-,,-,0.04,-,-2.07,-,
1.325,1.026,1.215,1.195,BKI,BKI Invest Ltd,1.195,0.5,1220,1.19,1.215,5.5,f,1.18,1.41,4.60,6.47,18.5,
0.013,0.003,-,-,BKM,BKM Management,0.007,,-,0.007,0.009,-,,-,-,-,-0.2,-,
24.00,15.20,22.90,22.71,BKL,Blackmores Ltd,22.71,-9,27,22.71,22.81,99,f,1.33,3.76,4.36,132,17.2,
0.031,0.013,-,-,BIV,Blue Capital Ltd,0.021,,-,0.021,0.025,-,,-,0.02,-,-1.23,-,
3.48,1.86,2.58,2.53,BSL,BlueScope Steel,2.57,7,177080,2.57,2.58,5,,-,2.47,1.95,-61.37,-,
0.34,0.105,0.11,0.105,BLG,Bluglass Ltd,0.11,-1,1102,0.105,0.115,-,,-,0.04,-,-5.12,-,
-,-,3.48,3.35,BLYDA,Boart Longyear def,3.46,,20304,3.41,3.46,-,,-,-,-,-,-,
0.24,0.10,0.15,0.15,BNE,Bone Medical Ltd,0.15,,10,0.12,0.20,-,,-,-0.01,-,-2.96,-,
0.70,0.27,0.32,0.30,BOL,Boom Logistics,0.31,1,9090,0.305,0.315,1,,-,0.55,3.23,-24,-,
6.40,3.77,5.87,5.74,BLD,Boral Ltd,5.84,6,28954,5.79,5.84,12.5,f,1.82,4.23,2.14,22.7,25.7,
0.391,0.02,0.08,0.075,BPH,BPH Corp Ltd,0.075,-0.5,1644,0.076,0.08,-,,-,0.07,-,-2.68,-,
0.018,0.001,-,-,BPHO,  opt may10,0.001,,-,-,0.001,-,,-,-,-,-,-,
8.14,3.16,7.83,7.61,BKN,Bradken Ltd,7.83,34,9968,7.68,7.83,26,f,1.67,1.58,3.32,43.3,18.1,
0.35,0.20,-,-,BRC,Brain Resource,0.27,,-,0.22,0.235,-,,-,-0.01,-,1.6,16.9,
0.24,0.014,0.165,0.14,BZI,Brainz Instruments,0.165,2,6258,0.15,0.165,-,,-,0.03,-,-0.68,-,
0.06,0.025,0.04,0.025,BZIO,  opt may11,0.04,1,5125,0.02,0.04,-,,-,-,-,-,-,
8.37,5.54,7.13,6.97,BXB,Brambles Ltd,6.98,7,65101,6.94,7.04,25,p,1.38,0.66,3.58,34.45,20.3,
0.035,0.013,-,-,BNV,Brand New Vintage,0.022,,-,0.022,0.03,-,,-,0.02,-,-0.19,-,
0.273,0.085,0.145,0.135,BVA,Bravura Solutions,0.145,,4057,0.14,0.145,-,,-,-0.06,-,-1.97,-,
-,-,-,-,BVAR,  rts31mayd,-,,-,-,-,-,,-,-,-,-,-,
0.025,0.01,-,-,BPK,Bremer Park Ltd,0.011,,-,0.01,0.03,-,,-,-,-,-0.5,-,
2.45,0.70,2.10,2.10,BRG,Breville Grp Ltd,2.10,-12,68,2.10,2.20,7.5,,1.68,0.59,3.57,12.62,16.6,
16.80,10.70,12.80,12.52,BKW,Brickworks Ltd,12.80,29,526,12.66,12.85,39.5,f,2.54,9.06,3.09,100.5,12.7,
0.515,0.15,0.325,0.305,BYL,Brierty Ltd,0.325,-0.5,105,0.305,0.33,1.5,f,2.65,0.33,4.62,3.98,8.2,
0.40,0.31,0.36,0.36,BBL,Brisbane Broncos,0.36,,22,0.33,0.39,0.5,f,1.78,0.12,1.39,0.89,40.4,
1.40,1.03,-,-,BCS,Brisconnection Tr stp,1.10,,-,1.05,1.255,-,,-,-0.54,-,15.06,7.3,
0.005,0.002,0.003,0.003,BRO,Broad Invest,0.003,,2000,0.003,0.004,-,,-,-,-,-0.66,-,
