Industrial Market - Daily,,,,,,,,,,,,,,,,,
XAO 4893.1 at 16:34 31/3/2010  Report at 19:06 Wednesday 31/3/2010. Processed 19:20 Wednesday 31/3/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio
3.00,2.50,2.90,2.90,ONT,1300 Smiles Ltd,2.90,5,5,2.82,2.90,12.5,f,1.54,0.08,4.31,19.23,15.1
0.18,0.10,-,-,TQH,3Q Hldgs Ltd,0.10,,-,0.095,0.14,-,,-,-0.08,-,3.28,3.0
0.065,0.015,-,-,FCS,4C Sec Solution,0.017,,-,0.015,0.02,-,,-,0.01,-,-2.77,-
0.48,0.28,0.405,0.395,ABP,Abacus Prop stp,0.40,-0.5,70339,0.40,0.405,5.75,,-,0.60,14.38,-2.32,-
1.47,1.05,1.47,1.46,ALR,Aberdeen Leaders,1.46,,120,1.46,1.47,9,f,0.85,1.38,6.16,7.67,19.0
2.60,0.52,2.35,2.24,ACR,Acrux Ltd,2.34,11,5460,2.30,2.34,-,,-,0.06,-,-2.84,-
0.10,0.017,0.045,0.045,ACW,Actinogen Ltd,0.045,,240,0.033,0.045,-,,-,0.04,-,-1.88,-
0.004,0.001,-,-,ACWO,  opt aug12,0.001,,-,-,-,-,,-,-,-,-,-
0.05,0.011,-,-,ACU,Acuvax Ltd,0.011,,-,0.011,0.013,-,,-,-,-,-0.37,-
0.84,0.32,0.365,0.36,ADA,Adacel Tech,0.36,0.5,135,0.36,0.375,-,,-,0.21,-,2.7,13.3
0.31,0.18,0.195,0.195,AAU,Adcorp Aust,0.195,,619,0.195,0.20,1,,-,0.07,5.13,-2.18,-
3.01,1.84,2.65,2.58,ABC,Adelaide Brighton,2.58,-3,26272,2.57,2.59,13.5,f,1.51,1.21,5.23,20.4,12.6
1.53,1.10,1.34,1.32,AYT,Adelaide Managed unt,1.32,-1.5,817,1.32,1.36,13.82,,0.49,1.79,10.47,6.83,19.3
0.123,0.058,0.065,0.065,ADQ,ADG Global Supply,0.065,0.2,158,0.064,0.072,-,,-,0.02,-,-11.08,-
0.013,0.01,-,-,ADQO,  opt mar11,0.012,,-,0.008,0.028,-,,-,-,-,-,-
0.016,0.004,0.005,0.005,ADL,Admerex Ltd,0.005,,31000,0.005,0.006,-,,-,-,-,-0.4,-
3.70,2.00,3.50,3.50,ADG,Adtrans Grp,3.50,,1,2.76,3.50,20,f,1.86,2.44,5.71,37.1,9.4
