Industrial Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5506.5 at 2015-06-05T16:39:37. Report at Friday, June 5, 2015. Processed Tuesday at 2015-06-09T01:00:07+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
7.00,5.70,6.47,6.30,ONT,1300 Smiles,6.47,+18,19,6.30,6.55,17.00,f,1.45,.38,2.63,24.60,26.3,,
2.79,2.17,2.54,2.46,TIX,360 Capital Indust ord unt,2.53,+7,987,2.53,2.54,19.58,,2.49,2.19,7.74,48.68,5.2,,
1.41,.76,1.115,1.09,TGP,360 Capital Grp stp,1.11,+1,921,1.11,1.145,5.52,,2.73,-,4.97,15.09,7.4,,
2.24,1.925,2.13,2.08,TOF,360 Capital Office ord unt,2.10,-3,309,2.09,2.13,17.00,,.28,2.10,8.10,4.70,44.7,,
1.35,1.16,1.20,1.20,TOT,360 Capital Total Re stp,1.20,-,59,1.20,1.24,-,,-,-,-,-,-,,
.195,.002,.115,.11,3DM,3D Medical,.11,-.5,5144,.11,.115,-,,-,.01,-,-.24,-,,
2.85,1.94,2.44,2.41,3PL,3P Learning,2.42,-,117,2.41,2.50,-,,-,.10,-,-2.29,-,,
.295,.145,.185,.185,8CO,8common,.185,+.5,270,.175,.185,-,,-,-,-,-.61,-,,
1.13,.25,.875,.845,8IH,8I Hldgs cdi,.845,-3,408,.805,.88,-,,-,-,-,-,-,,
.73,.15,.165,.165,NNW,99 Wuxian cdi,.165,+.5,1147,.16,.17,-,,-,.04,-,.13,126.9,,
.002,.001,.001,.001,AYI,A1 Invest & Res,.001,-,10000,.001,.001,-,,-,-,-,.04,2.5,,
3.337,2.44,2.87,2.84,ABP,Abacus Prop stp,2.86,-,5896,2.85,2.87,17.00,,1.43,2.42,5.94,24.24,11.8,,
1.29,1.04,1.16,1.155,ALR,Aberdeen Leaders,1.16,+.5,72,1.16,1.20,6.50,f,.44,1.30,5.60,2.86,40.6,,
1.40,.645,.80,.78,AKG,Academies A'asia,.78,-,75,.78,.80,4.50,f,1.38,-.01,5.77,6.20,12.6,,
2.82,1.65,2.82,2.80,ACX,Aconex,2.81,+2,2828,2.81,3.00,-,,-,-,-,27.00,10.4,,
.94,.715,.75,.735,ACQ,Acorn Capital Invest,.735,-.5,322,.73,.75,-,,-,.92,-,-8.05,-,,
.037,.001,-,-,ACQO,  opt oct15,.001,-,-,.001,.005,-,,-,-,-,-,-,,
2.10,.755,.90,.87,ACR,Acrux,.895,+2,1828,.89,.90,8.00,f,.75,.09,8.94,6.01,14.9,,
.15,.011,.077,.075,ACW,Actinogen,.077,-.2,20809,.075,.079,-,,-,.01,-,-.58,-,,
.006,.001,-,-,ACWOA,  opt sep15,.002,-,-,-,.001,-,,-,-,-,-,-,,
.215,.001,.17,.165,ACU,Acuvax,.17,+.5,8916,.17,.175,-,,-,-,-,-.04,-,,
.62,.20,.58,.565,ADA,Adacel Tech,.575,+5.5,579,.545,.58,.75,,-,.12,1.30,-2.60,-,,
.066,.035,-,-,AAU,Adcorp Aust,.037,-,-,.037,.061,-,,-,-.03,-,-1.78,-,,
4.80,3.12,4.62,4.51,ABC,Adelaide Brighton,4.57,-1,12292,4.54,4.58,17.00,f,1.58,1.35,3.72,26.90,17.0,,
.167,.06,.067,.063,AHZ,ADMEDUS,.063,-.2,71361,.063,.064,-,,-,.01,-,-1.22,-,,
.17,.077,.105,.10,ADJ,Adslot,.10,-.5,1767,.10,.105,-,,-,.69,-,-1.04,-,,
.009,.005,.006,.006,ABV,Adv Braking Tech,.006,-,3333,.006,.007,-,,-,-,-,-.64,-,,
.003,.002,-,-,ABVO,  opt aug16,.003,-,-,-,.002,-,,-,-,-,-,-,,
.71,.595,-,-,ASW,Advanced Share Reg,.71,-,-,.68,.705,3.85,f,.96,.15,5.42,3.69,19.2,,
.25,.19,-,-,AER,Aeeris,.20,-,-,.18,.20,-,,-,-,-,-,-,,
.60,.087,.50,.50,AEI,Aeris Environmental,.50,-2,40,.46,.49,-,,-,.01,-,-1.36,-,,
1.480,.95,.98,.955,AFJ,Affinity Education,.97,+.5,7429,.97,.975,-,,-,-.15,-,-2.90,-,,
.001,.001,-,-,AFT,AFT Corp,.001,-,-,-,.001,-,,-,-,-,-.02,-,,
.063,.006,-,-,AHA,AG Financial,.009,-,-,.008,.015,-,,-,-,-,-.03,-,,
.022,.01,.014,.014,AGX,Agenix,.014,+.1,1500,.013,.018,-,,-,.01,-,.79,1.8,,
.001,.001,-,-,AGXO,  opt jun15,.001,-,-,-,.001,-,,-,-,-,-,-,,
16.66,12.55,15.78,15.42,AGL,AGL Energy,15.55,+4,14457,15.43,15.58,63.00,f,1.65,8.49,4.05,103.90,15.0,,
.105,.076,-,-,AGJ,Agricultural Land unt,.09,-,-,.09,.105,.52,,3.38,.11,5.78,1.76,5.1,,
.15,.105,.135,.135,APW,AIMS Prop Sec Fund unt,.135,-.2,139,.135,.14,.23,,25.30,-,1.70,5.82,2.3,,
3.98,2.03,2.80,2.70,AGI,Ainsworth Game Tech,2.74,-7,13181,2.71,2.83,10.00,f,1.90,.71,3.65,19.00,14.4,,
2.90,1.595,2.61,2.59,AIZ,Air New Zealand,2.60,-4,229,2.58,2.70,11.15,,1.95,1.45,4.29,21.72,12.0,,
.94,.215,-,-,AJL,AJ Lucas Grp,.42,-,-,.35,.39,-,,-,.38,-,-9.60,-,,
.68,.035,.04,.039,ACL,Alchemia,.039,-.1,12702,.039,.04,-,,-,.04,-,-5.30,-,,
26.86,14.61,-,-,AAI,Alcoa Inc cdi,20.90,-,-,6.00,21.50,9.90,,-,-,.47,-246.13,-,,
3.94,2.90,3.76,3.67,LEP,ALE Prop Grp stp,3.76,-,589,3.74,3.76,16.65,,.96,1.96,4.43,15.98,23.5,,
.835,.082,.585,.53,AJX,Alexium Int'l,.575,+1,5958,.575,.585,-,,-,-.01,-,-2.25,-,,
.105,.04,.055,.055,AEB,Algae.Tec,.055,-,250,.055,.06,-,,-,.01,-,-.80,-,,
.325,.05,-,-,AMT,Allegra Orthopaedics,.29,-,-,.22,.29,-,,-,.07,-,-.45,-,,
1.455,.36,.44,.415,AQZ,Alliance Aviation,.415,-.5,452,.415,.44,5.70,f,-,-,13.73,-20.80,-,,
9.30,4.33,6.11,5.84,ALQ,ALS,6.02,+11,12320,5.84,6.02,21.00,p,-,.05,3.49,-43.37,-,,
.125,.093,.125,.125,AIQ,Alternative Invest unt,.125,-,10380,.12,.13,-,,-,.14,-,.58,21.6,,
5.31,2.10,4.47,4.34,ALU,Altium,4.45,-,5501,4.38,4.48,16.00,,.89,.41,3.60,14.27,31.2,,
.595,.225,.595,.58,AMA,AMA Grp,.595,+1,11848,.59,.595,1.60,f,1.40,-,2.69,2.24,26.6,,
13.37,8.79,13.05,12.68,AHD,Amalgamated Hldgs,12.91,-9,343,12.67,13.07,43.00,f,1.23,5.23,3.33,52.80,24.5,,
.20,.11,-,-,AMO,Ambertech,.15,-,-,.135,.15,-,,-,.32,-,-4.29,-,,
.16,.10,-,-,AMB,Ambition Grp,.16,-,-,.10,.16,-,,-,.17,-,-.27,-,,
24.959,18.258,-,-,AKY,AMCB Fund No 5,19.20,-,-,-,19.18,233.00,,1.36,46.33,12.14,316.00,6.1,,
1.010,.83,.90,.89,AMH,AMCIL,.89,-1.5,905,.885,.90,2.50,f,.93,95.00,2.81,2.33,38.2,,
2.99,1.84,2.33,2.28,AMM,Amcom Telco,2.30,-2,4805,2.28,2.33,9.00,f,.90,.40,3.91,8.11,28.4,,
14.78,9.88,14.20,14.02,AMC,Amcor,14.14,-,23758,14.13,14.14,47.90,,1.38,-.06,3.39,66.03,21.4,,
.21,.11,.175,.175,AOW,American Patriot Oil,.175,-.5,300,.165,.175,-,,-,-,-,-1.23,-,,
.06,.02,-,-,AOWO,  opt oct16,.023,-,-,.021,.023,-,,-,-,-,-,-,,
6.83,5.02,6.30,6.085,AMP,AMP,6.14,-6,78580,6.13,6.15,26.00,p,1.17,1.42,4.23,30.30,20.3,,
1.875,.65,1.76,1.71,AGF,AMP Capital China unt,1.73,+7.5,37901,1.725,1.745,2.92,,16.72,1.80,1.69,48.82,3.5,,
90.91,84.64,-,-,AYK,Aust Masters YF4,85.15,-,-,85.19,-,312.00,f,1.03,85.27,3.66,320.84,26.5,,
79.918,61.62,-,-,AYD,Aust Masters YF1,61.83,-,-,61.93,-,395.00,f,1.14,79.99,6.39,449.89,13.7,,
76.347,73.563,-,-,AYJ,Aust Masters YF3,74.54,-,-,74.65,-,480.00,f,1.01,87.67,6.44,485.00,15.4,,
90.726,79.745,-,-,AYH,Aust Masters YF2,80.56,-,-,80.70,-,382.00,f,1.10,90.44,4.74,420.00,19.2,,
.008,.003,.003,.003,ANQ,AnaeCo,.003,-,193,.003,.004,-,,-,-,-,-.20,-,,
.05,.01,.013,.012,ALT,Analytica,.012,-,19560,.012,.013,-,,-,-,-,-.46,-,,
.80,.28,.72,.72,ANR,Anatara Lifesciences,.72,+.5,8,.705,.73,-,,-,.02,-,-2.61,-,,
.338,.013,-,-,AB1,Animoca Brands,.19,-,-,.18,.195,-,,-,-,-,-13.45,-,,
30.40,18.11,26.15,25.50,ANN,Ansell,25.97,+20,3658,25.75,26.50,49.24,,.92,.63,1.90,45.53,57.0,,
.036,.013,-,-,ANO,Antaria,.032,-,-,.027,.032,-,,-,.01,-,.03,106.7,,
.21,.078,.085,.081,ADO,Anteo Diagnostics,.081,-,3503,.081,.084,-,,-,-,-,-.50,-,,
.185,.08,.125,.12,ANP,Antisense Therapeut,.12,-,1261,.115,.12,-,,-,.01,-,-2.15,-,,
.06,.025,-,-,ANPO,  opt jan17,.05,-,-,.04,.05,-,,-,-,-,-,-,,
37.25,30.47,31.45,30.94,ANZ,ANZ Banking Grp,31.17,-33,65852,31.11,31.19,181.00,f,1.50,15.75,5.81,270.70,11.5,,
9.85,5.20,9.07,8.63,APE,AP Eagers,9.00,-8,825,9.00,9.05,27.00,f,1.59,2.38,3.00,43.00,20.9,,
9.88,6.593,8.83,8.61,APA,APA Grp stp,8.71,-3,23637,8.61,8.74,36.25,,2.27,2.47,4.16,82.16,10.6,,
1.08,.675,.80,.755,APN,APN News & Media,.77,-2,22289,.765,.795,-,,-,-.25,-,1.17,65.8,,
3.55,2.42,3.24,3.20,APO,APN Outdoor Grp,3.20,-,67,3.18,3.23,-,f,-,-,-,-,-,,
.43,.267,.42,.39,APD,APN Prop Grp,.42,+2,1600,.39,.42,2.50,f,2.17,.25,5.95,5.43,7.7,,
.76,.48,.66,.66,APX,Appen,.66,-,26,.66,.70,-,,-,-,-,-,-,,
.28,.095,.105,.095,ALA,Applabs Tech,.095,-1.5,13891,.095,.10,-,,-,.13,-,-7.99,-,,
.085,.01,-,-,ALAO,  opt may16,.012,-,-,.007,.014,-,,-,-,-,-,-,,
.54,.18,-,-,AQU,Aquaint Capital,.28,-,-,-,.28,1.00,,1.58,-,3.57,1.58,17.7,,
14.49,10.49,13.59,13.27,ARB,ARB Corp,13.40,-8,690,13.23,13.80,29.00,f,2.03,2.42,2.16,58.75,22.8,,
3.49,1.75,2.11,2.06,AAD,Ardent Leisure Grp stp,2.09,-2,13543,2.07,2.09,13.20,p,.83,.78,6.32,10.92,19.1,,
1.90,1.17,1.635,1.58,ARF,Arena REIT stp,1.615,-1,2690,1.58,1.665,9.77,,2.59,1.18,6.05,25.34,6.4,,
8.44,7.34,8.04,7.95,ARG,Argo Invest,8.02,-,1406,7.95,8.02,28.50,f,1.06,7.84,3.55,30.20,26.6,,
.43,.34,.39,.385,ARA,Ariadne Aust,.39,+.5,218,.39,.395,1.00,p,2.78,.42,2.56,2.78,14.0,,
8.74,5.17,7.80,7.60,ALL,Aristocrat Leisure,7.70,+6,22208,7.50,7.97,16.00,,-,1.62,2.08,-1.01,-,,
.117,.089,.105,.10,AIK,Armidale Invest,.10,-.5,2750,.10,.105,-,,-,12.45,-,1.20,8.3,,
1.00,.90,-,-,AWQ,Arowana Aust Fund,.98,-,-,.91,.98,-,,-,-,-,-,-,,
.055,.015,-,-,AWQO,  opt jun16,.025,-,-,.025,-,-,,-,-,-,-,-,,
1.05,.675,-,-,AWN,Arowana Internat,.715,-,-,.70,.715,4.40,p,15.44,.87,6.15,67.93,1.1,,
.800,.14,.17,.165,ARI,Arrium,.165,-,34299,.16,.17,9.00,,-,.40,54.55,-69.89,-,,
.003,.001,-,-,AJR,Arunta Resources,.001,-,-,.001,.002,-,,-,-,-,-.09,-,,
.001,.001,-,-,AJRO,  opt jul19,.001,-,-,-,.001,-,,-,-,-,-,-,,
2.13,1.60,1.885,1.84,AHY,Asaleo Care,1.875,+2.5,5169,1.86,1.89,-,,-,-,-,-,-,,
6.89,5.19,6.565,6.475,AIO,Asciano,6.53,+2,22551,6.52,6.54,16.75,f,1.56,.93,2.57,26.10,25.0,,
.345,.145,.335,.335,AFA,ASF Grp,.335,-,100,.325,.335,-,,-,.06,-,-1.41,-,,
.93,.375,.865,.815,ASZ,ASG Grp,.845,+.5,2120,.83,.855,-,f,-,.03,-,5.26,16.1,,
1.94,.45,.61,.57,ASH,Ashley Services Grp,.60,+2,364,.595,.61,2.30,f,1.51,.17,3.83,3.48,17.2,,
.50,.25,.375,.375,DIG,Asia Pac Digital,.375,+.5,121,.375,.40,-,,-,-.03,-,-8.41,-,,
1.32,1.045,1.275,1.26,AJD,Asia Pacific Data stp,1.265,-,2382,1.265,1.275,4.55,,4.03,1.11,3.60,18.32,6.9,,
.125,.07,.084,.081,AJJ,Asian American Med,.084,-1.6,306,.084,.10,-,,-,.02,-,-.25,-,,
1.53,.99,1.50,1.50,AUF,Asian Masters Fund,1.50,-,143,1.50,1.53,2.00,,-,1.40,1.33,-.39,-,,
.115,.077,.078,.077,AKF,ASK Funding,.077,-1.1,526,.059,.078,-,f,-,.09,-,-1.60,-,,
1.355,1.17,1.31,1.30,APZ,Aspen Grp stp,1.30,-1,542,1.30,1.31,8.50,,-,1.37,6.54,-19.99,-,,
