Industrial Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4829.2 at 2010-12-20T16:42:02. Report at Monday, December 20, 2010. Processed Tuesday at 2010-12-21T01:00:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
3.80,2.68,3.80,3.73,ONT,1300 Smiles,3.80,+4,304,3.74,3.85,13.70,f,1.53,.15,3.61,21.00,18.1,,
.17,.061,-,-,TQH,3Q Hldgs,.075,-,-,.077,.10,-,,-,-.07,-,.84,8.9,,
.048,.015,.032,.032,FCS,4C Sec Solution,.032,-.1,500,.03,.038,-,,-,.10,-,-.58,-,,
.275,.03,-,-,AAY,AACL Hldgs,.077,-,-,.077,.091,-,,-,-,-,-,-,,
2.35,1.825,2.28,2.22,ABP,Abacus Prop stp,2.28,+5,4447,2.22,2.28,3.90,,.39,.58,1.71,1.53,149.0,,
1.47,1.21,1.30,1.30,ALR,Aberdeen Leaders,1.30,+.5,110,1.29,1.30,9.50,f,1.08,1.36,7.31,10.29,12.6,,
.56,.365,.50,.50,AKG,Academies Aus Grp,.50,-,240,.38,.50,3.00,,1.43,.15,6.00,4.28,11.7,,
3.67,1.70,3.62,3.56,ACR,Acrux,3.56,-1,4207,3.55,3.58,-,,-,-,-,29.08,12.2,,
.105,.023,-,-,ACW,Actinogen,.069,-,-,.063,.07,-,,-,.03,-,-1.85,-,,
.014,.001,-,-,ACWO,  opt aug12,.01,-,-,.001,-,-,,-,-,-,-,-,,
.011,.01,-,-,ACWOA,  opt sep15,.011,-,-,.012,.015,-,,-,-,-,-,-,,
.011,.001,.003,.003,ACU,Acuvax,.003,-.1,147,.003,.004,-,,-,-,-,-.34,-,,
.69,.28,.375,.375,ADA,Adacel Tech,.375,-,472,.33,.375,-,,-,.19,-,-3.50,-,,
.26,.145,-,-,AAU,Adcorp Aust,.21,-,-,.20,.21,-,,-,.08,-,-11.03,-,,
.003,.001,-,-,ABN,Adeffective Ltd,.001,-,-,.001,.002,-,,-,-,-,.04,2.5,,
3.72,2.293,3.25,3.12,ABC,Adelaide Brighton,3.15,-8,11675,3.12,3.20,15.50,f,1.52,1.16,4.92,23.60,13.3,,
.32,.158,.255,.255,AYT,Adelaide Mgd unt,.255,-,873,.255,.265,15.00,,.14,1.64,58.82,2.11,12.1,,
.082,.05,.061,.061,ADQ,ADG Global Supply,.061,-.1,200,.061,.07,-,,-,.01,-,-1.09,-,,
.013,.008,-,-,ADQO,  opt mar11,.008,-,-,-,.003,-,,-,-,-,-,-,,
.033,.014,.027,.027,ABV,Adv Braking Tech,.027,-.3,50,.027,.029,-,,-,-,-,-.16,-,,
.60,.30,.36,.345,AMT,Adv Surg Dsgn & Mnft,.345,-1.5,245,.345,.38,-,,-,.16,-,-1.31,-,,
.125,.035,-,-,AES,Advanced Energy,.037,-,-,.04,.049,-,,-,.01,-,-.10,-,,
.06,.028,.033,.029,ACE,Advanced Engine,.032,-.1,596,.033,.034,-,,-,-.03,-,-2.30,-,,
.07,.04,.045,.045,ANM,Advanced Magnesium,.045,-,221,.045,.049,-,,-,.03,-,-1.66,-,,
.97,.35,.835,.835,ASW,Advanced Share,.835,-6.5,76,.835,.895,3.60,f,1.00,.11,4.31,3.61,23.1,,
.39,.055,-,-,AEI,Aeris Environmental,.22,-,-,.22,.23,-,,-,.01,-,-1.93,-,,
1.83,1.01,-,-,AVE,Aevum,1.77,-,-,-,-,5.00,,3.84,2.02,2.82,19.20,9.2,,
.002,.001,.002,.001,AFT,AFT Corp,.002,+.1,128250,.001,.002,-,,-,-,-,-,-,,
.047,.017,.022,.022,AGX,Agenix,.022,-,2150,.022,.023,-,,-,.01,-,.54,4.1,,
.01,.001,-,-,AGXO,  opt jun11,.001,-,-,-,.005,-,,-,-,-,-,-,,
16.92,13.51,15.49,15.22,AGK,AGL Energy,15.23,-17,9549,15.22,15.30,59.00,,1.34,5.89,3.87,79.30,19.2,,
.19,.121,.19,.18,AGJ,Agricultural Land unt,.19,+4,218,.19,.19,2.02,,1.11,.37,10.63,2.25,8.4,,
2.25,1.80,-,-,AHC,AHC,1.90,-,-,-,2.00,10.00,f,-,4.94,5.26,-.31,-,,
16.50,13.95,16.46,16.30,ENY,Aii 200 Energy etf unt,16.30,-7,11,16.12,16.44,-,,-,-,-,-,-,,
5.09,4.18,-,-,FIN,Aii 200 Financials etf unt,4.61,-,-,4.55,4.56,-,,-,-,-,-,-,,
5.98,4.83,5.35,5.29,FIX,Aii 200 Fin x-A-REIT etf unt,5.32,-,1095,5.29,5.32,-,,-,-,-,-,-,,
3.97,3.21,-,-,IDD,Aii 200 Industrials etf unt,3.79,-,-,3.78,3.80,-,,-,-,-,-,-,,
5.99,4.60,5.96,5.91,RSR,Aii 200 Resources etf unt,5.93,-3,2155,5.91,5.93,-,,-,-,-,-,-,,
5.18,3.90,5.14,5.13,MAM,Aii 300 Metals & Min etf unt,5.14,-2,69,5.11,5.13,-,,-,-,-,-,-,,
.205,.08,.20,.195,AGI,Ainsworth Game Tech,.20,+1,479,.20,.205,-,,-,.01,-,-1.00,-,,
1.145,.83,1.12,1.12,AIZ,Air New Zealand,1.12,-1,214,1.10,1.12,5.45,,1.13,1.15,4.87,6.17,18.2,,
.11,.065,-,-,AIG,Aircruising Aust,.065,-,-,-,.061,-,,-,-.11,-,-3.63,-,,
4.62,1.70,2.90,2.70,AJL,AJ Lucas Grp,2.70,-5,1338,2.70,2.80,5.50,,-,1.19,2.04,-11.00,-,,
.81,.345,.63,.62,ACL,Alchemia,.625,-1.5,1419,.62,.64,-,,-,.07,-,-5.00,-,,
45.50,11.50,14.50,14.50,AAI,Alcoa Inc cdi,14.50,-,1,14.00,15.00,11.21,,-,-,.77,-14.02,-,,
2.43,1.87,1.97,1.965,LEP,ALE Prop Grp stp,1.97,-,2004,1.965,1.97,24.00,,-,2.10,12.18,-10.94,-,,
4.95,2.25,2.73,2.56,ALS,Alesco Corp,2.67,-5,6579,2.60,2.67,7.00,,-,.60,2.62,-132.84,-,,
.205,.019,-,-,AJX,Alexium Int Grp,.125,-,-,.105,.125,-,,-,.03,-,-3.54,-,,
.105,.041,.09,.088,AEJ,Alinta Energy Grp stp,.088,-.1,42179,.088,.089,-,,-,-1.13,-,-76.57,-,,
.58,.10,.51,.50,AEA,Altera Res,.50,-,1300,.50,.54,-,,-,-,-,-2.67,-,,
.32,.06,.32,.32,AEAO,  opt feb12,.32,+2,240,.26,.32,-,,-,-,-,-,-,,
1.15,.98,1.06,1.06,AIQ,Alternative Invest unt,1.06,-1,14,1.06,1.08,47.00,,-,1.46,44.34,-2.79,-,,
.33,.15,-,-,ALU,Altium,.175,-,-,.165,.19,-,,-,.03,-,-13.61,-,,
.15,.033,.145,.14,AMA,AMA Grp,.145,+1,7068,.14,.15,-,,-,.08,-,2.01,7.2,,
6.78,5.21,6.53,6.45,AHD,Amalgamated Hldgs,6.52,-,10881,6.51,6.52,37.00,f,1.79,4.57,5.67,66.40,9.8,,
.63,.32,.325,.325,AMO,Ambertech,.325,-,84,.32,.325,3.50,,1.49,.56,10.77,5.20,6.3,,
.42,.275,.315,.31,AMB,Ambition Grp,.31,-.5,30,.31,.385,-,,-,.15,-,-10.32,-,,
87.688,81.57,-,-,AKS,Amcbf One,83.99,-,-,84.11,95.00,-,f,-,-,-,-,-,,
84.00,80.83,-,-,AKU,Amcbf Thr,81.18,-,-,76.50,79.00,-,f,-,-,-,-,-,,
44.521,41.404,-,-,AKT,Amcbf Two,42.48,-,-,42.48,44.00,-,f,-,-,-,-,-,,
.705,.595,.67,.66,AMH,Amcil,.66,-.5,3027,.66,.665,2.00,f,1.87,.76,3.03,3.73,17.7,,
.365,.255,.33,.325,AMM,Amcom Telecomm,.325,-.5,6777,.325,.33,1.40,f,1.95,.16,4.31,2.73,11.9,,
7.04,5.73,6.68,6.58,AMC,Amcor,6.60,-5,22695,6.59,6.61,29.50,,.54,1.49,4.47,15.80,41.8,,
1.09,.675,.86,.85,AGF,AMP Capital China unt,.855,-.5,1108,.855,.86,8.47,,-,1.06,9.91,-1.38,-,,
6.83,4.85,5.38,5.29,AMP,AMP,5.30,-7,95900,5.28,5.32,31.00,p,1.28,.90,5.85,39.80,13.3,,
.275,.10,.12,.12,ANQ,Anaeco,.12,-,250,.11,.125,-,,-,-,-,-4.40,-,,
.004,.001,-,-,ANQOA,  opt may12,.001,-,-,-,-,-,,-,-,-,-,-,,
.115,.019,.027,.025,ALT,Analytica,.027,+.2,2731,.027,.028,-,,-,-,-,-.31,-,,
.045,.013,.014,.013,AYG,Anittel Grp Ltd,.014,-,7990,.014,.015,-,,-,-.01,-,-.25,-,,
13.79,9.95,13.05,12.81,ANN,Ansell,12.84,-17,5963,12.75,13.05,30.50,,2.94,2.22,2.38,89.60,14.3,,
.049,.03,.035,.035,ANO,Antaria,.035,-.2,1250,.035,.037,-,,-,.01,-,-5.04,-,,
.105,.006,.068,.065,ADO,Anteo Diagnostics,.066,-,24689,.065,.066,-,,-,-,-,-.62,-,,
.025,.005,-,-,ADOOA,  opt feb11,.012,-,-,.008,.02,-,,-,-,-,-,-,,
.133,.007,.007,.007,ANP,Antisense Therapeutic,.007,-,13584,.007,.008,-,,-,-,-,-.59,-,,
.002,.002,.002,.002,ANPO,  opt jul12,.002,-,41000,.001,.002,-,,-,-,-,-,-,,
26.23,19.95,23.59,23.23,ANZ,ANZ Banking Grp,23.28,-31,78915,23.27,23.30,126.00,f,1.42,10.38,5.41,178.90,13.0,,
13.55,12.00,12.24,12.24,APE,AP Eagers,12.24,+24,15,12.50,13.00,63.00,f,1.90,8.60,5.15,120.00,10.2,,
.034,.009,-,-,APP,APA Financial,.023,-,-,.02,.029,-,,-,-,-,.41,5.6,,
4.20,3.14,4.18,4.13,APA,APA Grp stp,4.16,+1,14531,4.14,4.18,32.75,,.59,1.28,7.87,19.40,21.4,,
.083,.019,.02,.02,AEZ,APN European Ret stp,.02,-.2,713,.02,.022,-,,-,.16,-,-12.21,-,,
2.54,1.68,1.955,1.89,APN,APN News & Media,1.94,+4.5,30481,1.925,1.955,9.00,,1.86,-.75,4.64,16.70,11.6,,
.39,.165,.205,.205,APD,APN Prop Grp,.205,-,802,.21,.22,1.25,,-,.19,6.10,-4.49,-,,
.022,.007,.012,.012,AOP,Apollo Cons,.012,-.1,25000,.012,.013,-,,-,-,-,.08,15.0,,
.034,.008,-,-,APB,Arafura Pearls,.015,-,-,.012,.015,-,,-,.05,-,-6.00,-,,
.001,.001,-,-,APBO,  opt may12,.001,-,-,.001,-,-,,-,-,-,-,-,,
7.68,4.66,7.42,7.27,ARP,ARB Corp,7.35,+2,1574,7.35,7.42,19.50,f,2.37,1.39,2.65,46.28,15.9,,
1.845,.92,1.095,1.07,AAD,Ardent Leisure Grp stp,1.07,-2,14823,1.07,1.095,10.75,,.59,.92,10.05,6.30,17.0,,
7.05,5.51,6.14,6.09,ARG,Argo Invest,6.13,+6,945,6.10,6.14,25.00,f,1.04,6.08,4.08,26.00,23.6,,
.33,.23,-,-,ARA,Ariadne Aust,.30,-,-,.30,.31,1.50,,1.83,.33,5.00,2.75,10.9,,
4.73,2.52,3.08,2.94,ALL,Aristocrat Leisure,3.08,+15,37746,3.05,3.10,3.50,,-,.15,1.14,-15.00,-,,
.018,.007,-,-,AEM,Artist & Entertain,.01,-,-,.01,.011,-,,-,-,-,-.40,-,,
.255,.042,.07,.07,AKW,Arturus Capital,.07,-,251,.07,.075,-,,-,-,-,-26.99,-,,
.345,.17,.27,.27,APH,Ascent Pharmahealth,.27,-.5,110,.27,.28,-,,-,.08,-,4.40,6.1,,
1.94,1.44,1.61,1.565,AIO,Asciano Grp,1.565,-3.5,124681,1.56,1.575,-,,-,.08,-,-31.60,-,,
.29,.085,-,-,AFA,ASF Grp,.12,-,-,.12,.13,-,,-,.03,-,-1.02,-,,
1.55,1.01,1.16,1.135,ASZ,ASG Grp,1.14,-,1665,1.135,1.155,6.50,f,1.35,-,5.70,8.77,13.0,,
.11,.04,-,-,AJJ,Asia Liver Trans,.11,-,-,.105,.14,.70,,1.46,.01,6.36,1.02,10.8,,
1.10,.98,-,-,AUF,Asian Masters Fund,1.06,-,-,1.06,-,2.50,f,-,1.00,2.36,-.21,-,,
.30,.125,.125,.125,AKF,ASK Funding,.125,-3.5,22,.13,.16,.36,f,4.17,.34,2.88,1.50,8.3,,
.56,.425,.48,.475,APZ,Aspen Grp stp,.475,-,4904,.475,.48,4.20,,.54,.66,8.84,2.25,21.1,,
.155,.10,-,-,ASP,Aspermont,.11,-,-,.05,.11,-,,-,-.04,-,.46,23.9,,
1.42,.77,1.32,1.26,AIR,Astivita Renewables,1.26,-4,364,1.22,1.35,-,,-,.46,-,27.61,4.6,,
.765,.375,.74,.725,AKR,Astra Capital,.725,-,58,.725,.745,-,,-,1.63,-,-.03,-,,
.445,.28,.35,.345,AJA,Astro Jap Prop stp,.345,-,8591,.34,.35,7.00,,-,.64,20.29,-22.02,-,,
2.44,1.68,2.36,2.36,ATR,Astron,2.36,-8,10,2.35,2.36,-,,-,-,-,1.80,131.1,,
43.89,28.02,38.54,38.04,ASX,ASX,38.20,-35,4727,38.18,38.38,173.10,f,1.10,3.49,4.53,190.40,20.1,,
.192,.078,.083,.081,ACG,Atcor Medical,.081,-.1,2616,.081,.095,-,,-,.04,-,-1.20,-,,
.145,.08,.10,.10,ATP,Atlas Southsea Pearl,.10,-.5,533,.10,.105,-,,-,.16,-,-5.06,-,,
1.70,1.41,1.60,1.60,AIA,Auckland Airport,1.60,+4,764,1.60,1.62,6.33,,.31,1.19,3.96,1.95,82.1,,
2.00,1.10,1.30,1.25,AFV,Aurora Funds Ltd,1.25,+10,48,1.25,1.50,-,,-,-,-,-,-,,
1.25,1.01,1.20,1.195,AIB,Aurora Global Tr unt,1.195,+.5,294,1.195,1.205,10.00,,.64,1.20,8.37,6.38,18.7,,
5.40,4.70,-,-,AUP,Aurora Prop unt,5.25,-,-,5.21,5.38,63.00,,-,5.41,12.00,-,-,,
1.245,1.035,-,-,ABW,Aurora SAE ord unt,1.15,-,-,1.15,1.16,12.00,,1.17,1.08,10.43,14.03,8.2,,
1.11,.965,1.01,1.00,AOD,Aurora Sandringham unt,1.01,+1,280,1.00,1.01,7.70,,-,1.00,7.62,-1.54,-,,
1.72,1.55,-,-,AQF,AUS Gov Index Fund,1.65,-,-,1.67,-,-,f,-,-,-,-,-,,
2.99,1.455,2.91,2.85,ASL,Ausdrill,2.85,-2,6712,2.85,2.90,11.00,f,2.16,1.78,3.86,23.71,12.0,,
5.30,1.71,3.34,3.10,AAX,Ausenco,3.26,+18,9037,3.23,3.26,4.50,,-,.50,1.38,-10.35,-,,
.04,.01,.036,.035,AQC,Auspaccoal Ltd,.035,-,15502,.035,.036,-,,-,.01,-,-1.00,-,,
1.70,1.22,1.40,1.385,AAC,Aust Agriculture,1.40,+2,2935,1.385,1.405,-,,-,-,-,-13.40,-,,
.012,.001,.002,.002,AAK,Aust China Hldgs,.002,-.1,25000,.002,.003,-,,-,.02,-,-.05,-,,
.002,.001,-,-,AAKO,  opt dec13,.001,-,-,-,.001,-,,-,-,-,-,-,,
.75,.42,.705,.705,AEU,Aust Education unt,.705,-.5,1715,.70,.705,.67,,4.01,1.36,.95,2.69,26.2,,
