Industrial Market - Daily,,,,,,,,,,,,,,,,,
XAO 4570.4 at 16:34 15/2/2010  Report at 19:06 Monday 15/2/2010. Processed 19:22 Monday 15/2/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio
3.00,2.50,2.75,2.75,ONT,1300 Smiles Ltd,2.75,,65,2.72,2.75,11.4,f,1.64,0.13,4.15,18.7,14.7
0.18,0.10,-,-,TQH,3Q Hldgs Ltd,0.10,,-,0.11,0.16,-,,-,-0.10,-,1.07,9.3
0.083,0.015,0.019,0.019,FCS,4C Sec Solution,0.019,0.3,452,0.019,0.023,-,,-,0.03,-,-4.2,-
0.48,0.226,0.395,0.375,ABP,Abacus Prop stpld,0.375,-1.5,43581,0.375,0.38,5.75,,-,0.62,15.33,-11.81,-
1.45,0.90,1.32,1.32,ALR,Aberdeen Leaders,1.32,,90,1.31,1.32,9,f,0.85,1.41,6.82,7.67,17.2
2.54,0.42,1.85,1.80,ACR,Acrux Ltd,1.805,1.5,2253,1.80,1.85,-,,-,0.09,-,-4.84,-
0.10,0.017,0.07,0.07,ACW,Actinogen Ltd,0.07,,58,0.051,0.074,-,,-,0.05,-,-2.32,-
0.004,0.001,-,-,ACWO,  opt aug12,0.001,,-,0.001,-,-,,-,-,-,-,-
0.05,0.012,0.015,0.013,ACU,Acuvax Ltd,0.013,-0.1,203,0.014,0.016,-,,-,-,-,-0.43,-
0.84,0.325,0.405,0.395,ADA,Adacel Tech,0.405,-1.5,32,0.405,0.425,-,,-,0.22,-,8.2,4.9
0.31,0.165,0.195,0.19,AAU,Adcorp Aust,0.19,-1,1130,0.185,0.215,1,,0.45,0.08,5.26,0.45,42.2
3.01,1.445,2.50,2.46,ABC,Adelaide Brighton,2.48,1,6397,2.48,2.50,14,f,1.49,1.15,5.65,20.8,11.9
1.61,1.10,-,-,AYT,Adelaide Managed unt,1.315,,-,1.315,1.32,15.47,,0.81,1.78,11.76,12.59,10.4
0.123,0.058,-,-,ADQ,ADG Global Supply,0.06,,-,0.056,0.063,-,,-,-,-,-8.68,-
-,-,-,-,ADQO,  opt mar11,-,,-,-,0.02,-,,-,-,-,-,-
0.016,0.004,0.008,0.007,ADL,Admerex Ltd,0.007,,20000,0.006,0.008,-,,-,0.01,-,-2.68,-
3.53,1.65,3.50,3.50,ADG,Adtrans Grp,3.50,,170,3.50,3.53,16,f,1.74,2.37,4.57,27.9,12.5
0.014,0.003,0.01,0.01,ASC,Adultshop Com,0.01,,7535,0.01,0.011,-,,-,0.04,-,-0.28,-
0.005,0.002,-,-,ASCO,  opt dec11,0.003,,-,0.001,0.003,-,,-,-,-,-,-
0.038,0.005,0.023,0.023,ABV,Adv Braking Tech,0.023,0.1,425,0.022,0.023,-,,-,-,-,-0.32,-
0.64,0.28,-,-,AMT,Adv Surg Dsgn & Mnft,0.50,,-,0.505,0.55,-,,-,0.20,-,-2.9,-
0.085,0.02,-,-,AES,Advanced Energy,0.05,,-,0.025,0.05,-,,-,0.01,-,-0.06,-
0.093,0.031,-,-,ACE,Advanced Engine,0.05,,-,0.05,0.053,-,,-,-0.04,-,-1.9,-
0.124,0.014,0.062,0.062,ANM,Advanced Magnesium,0.062,0.2,303,0.062,0.067,-,,-,0.01,-,-3.07,-
0.435,0.15,-,-,ASW,Advanced Share,0.385,,-,0.385,0.395,2.75,f,0.76,0.09,7.14,2.1,18.3
0.185,0.05,0.095,0.095,AEI,Aeris Environmental,0.095,0.5,232,0.09,0.095,-,,-,0.01,-,-2.31,-
1.67,0.545,1.23,1.21,AVE,Aevum Ltd,1.22,-1,564,1.21,1.22,4,,1.05,2.07,3.28,4.2,29.0
0.002,0.001,0.002,0.001,AFT,AFT Corp,0.001,,28280,0.001,0.002,-,,-,-,-,-0.03,-
15.46,12.83,13.82,13.71,AGK,AGL Energy Ltd,13.76,2,5808,13.75,13.77,54,f,6.63,6.00,3.92,358,3.8
0.28,0.13,-,-,AGJ,Agricultural Land unt,0.17,,-,0.17,-,2.42,,-,0.38,14.24,-3.63,-
2.45,1.295,2.25,2.25,AHC,AHC Ltd,2.25,,572,2.25,2.40,-,,-,3.31,-,17.79,12.6
0.22,0.05,0.155,0.15,AGI,Ainsworth Game Tech,0.155,1.5,331,0.15,0.155,-,,-,0.02,-,-4.45,-
1.12,0.55,1.035,1.035,AIZ,Air New Zealand fpo nz,1.035,1.5,121,1.03,1.05,5.22,,0.31,1.18,5.04,1.61,64.3
0.12,0.098,-,-,AIG,Aircruising Aust,0.11,,-,0.07,-,-,,-,-0.07,-,-5.34,-
5.60,2.03,3.37,3.28,AJL,AJ Lucas Grp,3.37,6,1291,3.27,3.39,5.5,,45.40,2.11,1.63,249.7,1.3
0.81,0.116,0.66,0.63,ACL,Alchemia Ltd,0.65,0.5,735,0.64,0.65,-,,-,0.03,-,-5.2,-
47.10,44.00,-,-,AAI,Alcoa Inc cdi,45.25,,-,-,45.20,12.39,,-,-,0.27,-251.67,-
2.43,1.416,2.25,2.20,LEP,ALE Prop Grp stpld,2.23,-3,1372,2.22,2.24,30,,1.05,3.08,13.45,31.51,7.1
5.91,0.60,4.24,4.16,ALS,Alesco Corp,4.18,-6,1697,4.16,4.25,14,f,-,0.65,3.35,-17.36,-
0.13,0.032,0.079,0.077,AEJ,Alinta Energy Grp stp,0.078,-0.3,7028,0.077,0.078,-,,-,-1.48,-,-20.34,-
0.245,0.10,0.135,0.13,ABQ,Allied Brands Ltd,0.135,-0.5,901,0.13,0.135,0.5,f,5.60,0.05,3.70,2.8,4.8
0.005,0.001,-,-,ABQO,  opt dec10,0.001,,-,0.001,0.002,-,,-,-,-,-,-
0.15,0.014,0.15,0.135,AEA,Altera Res Ltd,0.145,1.5,935,0.14,0.17,-,,-,-,-,-3.25,-
-,-,-,-,AEAO,  opt jan12,-,,-,0.025,0.05,-,,-,-,-,-,-
1.45,0.575,-,-,AIQ,Alternative Invest unt,1.045,,-,1.045,1.07,47,,-,1.46,44.98,-33.96,-
0.50,0.235,-,-,ALU,Altium Ltd,0.28,,-,0.125,0.28,2,,-,0.12,7.14,-0.47,-
0.078,0.017,0.058,0.058,AMA,AMA Grp Ltd,0.058,,200,0.058,0.06,-,,-,-0.23,-,-43.5,-
6.24,3.598,6.09,5.96,AHD,Amalgamated Hldgs,5.98,3,961,5.98,5.99,32,f,1.67,4.48,5.35,53.5,11.2
0.57,0.34,0.50,0.50,AMO,Ambertech Ltd,0.50,,43,0.47,0.50,3.5,f,1.69,0.57,7.00,5.9,8.5
0.40,0.096,-,-,AMB,Ambition Grp Ltd,0.40,,-,0.35,0.40,-,,-,0.13,-,-52.3,-
0.72,0.43,-,-,AMH,Amcil Ltd,0.665,,-,0.655,0.68,2,,-,0.74,3.01,-1.14,-
0.345,0.105,0.295,0.29,AMM,Amcom Telecomm,0.295,0.5,10412,0.29,0.295,0.8,f,2.81,0.18,2.71,2.25,13.1
6.35,3.50,6.01,5.88,AMC,Amcor Ltd,5.90,-10,25381,5.90,5.91,34,,0.74,1.61,5.76,25.3,23.3
3.00,1.30,2.72,2.72,AEC,Ammtec Ltd,2.72,3,268,2.72,2.76,16,f,1.69,0.77,5.88,27.1,10.0
1.265,0.73,0.915,0.905,AGF,AMP Capital China unt,0.91,0.5,321,0.91,0.915,3.9,,1.12,1.33,4.29,4.35,20.9
6.97,3.52,6.23,6.15,AMP,AMP Ltd,6.20,4,32209,6.19,6.21,30,p,0.99,0.67,4.84,29.6,20.9
0.39,0.135,-,-,ANQ,Anaeco Ltd,0.25,,-,-,-,-,,-,0.02,-,-5.6,-
0.023,0.001,-,-,ANQO,  opt may10,0.001,,-,-,-,-,,-,-,-,-,-
0.016,0.001,-,-,ANQOA,  opt may12,0.001,,-,-,-,-,,-,-,-,-,-
0.083,0.019,0.041,0.039,ALT,Analytica Ltd,0.039,-0.1,1645,0.039,0.041,-,,-,-,-,-0.6,-
10.98,7.51,10.30,10.09,ANN,Ansell Ltd,10.15,-17,7130,10.13,10.39,28,,3.19,1.98,2.76,89.2,11.4
0.065,0.029,-,-,ANO,Antaria Ltd,0.037,,-,0.038,0.04,-,,-,0.03,-,0.77,4.8
0.105,0.004,0.06,0.049,ADO,Anteo Diagnostics,0.059,0.9,658613,0.059,0.06,-,,-,0.01,-,-1.1,-
0.07,0.001,0.043,0.033,ADOO,  opt sep10,0.043,1,91821,0.042,0.043,-,,-,-,-,-,-
0.025,0.018,-,-,ADOOA,  opt feb11,0.025,,-,0.005,0.04,-,,-,-,-,-,-
0.20,0.029,0.054,0.051,ANP,Antisense Therapeutic,0.054,0.2,2110,0.051,0.054,-,,-,0.01,-,-0.46,-
25.25,12.06,20.75,20.37,ANZ,ANZ Banking Grp,20.50,-9,41030,20.50,20.53,102,f,1.67,10.72,4.98,170.4,12.0
13.00,4.45,12.50,12.50,APE,AP Eagers Ltd,12.50,-1,1,12.50,12.59,44,f,0.82,8.41,3.52,36.1,34.6
0.028,0.009,-,-,APP,APA Financial,0.016,,-,0.015,0.022,-,,-,-,-,-3.7,-
3.68,2.50,3.25,3.17,APA,APA Grp stpld,3.22,-2,6420,3.20,3.22,31,,0.52,1.18,9.63,16.2,19.9
0.115,0.014,0.054,0.052,AEZ,APN European Retail stpld,0.054,-0.1,1120,0.053,0.055,-,,-,0.33,-,-56.84,-
2.61,0.866,2.32,2.26,APN,APN News & Media,2.27,-4,3086,2.24,2.30,12,,-,-1.23,5.29,-13.1,-
0.41,0.09,0.31,0.305,APD,APN Prop Grp,0.305,-3.5,250,0.305,0.31,-,,-,0.20,-,-18.08,-
0.04,0.008,-,-,AOP,Apollo Cons,0.009,,-,0.008,0.009,-,,-,-,-,-0.91,-
0.018,0.008,-,-,AQL,Aquacarotene Ltd,0.013,,-,0.012,0.013,-,,-,-,-,-0.35,-
0.058,0.025,0.033,0.033,APB,Arafura Pearls,0.033,-0.1,500,0.028,0.031,-,,-,0.22,-,2,1.7
5.48,2.368,5.40,5.29,ARP,ARB Corp,5.37,7,206,5.32,5.40,16.5,f,2.05,1.22,3.07,33.86,15.9
1.845,0.79,1.63,1.555,AAD,Ardent Leisure Grp stp,1.57,-6,4849,1.54,1.62,14.3,,-,1.18,9.11,-0.32,-
