Industrial Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4674.7 at 2010-09-22T16:39:28. Report at Wednesday, September 22, 2010. Processed Wednesday at 2010-09-22T23:00:03+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
3.55,2.65,-,-,ONT,1300 Smiles,3.27,-,-,3.27,3.49,13.70,f,1.53,.15,4.19,21.00,15.6,,
.18,.07,.075,.07,TQH,3Q Hldgs,.07,-.5,1759,.07,.08,-,,-,-.07,-,.84,8.3,,
.048,.015,-,-,FCS,4C Sec Solution,.031,-,-,.024,.038,-,,-,.10,-,-.58,-,,
.275,.03,.056,.056,AAY,AACL Hldgs,.056,+.1,100,.056,.072,-,,-,-,-,-,-,,
.48,.365,.42,.41,ABP,Abacus Prop stp,.42,+.5,20100,.415,.42,3.90,,.39,.58,9.29,1.53,27.5,,
1.47,1.21,-,-,ALR,Aberdeen Leaders,1.28,-,-,1.28,1.295,9.50,f,1.08,1.31,7.42,10.29,12.4,,
2.60,1.43,2.18,2.11,ACR,Acrux,2.18,-,961,2.15,2.18,-,,-,-,-,29.08,7.5,,
.11,.027,.105,.105,ACW,Actinogen,.105,+.8,510,.105,.11,-,,-,.03,-,-1.85,-,,
.003,.001,-,-,ACWO,  opt aug12,.001,-,-,.001,.02,-,,-,-,-,-,-,,
.015,.002,-,-,ACU,Acuvax,.002,-,-,.002,.003,-,,-,-,-,-.34,-,,
.705,.30,-,-,ADA,Adacel Tech,.335,-,-,.30,.33,-,,-,.19,-,-3.50,-,,
.305,.145,.20,.19,AAU,Adcorp Aust,.195,-.5,595,.20,.205,-,,-,.08,-,-11.03,-,,
3.46,2.293,3.39,3.34,ABC,Adelaide Brighton,3.35,-1,12339,3.35,3.37,15.50,f,1.52,1.16,4.63,23.60,14.2,,
1.56,.25,.27,.25,AYT,Adelaide Mgd unt,.26,-.5,24250,.255,.26,15.35,,.14,1.63,59.04,2.11,12.3,,
.118,.05,-,-,ADQ,ADG Global Supply,.064,-,-,.057,.072,-,,-,.01,-,-1.09,-,,
.013,.008,-,-,ADQO,  opt mar11,.008,-,-,-,.009,-,,-,-,-,-,-,,
.016,.002,-,-,ADL,Admerex,.002,-,-,.002,.003,-,,-,-,-,-.56,-,,
4.19,2.75,3.99,3.98,ADG,Adtrans Grp,3.98,-,104,3.97,4.00,23.00,f,1.60,2.54,5.78,36.70,10.8,,
.019,.008,-,-,ASC,AdultShop.com,.016,-,-,.014,.016,-,,-,.02,-,-.43,-,,
.008,.002,-,-,ASCO,  opt dec11,.004,-,-,.004,.007,-,,-,-,-,-,-,,
.034,.015,.016,.015,ABV,Adv Braking Tech,.015,-.1,8329,.015,.016,-,,-,-,-,-.16,-,,
.64,.33,.355,.34,AMT,Adv Surg Dsgn & Mnft,.35,-,873,.355,.45,-,,-,.16,-,-1.31,-,,
.125,.033,.035,.035,AES,Advanced Energy,.035,-,857,.035,.064,-,,-,.01,-,-.10,-,,
.093,.031,-,-,ACE,Advanced Engine,.037,-,-,.033,.039,-,,-,-.03,-,-2.30,-,,
.07,.03,.047,.047,ANM,Advanced Magnesium,.047,-,6,.043,.047,-,,-,.03,-,-1.66,-,,
.90,.235,.79,.79,ASW,Advanced Share,.79,-,10,.75,.795,3.60,f,1.00,.11,4.56,3.61,21.9,,
.39,.055,.39,.28,AEI,Aeris Environmental,.29,+3,1979,.295,.35,-,,-,.01,-,-1.93,-,,
1.83,1.01,1.775,1.77,AVE,Aevum,1.77,-2.5,31192,1.765,1.775,5.00,,3.84,2.02,2.82,19.20,9.2,,
.002,.001,.001,.001,AFT,AFT Corp,.001,-,14000,.001,.002,-,,-,-,-,-,-,,
.047,.017,.042,.039,AGX,Agenix,.041,+.3,12210,.04,.041,-,,-,.01,-,.54,7.6,,
.01,.005,-,-,AGXO,  opt jun11,.005,-,-,.002,.02,-,,-,-,-,-,-,,
16.24,13.43,16.16,15.93,AGK,AGL Energy,16.07,-1,12823,16.03,16.08,59.00,,1.34,5.89,3.67,79.30,20.3,,
.175,.121,-,-,AGJ,Agricultural Land unt,.135,-,-,.13,.18,2.02,,1.11,.37,14.96,2.25,6.0,,
2.45,1.80,1.80,1.80,AHC,AHC,1.80,-,117,1.70,2.03,-,,-,4.94,-,-.31,-,,
16.50,13.95,15.34,15.34,ENY,Aii 200 Energy etf unt,15.34,+8,1,15.30,15.40,-,,-,-,-,-,-,,
5.09,4.18,4.62,4.62,FIN,Aii 200 Financials etf unt,4.62,+3,43,4.58,4.62,-,,-,-,-,-,-,,
