Industrial Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5125.3 at 2013-08-30T16:52:05. Report at Friday, August 30, 2013. Processed Saturday at 2013-08-31T01:00:14+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
6.79,5.00,6.53,6.48,ONT,1300 Smiles,6.50,-8,114,6.50,6.51,18.50,f,1.45,.62,2.85,26.90,24.2,,
2.26,1.423,2.07,2.06,TIX,360 Cap Indust Fund ord unt,2.07,-,1078,2.05,2.07,13.50,,1.84,.02,6.52,24.80,8.3,,
.01,.001,-,-,AYI,A1 Invest & Res,.002,-,-,.002,.003,-,,-,-,-,-1.31,-,,
.03,.003,-,-,AAY,AACL Hldgs,.012,-,-,.012,.013,-,,-,-.03,-,2.48,.5,,
2.51,1.925,2.265,2.23,ABP,Abacus Prop stp,2.25,+2,15040,2.25,2.26,16.50,,.83,2.32,7.33,13.68,16.4,,
1.365,1.005,1.305,1.30,ALR,Aberdeen Leaders,1.30,+2.5,848,1.30,1.305,9.50,f,.31,1.08,7.31,2.97,43.8,,
.98,.55,.96,.96,AKG,Academies A'asia,.96,-2,27,.88,.96,5.00,f,1.36,.10,5.21,6.80,14.1,,
4.12,2.64,3.33,3.27,ACR,Acrux,3.31,-1,3953,3.30,3.34,8.00,,.52,.14,2.42,4.16,79.6,,
.039,.01,.012,.012,ACW,Actinogen,.012,+.2,455,.01,.012,-,,-,-,-,-.15,-,,
.002,.001,-,-,ACWOA,  opt sep15,-,-,-,-,.001,-,,-,-,-,-,-,,
.46,.241,.385,.34,ADA,Adacel Tech,.34,-4.5,100,.34,.405,-,,-,.13,-,1.80,18.9,,
.195,.065,.095,.065,AAU,Adcorp Aust,.065,-4,2788,.068,.082,.75,,-,.04,11.54,-6.79,-,,
.017,.007,-,-,ABN,AdEffective,.017,-,-,.013,.017,-,,-,-,-,.15,11.3,,
.005,.002,-,-,ABNO,  opt jun14,.002,-,-,.002,.004,-,,-,-,-,-,-,,
3.70,2.92,3.38,3.31,ABC,Adelaide Brighton,3.35,+3,19784,3.34,3.37,16.50,f,1.41,1.30,4.93,23.20,14.4,,
.07,.01,.016,.015,ADQ,ADG Global Supply,.016,+.1,2284,.013,.016,-,,-,.05,-,.67,2.4,,
