Industrial Market - Daily,,,,,,,,,,,,,,,,,
XAO 4724.4 at 16:34 22/12/2009  Report at 19:05 Tuesday 22/12/2009. Processed 19:21 Tuesday 22/12/2009.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio
3.00,2.50,-,-,ONT,1300 Smiles Ltd,2.70,,-,2.66,2.70,11.4,f,1.64,0.13,4.22,18.7,14.4
0.195,0.105,0.16,0.16,TQH,3Q Hldgs Ltd,0.16,2,25,0.16,0.18,-,,-,-0.10,-,1.07,15.0
0.09,0.015,0.02,0.02,FCS,4C Sec Solution,0.02,0.1,1024,0.019,0.02,-,,-,0.03,-,-4.2,-
0.48,0.167,0.46,0.435,ABP,Abacus Prop stpld,0.46,1.5,68400,0.455,0.46,7.75,,-,0.62,16.85,-11.81,-
-,-,-,-,ABPNA,  new,-,,-,-,-,-,,-,-,-,-,-
1.44,0.90,-,-,ALR,Aberdeen Leaders,1.38,,-,1.36,1.385,9,f,-,1.45,6.52,-21.34,-
0.05,0.001,-,-,ACX,ACMA Engineering,0.001,,-,0.01,-,-,,-,-0.01,-,-0.33,-
2.54,0.42,2.12,2.08,ACR,Acrux Ltd,2.09,-1,724,2.08,2.15,-,,-,0.09,-,-4.84,-
0.10,0.017,-,-,ACW,Actinogen Ltd,0.05,,-,0.05,0.085,-,,-,0.05,-,-2.32,-
0.004,0.001,-,-,ACWO,  opt aug12,0.003,,-,-,-,-,,-,-,-,-,-
0.05,0.012,0.016,0.016,ACU,Acuvax Ltd,0.016,,8473,0.016,0.017,-,,-,-,-,-0.43,-
0.84,0.325,-,-,ADA,Adacel Tech,0.52,,-,0.52,0.55,-,,-,0.22,-,8.2,6.3
0.345,0.165,0.25,0.245,AAU,Adcorp Aust,0.245,0.5,101,0.245,0.25,1,,0.45,0.08,4.08,0.45,54.4
3.01,1.445,2.70,2.60,ABC,Adelaide Brighton,2.65,5,17404,2.63,2.69,14,f,1.49,1.15,5.28,20.8,12.7
1.76,1.10,1.37,1.35,AYT,Adelaide Managed unt,1.35,,312,1.35,1.40,15.47,,0.81,1.81,11.46,12.59,10.7
0.142,0.058,-,-,ADQ,ADG Global Supply,0.07,,-,0.07,0.085,-,,-,-,-,-8.68,-
-,-,-,-,ADQO,  opt mar11,-,,-,-,-,-,,-,-,-,-,-
0.016,0.004,-,-,ADL,Admerex Ltd,0.008,,-,0.008,0.009,-,,-,0.01,-,-2.68,-
3.48,1.65,-,-,ADG,Adtrans Grp,3.48,,-,3.53,3.60,16,f,1.74,2.37,4.60,27.9,12.5
0.012,0.003,0.011,0.01,ASC,Adultshop Com,0.011,0.1,1215,0.01,0.011,-,,-,0.04,-,-0.28,-
0.004,0.002,-,-,ASCO,  opt dec11,0.003,,-,0.003,0.004,-,,-,-,-,-,-
0.038,0.005,0.029,0.028,ABV,Adv Braking Tech,0.028,-0.2,4099,0.03,0.032,-,,-,0.01,-,-0.36,-
0.64,0.28,-,-,AMT,Adv Surg Dsgn & Mnft,0.585,,-,0.48,0.60,-,,-,0.20,-,-2.9,-
0.085,0.02,0.08,0.08,AES,Advanced Energy,0.08,1.6,63,0.06,0.08,-,,-,0.01,-,-0.06,-
0.093,0.031,0.058,0.057,ACE,Advanced Engine,0.058,0.1,492,0.052,0.059,-,,-,-0.04,-,-1.9,-
0.124,0.014,0.053,0.053,ANM,Advanced Magnesium,0.053,0.2,60,0.053,0.06,-,,-,0.01,-,-3.07,-
0.43,0.15,0.43,0.395,ASW,Advanced Share,0.42,7,1949,0.40,0.42,2,f,1.05,0.09,4.76,2.1,20.0
0.185,0.05,-,-,AEI,Aeris Environmental,0.10,,-,0.10,0.115,-,,-,0.01,-,-2.31,-
1.67,0.545,1.39,1.38,AVE,Aevum Ltd,1.39,1,1244,1.38,1.39,4,,-,2.07,2.88,-9.7,-
0.001,0.001,0.001,0.001,AFT,AFT Corp,0.001,,5000,0.001,0.001,-,,-,-,-,-0.03,-
15.79,12.83,13.97,13.86,AGK,AGL Energy Ltd,13.97,15,8046,13.90,13.98,54,f,6.63,6.00,3.87,358,3.9
0.28,0.13,-,-,AGJ,Agricultural Land unt,0.17,,-,0.17,0.175,2.42,,-,0.38,14.24,-3.63,-
2.45,1.295,-,-,AHC,AHC Ltd,2.25,,-,2.25,2.45,5,,3.56,3.31,2.22,17.79,12.6
0.22,0.05,0.195,0.19,AGI,Ainsworth Game Tech,0.195,-0.5,503,0.19,0.195,-,,-,0.02,-,-4.45,-
1.12,0.55,-,-,AIZ,Air New Zealand fpo nz,0.97,,-,0.93,0.98,5.22,,0.31,1.18,5.38,1.61,60.2
0.12,0.098,-,-,AIG,Aircruising Aust,0.11,,-,-,-,-,,-,-0.07,-,-5.34,-
5.60,2.03,4.18,3.99,AJL,AJ Lucas Grp,4.16,16,1176,4.03,4.17,10.5,f,23.78,2.11,2.52,249.7,1.7
0.76,0.106,0.64,0.615,ACL,Alchemia Ltd,0.62,,718,0.62,0.635,-,,-,0.03,-,-5.2,-
-,-,-,-,ACLN,  def,-,,-,-,-,-,,-,-,-,-,-
47.10,44.00,-,-,AAI,Alcoa Inc cdi,44.89,,-,-,44.90,31.58,,-,-,0.70,-251.67,-
2.43,1.416,2.42,2.40,LEP,ALE Prop Grp stpld,2.41,-2,1405,2.41,2.43,30,,1.05,3.08,12.45,31.51,7.6
5.91,0.60,4.73,4.52,ALS,Alesco Corp,4.53,-10,2623,4.52,4.55,7,f,-,0.49,1.55,-13.94,-
0.28,0.10,0.175,0.155,ABQ,Allied Brands Ltd,0.17,1.5,7377,0.17,0.175,0.5,f,5.60,0.05,2.94,2.8,6.1
0.029,0.001,0.003,0.003,ABQO,  opt dec10,0.003,-0.2,12,0.003,0.005,-,,-,-,-,-,-
0.135,0.015,0.13,0.12,AEA,Altera Res Ltd,0.13,-0.5,1292,0.12,0.135,-,,-,-,-,-3.25,-
1.45,0.575,1.02,1.01,AIQ,Alternative Invest unt,1.01,-1,138,1.015,1.05,47,,-,1.41,46.53,-33.96,-
0.55,0.235,-,-,ALU,Altium Ltd,0.25,,-,0.25,0.29,2,,-,0.12,8.00,-0.47,-
0.078,0.017,0.05,0.05,AMA,AMA Grp Ltd,0.05,,200,0.05,0.055,-,,-,-0.23,-,-43.5,-
6.24,3.598,5.48,5.30,AHD,Amalgamated Hldgs,5.46,1,268,5.37,5.46,32,f,1.67,4.48,5.86,53.5,10.2
0.55,0.32,-,-,AMO,Ambertech Ltd,0.49,,-,0.49,0.50,3.5,f,1.69,0.57,7.14,5.9,8.3
0.38,0.096,-,-,AMB,Ambition Grp Ltd,0.34,,-,0.35,0.37,1.5,,-,0.13,4.41,-52.3,-
0.72,0.43,0.67,0.67,AMH,Amcil Ltd,0.67,,5,0.675,0.68,2,f,1.31,0.73,2.99,2.63,25.5
0.275,0.10,0.26,0.255,AMM,Amcom Telecomm,0.255,,5172,0.255,0.26,0.8,f,2.81,0.18,3.14,2.25,11.3
0.09,0.002,0.09,0.076,AMMO,  opt dec09,0.08,,20378,0.08,0.083,-,,-,-,-,-,-
6.29,3.50,6.15,6.08,AMC,Amcor Ltd,6.10,2,22581,6.06,6.11,34,,0.74,1.61,5.57,25.3,24.1
3.00,1.30,2.55,2.11,AEC,Ammtec Ltd,2.26,-30,1745,2.26,2.30,16,f,1.69,0.77,7.08,27.1,8.3
1.265,0.73,1.09,1.075,AGF,AMP Capital China unt,1.075,0.5,2621,1.07,1.095,3.9,,1.12,1.33,3.63,4.35,24.7
6.97,3.52,6.60,6.47,AMP,AMP Ltd,6.55,1,37818,6.49,6.56,30,p,0.99,0.67,4.58,29.6,22.1
0.39,0.09,0.26,0.26,ANQ,Anaeco Ltd,0.26,-0.5,81,0.255,0.26,-,,-,0.02,-,-5.6,-
0.023,0.003,-,-,ANQO,  opt may10,0.003,,-,0.001,-,-,,-,-,-,-,-
0.016,0.001,-,-,ANQOA,  opt may12,0.004,,-,0.001,-,-,,-,-,-,-,-
0.083,0.019,0.044,0.042,ALT,Analytica Ltd,0.044,0.3,239,0.042,0.044,-,,-,-,-,-0.6,-
12.70,7.51,10.73,10.57,ANN,Ansell Ltd,10.72,15,3245,10.67,10.72,28,,3.19,1.98,2.61,89.2,12.0
0.065,0.029,-,-,ANO,Antaria Ltd,0.049,,-,0.028,0.055,-,,-,0.03,-,0.77,6.4
0.013,0.004,0.006,0.006,ADO,Anteo Diagnostics,0.006,-0.1,4155,0.006,0.007,-,,-,0.01,-,-1.1,-
0.004,0.001,0.001,0.001,ADOO,  opt sep10,0.001,-0.1,2077,0.001,0.002,-,,-,-,-,-,-
-,-,-,-,ADOOA,  opt feb11,-,,-,-,0.009,-,,-,-,-,-,-
0.075,0.029,0.059,0.053,ANP,Antisense Therapeutic,0.053,-0.7,340,0.054,0.059,-,,-,0.01,-,-0.46,-
25.25,11.83,21.48,21.09,ANZ,ANZ Banking Grp,21.47,52,68257,21.40,21.47,102,f,1.67,10.72,4.75,170.4,12.6
13.00,4.45,12.60,12.00,APE,AP Eagers Ltd,12.00,-10,19,12.00,12.69,44,f,0.82,8.41,3.67,36.1,33.2
0.074,0.009,0.016,0.014,APP,APA Financial,0.014,-0.4,4040,0.01,0.014,-,,-,-,-,-3.7,-
3.45,2.50,3.45,3.40,APA,APA Grp stpld,3.44,10,4539,3.44,3.45,31,,0.52,1.18,9.01,16.2,21.2
0.115,0.014,0.068,0.065,AEZ,APN European Retail stpld,0.066,0.2,2183,0.064,0.067,1,,-,0.33,15.15,-56.84,-
2.61,0.866,2.27,2.22,APN,APN News & Media,2.25,1,7425,2.25,2.28,12,,-,-1.23,5.33,-13.1,-
0.41,0.09,-,-,APD,APN Prop Grp,0.38,,-,0.35,0.375,3,,-,0.20,7.89,-18.08,-
0.04,0.009,-,-,AOP,Apollo Cons,0.01,,-,0.01,0.011,-,,-,-,-,-0.91,-
0.018,0.008,0.012,0.011,AQL,Aquacarotene Ltd,0.011,,17532,0.011,0.016,-,,-,-,-,-0.35,-
0.08,0.035,0.042,0.04,APB,Arafura Pearls,0.042,0.7,11155,0.039,0.042,-,,-,0.22,-,2,2.1
5.20,2.368,5.09,5.02,ARP,ARB Corp,5.06,-1,453,5.06,5.08,16.5,f,2.05,1.22,3.26,33.86,14.9
1.69,0.79,1.635,1.57,AAD,Ardent Leisure Grp stp,1.625,5,11122,1.575,1.68,14.3,,-,1.18,8.80,-0.32,-
