Industrial Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5228.8 at 2013-10-11T16:43:06. Report at Friday, October 11, 2013. Processed Saturday at 2013-10-12T01:00:11+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
7.25,5.00,6.50,6.45,ONT,1300 Smiles,6.45,-5,193,6.46,6.52,18.50,f,1.45,.62,2.87,26.90,24.0,,
2.26,1.423,2.16,2.11,TIX,360 Cap Indust Fund ord unt,2.11,-2,1750,2.11,2.13,13.50,,1.84,.02,6.40,24.80,8.5,,
.67,.465,.66,.66,TGP,Trafalgar Corp stp,.66,-.5,2375,.65,.66,6.25,,-,.58,9.47,-7.40,-,,
.60,.39,.525,.50,NNW,99 Wuxian cdi,.50,+2,11146,.50,.51,-,,-,-,-,-,-,,
.007,.001,-,-,AYI,A1 Invest & Res,.002,-,-,.002,.003,-,,-,-,-,-.66,-,,
.03,.003,-,-,AAY,AACL Hldgs,.013,-,-,.013,.02,-,,-,.01,-,3.98,.3,,
2.51,2.00,2.28,2.25,ABP,Abacus Prop stp,2.26,+1,3416,2.26,2.28,16.50,,.83,2.32,7.30,13.68,16.5,,
1.365,1.02,1.29,1.29,ALR,Aberdeen Leaders,1.29,+1,100,1.27,1.29,9.50,f,.31,1.16,7.36,2.97,43.4,,
1.06,.55,-,-,AKG,Academies A'asia,1.06,-,-,.96,1.10,5.00,f,1.36,.10,4.72,6.80,15.6,,
4.12,2.64,3.16,3.10,ACR,Acrux,3.12,+2,3605,3.12,3.13,8.00,,.52,.14,2.56,4.16,75.0,,
.027,.005,-,-,ACW,Actinogen,.007,-,-,.007,.008,-,,-,-,-,-.18,-,,
.001,.001,-,-,ACWOA,  opt sep15,-,-,-,-,.001,-,,-,-,-,-,-,,
