Industrial Market - Daily,,,,,,,,,,,,,,,,,
XAO 4731.0 at 16:37 23/2/2010  Report at 19:05 Tuesday 23/2/2010. Processed 19:29 Tuesday 23/2/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio
3.00,2.50,2.80,2.80,ONT,1300 Smiles Ltd,2.80,12,20,2.78,2.85,12.5,f,1.54,0.08,4.46,19.23,14.6
0.18,0.10,-,-,TQH,3Q Hldgs Ltd,0.10,,-,0.125,0.19,-,,-,-0.10,-,1.07,9.3
0.083,0.015,0.026,0.026,FCS,4C Sec Solution,0.026,,1154,0.02,0.026,-,,-,0.03,-,-4.2,-
0.48,0.23,0.41,0.385,ABP,Abacus Prop stpld,0.405,1,130486,0.40,0.41,5.75,,-,0.60,14.20,-2.32,-
1.45,0.90,1.36,1.36,ALR,Aberdeen Leaders,1.36,-2.5,10,1.36,1.37,9,f,0.85,1.41,6.62,7.67,17.7
2.54,0.42,2.05,1.985,ACR,Acrux Ltd,2.00,-7,1173,1.995,2.00,-,,-,0.09,-,-4.84,-
0.10,0.017,-,-,ACW,Actinogen Ltd,0.07,,-,0.051,0.069,-,,-,0.05,-,-2.32,-
0.004,0.001,-,-,ACWO,  opt aug12,0.001,,-,-,0.001,-,,-,-,-,-,-
0.05,0.012,0.014,0.014,ACU,Acuvax Ltd,0.014,-0.1,2860,0.013,0.015,-,,-,-,-,-0.43,-
0.84,0.325,0.445,0.445,ADA,Adacel Tech,0.445,4,38,0.45,0.49,-,,-,0.21,-,2.7,16.5
0.31,0.165,0.21,0.21,AAU,Adcorp Aust,0.21,-1.5,100,0.215,0.23,1,,0.45,0.08,4.76,0.45,46.7
3.01,1.445,2.52,2.46,ABC,Adelaide Brighton,2.47,-11,18098,2.45,2.48,13.5,f,1.51,1.21,5.47,20.4,12.1
1.575,1.10,1.31,1.31,AYT,Adelaide Managed unt,1.31,-1,510,1.30,1.31,13.82,,0.91,1.78,10.55,12.59,10.4
0.123,0.058,-,-,ADQ,ADG Global Supply,0.06,,-,0.063,0.065,-,,-,-,-,-8.68,-
-,-,-,-,ADQO,  opt mar11,-,,-,0.006,0.023,-,,-,-,-,-,-
0.016,0.004,-,-,ADL,Admerex Ltd,0.008,,-,0.006,0.008,-,,-,0.01,-,-2.68,-
3.60,1.65,3.50,3.50,ADG,Adtrans Grp,3.50,,26,3.50,3.72,16,f,1.74,2.37,4.57,27.9,12.5
0.014,0.004,-,-,ASC,Adultshop Com,0.01,,-,0.01,0.011,-,,-,0.04,-,-0.28,-
0.005,0.002,0.002,0.002,ASCO,  opt dec11,0.002,-0.1,14000,0.002,0.003,-,,-,-,-,-,-
0.038,0.005,0.023,0.023,ABV,Adv Braking Tech,0.023,,280,0.021,0.023,-,,-,-,-,-0.32,-
0.64,0.28,-,-,AMT,Adv Surg Dsgn & Mnft,0.50,,-,0.53,0.54,-,,-,0.20,-,-2.9,-
0.085,0.02,-,-,AES,Advanced Energy,0.05,,-,0.025,0.042,-,,-,0.01,-,-0.06,-
0.093,0.031,0.057,0.057,ACE,Advanced Engine,0.057,0.1,146,0.056,0.057,-,,-,-0.04,-,-1.9,-
0.124,0.014,0.057,0.055,ANM,Advanced Magnesium,0.057,0.2,157,0.058,0.059,-,,-,0.01,-,-3.07,-
0.435,0.15,0.395,0.385,ASW,Advanced Share,0.395,,495,0.395,0.45,2.75,f,0.76,0.09,6.96,2.1,18.8
0.185,0.05,-,-,AEI,Aeris Environmental,0.095,,-,0.09,0.095,-,,-,0.01,-,-2.31,-
1.67,0.545,1.33,1.255,AVE,Aevum Ltd,1.33,7,724,1.255,1.33,4,,1.05,2.07,3.01,4.2,31.7
0.002,0.001,-,-,AFT,AFT Corp,0.001,,-,0.001,0.002,-,,-,-,-,-0.03,-
15.46,12.96,14.07,13.87,AGK,AGL Energy Ltd,14.04,,7966,13.88,14.06,54,f,6.63,6.00,3.85,358,3.9
0.28,0.13,-,-,AGJ,Agricultural Land unt,0.17,,-,0.17,-,2.42,,-,0.38,14.24,-3.63,-
2.45,1.295,-,-,AHC,AHC Ltd,2.25,,-,2.25,2.40,-,,-,4.89,-,14.09,16.0
0.22,0.05,0.155,0.155,AGI,Ainsworth Game Tech,0.155,,454,0.145,0.155,-,,-,0.02,-,-4.45,-
