Industrial Market - Daily,,,,,,,,,,,,,,,,,,
XAO 4507.4 at 16:37 7/5/2010  Report at 19:06 Friday 7/5/2010. Processed 21:03 Friday 7/5/2010.,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio,
3.00,2.50,2.85,2.80,ONT,1300 Smiles Ltd,2.85,-5,100,2.80,2.90,12.5,f,1.54,0.08,4.39,19.23,14.8,
0.18,0.095,-,-,TQH,3Q Hldgs Ltd,0.10,,-,0.065,0.13,-,,-,-0.08,-,3.28,3.0,
0.06,0.015,-,-,FCS,4C Sec Solution,0.03,,-,0.02,0.029,-,,-,0.01,-,-2.77,-,
0.275,0.22,-,-,AAY,Aacl Hldgs Ltd,0.24,,-,0.18,0.24,-,,-,-,-,-,-,
0.48,0.285,0.42,0.40,ABP,Abacus Prop stp,0.42,,59889,0.415,0.42,5.75,,-,0.60,13.69,-2.32,-,
1.47,1.155,1.35,1.26,ALR,Aberdeen Leaders,1.35,-1,267,1.335,1.35,9,f,0.85,1.38,6.67,7.67,17.6,
2.60,0.75,1.93,1.83,ACR,Acrux Ltd,1.91,-5,7597,1.91,1.96,-,,-,0.06,-,-2.84,-,
0.10,0.031,0.035,0.031,ACW,Actinogen Ltd,0.035,,350,0.031,0.035,-,,-,0.04,-,-1.88,-,
0.004,0.001,-,-,ACWO,  opt aug12,0.001,,-,-,-,-,,-,-,-,-,-,
0.035,0.006,0.008,0.007,ACU,Acuvax Ltd,0.007,-0.2,9900,0.008,0.009,-,,-,-,-,-0.37,-,
0.84,0.32,0.41,0.38,ADA,Adacel Tech,0.41,-6.5,892,0.41,0.435,-,,-,0.21,-,2.7,15.2,
0.305,0.18,0.18,0.18,AAU,Adcorp Aust,0.18,-0.5,100,0.19,0.22,1,,-,0.07,5.56,-2.18,-,
3.01,2.03,2.81,2.70,ABC,Adelaide Brighton,2.73,-8,82015,2.72,2.75,13.5,f,1.51,1.21,4.95,20.4,13.4,
1.565,1.10,1.525,1.47,AYT,Adelaide Managed unt,1.50,-4,1315,1.49,1.51,16.02,,0.43,1.79,10.68,6.83,22.0,
0.123,0.058,-,-,ADQ,ADG Global Supply,0.065,,-,0.058,0.065,-,,-,0.02,-,-11.08,-,
0.013,0.008,-,-,ADQO,  opt mar11,0.008,,-,0.004,0.01,-,,-,-,-,-,-,
0.016,0.004,-,-,ADL,Admerex Ltd,0.005,,-,0.004,0.005,-,,-,-,-,-0.4,-,
3.70,2.00,3.50,3.50,ADG,Adtrans Grp,3.50,,30,3.50,3.65,20,f,1.86,2.44,5.71,37.1,9.4,
0.015,0.004,0.01,0.01,ASC,Adultshop Com,0.01,,1924,0.009,0.01,-,,-,0.02,-,-0.19,-,
0.005,0.002,0.003,0.003,ASCO,  opt dec11,0.003,,20732,0.003,0.005,-,,-,-,-,-,-,
0.038,0.009,0.021,0.019,ABV,Adv Braking Tech,0.019,-0.4,860,0.019,0.023,-,,-,-,-,-0.32,-,
0.64,0.28,-,-,AMT,Adv Surg Dsgn & Mnft,0.40,,-,0.40,0.495,-,,-,0.22,-,-0.1,-,
0.125,0.02,0.085,0.08,AES,Advanced Energy,0.08,-0.5,588,0.075,0.095,-,,-,0.01,-,-0.09,-,
0.093,0.031,0.045,0.045,ACE,Advanced Engine,0.045,0.5,300,0.044,0.045,-,,-,-0.05,-,-2.58,-,
0.124,0.019,0.055,0.055,ANM,Advanced Magnesium,0.055,,263,0.045,0.054,-,,-,0.02,-,-2.64,-,
