Industrial Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4727.3 at 2010-10-19T16:39:47. Report at Tuesday, October 19, 2010. Processed Wednesday at 2010-10-20T01:00:03+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
3.62,2.65,-,-,ONT,1300 Smiles,3.60,-,-,3.42,3.60,13.70,f,1.53,.15,3.81,21.00,17.1,,
.18,.061,.063,.063,TQH,3Q Hldgs,.063,+.2,4,.063,.07,-,,-,-.07,-,.84,7.5,,
.048,.015,-,-,FCS,4C Sec Solution,.035,-,-,.032,.041,-,,-,.10,-,-.58,-,,
.275,.03,.061,.061,AAY,AACL Hldgs,.061,-,200,.061,.065,-,,-,-,-,-,-,,
.48,.365,.445,.435,ABP,Abacus Prop stp,.435,-.5,51109,.435,.44,3.90,,.39,.58,8.97,1.53,28.4,,
1.47,1.21,1.295,1.295,ALR,Aberdeen Leaders,1.295,-,108,1.295,1.30,9.50,f,1.08,1.29,7.34,10.29,12.6,,
2.60,1.70,2.45,2.35,ACR,Acrux,2.45,+9,6108,2.40,2.45,-,,-,-,-,29.08,8.4,,
.095,.023,-,-,ACW,Actinogen,.095,-,-,.07,.095,-,,-,.03,-,-1.85,-,,
.003,.001,-,-,ACWO,  opt aug12,.001,-,-,.002,-,-,,-,-,-,-,-,,
.013,.002,-,-,ACU,Acuvax,.002,-,-,.002,.003,-,,-,-,-,-.34,-,,
.69,.28,.285,.285,ADA,Adacel Tech,.285,+.5,50,.285,.325,-,,-,.19,-,-3.50,-,,
.305,.145,.20,.20,AAU,Adcorp Aust,.20,-,396,.195,.20,-,,-,.08,-,-11.03,-,,
3.64,2.293,3.64,3.51,ABC,Adelaide Brighton,3.57,+6,30825,3.55,3.63,15.50,f,1.52,1.16,4.34,23.60,15.1,,
.32,.158,.245,.24,AYT,Adelaide Mgd unt,.24,-,307,.24,.245,15.00,,.14,1.64,62.50,2.11,11.4,,
.11,.05,.057,.057,ADQ,ADG Global Supply,.057,+.3,150,.057,.061,-,,-,.01,-,-1.09,-,,
.013,.008,-,-,ADQO,  opt mar11,.008,-,-,-,.008,-,,-,-,-,-,-,,
.013,.002,.004,.004,ADL,Admerex,.004,+.1,33233,.003,.004,-,,-,-,-,-.56,-,,
4.19,2.95,3.97,3.97,ADG,Adtrans Grp,3.97,-6,75,3.97,4.01,23.00,f,1.60,2.54,5.79,36.70,10.8,,
.019,.008,.016,.016,ASC,AdultShop.com,.016,-,1400,.016,.018,-,,-,.02,-,-.43,-,,
.008,.002,.008,.007,ASCO,  opt dec11,.008,+.3,1111,.006,.008,-,,-,-,-,-,-,,
.034,.014,.018,.016,ABV,Adv Braking Tech,.018,+.2,5420,.016,.018,-,,-,-,-,-.16,-,,
.64,.33,-,-,AMT,Adv Surg Dsgn & Mnft,.40,-,-,.20,.44,-,,-,.16,-,-1.31,-,,
.125,.035,-,-,AES,Advanced Energy,.051,-,-,.051,.06,-,,-,.01,-,-.10,-,,
.093,.031,.04,.039,ACE,Advanced Engine,.04,+.1,3500,.034,.058,-,,-,-.03,-,-2.30,-,,
.07,.03,-,-,ANM,Advanced Magnesium,.05,-,-,.05,.051,-,,-,.03,-,-1.66,-,,
.90,.26,-,-,ASW,Advanced Share,.78,-,-,.80,.845,3.60,f,1.00,.11,4.62,3.61,21.6,,
.39,.055,.30,.29,AEI,Aeris Environmental,.30,+3,747,.28,.30,-,,-,.01,-,-1.93,-,,
1.83,1.01,1.77,1.77,AVE,Aevum,1.77,-.5,910,1.77,1.78,5.00,,3.84,2.02,2.82,19.20,9.2,,
.002,.001,.001,.001,AFT,AFT Corp,.001,-,15000,.001,.002,-,,-,-,-,-,-,,
.047,.017,.025,.024,AGX,Agenix,.025,+.1,1591,.023,.024,-,,-,.01,-,.54,4.6,,
.01,.001,.001,.001,AGXO,  opt jun11,.001,-.1,42,.001,.01,-,,-,-,-,-,-,,
16.87,13.43,16.39,16.06,AGK,AGL Energy,16.20,+10,32573,16.20,16.25,59.00,,1.34,5.89,3.64,79.30,20.4,,
.175,.121,-,-,AGJ,Agricultural Land unt,.135,-,-,.14,.17,2.02,,1.11,.37,14.96,2.25,6.0,,
2.45,1.80,-,-,AHC,AHC,1.80,-,-,1.87,2.00,-,,-,4.94,-,-.31,-,,
16.50,13.95,15.66,15.66,ENY,Aii 200 Energy etf unt,15.66,+13,5,15.55,15.63,-,,-,-,-,-,-,,
5.09,4.18,4.55,4.55,FIN,Aii 200 Financials etf unt,4.55,+7,12,4.49,4.53,-,,-,-,-,-,-,,
5.98,4.83,-,-,FIX,Aii 200 Fin x-A-REIT etf unt,5.24,-,-,5.21,5.25,-,,-,-,-,-,-,,
3.97,3.21,-,-,IDD,Aii 200 Industrials etf unt,3.85,-,-,3.80,3.84,-,,-,-,-,-,-,,
5.65,4.60,5.60,5.57,RSR,Aii 200 Resources etf unt,5.57,-3,219,5.55,5.58,-,,-,-,-,-,-,,
4.85,3.90,4.83,4.83,MAM,Aii 300 Metals & Min etf unt,4.83,-2,13,4.77,4.81,-,,-,-,-,-,-,,
.205,.08,.135,.135,AGI,Ainsworth Game Tech,.135,-,63,.135,.14,-,,-,.01,-,-1.00,-,,
1.145,.83,1.02,1.01,AIZ,Air New Zealand,1.02,+.5,736,1.015,1.025,5.45,,1.13,1.15,5.34,6.17,16.5,,
.11,.065,-,-,AIG,Aircruising Aust,.065,-,-,-,.08,-,,-,-.11,-,-3.63,-,,
5.04,1.70,1.94,1.91,AJL,AJ Lucas Grp,1.91,-1,143,1.91,1.92,5.50,,-,1.19,2.88,-11.00,-,,
.81,.345,.56,.54,ACL,Alchemia,.54,-,2405,.535,.55,-,,-,.07,-,-5.00,-,,
46.65,11.50,-,-,AAI,Alcoa Inc cdi,13.40,-,-,13.20,13.40,11.40,,-,-,.85,-14.02,-,,
2.43,1.95,2.07,2.05,LEP,ALE Prop Grp stp,2.05,+1,76,2.04,2.05,24.00,,-,2.10,11.71,-10.94,-,,
5.91,2.25,2.51,2.46,ALS,Alesco Corp,2.49,+5,2381,2.47,2.50,7.00,,-,.60,2.81,-132.84,-,,
.205,.01,.18,.18,AJX,Alexium Int Grp,.18,-,459,.165,.175,-,,-,.03,-,-3.54,-,,
.105,.041,.086,.085,AEJ,Alinta Energy Grp stp,.086,-,23827,.086,.087,-,,-,-1.13,-,-76.57,-,,
