Industrial Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4966.8 at 2013-04-15T16:38:36. Report at Monday, April 15, 2013. Processed Tuesday at 2013-04-16T01:00:07+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
6.54,4.64,5.70,5.67,ONT,1300 Smiles,5.67,-9,88,5.67,5.70,19.20,f,1.51,.65,3.39,28.92,19.6,,
.51,.356,.49,.485,TIX,360 Cap Indust Fund ord unt,.485,-1.5,1847,.48,.485,-,,-,-,-,-,-,,
.015,.002,-,-,AYI,A1 Invest & Res,.003,-,-,.003,.004,-,,-,-,-,-1.31,-,,
.035,.015,-,-,AAY,AACL Hldgs,.02,-,-,.001,.02,-,,-,-.03,-,2.48,.8,,
2.30,1.895,2.25,2.21,ABP,Abacus Prop stp,2.25,+2,5179,2.23,2.25,16.50,,.41,2.30,7.33,6.83,32.9,,
1.36,.975,1.22,1.21,ALR,Aberdeen Leaders,1.21,-1,438,1.21,1.22,9.50,f,.28,1.27,7.85,2.64,45.8,,
.80,.44,-,-,AKG,Academies A'asia,.64,-,-,.605,.64,5.00,f,1.40,.12,7.81,7.01,9.1,,
4.77,2.64,3.66,3.61,ACR,Acrux,3.62,-7,2143,3.62,3.64,8.00,,.34,.11,2.21,2.73,132.6,,
.039,.01,-,-,ACW,Actinogen,.023,-,-,.012,.022,-,,-,-,-,-.15,-,,
.003,.001,-,-,ACWOA,  opt sep15,.001,-,-,-,.001,-,,-,-,-,-,-,,
.002,.001,-,-,ACU,Acuvax,.001,-,-,-,-,-,,-,-,-,-.01,-,,
.414,.241,.365,.365,ADA,Adacel Tech,.365,-,250,.26,.365,-,,-,.13,-,1.80,20.3,,
.22,.10,.11,.10,AAU,Adcorp Aust,.10,-1,1000,.10,.12,.75,,-,.04,7.50,-6.79,-,,
.016,.008,-,-,ABN,AdEffective,.01,-,-,.008,.01,-,,-,-,-,.15,6.7,,
.005,.002,-,-,ABNO,  opt jun14,.005,-,-,.002,.004,-,,-,-,-,-,-,,
3.70,2.80,3.375,3.27,ABC,Adelaide Brighton,3.33,-,12339,3.31,3.33,16.50,f,1.47,1.29,4.95,24.20,13.8,,
.08,.043,-,-,ADQ,ADG Global Supply,.05,-,-,.05,.052,-,,-,.05,-,.67,7.5,,
.066,.024,.034,.034,ADJ,Adslot,.034,+.1,1715,.03,.034,-,,-,.02,-,-.91,-,,
.024,.013,.017,.017,ABV,Adv Braking Tech,.017,-,8727,.016,.017,-,,-,-,-,-.07,-,,
.24,.105,-,-,AMT,Adv Surg Dsgn & Mnft,.105,-,-,.06,.10,-,,-,.10,-,.35,30.0,,
.76,.645,-,-,ASW,Advanced Share Reg,.74,-,-,.69,.73,3.70,f,.99,.14,5.00,3.67,20.2,,
.26,.13,-,-,AEI,Aeris Environmental,.15,-,-,.145,.155,-,,-,-,-,-.92,-,,
.001,.001,-,-,AFT,AFT Corp,.001,-,-,-,.001,-,,-,-,-,-.02,-,,
.315,.017,.018,.018,AGX,Agenix,.018,-,500,.018,.019,-,,-,-,-,-8.13,-,,
