Industrial Market - Daily,,,,,,,,,,,,,,,,,
XAO 4896.3 at 16:34 25/3/2010  Report at 19:06 Thursday 25/3/2010. Processed 19:20 Thursday 25/3/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio
3.00,2.50,2.90,2.90,ONT,1300 Smiles Ltd,2.90,,3,2.82,2.90,12.5,f,1.54,0.08,4.31,19.23,15.1
0.18,0.10,-,-,TQH,3Q Hldgs Ltd,0.10,,-,0.095,0.14,-,,-,-0.08,-,3.28,3.0
0.065,0.015,-,-,FCS,4C Sec Solution,0.017,,-,0.017,0.02,-,,-,0.01,-,-2.77,-
0.48,0.275,0.40,0.39,ABP,Abacus Prop stp,0.395,-0.5,78940,0.39,0.395,5.75,,-,0.60,14.56,-2.32,-
1.45,1.05,-,-,ALR,Aberdeen Leaders,1.43,,-,1.41,1.43,9,f,0.85,1.38,6.29,7.67,18.6
2.60,0.52,2.31,2.28,ACR,Acrux Ltd,2.29,-1,2486,2.28,2.29,-,,-,0.06,-,-2.84,-
0.10,0.017,-,-,ACW,Actinogen Ltd,0.042,,-,0.042,0.045,-,,-,0.04,-,-1.88,-
0.004,0.001,-,-,ACWO,  opt aug12,0.001,,-,-,0.001,-,,-,-,-,-,-
0.05,0.011,0.012,0.012,ACU,Acuvax Ltd,0.012,,1140,0.012,0.013,-,,-,-,-,-0.37,-
0.84,0.32,0.345,0.345,ADA,Adacel Tech,0.345,,30,0.35,0.38,-,,-,0.21,-,2.7,12.8
0.31,0.18,0.195,0.195,AAU,Adcorp Aust,0.195,,34,0.195,0.21,1,,-,0.07,5.13,-2.18,-
3.01,1.84,2.63,2.60,ABC,Adelaide Brighton,2.62,,19894,2.58,2.64,13.5,f,1.51,1.21,5.15,20.4,12.8
1.545,1.10,1.34,1.32,AYT,Adelaide Managed unt,1.32,,620,1.32,1.36,13.82,,0.49,1.79,10.47,6.83,19.3
0.123,0.058,-,-,ADQ,ADG Global Supply,0.062,,-,0.063,0.072,-,,-,0.02,-,-11.08,-
0.013,0.01,-,-,ADQO,  opt mar11,0.012,,-,0.007,0.028,-,,-,-,-,-,-
0.016,0.004,0.006,0.004,ADL,Admerex Ltd,0.005,,5900,0.004,0.005,-,,-,-,-,-0.4,-
3.70,2.00,3.55,3.50,ADG,Adtrans Grp,3.50,,261,3.50,3.70,20,f,1.86,2.44,5.71,37.1,9.4
0.015,0.004,-,-,ASC,Adultshop Com,0.011,,-,0.011,0.012,-,,-,0.02,-,-0.19,-
0.005,0.002,-,-,ASCO,  opt dec11,0.004,,-,0.004,0.005,-,,-,-,-,-,-
0.038,0.009,-,-,ABV,Adv Braking Tech,0.022,,-,0.02,0.023,-,,-,-,-,-0.32,-
0.64,0.28,-,-,AMT,Adv Surg Dsgn & Mnft,0.50,,-,0.32,0.59,-,,-,0.22,-,-0.1,-
0.092,0.02,0.092,0.08,AES,Advanced Energy,0.092,1.2,922,0.08,0.092,-,,-,0.01,-,-0.09,-
0.093,0.031,0.05,0.05,ACE,Advanced Engine,0.05,0.3,200,0.048,0.052,-,,-,-0.05,-,-2.58,-
0.124,0.019,0.059,0.058,ANM,Advanced Magnesium,0.058,-0.1,319,0.058,0.06,-,,-,0.02,-,-2.64,-
0.435,0.15,0.395,0.395,ASW,Advanced Share,0.395,-2,25,0.395,0.41,2.75,f,1.15,0.11,6.96,3.16,12.5
0.185,0.054,-,-,AEI,Aeris Environmental,0.085,,-,0.09,0.095,-,,-,-,-,-2.05,-
1.67,0.73,1.12,1.11,AVE,Aevum Ltd,1.11,-1,5806,1.11,1.12,4,,1.05,2.07,3.60,4.2,26.4
0.002,0.001,-,-,AFT,AFT Corp,0.001,,-,0.001,0.002,-,,-,-,-,-0.01,-
15.46,13.07,15.18,14.99,AGK,AGL Energy Ltd,15.02,-20,12595,15.00,15.02,57,f,0.47,6.21,3.79,27,55.6
0.28,0.13,-,-,AGJ,Agricultural Land unt,0.14,,-,0.145,0.15,2.12,,-,0.38,15.14,-2.28,-
2.45,1.295,-,-,AHC,AHC Ltd,2.25,,-,2.00,2.40,-,,-,4.89,-,14.09,16.0
-,-,5.45,5.44,RSR,Aii200res etf unt,5.44,,9,5.41,5.44,-,,-,-,-,-,-
0.22,0.065,0.13,0.13,AGI,Ainsworth Game Tech,0.13,,86,0.13,0.14,-,,-,0.01,-,-4.95,-
1.12,0.67,1.00,0.98,AIZ,Air New Zealand,0.98,-3,75,0.95,0.98,5.17,,0.75,1.12,5.28,3.9,25.1
0.12,0.098,-,-,AIG,Aircruising Aust,0.11,,-,-,-,-,,-,-0.11,-,-8.38,-
5.60,2.03,2.95,2.92,AJL,AJ Lucas Grp,2.94,1,774,2.90,2.94,5.5,,2.91,1.32,1.87,16,18.4
0.81,0.271,0.625,0.55,ACL,Alchemia Ltd,0.585,-4.5,8260,0.58,0.585,-,,-,0.09,-,-4.6,-
47.10,44.00,-,-,AAI,Alcoa Inc cdi,45.19,,-,-,44.90,12.39,,-,-,0.27,-137.14,-
2.43,1.532,2.22,2.18,LEP,ALE Prop Grp stp,2.20,,1333,2.20,2.22,27,,3.55,2.39,12.27,95.98,2.3
5.91,1.405,3.00,2.81,ALS,Alesco Corp,2.95,-7,7260,2.91,2.95,14,f,-,0.65,4.75,-17.36,-
0.13,0.042,0.076,0.073,AEJ,Alinta Energy Grp stp,0.074,-0.2,26527,0.074,0.075,-,,-,-1.53,-,-58.71,-
0.245,0.10,0.125,0.125,ABQ,Allied Brands Ltd,0.125,,310,0.12,0.125,0.5,,4.60,0.06,4.00,2.3,5.4
0.005,0.001,-,-,ABQO,  opt dec10,0.001,,-,-,0.001,-,,-,-,-,-,-
0.225,0.019,0.22,0.20,AEA,Altera Res Ltd,0.22,3,1929,0.20,0.22,-,,-,-,-,-3,-
0.075,0.06,-,-,AEAO,  opt jan12,0.06,,-,0.06,0.075,-,,-,-,-,-,-
1.45,0.70,1.055,1.055,AIQ,Alternative Invest unt,1.055,0.5,220,1.05,1.06,47,,-,1.46,44.55,-44.5,-
0.50,0.235,0.29,0.29,ALU,Altium Ltd,0.29,-1.5,40,0.29,0.295,2,,-,0.09,6.90,-6.97,-
0.078,0.017,-,-,AMA,AMA Grp Ltd,0.052,,-,0.052,0.059,-,,-,-0.09,-,7.75,0.7
6.24,3.608,5.75,5.65,AHD,Amalgamated Hldgs,5.69,-1,583,5.67,5.75,35,f,1.96,4.65,6.15,68.5,8.3
0.63,0.385,-,-,AMO,Ambertech Ltd,0.63,,-,0.56,0.62,5.5,f,1.69,0.61,8.73,9.3,6.8
0.41,0.101,-,-,AMB,Ambition Grp Ltd,0.395,,-,0.365,0.40,-,,-,0.14,-,-13.07,-
0.72,0.49,0.68,0.68,AMH,Amcil Ltd,0.68,,40,0.68,0.685,2,,-,0.72,2.94,-1.14,-
0.345,0.125,0.29,0.285,AMM,Amcom Telecomm,0.285,,2579,0.28,0.29,0.9,f,3.09,0.18,3.16,2.78,10.3
6.35,4.07,6.31,6.20,AMC,Amcor Ltd,6.29,10,70677,6.28,6.30,29.5,,0.71,2.25,4.69,20.9,30.1
3.00,1.45,2.75,2.75,AEC,Ammtec Ltd,2.75,1,102,2.72,2.80,16.5,f,1.18,1.05,6.00,19.39,14.2
1.265,0.85,0.87,0.85,AGF,AMP Capital China unt,0.86,-0.5,3841,0.86,0.87,8.47,,1.18,1.12,9.85,10.02,8.6
6.97,4.55,6.30,6.25,AMP,AMP Ltd,6.26,-7,44883,6.26,6.29,30,p,1.24,0.80,4.79,37.1,16.9
0.39,0.175,-,-,ANQ,Anaeco Ltd,0.215,,-,0.22,0.235,-,,-,-,-,-5.5,-
0.015,0.001,-,-,ANQO,  opt may10,0.001,,-,-,-,-,,-,-,-,-,-
0.004,0.001,-,-,ANQOA,  opt may12,0.001,,-,0.001,-,-,,-,-,-,-,-
0.115,0.019,0.062,0.056,ALT,Analytica Ltd,0.06,0.3,52145,0.059,0.06,-,,-,-,-,-0.24,-
12.63,7.58,12.45,12.10,ANN,Ansell Ltd,12.21,-31,7698,12.08,12.30,29,,2.82,1.92,2.38,81.7,14.9
0.065,0.029,-,-,ANO,Antaria Ltd,0.039,,-,0.037,0.04,-,,-,0.04,-,1.46,2.7
0.105,0.004,0.058,0.056,ADO,Anteo Diagnostics,0.058,0.1,39045,0.057,0.059,-,,-,-,-,-0.8,-
0.07,0.001,-,-,ADOO,  opt sep10,0.044,,-,0.044,0.045,-,,-,-,-,-,-
0.025,0.015,-,-,ADOOA,  opt feb11,0.02,,-,0.012,0.025,-,,-,-,-,-,-
0.20,0.024,0.027,0.024,ANP,Antisense Therapeutic,0.025,-0.3,147809,0.024,0.026,-,,-,-,-,-0.55,-
25.72,14.90,25.45,25.10,ANZ,ANZ Banking Grp,25.35,-2,61155,25.34,25.37,102,f,1.67,10.72,4.02,170.4,14.9
13.55,5.30,12.55,12.55,APE,AP Eagers Ltd,12.55,-65,7,12.55,13.30,62,f,1.96,8.81,4.94,121.6,10.3
0.023,0.009,-,-,APP,APA Financial,0.016,,-,0.017,0.027,-,,-,-,-,0.1,16.0
3.68,2.60,3.48,3.40,APA,APA Grp stp,3.48,6,7643,3.47,3.48,31.75,,0.79,-,9.12,25,13.9
0.115,0.037,0.049,0.047,AEZ,APN European Retail stp,0.049,0.2,1506,0.047,0.048,-,,-,0.24,-,-11.22,-
2.61,1.09,2.31,2.28,APN,APN News & Media,2.29,-1,7727,2.28,2.31,4,f,4.17,-0.78,1.75,16.7,13.7
