Industrial Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4306.0 at 2011-10-13T16:36:30. Report at Thursday, October 13, 2011. Processed Friday at 2011-10-14T01:00:06+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
4.25,3.00,-,-,ONT,1300 Smiles,3.54,-,-,3.53,3.75,15.50,f,1.56,.24,4.38,24.20,14.6,,
.08,.041,-,-,TQH,3Q Hldgs,.08,-,-,-,-,-,,-,-.05,-,1.84,4.3,,
.044,.01,-,-,FCS,4C Sec Solution,.017,-,-,.017,.044,-,,-,.09,-,.03,56.7,,
.071,.029,-,-,AAY,AACL Hldgs,.05,-,-,-,-,-,,-,-,-,.22,22.7,,
.725,.007,-,-,AAQ,AAQ Hldgs,.008,-,-,-,-,-,,-,-,-,-.30,-,,
2.45,1.78,1.965,1.875,ABP,Abacus Prop stp,1.91,-4.5,5763,1.90,1.95,16.50,,.28,2.76,8.64,4.66,41.0,,
1.345,.98,1.04,1.03,ALR,Aberdeen Leaders,1.04,+1,35,1.025,1.365,9.50,f,.34,1.11,9.13,3.24,32.1,,
.55,.45,-,-,AKG,Academies A'asia,.51,-,-,-,-,4.00,f,1.35,.09,7.84,5.40,9.4,,
4.30,1.941,3.61,3.48,ACR,Acrux,3.58,+6,4767,3.55,3.58,-,,-,-,-,34.73,10.3,,
.105,.02,-,-,ACW,Actinogen,.027,-,-,-,-,-,,-,.02,-,-1.66,-,,
.014,.001,-,-,ACWO,  opt aug12,.001,-,-,-,-,-,,-,-,-,-,-,,
.015,.001,-,-,ACWOA,  opt sep15,.001,-,-,-,-,-,,-,-,-,-,-,,
.005,.001,.001,.001,ACU,Acuvax,.001,-,3000,.001,.002,-,,-,-,-,-.05,-,,
.43,.18,-,-,ADA,Adacel Tech,.225,-,-,.225,.23,-,,-,.09,-,-3.60,-,,
.25,.125,-,-,AAU,Adcorp Aust,.18,-,-,.175,.19,2.00,f,1.15,.09,11.11,2.29,7.9,,
.002,.001,-,-,ABN,AdEffective,.001,-,-,-,-,-,,-,-,-,-.02,-,,
3.692,2.22,2.95,2.83,ABC,Adelaide Brighton,2.95,+12,21078,2.94,2.96,16.50,f,1.38,1.17,5.59,22.80,12.9,,
.26,.195,.255,.25,AYT,Adelaide Mgd unt,.255,+.5,923,.255,.26,2.33,,4.30,.29,9.14,10.03,2.5,,
.09,.05,.06,.06,ADQ,ADG Global Supply,.06,-,503,.052,.06,-,,-,.04,-,.47,12.8,,
.038,.016,-,-,ABV,Adv Braking Tech,.02,-,-,-,-,-,,-,.01,-,.06,33.3,,
.42,.15,-,-,AMT,Adv Surg Dsgn & Mnft,.15,-,-,.15,.20,-,,-,.11,-,-9.25,-,,
.065,.029,-,-,AES,Advanced Energy,.035,-,-,-,-,-,,-,.01,-,-.04,-,,
.087,.036,.056,.056,ANM,Advanced Magnesium,.056,-,20,.056,.06,-,,-,.02,-,-.68,-,,
1.20,.66,.68,.68,ASW,Advanced Share Reg,.68,-,223,.68,.70,3.85,f,1.08,.13,5.66,4.17,16.3,,
.30,.155,-,-,AEI,Aeris Environmental,.185,-,-,-,-,-,,-,.02,-,-2.16,-,,
.002,.001,-,-,AFT,AFT Corp,.001,-,-,-,-,-,,-,-,-,.03,3.3,,
.032,.011,.02,.017,AGX,Agenix,.017,+.2,32766,.016,.017,-,,-,-,-,-.40,-,,
16.92,12.50,14.98,14.65,AGK,AGL Energy,14.92,+5,28051,14.80,14.99,60.00,f,2.04,6.95,4.02,122.40,12.2,,
.20,.13,.165,.165,AGJ,Agricultural Land unt,.165,-,8,.165,.17,2.45,,1.09,.36,14.85,2.68,6.2,,
2.30,1.80,-,-,AHC,AHC,2.10,-,-,-,-,10.00,,.35,4.95,4.76,3.45,60.9,,
18.26,11.87,-,-,ENY,All 200 Energy etf unt,13.50,-,-,13.74,13.82,-,p,-,-,-,-,-,,
4.87,3.55,-,-,FIN,All 200 Financials etf unt,4.10,-,-,4.18,4.20,-,p,-,-,-,-,-,,
5.54,4.34,-,-,FIX,All 200 Fin-x-A-REIT etf unt,4.83,-,-,4.84,4.87,-,p,-,-,-,-,-,,
3.90,3.00,-,-,IDD,All 200 Industrials etf unt,3.30,-,-,3.33,3.36,-,p,-,-,-,-,-,,
6.42,4.33,-,-,RSR,All 200 Resources etf unt,4.83,-,-,4.93,4.95,-,p,-,-,-,-,-,,
5.58,3.80,-,-,MAM,All 300 Metals & Mining etf unt,4.21,-,-,4.28,4.30,-,p,-,-,-,-,-,,
.48,.13,.375,.355,AGI,Ainsworth Game Tech,.375,+2,45,.355,.375,-,,-,.09,-,8.00,4.7,,
1.175,.765,-,-,AIZ,Air New Zealand,.845,-,-,.825,.85,3.90,,1.51,1.03,4.62,5.87,14.4,,
.08,.035,-,-,AIG,Aircruising Aust,.08,-,-,.04,.05,-,,-,-.16,-,-5.00,-,,
.86,.28,.325,.29,ACL,Alchemia,.30,-3,9908,.295,.305,-,,-,.01,-,-7.00,-,,
18.99,10.50,-,-,AAI,Alcoa Inc cdi,10.50,-,-,-,-,9.86,,2.40,-,.94,23.62,44.5,,
2.09,1.72,1.91,1.90,LEP,ALE Prop Grp stp,1.90,-2,646,1.90,1.925,19.75,,1.65,2.22,10.39,32.49,5.8,,
3.554,1.20,1.47,1.37,ALS,Alesco Corp,1.38,-6,1761,1.37,1.46,8.50,f,1.83,.84,6.16,15.56,8.9,,
.18,.06,.062,.061,AJX,Alexium Int'l,.061,-.3,350,.061,.079,-,,-,-.01,-,-2.37,-,,
.67,.17,.35,.35,AEB,Algae.Tec,.35,-2,350,.305,.37,-,,-,-,-,-,-,,
.095,.026,.04,.037,AHZ,Allied Healthcare,.039,-,6898,.036,.04,-,,-,.01,-,-.70,-,,
.05,.002,-,-,AHZOA,  opt dec11,.002,-,-,.002,.01,-,,-,-,-,-,-,,
.30,.12,.15,.145,AZG,Allmine Grp,.145,+.5,3760,.14,.145,-,,-,-,-,-,-,,
.655,.513,-,-,AIQ,Alternative Invest unt,.55,-,-,.55,.58,-,,-,.98,-,-16.06,-,,
.22,.082,-,-,ALU,Altium,.12,-,-,-,-,-,,-,-,-,-6.80,-,,
.15,.04,.145,.145,AMA,AMA Grp,.145,+1,660,.135,.145,1.00,f,4.37,.05,6.90,4.37,3.3,,
6.78,5.10,5.63,5.60,AHD,Amalgamated Hldgs,5.60,+8,109,5.50,5.62,37.00,f,2.37,5.07,6.61,87.70,6.4,,
.38,.225,-,-,AMO,Ambertech,.225,-,-,.225,.285,.50,,.80,.55,2.22,.40,56.3,,
.42,.16,-,-,AMB,Ambition Grp,.16,-,-,.16,.20,-,,-,.17,-,2.71,5.9,,
99.71,98.52,-,-,AKY,AMCB Fund No 5,99.71,-,-,-,-,-,,-,-,-,-,-,,
70.037,67.194,-,-,AKX,AMCB Fund No 4,98.00,-,-,-,-,-,f,-,-,-,-,-,,
62.00,46.690,-,-,AKU,AMCB Fund No 3,49.58,-,-,-,-,642.00,f,.95,49.09,12.95,610.00,8.1,,
.70,.60,.65,.65,AMH,AMCIL,.65,+1,1500,.65,.655,3.50,f,1.18,.73,5.38,4.13,15.7,,
.90,.567,.81,.81,AMM,Amcom Telco,.81,-,55,.80,.815,3.60,f,1.00,.19,4.44,3.59,22.6,,
7.43,5.87,6.96,6.80,AMC,Amcor,6.90,+3,35858,6.85,6.91,35.00,,.83,1.37,5.07,29.10,23.7,,
.97,.625,.685,.68,AGF,AMP Capital China unt,.685,+.5,571,.685,.695,2.59,,4.98,.93,3.78,12.90,5.3,,
5.82,3.61,4.22,4.14,AMP,AMP,4.20,+9,98732,4.18,4.21,30.00,p,1.05,.97,7.14,31.40,13.4,,
.155,.047,.06,.055,ANQ,AnaeCo,.06,+.5,2007,.06,.145,-,,-,-.04,-,-6.20,-,,
.001,.001,-,-,ANQOA,  opt may12,.001,-,-,-,-,-,,-,-,-,-,-,,
.043,.018,-,-,ALT,Analytica,.02,-,-,.021,.022,-,,-,-,-,-.05,-,,
.31,.004,-,-,AEK,Anatolia Energy,.135,-,-,-,-,-,,-,-,-,-1.78,-,,
.02,.004,-,-,AYG,Anittel Grp,.004,-,-,-,-,-,,-,-.01,-,-1.46,-,,
14.70,11.82,13.92,13.58,ANN,Ansell,13.90,+17,3463,13.50,13.91,33.00,,2.80,2.44,2.37,92.40,15.0,,
.04,.012,-,-,ANO,Antaria,.015,-,-,.013,.016,-,,-,.01,-,-1.03,-,,
.105,.045,.058,.056,ADO,Anteo Diagnostics,.057,+.1,57731,.056,.057,-,,-,.01,-,-.33,-,,
.021,.006,.009,.009,ANP,Antisense Therapeutic,.009,+.1,5300,.008,.009,-,,-,-,-,-.24,-,,
.011,.002,.004,.004,ANPO,  opt jul12,.004,-.1,8278,.004,.005,-,,-,-,-,-,-,,
25.96,17.63,21.22,20.82,ANZ,ANZ Banking Grp,21.10,+2,87850,21.05,21.10,138.00,f,1.49,10.61,6.54,206.30,10.2,,
13.19,9.20,11.20,10.99,APE,AP Eagers,11.20,+90,40,11.20,11.45,69.00,f,1.66,7.93,6.16,114.80,9.8,,
.034,.008,-,-,APP,APA Fin Services,.008,-,-,-,-,-,,-,.01,-,-.09,-,,
4.43,3.53,4.20,4.10,APA,APA Grp stp,4.14,-2,8855,4.10,4.17,34.40,,.57,1.51,8.31,19.70,21.0,,
.031,.004,-,-,AEZ,APN European Ret stp,.004,-,-,.004,.005,-,,-,-.17,-,-24.25,-,,
2.01,.735,.91,.865,APN,APN News & Media,.87,-1,20612,.855,.895,10.50,f,-,-.63,12.07,-7.00,-,,
.26,.125,-,-,APD,APN Prop Grp,.15,-,-,-,-,1.25,,-,.20,8.33,-3.88,-,,
.019,.004,-,-,AOP,Apollo Cons,.006,-,-,-,-,-,,-,-,-,-.08,-,,
8.68,6.65,8.43,8.30,ARP,ARB Corp,8.30,-9,372,8.30,8.40,23.00,f,2.27,1.63,2.77,52.23,15.9,,
1.59,.955,1.165,1.135,AAD,Ardent Leisure Grp stp,1.135,-2.5,16202,1.13,1.16,11.50,,1.00,.90,10.13,11.51,9.9,,
6.59,4.75,5.14,5.08,ARG,Argo Invest,5.08,-,1970,5.08,5.10,26.00,f,1.08,5.57,5.12,28.10,18.1,,
.35,.27,.325,.325,ARA,Ariadne Aust,.325,+.5,95,.325,.33,2.00,,1.97,.35,6.15,3.94,8.2,,
3.79,1.88,2.38,2.31,ALL,Aristocrat Leisure,2.34,+1,23987,2.30,2.36,4.00,,2.48,.17,1.71,9.90,23.6,,
.015,.005,-,-,AEM,Artist & Entertain,.005,-,-,-,-,-,,-,-,-,-.38,-,,
.09,.01,.062,.057,AKW,Arturus Capital,.062,+.6,3425,.061,.07,-,,-,-.10,-,-19.55,-,,
1.795,1.33,1.565,1.54,AIO,Asciano,1.56,+2,75737,1.555,1.565,2.00,f,3.00,-,1.28,6.00,26.0,,
.15,.085,.10,.10,AFA,ASF Grp,.10,-,22,.10,.12,-,,-,.03,-,-.53,-,,
1.35,.75,.90,.87,ASZ,ASG Grp,.895,+2.5,2644,.88,.895,7.50,f,1.29,-,8.38,9.67,9.3,,
.16,.079,-,-,AJJ,Asia Liver Trans,.09,-,-,.09,.15,.30,,2.60,.01,3.33,.78,11.5,,
1.10,.87,.90,.90,AUF,Asian Masters Fund,.90,-1,537,.90,.92,2.50,f,-,.88,2.78,-.41,-,,
.20,.12,-,-,AKF,ASK Funding,.14,-,-,-,-,.36,,-,.21,2.57,-16.90,-,,
.49,.355,.385,.377,APZ,Aspen Grp stp,.38,-,29876,.375,.38,4.20,,.73,.67,11.05,3.08,12.3,,
.14,.079,-,-,ASP,Aspermont,.10,-,-,-,-,-,,-,-,-,.07,142.9,,
1.38,.48,-,-,AIR,Astivita Renewables,.67,-,-,.66,.70,8.00,f,1.83,.56,11.94,14.62,4.6,,
3.49,.31,2.10,2.06,AJA,Astro Japan Prop Grp stp,2.06,-4,692,2.05,2.16,42.50,,-,4.67,20.63,-41.52,-,,
3.25,2.00,2.90,2.90,ATR,Astron,2.90,-,8,2.85,3.05,-,,-,-,-,1.40,207.1,,
43.89,25.83,30.94,29.80,ASX,ASX,30.30,-30,11348,29.99,30.59,183.20,f,1.10,4.01,6.05,201.60,15.0,,
.165,.062,.07,.07,ACG,Atcor Medical,.07,-,100,.07,.09,-,,-,.02,-,-2.60,-,,
.13,.085,.10,.10,ATP,Atlas Southsea Pearl,.10,-,8,.099,.10,-,,-,.15,-,.41,24.4,,
.02,.01,-,-,ATW,Atos Wellness,.015,-,-,-,-,-,,-,-,-,-.59,-,,
1.85,1.55,1.82,1.82,AIA,Auckland Airport,1.82,-,64,1.75,1.80,6.66,,.89,1.44,3.66,5.91,30.8,,
9.65,2.49,6.70,6.35,AKP,Audio Pixels Ltd,6.70,+43,137,6.50,6.70,-,,-,.20,-,-8.55,-,,
1.17,1.10,1.11,1.11,ABW,Aurora Absolute Return ord unt,1.11,+1,400,1.105,1.115,9.09,,1.87,1.13,8.19,16.96,6.5,,
1.35,.82,-,-,AFV,Aurora Funds,.85,-,-,-,-,-,,-,.70,-,-47.25,-,,
1.215,1.075,-,-,AIB,Aurora Global Inc Tr unt,1.085,-,-,-,-,11.95,,1.77,1.11,11.01,21.15,5.1,,
5.38,4.68,-,-,AUP,Aurora Prop unt,4.88,-,-,-,-,43.60,,-,5.20,8.93,-,-,,
1.04,.85,.93,.93,AOD,Aurora Sandringham unt,.93,-,600,.93,.94,5.90,,.85,.92,6.34,5.00,18.6,,
1.75,1.36,1.54,1.54,AQF,Aust Gov Index Fund,1.54,-1,126,1.54,1.66,4.00,,1.65,1.49,2.60,6.61,23.3,,
1.55,1.30,-,-,AZF,AUS Social Infr Fund unt,1.43,-,-,1.43,1.55,-,,-,-,-,-,-,,
3.94,2.17,3.13,2.89,ASL,Ausdrill,3.03,-15,13664,3.01,3.09,12.00,f,2.26,2.06,3.96,27.13,11.2,,
3.62,1.91,2.69,2.59,AAX,Ausenco,2.61,+2,2590,2.57,2.65,3.10,f,4.42,.49,1.19,13.70,19.1,,
1.705,1.245,1.365,1.325,AAC,Aust Agriculture,1.33,-1.5,616,1.32,1.33,-,,-,2.07,-,.94,141.5,,
.003,.001,-,-,AAK,Aust China Hldgs,.002,-,-,-,-,-,,-,.02,-,.03,6.7,,
.001,.001,-,-,AAKO,  opt dec13,.001,-,-,-,-,-,,-,-,-,-,-,,
.90,.653,.88,.855,AEU,Aust Education unt,.88,+3.5,312,.855,.875,6.50,,.25,1.18,7.39,1.65,53.3,,
6.72,5.74,-,-,AYF,Aust Enhanced unt,6.10,-,-,6.12,6.24,50.00,p,1.44,6.42,8.20,71.90,8.5,,
27.709,18.802,19.95,19.95,AEF,Aust Ethical,19.95,-,10,19.00,20.00,145.00,f,.89,7.60,7.27,128.80,15.5,,
5.05,3.82,4.12,4.07,AFI,Aust Foundation,4.10,+1,2763,4.09,4.10,21.00,f,1.10,4.38,5.12,23.02,17.8,,
2.04,1.62,1.89,1.855,AIX,Aust Infrastructure Fd unt,1.885,+5,9657,1.835,1.885,10.00,p,3.42,2.85,5.31,34.20,5.5,,
1.31,1.015,1.20,1.185,ALF,Aust Leaders Fund,1.195,+1,2088,1.185,1.195,11.00,f,1.98,1.29,9.21,21.80,5.5,,
.555,.205,.255,.25,API,Aust Pharmaceutical,.25,-,1792,.25,.255,2.50,f,-,.72,10.00,-4.70,-,,
