Industrial Market - Daily,,,,,,,,,,,,,,,,,
XAO 4972.9 at 16:33 9/4/2010  Report at 19:06 Friday 9/4/2010. Processed 19:12 Friday 9/4/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio
3.00,2.50,-,-,ONT,1300 Smiles Ltd,2.85,,-,2.85,2.90,12.5,f,1.54,0.08,4.39,19.23,14.8
0.18,0.095,-,-,TQH,3Q Hldgs Ltd,0.095,,-,0.095,0.14,-,,-,-0.08,-,3.28,2.9
0.06,0.015,0.016,0.015,FCS,4C Sec Solution,0.016,0.1,209,0.017,0.02,-,,-,0.01,-,-2.77,-
-,-,0.275,0.25,AAY,Aacl Hldgs Ltd,0.26,,5300,0.215,0.275,-,,-,-,-,-,-
0.48,0.28,0.41,0.40,ABP,Abacus Prop stp,0.41,0.5,24085,0.405,0.41,5.75,,-,0.60,14.02,-2.32,-
1.47,1.07,-,-,ALR,Aberdeen Leaders,1.45,,-,1.43,1.45,9,f,0.85,1.38,6.21,7.67,18.9
2.60,0.58,2.33,2.30,ACR,Acrux Ltd,2.33,,2174,2.29,2.33,-,,-,0.06,-,-2.84,-
0.10,0.017,-,-,ACW,Actinogen Ltd,0.045,,-,0.035,0.045,-,,-,0.04,-,-1.88,-
0.004,0.001,-,-,ACWO,  opt aug12,0.001,,-,-,-,-,,-,-,-,-,-
0.05,0.011,0.012,0.011,ACU,Acuvax Ltd,0.012,0.1,850,0.012,0.013,-,,-,-,-,-0.37,-
0.84,0.32,0.445,0.445,ADA,Adacel Tech,0.445,4.5,253,0.41,0.48,-,,-,0.21,-,2.7,16.5
