Industrial Market - Daily,,,,,,,,,,,,,,,,,,
XAO 4480.9 at 16:36 13/8/2010  Report at 19:05 Friday 13/8/2010. Processed 20:50 Friday 13/8/2010.,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio,
3.30,2.61,3.15,3.15,ONT,1300 Smiles Ltd,3.15,-5,14,3.05,3.15,12.5,f,1.54,0.08,3.97,19.23,16.4,
0.18,0.095,-,-,TQH,3Q Hldgs Ltd,0.11,,-,0.04,0.08,-,,-,-0.08,-,3.28,3.4,
0.05,0.015,-,-,FCS,4C Sec Solution,0.023,,-,0.024,0.034,-,,-,0.01,-,-2.77,-,
0.275,0.07,-,-,AAY,Aacl Hldgs Ltd,0.07,,-,0.06,0.07,-,,-,-,-,-,-,
0.48,0.33,0.405,0.395,ABP,Abacus Prop stp,0.40,0.5,35560,0.40,0.405,3.9,,-,0.60,9.75,-2.32,-,
1.47,1.20,1.225,1.225,ALR,Aberdeen Leaders,1.225,-1.5,58,1.225,1.235,9.5,f,0.81,1.31,7.76,7.67,16.0,
2.60,1.18,1.97,1.92,ACR,Acrux Ltd,1.95,,942,1.95,1.96,-,,-,0.06,-,-2.84,-,
0.11,0.027,-,-,ACW,Actinogen Ltd,0.085,,-,0.045,0.11,-,,-,0.04,-,-1.88,-,
0.003,0.001,-,-,ACWO,  opt aug12,0.001,,-,-,0.04,-,,-,-,-,-,-,
0.033,0.002,0.003,0.003,ACU,Acuvax Ltd,0.003,0.1,18700,0.002,0.004,-,,-,-,-,-0.37,-,
0.84,0.30,0.32,0.32,ADA,Adacel Tech,0.32,1.5,55,0.32,0.335,-,,-,0.21,-,2.7,11.9,
0.305,0.145,0.19,0.185,AAU,Adcorp Aust,0.185,0.5,300,0.185,0.195,-,,-,0.07,-,-2.18,-,
3.35,2.31,3.17,3.09,ABC,Adelaide Brighton,3.14,-1,31249,3.12,3.14,13.5,f,1.51,1.21,4.30,20.4,15.4,
1.45,1.144,1.435,1.435,AYT,Adelaide Managed unt,1.435,,200,1.435,1.47,15.35,,0.14,1.63,10.70,2.11,68.0,
0.118,0.052,-,-,ADQ,ADG Global Supply,0.057,,-,0.039,0.062,-,,-,0.02,-,-11.08,-,
0.013,0.008,-,-,ADQO,  opt mar11,0.008,,-,-,0.01,-,,-,-,-,-,-,
0.016,0.002,0.003,0.003,ADL,Admerex Ltd,0.003,,-,0.003,0.005,-,,-,-,-,-0.4,-,
4.18,2.40,4.13,4.10,ADG,Adtrans Grp,4.13,3,219,4.10,4.12,20,f,1.86,2.44,4.84,37.1,11.1,
0.019,0.005,0.019,0.017,ASC,Adultshop Com,0.017,0.1,16340,0.017,0.018,-,,-,0.02,-,-0.19,-,
0.006,0.002,-,-,ASCO,  opt dec11,0.006,,-,0.006,0.008,-,,-,-,-,-,-,
0.038,0.016,-,-,ABV,Adv Braking Tech,0.021,,-,0.021,0.022,-,,-,-,-,-0.32,-,
0.64,0.33,-,-,AMT,Adv Surg Dsgn & Mnft,0.50,,-,0.26,0.50,-,,-,0.22,-,-0.1,-,
0.125,0.033,-,-,AES,Advanced Energy,0.043,,-,0.043,0.055,-,,-,0.01,-,-0.09,-,
0.093,0.031,-,-,ACE,Advanced Engine,0.038,,-,0.037,0.045,-,,-,-0.05,-,-2.58,-,
0.07,0.03,0.054,0.054,ANM,Advanced Magnesium,0.054,-0.1,3900,0.054,0.055,-,,-,0.02,-,-2.64,-,
0.75,0.235,0.675,0.66,ASW,Advanced Share,0.66,-4,230,0.665,0.68,3.6,f,1.00,0.11,5.45,3.61,18.3,
0.16,0.055,-,-,AEI,Aeris Environmental,0.095,,-,0.10,0.12,-,,-,-,-,-2.05,-,
1.70,1.01,1.68,1.65,AVE,Aevum Ltd,1.67,-1,1148,1.67,1.675,4,,1.05,2.07,2.40,4.2,39.8,
0.002,0.001,-,-,AFT,AFT Corp,0.001,,-,-,0.001,-,,-,-,-,-0.01,-,
15.69,13.37,15.18,14.96,AGK,AGL Energy Ltd,15.15,6,13645,14.95,15.16,57,f,0.47,6.21,3.76,27,56.1,
0.175,0.13,-,-,AGJ,Agricultural Land unt,0.13,,-,0.13,0.16,2.12,,-,0.38,16.31,-2.28,-,
2.45,2.00,-,-,AHC,AHC Ltd,2.04,,-,-,2.04,-,,-,4.89,-,14.09,14.5,
16.50,13.95,-,-,ENY,Aii200energy etf unt,15.05,,-,14.76,14.85,-,,-,-,-,-,-,
5.09,4.18,4.36,4.35,FIN,Aii200financials etf unt,4.36,-1,31,4.34,4.36,-,,-,-,-,-,-,
5.98,4.83,-,-,FIX,Aii200finxareit etf unt,5.30,,-,5.00,5.04,-,,-,-,-,-,-,
3.97,3.21,-,-,IDD,Aii200industrials etf unt,3.45,,-,3.39,3.43,-,,-,-,-,-,-,
5.65,4.60,5.11,5.11,RSR,Aii200res etf unt,5.11,-1,2,5.11,5.16,-,,-,-,-,-,-,
4.83,3.90,4.36,4.29,MAM,Aii300metals&Min etf unt,4.36,-4,632,4.34,4.37,-,,-,-,-,-,-,
0.22,0.08,0.11,0.11,AGI,Ainsworth Game Tech,0.11,,287,0.10,0.11,-,,-,0.01,-,-4.95,-,
1.145,0.83,0.895,0.895,AIZ,Air New Zealand,0.895,-0.5,27,0.895,0.91,5.17,,0.75,1.12,5.78,3.9,22.9,
0.11,0.065,-,-,AIG,Aircruising Aust,0.065,,-,0.055,0.08,-,,-,-0.11,-,-8.38,-,
5.60,1.96,2.03,1.995,AJL,AJ Lucas Grp,2.03,4,147,2.03,2.05,5.5,,2.91,1.32,2.71,16,12.7,
0.81,0.345,0.495,0.495,ACL,Alchemia Ltd,0.495,1.5,325,0.48,0.50,-,,-,0.09,-,-4.6,-,
47.10,12.50,-,-,AAI,Alcoa Inc cdi,13.47,,-,12.50,13.50,11.4,,-,-,0.85,-14.02,-,
2.43,1.90,2.03,2.01,LEP,ALE Prop Grp stp,2.01,-1,975,2.01,2.05,27,,3.55,2.39,13.43,95.98,2.1,
5.91,2.25,2.63,2.57,ALS,Alesco Corp,2.62,1,3285,2.52,2.63,7,,-,0.60,2.67,-132.84,-,
0.205,0.01,0.16,0.16,AJX,Alexium Int Grp,0.16,,500,0.14,0.16,-,,-,-,-,-0.13,-,
0.105,0.041,0.061,0.059,AEJ,Alinta Energy Grp stp,0.06,-0.2,3381,0.059,0.06,-,,-,-1.53,-,-58.71,-,
0.21,0.024,-,-,ABQ,Allied Brands Ltd,0.037,,-,0.037,0.04,0.5,,4.60,0.06,13.51,2.3,1.6,
0.005,0.001,-,-,ABQO,  opt dec10,0.001,,-,-,0.001,-,,-,-,-,-,-,
0.36,0.048,0.27,0.27,AEA,Altera Res Ltd,0.27,,100,0.27,0.32,-,,-,-,-,-3,-,
0.16,0.06,-,-,AEAO,  opt feb12,0.15,,-,-,0.145,-,,-,-,-,-,-,
1.15,0.91,1.08,1.08,AIQ,Alternative Invest unt,1.08,,95,1.075,1.12,47,,-,1.53,43.52,-44.5,-,
0.39,0.20,0.23,0.23,ALU,Altium Ltd,0.23,1.5,875,0.215,0.255,-,,-,0.09,-,-6.97,-,
0.078,0.019,-,-,AMA,AMA Grp Ltd,0.05,,-,0.05,0.059,-,,-,-0.09,-,7.75,0.6,
6.24,4.561,5.75,5.65,AHD,Amalgamated Hldgs,5.70,3,2323,5.68,5.75,35,f,1.96,4.65,6.14,68.5,8.3,
0.63,0.34,0.39,0.38,AMO,Ambertech Ltd,0.39,-2,2008,0.37,0.415,5.5,f,1.69,0.61,14.10,9.3,4.2,
0.42,0.22,0.30,0.29,AMB,Ambition Grp Ltd,0.30,,1875,0.18,0.31,-,,-,0.14,-,-13.07,-,
104.17,100.00,102.00,102.00,AKS,Amcbf One,102.00,200,3,102.00,103.95,-,,-,-,-,-,-,
104.00,103.19,-,-,AKU,Amcbf Thr,103.19,,-,103.19,104.00,-,,-,-,-,-,-,
102.69,101.00,102.00,101.95,AKT,Amcbf Two,102.00,5,11,100.05,101.95,-,,-,-,-,-,-,
0.72,0.595,0.625,0.625,AMH,Amcil Ltd,0.625,0.5,48,0.62,0.625,2,f,1.87,0.73,3.20,3.73,16.8,
0.365,0.175,0.33,0.305,AMM,Amcom Telecomm,0.31,-2,15946,0.305,0.31,0.9,f,3.09,0.18,2.90,2.78,11.2,
7.04,5.26,6.53,6.39,AMC,Amcor Ltd,6.53,13,44280,6.50,6.54,29.5,,0.71,2.25,4.52,20.9,31.2,
3.80,2.11,3.55,3.55,AEC,Ammtec Ltd,3.55,,17,3.41,3.55,16.5,f,1.18,1.05,4.65,19.39,18.3,
1.17,0.675,0.84,0.815,AGF,AMP Capital China unt,0.84,,2301,0.82,0.84,8.47,,1.18,0.93,10.08,10.02,8.4,
6.97,5.06,5.35,5.25,AMP,AMP Ltd,5.33,5,59996,5.32,5.34,30,p,1.24,0.80,5.63,37.1,14.4,
0.295,0.15,0.17,0.17,ANQ,Anaeco Ltd,0.17,,37,0.17,0.18,-,,-,-,-,-5.5,-,
0.004,0.001,-,-,ANQOA,  opt may12,0.001,,-,-,-,-,,-,-,-,-,-,
0.115,0.019,-,-,ALT,Analytica Ltd,0.024,,-,0.024,0.028,-,,-,-,-,-0.24,-,
13.73,9.07,13.33,13.01,ANN,Ansell Ltd,13.22,21,8786,12.82,13.25,29,,2.82,1.92,2.19,81.7,16.2,
0.06,0.032,-,-,ANO,Antaria Ltd,0.045,,-,0.037,0.042,-,,-,0.04,-,1.46,3.1,
0.105,0.006,0.056,0.055,ADO,Anteo Diagnostics,0.056,0.1,6000,0.053,0.056,-,,-,-,-,-0.8,-,
0.07,0.001,0.041,0.04,ADOO,  opt sep10,0.041,0.6,3000,0.038,0.041,-,,-,-,-,-,-,
0.025,0.005,-,-,ADOOA,  opt feb11,0.015,,-,0.01,0.03,-,,-,-,-,-,-,
0.20,0.013,-,-,ANP,Antisense Therapeutic,0.016,,-,0.016,0.017,-,,-,-,-,-0.55,-,
26.23,18.73,22.18,21.92,ANZ,ANZ Banking Grp,22.18,8,80537,22.15,22.19,108,f,1.34,9.99,4.87,144.8,15.3,
13.55,8.81,12.65,12.65,APE,AP Eagers Ltd,12.65,,10,12.65,12.80,62,f,1.96,8.81,4.90,121.6,10.4,
0.022,0.009,-,-,APP,APA Financial,0.019,,-,0.013,0.019,-,,-,-,-,0.1,19.0,
3.83,2.67,3.72,3.69,APA,APA Grp stp,3.71,,12719,3.68,3.71,31.75,,0.79,-,8.56,25,14.8,
0.115,0.024,0.035,0.031,AEZ,APN European Retail stp,0.033,0.3,4304,0.032,0.035,-,,-,0.24,-,-11.22,-,
2.61,1.63,2.04,1.995,APN,APN News & Media,2.04,1,19332,2.00,2.08,4,f,4.17,-0.78,1.96,16.7,12.2,
0.41,0.165,0.205,0.20,APD,APN Prop Grp,0.20,-0.5,500,0.205,0.22,1.25,f,-,0.21,6.25,-17.88,-,
0.04,0.007,0.011,0.011,AOP,Apollo Cons,0.011,0.1,20273,0.01,0.012,-,,-,-,-,0.18,6.1,
0.352,0.15,-,-,AQL,Aquacarotene Ltd,0.15,,-,0.18,0.20,-,,-,-,-,-0.27,-,
0.047,0.008,0.018,0.018,APB,Arafura Pearls,0.018,0.3,5,0.014,0.018,-,,-,0.12,-,-7.66,-,
6.40,3.724,5.82,5.76,ARP,ARB Corp,5.77,-1,466,5.77,5.82,17.5,f,2.31,1.22,3.03,40.44,14.3,
1.845,0.935,0.96,0.935,AAD,Ardent Leisure stp,0.95,-0.5,11736,0.935,0.95,14.3,,0.19,1.10,15.05,2.73,34.8,
7.05,5.61,5.86,5.80,ARG,Argo Invest,5.84,,1171,5.84,5.85,25,f,1.04,6.03,4.28,26,22.5,
0.878,0.006,-,-,ASV,Argus Solutions,0.06,,-,0.061,0.085,-,,-,-,-,-0.44,-,
0.37,0.23,0.265,0.265,ARA,Ariadne Aust,0.265,0.5,267,0.265,0.275,1,,-,0.32,3.77,-2.46,-,
5.75,3.34,3.51,3.41,ALL,Aristocrat Leisure,3.45,3,26941,3.43,3.47,4.5,,-,0.07,1.30,-31.3,-,
0.025,0.007,-,-,AEM,Artist & Entertain,0.008,,-,0.009,0.011,-,,-,-,-,-1.54,-,
0.30,0.075,0.085,0.076,AKW,Arturus Capital,0.076,-1,544,0.076,0.098,-,,-,0.25,-,21.65,0.4,
0.345,0.14,0.275,0.275,APH,Ascent Pharmahealth,0.275,,540,0.27,0.275,-,,-,0.06,-,3.7,7.4,
1.94,1.435,1.685,1.615,AIO,Asciano Grp stp,1.685,6,124298,1.67,1.69,-,,-,0.10,-,-41.9,-,
0.43,0.08,0.12,0.12,AFA,ASF Grp Ltd,0.12,,1385,0.11,0.125,-,,-,0.02,-,-1.19,-,
1.55,0.81,1.395,1.33,ASZ,ASG Grp Ltd,1.395,5.5,1814,1.37,1.395,6,f,1.57,0.06,4.30,9.43,14.8,
0.19,0.007,-,-,AJJ,Asia Liver Trans,0.073,,-,0.076,0.099,0.5,,-,0.01,6.85,-0.25,-,
0.001,0.001,-,-,AJJO,  opt sep10,-,,-,-,-,-,,-,-,-,-,-,
1.06,0.98,-,-,AUF,Asian Masters Fund,1.02,,-,1.02,1.20,1,f,-,1.01,0.98,-1.19,-,
0.37,0.20,-,-,AKF,ASK Funding Ltd,0.21,,-,-,0.22,1.3,,2.46,0.34,6.19,3.2,6.6,
0.575,0.285,0.465,0.46,APZ,Aspen Grp stp,0.46,,1160,0.46,0.465,4.2,,-,0.68,9.13,-3.37,-,
0.20,0.10,-,-,ASP,Aspermont Ltd,0.10,,-,0.12,0.13,-,,-,-0.03,-,0.88,11.4,
1.165,0.75,0.995,0.995,AIR,Astivita Renewables,0.995,2.5,20,0.995,1.07,-,,-,0.46,-,27.61,3.6,
0.85,0.51,-,-,AKR,Astra Capital Ltd,0.72,,-,0.72,0.90,-,,-,1.62,-,-1.87,-,
0.515,0.29,0.31,0.305,AJA,Astro Jap Prop stp,0.31,,11409,0.305,0.31,8.5,,-,0.76,27.42,-36.49,-,
2.70,1.61,-,-,ATR,Astron Ltd,1.81,,-,1.715,1.79,-,,-,2.90,-,-11.79,-,
37.16,28.02,29.43,28.85,ASX,ASX Ltd,29.41,30,6974,29.34,29.44,163.6,f,1.10,3.19,5.56,180.6,16.3,
0.215,0.11,-,-,ACG,Atcor Medical,0.13,,-,0.12,0.13,-,,-,0.04,-,-3.06,-,
0.07,0.016,-,-,ATI,Atlantic Ltd,0.04,,-,0.041,0.04,-,,-,0.01,-,-0.12,-,
0.058,0.008,-,-,ATIO,  opt dec11,0.032,,-,0.023,0.033,-,,-,-,-,-,-,
0.145,0.08,-,-,ATP,Atlas Southsea Pearl,0.098,,-,0.096,0.10,-,,-,0.13,-,-6.75,-,
0.02,0.01,0.02,0.02,ATW,Atos Wellness,0.02,0.2,1000,0.007,0.02,-,,-,0.02,-,-0.4,-,
1.654,1.335,1.555,1.55,AIA,Auckland Airport,1.55,,155,1.55,1.58,6.68,,0.84,1.22,4.31,5.63,27.5,
2.00,1.56,-,-,AFV,Aurora Funds Ltd,1.56,,-,1.40,1.60,-,,-,-,-,-,-,
7.50,0.977,-,-,AIB,Aurora Global Tr unt,1.14,,-,1.14,1.22,23.5,,-,1.14,20.61,-5.76,-,
5.40,4.40,-,-,AUP,Aurora Prop unt,5.23,,-,5.23,5.35,-,,-,5.34,-,-,-,
7.35,0.942,-,-,ABW,Aurora SAE ord unt,1.105,,-,1.07,1.08,9.5,,-,1.05,8.60,-30.42,-,
1.12,0.965,0.97,0.97,AOD,Aurora Sandringham ,0.97,-0.5,3,0.97,0.975,6.2,p,-,1.00,6.39,-4.69,-,
