Industrial Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5256.1 at 2015-12-24T15:05:05. Report at Thursday, December 24, 2015. Processed Saturday at 2015-12-26T01:00:19+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
8.47,5.92,7.35,7.20,ONT,1300 Smiles,7.35,+15,27,7.35,7.48,19.20,f,1.45,.45,2.61,27.80,26.4,,
.22,.08,-,-,1ST,1ST Available,.09,-,-,.089,.093,-,,-,-,-,-,-,,
2.79,2.29,2.53,2.47,TIX,360 Capital Indust ord unt,2.52,+4,2744,2.50,2.52,21.88,,1.62,2.34,8.68,35.50,7.1,,
1.41,.912,1.00,.985,TGP,360 Capital Grp stp,1.00,+.5,708,.98,1.09,6.08,,1.74,.71,6.08,10.60,9.4,,
2.24,1.95,2.09,2.06,TOF,360 Capital Office ord unt,2.06,-2,233,2.05,2.08,17.00,,.96,2.14,8.25,16.40,12.6,,
1.35,1.00,1.12,1.10,TOT,360 Capital Total Re stp,1.12,+2,70,1.095,1.12,7.12,,-,-,6.36,-10.50,-,,
.195,.005,.072,.068,3DM,3D Medical,.068,-.5,4895,.068,.069,-,,-,.01,-,-3.60,-,,
2.85,1.70,2.01,1.98,3PL,3P Learning,2.00,+2,922,1.98,2.05,1.80,f,1.69,.12,.90,3.04,65.8,,
.25,.145,-,-,8CO,8common,.20,-,-,.17,.20,-,,-,-,-,-.02,-,,
1.38,.29,1.37,1.34,8IH,8I Hldgs cdi,1.34,+1,246,1.31,1.40,1.48,,2.84,.12,1.10,4.21,31.8,,
1.04,.96,-,-,8EC,8IP Emerging,.96,-,-,.965,.99,-,,-,-,-,-,-,,
.04,.016,-,-,8ECO,  opt dec16,.025,-,-,.025,.04,-,,-,-,-,-,-,,
