Industrial Market - Daily,,,,,,,,,,,,,,,,,
XAO 4930.5 at 16:37 7/1/2010  Report at 19:05 Thursday 7/1/2010. Processed 19:59 Thursday 7/1/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio
3.00,2.50,-,-,ONT,1300 Smiles Ltd,2.70,,-,2.67,2.70,11.4,f,1.64,0.13,4.22,18.7,14.4
0.195,0.105,-,-,TQH,3Q Hldgs Ltd,0.16,,-,0.16,0.18,-,,-,-0.10,-,1.07,15.0
0.09,0.015,0.018,0.017,FCS,4C Sec Solution,0.018,,617,0.018,0.021,-,,-,0.03,-,-4.2,-
0.48,0.191,0.47,0.46,ABP,Abacus Prop stpld,0.47,0.5,21711,0.465,0.47,5.75,,-,0.62,12.23,-11.81,-
0.44,0.43,-,-,ABPNA,  new,0.44,,-,-,-,-,,-,-,-,-,-
1.44,0.90,1.39,1.39,ALR,Aberdeen Leaders,1.39,0.5,125,1.38,1.40,9,f,-,1.45,6.47,-21.34,-
2.54,0.42,2.19,2.07,ACR,Acrux Ltd,2.09,-7,3615,2.09,2.15,-,,-,0.09,-,-4.84,-
0.10,0.017,-,-,ACW,Actinogen Ltd,0.05,,-,0.05,0.10,-,,-,0.05,-,-2.32,-
0.004,0.001,-,-,ACWO,  opt aug12,0.003,,-,-,-,-,,-,-,-,-,-
0.05,0.012,-,-,ACU,Acuvax Ltd,0.014,,-,0.015,0.017,-,,-,-,-,-0.43,-
0.84,0.325,-,-,ADA,Adacel Tech,0.59,,-,0.56,0.59,-,,-,0.22,-,8.2,7.2
0.34,0.165,0.26,0.245,AAU,Adcorp Aust,0.26,2.5,350,0.24,0.26,1,,0.45,0.08,3.85,0.45,57.8
3.01,1.445,2.68,2.64,ABC,Adelaide Brighton,2.65,,34136,2.64,2.67,14,f,1.49,1.15,5.28,20.8,12.7
1.76,1.10,1.38,1.36,AYT,Adelaide Managed unt,1.36,2.5,70,1.36,1.40,15.47,,0.81,1.81,11.38,12.59,10.8
0.142,0.058,0.06,0.06,ADQ,ADG Global Supply,0.06,-0.9,400,0.06,0.069,-,,-,-,-,-8.68,-
-,-,-,-,ADQO,  opt mar11,-,,-,0.002,-,-,,-,-,-,-,-
0.016,0.004,-,-,ADL,Admerex Ltd,0.01,,-,0.009,0.011,-,,-,0.01,-,-2.68,-
3.53,1.65,3.45,3.45,ADG,Adtrans Grp,3.45,,-,3.45,3.70,16,f,1.74,2.37,4.64,27.9,12.4
0.012,0.003,0.011,0.011,ASC,Adultshop Com,0.011,,1000,0.011,0.012,-,,-,0.04,-,-0.28,-
0.004,0.002,-,-,ASCO,  opt dec11,0.003,,-,0.002,0.004,-,,-,-,-,-,-
0.038,0.005,-,-,ABV,Adv Braking Tech,0.031,,-,0.03,0.031,-,,-,0.01,-,-0.36,-
0.64,0.28,-,-,AMT,Adv Surg Dsgn & Mnft,0.57,,-,0.57,0.60,-,,-,0.20,-,-2.9,-
0.085,0.02,-,-,AES,Advanced Energy,0.063,,-,0.045,0.063,-,,-,0.01,-,-0.06,-
