Industrial Market - Daily,,,,,,,,,,,,,,,,,
XAO 4974.1 at 16:36 6/4/2010  Report at 19:06 Tuesday 6/4/2010. Processed 20:12 Tuesday 6/4/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio
3.00,2.50,2.85,2.85,ONT,1300 Smiles Ltd,2.85,-5,100,2.85,2.88,12.5,f,1.54,0.08,4.39,19.23,14.8
0.18,0.095,0.095,0.095,TQH,3Q Hldgs Ltd,0.095,-0.5,5,0.095,0.14,-,,-,-0.08,-,3.28,2.9
0.06,0.015,0.015,0.015,FCS,4C Sec Solution,0.015,-0.2,71,0.015,0.017,-,,-,0.01,-,-2.77,-
0.48,0.28,0.405,0.395,ABP,Abacus Prop stp,0.395,-0.5,57718,0.395,0.40,5.75,,-,0.60,14.56,-2.32,-
1.47,1.05,1.46,1.43,ALR,Aberdeen Leaders,1.43,-3.5,139,1.44,1.45,9,f,0.85,1.38,6.29,7.67,18.6
2.60,0.58,2.35,2.31,ACR,Acrux Ltd,2.35,3,3332,2.32,2.35,-,,-,0.06,-,-2.84,-
0.10,0.017,-,-,ACW,Actinogen Ltd,0.045,,-,0.035,0.045,-,,-,0.04,-,-1.88,-
0.004,0.001,-,-,ACWO,  opt aug12,0.001,,-,-,-,-,,-,-,-,-,-
0.05,0.011,-,-,ACU,Acuvax Ltd,0.011,,-,0.011,0.013,-,,-,-,-,-0.37,-
0.84,0.32,0.36,0.36,ADA,Adacel Tech,0.36,,190,0.36,0.375,-,,-,0.21,-,2.7,13.3
0.31,0.18,0.195,0.19,AAU,Adcorp Aust,0.19,-0.5,100,0.19,0.20,1,,-,0.07,5.26,-2.18,-
3.01,1.84,2.77,2.71,ABC,Adelaide Brighton,2.74,2,20136,2.72,2.74,13.5,f,1.51,1.21,4.93,20.4,13.4
1.475,1.10,1.475,1.40,AYT,Adelaide Managed unt,1.47,16,3485,1.465,1.55,13.82,,0.49,1.79,9.40,6.83,21.5
0.123,0.058,0.065,0.065,ADQ,ADG Global Supply,0.065,,785,0.065,0.068,-,,-,0.02,-,-11.08,-
0.013,0.01,-,-,ADQO,  opt mar11,0.012,,-,0.01,-,-,,-,-,-,-,-
0.016,0.004,0.005,0.004,ADL,Admerex Ltd,0.005,,3719,0.004,0.005,-,,-,-,-,-0.4,-
3.70,2.00,-,-,ADG,Adtrans Grp,3.50,,-,2.76,3.50,20,f,1.86,2.44,5.71,37.1,9.4
0.015,0.004,0.01,0.01,ASC,Adultshop Com,0.01,-0.1,60,0.01,0.011,-,,-,0.02,-,-0.19,-
0.005,0.002,-,-,ASCO,  opt dec11,0.004,,-,0.003,0.004,-,,-,-,-,-,-
0.038,0.009,0.025,0.021,ABV,Adv Braking Tech,0.022,-0.1,18361,0.022,0.024,-,,-,-,-,-0.32,-
0.64,0.28,-,-,AMT,Adv Surg Dsgn & Mnft,0.50,,-,0.32,0.55,-,,-,0.22,-,-0.1,-
0.12,0.02,0.085,0.085,AES,Advanced Energy,0.085,-3.5,500,0.085,0.11,-,,-,0.01,-,-0.09,-
0.093,0.031,0.049,0.048,ACE,Advanced Engine,0.048,0.1,1530,0.047,0.05,-,,-,-0.05,-,-2.58,-
0.124,0.019,0.054,0.054,ANM,Advanced Magnesium,0.054,-0.1,115,0.055,0.06,-,,-,0.02,-,-2.64,-
0.435,0.15,0.435,0.415,ASW,Advanced Share,0.435,2.5,529,0.415,0.445,2.75,f,1.15,0.11,6.32,3.16,13.8
0.185,0.054,-,-,AEI,Aeris Environmental,0.075,,-,0.08,0.085,-,,-,-,-,-2.05,-
1.67,0.76,1.12,1.115,AVE,Aevum Ltd,1.12,,483,1.12,1.125,4,,1.05,2.07,3.57,4.2,26.7
0.002,0.001,0.001,0.001,AFT,AFT Corp,0.001,,31225,0.001,0.002,-,,-,-,-,-0.01,-
15.46,13.07,15.15,14.96,AGK,AGL Energy Ltd,15.02,-5,6512,15.00,15.02,57,f,0.47,6.21,3.79,27,55.6
0.21,0.13,-,-,AGJ,Agricultural Land unt,0.14,,-,0.15,0.17,2.12,,-,0.38,15.14,-2.28,-
2.45,1.295,-,-,AHC,AHC Ltd,2.25,,-,-,2.40,-,,-,4.89,-,14.09,16.0
4.95,4.95,-,-,FIN,Aii200financials etf unt,4.95,,-,4.90,4.97,-,,-,-,-,-,-
5.56,5.37,-,-,RSR,Aii200res etf unt,5.56,,-,5.61,5.68,-,,-,-,-,-,-
0.22,0.065,-,-,AGI,Ainsworth Game Tech,0.135,,-,0.135,0.155,-,,-,0.01,-,-4.95,-
1.12,0.67,1.06,1.035,AIZ,Air New Zealand,1.035,3,716,1.035,1.05,5.17,,0.75,1.12,5.00,3.9,26.5
0.11,0.098,-,-,AIG,Aircruising Aust,0.11,,-,0.001,-,-,,-,-0.11,-,-8.38,-
5.60,2.03,2.77,2.66,AJL,AJ Lucas Grp,2.71,3,588,2.71,2.77,5.5,,2.91,1.32,2.03,16,16.9
0.81,0.275,0.62,0.58,ACL,Alchemia Ltd,0.60,-2,13744,0.59,0.615,-,,-,0.09,-,-4.6,-
47.10,44.00,44.00,44.00,AAI,Alcoa Inc cdi,44.00,-119,1,44.00,44.90,12.39,,-,-,0.28,-137.14,-
2.43,1.656,2.20,2.17,LEP,ALE Prop Grp stp,2.18,-1,893,2.18,2.19,27,,3.55,2.39,12.39,95.98,2.3
5.91,2.32,3.08,3.01,ALS,Alesco Corp,3.05,2,5097,3.02,3.05,14,f,-,0.65,4.59,-17.36,-
0.205,0.01,0.19,0.175,AJX,Alexium Int Grp,0.18,,1654,0.18,0.20,-,,-,-,-,-0.13,-
0.13,0.046,0.073,0.07,AEJ,Alinta Energy Grp stp,0.071,,13227,0.07,0.072,-,,-,-1.53,-,-58.71,-
0.245,0.10,0.12,0.11,ABQ,Allied Brands Ltd,0.12,,3329,0.11,0.12,0.5,,4.60,0.06,4.17,2.3,5.2
0.005,0.001,-,-,ABQO,  opt dec10,0.001,,-,-,0.001,-,,-,-,-,-,-
0.26,0.037,0.23,0.23,AEA,Altera Res Ltd,0.23,,700,0.23,0.25,-,,-,-,-,-3,-
0.08,0.06,-,-,AEAO,  opt jan12,0.08,,-,0.08,0.105,-,,-,-,-,-,-
1.45,0.91,1.055,1.055,AIQ,Alternative Invest unt,1.055,,124,1.05,1.07,47,,-,1.46,44.55,-44.5,-
0.50,0.235,-,-,ALU,Altium Ltd,0.28,,-,0.25,0.28,2,,-,0.09,7.14,-6.97,-
0.078,0.017,0.048,0.048,AMA,AMA Grp Ltd,0.048,,430,0.048,0.054,-,,-,-0.09,-,7.75,0.6
6.24,3.73,5.76,5.67,AHD,Amalgamated Hldgs,5.70,,531,5.69,5.70,35,f,1.96,4.65,6.14,68.5,8.3
0.63,0.41,-,-,AMO,Ambertech Ltd,0.63,,-,0.56,0.62,5.5,f,1.69,0.61,8.73,9.3,6.8
0.41,0.13,0.375,0.375,AMB,Ambition Grp Ltd,0.375,0.5,38,0.365,0.375,-,,-,0.14,-,-13.07,-
0.72,0.50,0.685,0.685,AMH,Amcil Ltd,0.685,0.5,10,0.68,0.685,2,,-,0.72,2.92,-1.14,-
0.345,0.125,0.32,0.31,AMM,Amcom Telecomm,0.315,0.5,4319,0.315,0.32,0.9,f,3.09,0.18,2.86,2.78,11.3
6.42,4.201,6.38,6.27,AMC,Amcor Ltd,6.33,-5,23564,6.28,6.34,29.5,,0.71,2.25,4.66,20.9,30.3
3.00,1.48,2.75,2.70,AEC,Ammtec Ltd,2.70,-2,144,2.70,2.75,16.5,f,1.18,1.05,6.11,19.39,13.9
1.265,0.845,0.88,0.86,AGF,AMP Capital China unt,0.87,,2020,0.865,0.87,8.47,,1.18,1.12,9.74,10.02,8.7
6.97,4.55,6.34,6.26,AMP,AMP Ltd,6.30,4,35755,6.26,6.31,30,p,1.24,0.80,4.76,37.1,17.0
0.35,0.175,-,-,ANQ,Anaeco Ltd,0.23,,-,0.23,0.235,-,,-,-,-,-5.5,-
0.015,0.001,-,-,ANQO,  opt may10,0.001,,-,-,-,-,,-,-,-,-,-
0.004,0.001,-,-,ANQOA,  opt may12,0.001,,-,-,-,-,,-,-,-,-,-
0.115,0.019,0.056,0.055,ALT,Analytica Ltd,0.055,-0.1,15310,0.051,0.055,-,,-,-,-,-0.24,-
12.87,7.58,12.25,12.04,ANN,Ansell Ltd,12.18,21,3183,12.11,12.31,29,,2.82,1.92,2.38,81.7,14.9
0.065,0.029,-,-,ANO,Antaria Ltd,0.036,,-,0.037,0.04,-,,-,0.04,-,1.46,2.5
0.105,0.004,0.055,0.053,ADO,Anteo Diagnostics,0.053,-0.1,22584,0.053,0.054,-,,-,-,-,-0.8,-
0.07,0.001,-,-,ADOO,  opt sep10,0.041,,-,0.04,0.045,-,,-,-,-,-,-
0.025,0.012,0.012,0.012,ADOOA,  opt feb11,0.012,-0.8,542,0.012,0.025,-,,-,-,-,-,-
0.20,0.019,0.021,0.019,ANP,Antisense Therapeutic,0.02,,41650,0.019,0.02,-,,-,-,-,-0.55,-
25.72,14.90,25.48,25.18,ANZ,ANZ Banking Grp,25.45,16,40132,25.43,25.46,102,f,1.67,10.72,4.01,170.4,14.9
13.55,5.75,12.55,12.50,APE,AP Eagers Ltd,12.55,,138,12.55,12.75,62,f,1.96,8.81,4.94,121.6,10.3
0.023,0.009,0.016,0.016,APP,APA Financial,0.016,,300,0.015,0.025,-,,-,-,-,0.1,16.0
3.68,2.60,3.55,3.51,APA,APA Grp stp,3.53,,5606,3.50,3.55,31.75,,0.79,-,8.99,25,14.1
0.115,0.037,0.047,0.045,AEZ,APN European Retail stp,0.047,0.1,9233,0.045,0.047,-,,-,0.24,-,-11.22,-
2.61,1.129,2.38,2.31,APN,APN News & Media,2.34,4,13296,2.29,2.35,4,f,4.17,-0.78,1.71,16.7,14.0
0.41,0.15,0.25,0.25,APD,APN Prop Grp,0.25,,300,0.26,0.27,1.25,f,-,0.21,5.00,-17.88,-
0.04,0.007,0.008,0.008,AOP,Apollo Cons,0.008,,10000,0.008,0.009,-,,-,-,-,0.18,4.4
0.018,0.008,0.012,0.012,AQL,Aquacarotene Ltd,0.012,0.1,1200,0.012,0.013,-,,-,-,-,-0.27,-
0.058,0.019,0.019,0.019,APB,Arafura Pearls,0.019,,100,0.019,0.02,-,,-,0.12,-,-7.66,-
5.78,2.60,5.61,5.47,ARP,ARB Corp,5.55,11,316,5.55,5.64,17.5,f,2.31,1.22,3.15,40.44,13.7
1.845,1.11,1.37,1.335,AAD,Ardent Leisure stp,1.355,1.5,2572,1.335,1.39,14.3,,0.19,1.10,10.55,2.73,49.6
7.05,5.37,6.42,6.37,ARG,Argo Invest,6.37,2,1820,6.37,6.40,25,f,-,6.26,3.92,-11.1,-
1.098,0.006,0.18,0.13,ASV,Argus Solutions,0.18,-1,1615,0.115,0.18,-,,-,-,-,-0.44,-
0.37,0.205,-,-,ARA,Ariadne Aust,0.26,,-,0.25,0.26,1,,-,0.32,3.85,-2.46,-
5.75,3.24,4.48,4.40,ALL,Aristocrat Leisure,4.44,-3,48662,4.44,4.47,4.5,,-,0.07,1.01,-31.3,-
0.025,0.005,0.014,0.013,AEM,Artist & Entertain,0.014,,10350,0.013,0.014,-,,-,-,-,-1.54,-
0.30,0.07,-,-,AKW,Arturus Capital,0.17,,-,0.165,0.175,-,,-,0.25,-,21.65,0.8
0.345,0.12,0.32,0.32,APH,Ascent Pharmahealth,0.32,,10,0.325,0.33,-,,-,0.06,-,3.7,8.6
1.94,0.688,1.915,1.875,AIO,Asciano Grp stp,1.895,3.5,148894,1.89,1.895,-,,-,0.10,-,-41.9,-
0.43,0.065,0.19,0.185,AFA,ASF Grp Ltd,0.19,1,1077,0.185,0.19,-,,-,0.02,-,-1.19,-
1.38,0.54,1.36,1.31,ASZ,ASG Grp Ltd,1.35,-1,2015,1.34,1.36,6,f,1.57,0.06,4.44,9.43,14.3
0.267,0.007,0.099,0.099,AJJ,Asia Liver Trans,0.099,-0.1,100,0.08,0.099,-,,-,-0.02,-,-2.51,-
0.002,0.001,-,-,AJJO,  opt sep10,-,,-,-,-,-,,-,-,-,-,-
1.06,0.77,1.03,1.03,AUF,Asian Masters Fund,1.03,,120,1.03,1.045,-,,-,0.96,-,-1.19,-
0.37,0.15,-,-,AKF,ASK Funding Ltd,0.21,,-,0.21,0.23,1.3,,2.46,0.34,6.19,3.2,6.6
0.575,0.27,0.505,0.50,APZ,Aspen Grp stp,0.50,-0.5,4428,0.50,0.51,4.19,,-,0.68,8.38,-3.37,-
0.271,0.11,-,-,ASP,Aspermont Ltd,0.14,,-,0.125,0.14,-,,-,-0.03,-,0.88,15.9
1.15,0.75,0.90,0.90,AIR,Astivita Renewables,0.90,,65,0.90,0.96,-,,-,0.38,-,8.23,10.9
0.90,0.008,-,-,AKR,Astra Capital Ltd,0.66,,-,0.66,0.70,-,,-,1.62,-,-1.87,-
0.515,0.265,0.38,0.375,AJA,Astro Jap Prop stp,0.375,-0.5,5743,0.37,0.375,8.5,,-,0.76,22.67,-36.49,-
2.70,1.55,1.86,1.80,ATR,Astron Ltd,1.80,-12,292,1.80,1.92,-,,-,2.90,-,-11.79,-
37.90,30.50,34.10,33.46,ASX,ASX Ltd,33.87,-2,11074,33.85,33.88,163.6,f,1.10,3.19,4.83,180.6,18.8
0.24,0.13,-,-,ACG,Atcor Medical,0.15,,-,0.13,0.15,-,,-,0.04,-,-3.06,-
0.048,0.006,-,-,ATI,Atlantic Ltd,0.031,,-,0.032,0.031,-,,-,0.01,-,-0.12,-
0.039,0.003,-,-,ATIO,  opt dec11,0.02,,-,0.02,0.022,-,,-,-,-,-,-
0.16,0.085,0.125,0.12,ATP,Atlas Southsea Pearl,0.12,1,617,0.12,0.125,-,,-,0.13,-,-6.75,-
1.654,1.171,1.52,1.51,AIA,Auckland Airport,1.52,-2,2007,1.505,1.52,6.68,,0.84,1.22,4.39,5.63,27.0
7.50,0.977,-,-,AIB,Aurora Global Tr unt,1.115,,-,1.13,1.21,54,,-,1.21,48.43,-5.76,-
5.40,4.35,-,-,AUP,Aurora Prop unt,5.01,,-,5.10,5.20,-,,-,5.24,-,-,-
7.35,0.867,-,-,ABW,Aurora SAE ord unt,1.22,,-,1.225,1.235,23,,-,1.13,18.85,-30.42,-
1.12,1.005,1.035,1.025,AOD,Aurora Sandringham ,1.025,-0.5,371,1.025,1.035,4,,-,1.05,3.90,-4.69,-
1.72,1.62,-,-,AQF,AUS Gov Index Fund,1.72,,-,1.72,-,-,,-,-,-,-,-
2.28,0.82,2.28,2.20,ASL,Ausdrill Ltd,2.27,11,6091,2.26,2.28,11,f,1.87,1.60,4.85,20.62,11.0
5.95,2.82,4.45,4.37,AAX,Ausenco Ltd,4.41,7,2374,4.40,4.43,9.5,f,2.00,0.62,2.15,19,23.2
1.95,1.18,1.45,1.41,AAC,Aust Agriculture,1.45,5,7095,1.42,1.455,-,,-,2.42,-,-20.3,-
0.016,0.002,-,-,AAK,Aust China Hldgs,0.006,,-,0.006,0.007,-,,-,0.02,-,0.32,1.9
0.005,0.001,-,-,AAKO,  opt dec13,0.001,,-,0.001,0.002,-,,-,-,-,-,-
0.60,0.19,0.54,0.52,AEU,Aust Education unt,0.525,-2,910,0.525,0.53,1.75,,5.37,1.29,3.33,9.4,5.6
6.53,5.00,-,-,AYF,Aust Enhanced unt,6.49,,-,6.35,6.49,55,p,0.02,7.50,8.47,1,649.0
37.00,18.80,25.50,25.50,AEF,Aust Ethical,25.50,,-,25.50,26.00,182,f,0.76,8.11,7.14,139,18.3
5.41,4.14,5.07,5.03,AFI,Aust Foundation,5.04,4,3387,5.04,5.06,21,f,0.43,4.76,4.17,8.93,56.4
2.05,1.18,2.04,1.98,AIX,Aust Infra unt,2.00,,10627,1.975,2.00,10,p,1.94,2.62,5.00,19.37,10.3
1.265,0.675,1.26,1.255,ALF,Aust Leaders,1.26,0.5,394,1.25,1.26,7,f,7.66,1.51,5.56,53.65,2.3
0.10,0.031,0.04,0.04,ALFO,  opt nov10,0.04,,284,0.037,0.042,-,,-,-,-,-,-
