Industrial Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5912.5 at 2015-03-19T16:39:06. Report at Thursday, March 19, 2015. Processed Friday at 2015-03-20T01:00:10+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
7.00,5.62,6.66,6.52,ONT,1300 Smiles,6.63,+11,88,6.50,6.60,17.00,f,1.45,.38,2.56,24.60,27.0,,
2.79,2.121,2.71,2.63,TIX,360 Capital Indust ord unt,2.71,+4,3196,2.63,2.71,18.75,,2.60,2.19,6.92,48.68,5.6,,
1.285,.74,1.27,1.26,TGP,360 Capital Grp stp,1.26,+1,526,1.26,1.27,5.06,,2.98,-,4.02,15.09,8.3,,
2.24,1.92,2.17,2.14,TOF,360 Capital Office ord unt,2.17,+5,177,2.16,2.17,8.50,,.55,2.10,3.92,4.70,46.2,,
.195,.001,.12,.10,3DM,3D Medical,.12,+.5,131259,.115,.12,-,,-,.01,-,-.24,-,,
2.68,1.94,2.35,2.28,3PL,3P Learning,2.35,-,152,2.34,2.35,-,,-,.10,-,-2.29,-,,
.295,.195,.195,.195,8CO,8common,.195,-1.5,500,.15,.195,-,,-,-,-,-.61,-,,
.50,.25,.50,.50,8IH,8I Hldgs cdi,.50,+1,865,.49,.50,-,,-,-,-,-,-,,
.73,.17,.23,.23,NNW,99 Wuxian cdi,.23,-,933,.23,.235,-,,-,.04,-,.13,176.9,,
.002,.001,.001,.001,AYI,A1 Invest & Res,.001,-,5000,-,.001,-,,-,-,-,.04,2.5,,
3.337,2.266,2.93,2.87,ABP,Abacus Prop stp,2.91,+3,15529,2.90,2.91,17.00,,1.43,2.42,5.84,24.24,12.0,,
1.33,1.04,1.23,1.20,ALR,Aberdeen Leaders,1.21,+3,106,1.21,1.23,7.25,f,.39,1.36,5.99,2.86,42.3,,
1.40,.645,-,-,AKG,Academies A'asia,.71,-,-,.715,.735,4.50,f,1.38,-.01,6.34,6.20,11.5,,
2.02,1.65,1.85,1.77,ACX,Aconex,1.85,+2,768,1.81,1.90,-,,-,-,-,27.00,6.9,,
.96,.715,.80,.77,ACQ,Acorn Capital Invest,.77,-2,594,.775,.80,-,,-,.85,-,-8.05,-,,
.04,.001,.004,.004,ACQO,  opt oct15,.004,-,550,.004,.005,-,,-,-,-,-,-,,
2.10,.75,.79,.765,ACR,Acrux,.765,-.5,8533,.765,.77,8.00,f,.75,.09,10.46,6.01,12.7,,
.095,.011,.075,.072,ACW,Actinogen,.075,-,3065,.076,.079,-,,-,.01,-,-.58,-,,
.006,.001,-,-,ACWOA,  opt sep15,.005,-,-,.002,.005,-,,-,-,-,-,-,,
.40,.20,-,-,ADA,Adacel Tech,.355,-,-,.36,.55,.75,,-,.12,2.11,-2.60,-,,
.095,.04,-,-,AAU,Adcorp Aust,.051,-,-,.051,.079,-,,-,-.03,-,-1.78,-,,
4.56,3.12,4.46,4.36,ABC,Adelaide Brighton,4.43,+8,16815,4.43,4.44,17.00,f,1.58,1.35,3.84,26.90,16.5,,
.17,.078,.081,.078,AHZ,ADMEDUS,.079,-,82781,.079,.08,-,,-,.01,-,-1.22,-,,
.17,.064,.092,.09,ADJ,Adslot,.092,+.2,5640,.092,.093,-,,-,.69,-,-1.04,-,,
.011,.005,-,-,ABV,Adv Braking Tech,.006,-,-,.006,.007,-,,-,-,-,-.64,-,,
.003,.002,-,-,ABVO,  opt aug16,.003,-,-,-,.003,-,,-,-,-,-,-,,
