Industrial Market - Daily,,,,,,,,,,,,,,,,,
XAO 4753.3 at 16:47 4/5/2010  Report at 19:06 Tuesday 4/5/2010. Processed 19:38 Tuesday 4/5/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio
3.00,2.50,2.88,2.88,ONT,1300 Smiles Ltd,2.88,,55,2.85,2.90,12.5,f,1.54,0.08,4.34,19.23,15.0
0.18,0.095,-,-,TQH,3Q Hldgs Ltd,0.10,,-,0.09,0.13,-,,-,-0.08,-,3.28,3.0
0.06,0.015,0.021,0.021,FCS,4C Sec Solution,0.021,,35,0.021,0.03,-,,-,0.01,-,-2.77,-
0.275,0.22,-,-,AAY,Aacl Hldgs Ltd,0.24,,-,0.21,0.235,-,,-,-,-,-,-
0.48,0.285,0.425,0.415,ABP,Abacus Prop stp,0.42,0.5,53482,0.42,0.425,5.75,,-,0.60,13.69,-2.32,-
1.47,1.155,1.40,1.38,ALR,Aberdeen Leaders,1.40,2,252,1.38,1.40,9,f,0.85,1.38,6.43,7.67,18.3
2.60,0.62,2.00,1.925,ACR,Acrux Ltd,1.985,2.5,1291,1.985,2.00,-,,-,0.06,-,-2.84,-
0.10,0.031,-,-,ACW,Actinogen Ltd,0.048,,-,0.037,0.04,-,,-,0.04,-,-1.88,-
0.004,0.001,-,-,ACWO,  opt aug12,0.001,,-,-,-,-,,-,-,-,-,-
0.05,0.008,0.013,0.008,ACU,Acuvax Ltd,0.008,-0.5,21242,0.008,0.012,-,,-,-,-,-0.37,-
0.84,0.32,0.64,0.615,ADA,Adacel Tech,0.615,-5.5,596,0.585,0.665,-,,-,0.21,-,2.7,22.8
0.31,0.18,0.19,0.19,AAU,Adcorp Aust,0.19,1,200,0.185,0.22,1,,-,0.07,5.26,-2.18,-
3.01,2.03,2.95,2.89,ABC,Adelaide Brighton,2.92,,30321,2.85,2.93,13.5,f,1.51,1.21,4.62,20.4,14.3
1.565,1.10,1.54,1.53,AYT,Adelaide Managed unt,1.54,1,254,1.53,1.54,16.02,,0.43,1.79,10.40,6.83,22.5
0.123,0.058,-,-,ADQ,ADG Global Supply,0.065,,-,0.06,0.065,-,,-,0.02,-,-11.08,-
0.013,0.008,-,-,ADQO,  opt mar11,0.008,,-,0.005,0.02,-,,-,-,-,-,-
0.016,0.004,-,-,ADL,Admerex Ltd,0.005,,-,0.004,0.005,-,,-,-,-,-0.4,-
3.70,2.00,-,-,ADG,Adtrans Grp,3.50,,-,3.50,3.55,20,f,1.86,2.44,5.71,37.1,9.4
0.015,0.004,0.01,0.01,ASC,Adultshop Com,0.01,,1000,0.01,0.011,-,,-,0.02,-,-0.19,-
0.005,0.002,0.003,0.003,ASCO,  opt dec11,0.003,,16339,0.003,0.004,-,,-,-,-,-,-
0.038,0.009,0.023,0.021,ABV,Adv Braking Tech,0.021,-0.1,6711,0.021,0.023,-,,-,-,-,-0.32,-
0.64,0.28,0.495,0.495,AMT,Adv Surg Dsgn & Mnft,0.495,,20,0.32,0.40,-,,-,0.22,-,-0.1,-
0.125,0.02,-,-,AES,Advanced Energy,0.085,,-,0.085,0.095,-,,-,0.01,-,-0.09,-
0.093,0.031,-,-,ACE,Advanced Engine,0.044,,-,0.044,0.045,-,,-,-0.05,-,-2.58,-
0.124,0.019,0.058,0.058,ANM,Advanced Magnesium,0.058,,72,0.058,0.061,-,,-,0.02,-,-2.64,-
0.44,0.19,0.40,0.395,ASW,Advanced Share,0.395,-0.5,850,0.395,0.41,2.75,f,1.15,0.11,6.96,3.16,12.5
0.185,0.06,-,-,AEI,Aeris Environmental,0.079,,-,0.08,0.095,-,,-,-,-,-2.05,-
1.67,0.795,1.20,1.18,AVE,Aevum Ltd,1.20,2.5,1390,1.20,1.22,4,,1.05,2.07,3.33,4.2,28.6
0.002,0.001,-,-,AFT,AFT Corp,0.001,,-,-,0.001,-,,-,-,-,-0.01,-
15.69,13.07,15.03,14.88,AGK,AGL Energy Ltd,14.88,-3,6977,14.87,15.00,57,f,0.47,6.21,3.83,27,55.1
0.19,0.13,-,-,AGJ,Agricultural Land unt,0.145,,-,0.145,0.155,2.12,,-,0.38,14.62,-2.28,-
2.45,1.295,-,-,AHC,AHC Ltd,2.10,,-,2.00,2.30,-,,-,4.89,-,14.09,14.9
16.50,16.15,-,-,ENY,Aii200energy etf unt,16.50,,-,12.60,15.20,-,,-,-,-,-,-
5.09,4.95,-,-,FIN,Aii200financials etf unt,5.01,,-,4.94,5.00,-,,-,-,-,-,-
5.98,5.83,-,-,FIX,Aii200finxareit etf unt,5.83,,-,5.77,5.84,-,,-,-,-,-,-
