Industrial Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4694.5 at 2010-10-20T16:39:03. Report at Wednesday, October 20, 2010. Processed Thursday at 2010-10-21T01:00:02+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
3.62,2.65,3.55,3.55,ONT,1300 Smiles,3.55,-5,11,3.55,3.62,13.70,f,1.53,.15,3.86,21.00,16.9,,
.18,.061,-,-,TQH,3Q Hldgs,.063,-,-,.062,.07,-,,-,-.07,-,.84,7.5,,
.048,.015,-,-,FCS,4C Sec Solution,.035,-,-,.032,.038,-,,-,.10,-,-.58,-,,
.275,.03,.061,.061,AAY,AACL Hldgs,.061,-,215,.06,.063,-,,-,-,-,-,-,,
.48,.365,.445,.435,ABP,Abacus Prop stp,.445,+1,17997,.44,.45,3.90,,.39,.58,8.76,1.53,29.1,,
1.47,1.21,1.295,1.27,ALR,Aberdeen Leaders,1.27,-2.5,246,1.27,1.29,9.50,f,1.08,1.29,7.48,10.29,12.3,,
2.60,1.70,2.49,2.39,ACR,Acrux,2.46,+1,2325,2.46,2.48,-,,-,-,-,29.08,8.5,,
.095,.023,-,-,ACW,Actinogen,.095,-,-,.07,.095,-,,-,.03,-,-1.85,-,,
.003,.001,.002,.002,ACWO,  opt aug12,.002,+.1,40,.002,.02,-,,-,-,-,-,-,,
.013,.002,-,-,ACU,Acuvax,.002,-,-,.002,.003,-,,-,-,-,-.34,-,,
.69,.28,-,-,ADA,Adacel Tech,.285,-,-,.285,.30,-,,-,.19,-,-3.50,-,,
.305,.145,.21,.20,AAU,Adcorp Aust,.21,+1,364,.20,.215,-,,-,.08,-,-11.03,-,,
3.64,2.293,3.56,3.45,ABC,Adelaide Brighton,3.53,-4,8543,3.45,3.59,15.50,f,1.52,1.16,4.39,23.60,15.0,,
.32,.158,.245,.24,AYT,Adelaide Mgd unt,.24,-,550,.24,.245,15.00,,.14,1.64,62.50,2.11,11.4,,
.11,.05,.061,.061,ADQ,ADG Global Supply,.061,+.4,400,.053,.07,-,,-,.01,-,-1.09,-,,
.013,.008,-,-,ADQO,  opt mar11,.008,-,-,-,.008,-,,-,-,-,-,-,,
.013,.002,-,-,ADL,Admerex,.004,-,-,.003,.004,-,,-,-,-,-.56,-,,
4.19,2.95,-,-,ADG,Adtrans Grp,3.97,-,-,3.95,4.00,23.00,f,1.60,2.54,5.79,36.70,10.8,,
.019,.008,.018,.016,ASC,AdultShop.com,.016,-,11466,.016,.017,-,,-,.02,-,-.43,-,,
.008,.002,-,-,ASCO,  opt dec11,.008,-,-,.006,.008,-,,-,-,-,-,-,,
.034,.014,.021,.018,ABV,Adv Braking Tech,.02,+.2,14715,.019,.02,-,,-,-,-,-.16,-,,
.64,.33,-,-,AMT,Adv Surg Dsgn & Mnft,.40,-,-,.20,.42,-,,-,.16,-,-1.31,-,,
.125,.035,-,-,AES,Advanced Energy,.051,-,-,.051,.06,-,,-,.01,-,-.10,-,,
.093,.031,-,-,ACE,Advanced Engine,.04,-,-,.042,.058,-,,-,-.03,-,-2.30,-,,
.07,.03,.051,.05,ANM,Advanced Magnesium,.05,-,9,.05,.051,-,,-,.03,-,-1.66,-,,
.90,.26,.83,.83,ASW,Advanced Share,.83,+5,10,.79,.845,3.60,f,1.00,.11,4.34,3.61,23.0,,
.39,.055,.28,.28,AEI,Aeris Environmental,.28,-2,200,.28,.30,-,,-,.01,-,-1.93,-,,
1.83,1.01,1.775,1.77,AVE,Aevum,1.77,-,50,1.77,1.78,5.00,,3.84,2.02,2.82,19.20,9.2,,
.002,.001,.001,.001,AFT,AFT Corp,.001,-,170000,.001,.002,-,,-,-,-,-,-,,
.047,.017,.023,.023,AGX,Agenix,.023,-.2,1750,.023,.024,-,,-,.01,-,.54,4.3,,
.01,.001,-,-,AGXO,  opt jun11,.001,-,-,.001,.01,-,,-,-,-,-,-,,
16.87,13.43,16.61,15.98,AGK,AGL Energy,16.61,+41,14568,16.60,16.62,59.00,,1.34,5.89,3.55,79.30,20.9,,
.175,.121,-,-,AGJ,Agricultural Land unt,.135,-,-,.14,.16,2.02,,1.11,.37,14.96,2.25,6.0,,
2.45,1.80,-,-,AHC,AHC,1.80,-,-,1.88,2.00,-,,-,4.94,-,-.31,-,,
16.50,13.95,15.39,15.39,ENY,Aii 200 Energy etf unt,15.39,-27,15,15.31,15.43,-,,-,-,-,-,-,,
5.09,4.18,-,-,FIN,Aii 200 Financials etf unt,4.55,-,-,4.45,4.49,-,,-,-,-,-,-,,
5.98,4.83,5.18,5.18,FIX,Aii 200 Fin x-A-REIT etf unt,5.18,-6,250,5.16,5.19,-,,-,-,-,-,-,,
3.97,3.21,-,-,IDD,Aii 200 Industrials etf unt,3.85,-,-,3.77,3.81,-,,-,-,-,-,-,,
5.65,4.60,5.48,5.44,RSR,Aii 200 Resources etf unt,5.48,-9,582,5.48,5.51,-,,-,-,-,-,-,,
4.85,3.90,-,-,MAM,Aii 300 Metals & Min etf unt,4.83,-,-,4.72,4.75,-,,-,-,-,-,-,,
.205,.08,.135,.135,AGI,Ainsworth Game Tech,.135,-,728,.13,.135,-,,-,.01,-,-1.00,-,,
1.145,.83,1.02,1.00,AIZ,Air New Zealand,1.00,-2,215,1.00,1.035,5.45,,1.13,1.15,5.45,6.17,16.2,,
.11,.065,-,-,AIG,Aircruising Aust,.065,-,-,-,.08,-,,-,-.11,-,-3.63,-,,
5.04,1.70,1.92,1.88,AJL,AJ Lucas Grp,1.88,-3,669,1.88,1.92,5.50,,-,1.19,2.93,-11.00,-,,
.81,.345,.545,.545,ACL,Alchemia,.545,+.5,377,.54,.545,-,,-,.07,-,-5.00,-,,
46.65,11.50,-,-,AAI,Alcoa Inc cdi,13.40,-,-,13.00,13.40,11.40,,-,-,.85,-14.02,-,,
2.43,1.95,2.06,2.03,LEP,ALE Prop Grp stp,2.04,-1,747,2.04,2.07,24.00,,-,2.10,11.76,-10.94,-,,
5.80,2.25,2.47,2.40,ALS,Alesco Corp,2.42,-7,996,2.40,2.45,7.00,,-,.60,2.89,-132.84,-,,
.205,.01,.17,.17,AJX,Alexium Int Grp,.17,-1,2179,.17,.175,-,,-,.03,-,-3.54,-,,
.105,.041,.086,.085,AEJ,Alinta Energy Grp stp,.085,-.1,15390,.085,.086,-,,-,-1.13,-,-76.57,-,,
.195,.014,-,-,ABQ,Allied Brands,.017,-,-,-,-,.50,,-,-.07,29.41,-18.90,-,,
.005,.001,-,-,ABQO,  opt dec10,.001,-,-,-,-,-,,-,-,-,-,-,,
.42,.048,.39,.38,AEA,Altera Res,.39,+1,455,.34,.40,-,,-,-,-,-2.67,-,,
.16,.06,-,-,AEAO,  opt feb12,.13,-,-,.105,.20,-,,-,-,-,-,-,,
1.15,.98,1.06,1.05,AIQ,Alternative Invest unt,1.06,+1,84,1.06,1.07,47.00,,-,1.46,44.34,-2.79,-,,
.33,.15,-,-,ALU,Altium,.18,-,-,.18,.195,-,,-,.03,-,-13.61,-,,
.072,.033,.046,.046,AMA,AMA Grp,.046,-,300,.045,.048,-,,-,.08,-,2.01,2.3,,
6.50,5.19,6.39,6.29,AHD,Amalgamated Hldgs,6.38,-1,99,6.33,6.39,37.00,f,1.79,4.57,5.80,66.40,9.6,,
.63,.33,-,-,AMO,Ambertech,.38,-,-,.375,.38,3.50,,1.49,.56,9.21,5.20,7.3,,
.42,.275,.38,.38,AMB,Ambition Grp,.38,+1,620,.37,.38,-,,-,.15,-,-10.32,-,,
107.50,100.00,-,-,AKS,Amcbf One,106.00,-,-,106.20,110.00,-,f,-,-,-,-,-,,
84.00,81.392,-,-,AKU,Amcbf Thr,105.00,-,-,80.64,-,-,f,-,-,-,-,-,,
102.69,100.00,-,-,AKT,Amcbf Two,102.65,-,-,103.01,-,-,f,-,-,-,-,-,,
.705,.595,.65,.64,AMH,Amcil,.64,-1,5280,.635,.64,2.00,f,1.87,.71,3.13,3.73,17.2,,
.365,.205,.34,.33,AMM,Amcom Telecomm,.33,-.5,25852,.33,.345,1.40,f,1.95,.16,4.24,2.73,12.1,,
7.04,5.44,6.48,6.33,AMC,Amcor,6.48,+4,58959,6.44,6.50,29.50,,.54,1.49,4.55,15.80,41.0,,
4.11,2.059,4.09,4.01,AEC,AMMTEC,4.09,-2,638,4.06,4.10,17.50,f,1.16,1.11,4.28,20.34,20.1,,
1.13,.675,.94,.92,AGF,AMP Capital China unt,.935,-.5,2528,.935,.945,8.47,,-,1.03,9.06,-1.38,-,,
6.83,4.85,5.38,5.32,AMP,AMP,5.37,-4,58171,5.35,5.38,31.00,p,1.28,.90,5.77,39.80,13.5,,
.295,.10,.15,.15,ANQ,Anaeco,.15,+.5,67,.13,.15,-,,-,-,-,-4.40,-,,
.004,.001,-,-,ANQOA,  opt may12,.001,-,-,-,-,-,,-,-,-,-,-,,
.115,.019,.025,.022,ALT,Analytica,.022,-.3,10000,.022,.024,-,,-,-,-,-.31,-,,
13.73,9.75,13.50,13.20,ANN,Ansell,13.27,-20,6964,13.25,13.40,30.50,,2.94,2.22,2.30,89.60,14.8,,
.053,.032,-,-,ANO,Antaria,.035,-,-,.032,.038,-,,-,.01,-,-5.04,-,,
.105,.006,.048,.046,ADO,Anteo Diagnostics,.046,-.1,13494,.046,.048,-,,-,-,-,-.62,-,,
.025,.005,-,-,ADOOA,  opt feb11,.01,-,-,.008,.022,-,,-,-,-,-,-,,
.20,.013,.014,.014,ANP,Antisense Therapeutic,.014,+.1,5000,.014,.015,-,,-,-,-,-.59,-,,
26.23,19.95,23.62,23.38,ANZ,ANZ Banking Grp,23.57,-16,88201,23.53,23.57,108.00,f,1.34,9.99,4.58,144.80,16.3,,
13.55,10.00,-,-,APE,AP Eagers,12.50,-,-,12.50,13.19,63.00,f,1.90,8.60,5.04,120.00,10.4,,
.022,.009,-,-,APP,APA Financial,.021,-,-,.022,.029,-,,-,-,-,.41,5.1,,
4.15,3.01,4.01,3.95,APA,APA Grp stp,3.97,-2,7589,3.96,4.05,32.75,,.59,1.28,8.25,19.40,20.5,,
.095,.023,.024,.023,AEZ,APN European Ret stp,.023,-.2,16775,.023,.025,-,,-,.16,-,-12.21,-,,
2.61,1.81,1.955,1.92,APN,APN News & Media,1.95,-1,20945,1.94,1.96,9.00,,1.86,-.75,4.62,16.70,11.7,,
.41,.165,.235,.235,APD,APN Prop Grp,.235,-,208,.23,.235,1.25,,-,.19,5.32,-4.49,-,,
.022,.007,.018,.017,AOP,Apollo Cons,.017,-.1,18787,.016,.017,-,,-,-,-,.08,21.3,,
.352,.12,-,-,AQL,Aquacarotene,.17,-,-,.15,.18,-,,-,.15,-,6.52,2.6,,
.041,.008,.015,.015,APB,Arafura Pearls,.015,+.1,1000,.014,.015,-,,-,.05,-,-6.00,-,,
7.60,4.66,7.25,7.19,ARP,ARB Corp,7.20,-8,1949,7.18,7.32,19.50,f,2.37,1.39,2.71,46.28,15.6,,
1.845,.92,1.07,1.005,AAD,Ardent Leisure Grp stp,1.03,-2,21899,1.025,1.055,10.75,,.59,.92,10.44,6.30,16.3,,
7.05,5.51,5.88,5.83,ARG,Argo Invest,5.86,+1,1211,5.85,5.86,25.00,f,1.04,5.84,4.27,26.00,22.5,,
.586,.006,.058,.058,ASV,Argus Solutions,.058,-1.2,100,.058,.07,-,,-,-.06,-,-5.88,-,,
.37,.23,.31,.31,ARA,Ariadne Aust,.31,-,58,.31,.335,1.50,,1.83,.33,4.84,2.75,11.3,,
5.29,3.34,3.47,3.41,ALL,Aristocrat Leisure,3.46,-,14363,3.43,3.48,3.50,,-,.15,1.01,-15.00,-,,
.018,.007,-,-,AEM,Artist & Entertain,.012,-,-,.009,.012,-,,-,-,-,-.40,-,,
.345,.17,.29,.29,APH,Ascent Pharmahealth,.29,-,1000,.28,.29,-,,-,.08,-,4.40,6.6,,
1.94,1.435,1.66,1.63,AIO,Asciano Grp stp,1.655,-1,86183,1.645,1.66,-,,-,.08,-,-31.60,-,,
