Industrial Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4633.5 at 2013-06-25T16:23:09. Report at Tuesday, June 25, 2013. Processed Wednesday at 2013-06-26T01:00:14+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
6.54,5.00,5.89,5.80,ONT,1300 Smiles,5.80,-2,56,5.80,5.89,19.20,f,1.51,.65,3.31,28.92,20.1,,
.565,.356,.525,.495,TIX,360 Cap Indust Fund ord unt,.495,-1,5817,.495,.51,-,,-,-,-,-,-,,
.015,.001,-,-,AYI,A1 Invest & Res,.003,-,-,.002,.003,-,,-,-,-,-1.31,-,,
.03,.01,-,-,AAY,AACL Hldgs,.015,-,-,.001,.009,-,,-,-.03,-,2.48,.6,,
2.51,1.915,2.32,2.25,ABP,Abacus Prop stp,2.30,+4,9168,2.29,2.30,16.50,,.41,2.30,7.17,6.83,33.7,,
1.365,.975,1.24,1.205,ALR,Aberdeen Leaders,1.24,-1,100,1.19,1.24,9.50,f,.28,1.24,7.66,2.64,47.0,,
.84,.46,-,-,AKG,Academies A'asia,.84,-,-,.78,.84,5.00,f,1.40,.12,5.95,7.01,12.0,,
4.30,2.64,3.43,3.34,ACR,Acrux,3.40,-3,6759,3.40,3.41,8.00,,.34,.11,2.35,2.73,124.5,,
.039,.01,.02,.02,ACW,Actinogen,.02,+.1,200,.01,.02,-,,-,-,-,-.15,-,,
.003,.001,-,-,ACWOA,  opt sep15,.001,-,-,-,.02,-,,-,-,-,-,-,,
.46,.241,-,-,ADA,Adacel Tech,.425,-,-,.40,.46,-,,-,.13,-,1.80,23.6,,
