Industrial Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5383.5 at 2015-08-12T16:42:06. Report at Wednesday, August 12, 2015. Processed Thursday at 2015-08-13T01:00:12+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
7.20,5.70,6.76,6.66,ONT,1300 Smiles,6.66,-20,60,6.68,6.70,17.00,f,1.45,.38,2.55,24.60,27.1,,
.22,.11,.155,.14,1ST,1ST Available,.14,-1,3165,.135,.14,-,,-,-,-,-,-,,
2.79,2.17,2.54,2.50,TIX,360 Capital Indust ord unt,2.50,-4,1048,2.50,2.52,21.00,,2.32,2.19,8.40,48.68,5.1,,
1.41,.84,1.025,1.015,TGP,360 Capital Grp stp,1.025,-,255,1.025,1.045,5.75,,2.62,-,5.61,15.09,6.8,,
2.24,1.925,2.09,2.04,TOF,360 Capital Office ord unt,2.05,-3,520,2.05,2.07,17.00,,.28,2.10,8.29,4.70,43.6,,
1.35,1.10,1.12,1.12,TOT,360 Capital Total Re stp,1.12,-.5,30,1.11,1.125,2.81,,-,-,2.51,-10.50,-,,
.195,.004,.09,.086,3DM,3D Medical,.086,-.2,5501,.086,.089,-,,-,.01,-,-.24,-,,
2.85,1.94,2.10,2.06,3PL,3P Learning,2.07,-7,713,2.05,2.10,-,,-,.10,-,-2.29,-,,
.295,.145,.225,.225,8CO,8common,.225,-.5,193,.225,.23,-,,-,-,-,-.61,-,,
1.13,.25,.90,.90,8IH,8I Hldgs cdi,.90,+2,20,.84,.895,-,,-,-,-,-,-,,
.565,.15,.20,.18,NNW,99 Wuxian cdi,.20,-,1811,.185,.20,-,,-,.04,-,.13,153.8,,
.001,.001,-,-,AYI,A1 Invest & Res,.001,-,-,-,.001,-,,-,-,-,.04,2.5,,
3.337,2.48,3.10,3.005,ABP,Abacus Prop stp,3.03,-4,7326,3.02,3.04,17.00,,1.43,2.42,5.61,24.24,12.5,,
1.25,1.04,-,-,ALR,Aberdeen Leaders,1.145,-,-,1.125,1.135,7.00,f,.41,1.19,6.11,2.86,40.0,,
1.39,.44,.50,.44,AKG,Academies A'asia,.445,-7.5,146,.445,.495,4.50,f,1.38,-.01,10.11,6.20,7.2,,
4.50,1.65,4.20,4.13,ACX,Aconex,4.15,-5,1552,4.13,4.18,-,,-,-,-,27.00,15.4,,
.93,.69,-,-,ACQ,Acorn Capital Invest,.75,-,-,.74,.75,-,,-,.92,-,-8.05,-,,
.032,.001,.001,.001,ACQO,  opt oct15,.001,-,1250,.001,.004,-,,-,-,-,-,-,,
2.10,.625,.67,.645,ACR,Acrux,.67,+3,3880,.655,.67,8.00,f,.75,.09,11.94,6.01,11.1,,
.15,.018,.066,.062,ACW,Actinogen,.063,-.2,12331,.063,.066,-,,-,.01,-,-.58,-,,
.006,.001,-,-,ACWOA,  opt sep15,.002,-,-,-,.001,-,,-,-,-,-,-,,
.215,.001,.088,.082,ACU,Acuvax,.086,+.3,504,.081,.087,-,,-,-,-,-.04,-,,
1.07,.20,.98,.93,ADA,Adacel Tech,.93,-5,329,.93,.95,.75,,-,.12,.81,-2.60,-,,
2.92,2.57,2.88,2.82,ADH,Adairs,2.85,-,2035,2.82,2.86,-,,-,-,-,-,-,,
.062,.035,-,-,AAU,Adcorp Aust,.04,-,-,.04,.043,-,,-,-.03,-,-1.78,-,,
5.005,3.12,4.70,4.565,ABC,Adelaide Brighton,4.60,-3,13482,4.59,4.60,17.00,f,1.58,1.35,3.70,26.90,17.1,,
.167,.057,.081,.075,AHZ,ADMEDUS,.077,-.4,46565,.076,.077,-,,-,.01,-,-1.22,-,,
.17,.077,.09,.087,ADJ,Adslot,.088,-,6914,.087,.088,-,,-,.69,-,-1.04,-,,
.009,.005,-,-,ABV,Adv Braking Tech,.006,-,-,.006,.007,-,,-,-,-,-.64,-,,
.003,.002,-,-,ABVO,  opt aug16,.002,-,-,.002,.003,-,,-,-,-,-,-,,
.725,.595,-,-,ASW,Advanced Share Reg,.71,-,-,.675,.71,3.85,f,.96,.15,5.42,3.69,19.2,,
.25,.15,-,-,AER,Aeeris,.15,-,-,.125,.15,-,,-,-,-,-,-,,
.60,.12,.46,.46,AEI,Aeris Environmental,.46,-3,50,.46,.49,-,,-,.01,-,-1.36,-,,
1.480,.49,.83,.82,AFJ,Affinity Education,.82,-.5,25162,.82,.83,-,,-,-.15,-,-2.90,-,,
.001,.001,-,-,AFT,AFT Corp,.001,-,-,-,.001,-,,-,-,-,-.02,-,,
.063,.006,-,-,AHA,AG Financial,.008,-,-,.007,.01,-,,-,-,-,-.03,-,,
.022,.01,.013,.013,AGX,Agenix,.013,-,43,.013,.014,-,,-,.01,-,.79,1.6,,
