Industrial Market - Daily,,,,,,,,,,,,,,,,,
XAO 4588.8 at 16:39 12/2/2010  Report at 19:05 Friday 12/2/2010. Processed 19:23 Friday 12/2/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio
3.00,2.50,2.75,2.75,ONT,1300 Smiles Ltd,2.75,2,36,2.72,2.75,11.4,f,1.64,0.13,4.15,18.7,14.7
0.18,0.10,-,-,TQH,3Q Hldgs Ltd,0.10,,-,0.11,0.16,-,,-,-0.10,-,1.07,9.3
0.083,0.015,-,-,FCS,4C Sec Solution,0.016,,-,0.019,0.023,-,,-,0.03,-,-4.2,-
0.48,0.226,0.40,0.385,ABP,Abacus Prop stpld,0.39,-0.5,21900,0.39,0.395,5.75,,-,0.62,14.74,-11.81,-
1.45,0.90,1.32,1.32,ALR,Aberdeen Leaders,1.32,,224,1.31,1.32,9,f,0.85,1.41,6.82,7.67,17.2
2.54,0.42,1.83,1.785,ACR,Acrux Ltd,1.79,,1894,1.785,1.80,-,,-,0.09,-,-4.84,-
0.10,0.017,0.07,0.07,ACW,Actinogen Ltd,0.07,,14,0.07,0.074,-,,-,0.05,-,-2.32,-
0.004,0.001,-,-,ACWO,  opt aug12,0.001,,-,0.001,-,-,,-,-,-,-,-
0.05,0.012,0.014,0.013,ACU,Acuvax Ltd,0.014,,3385,0.014,0.016,-,,-,-,-,-0.43,-
0.84,0.325,-,-,ADA,Adacel Tech,0.42,,-,0.385,0.395,-,,-,0.22,-,8.2,5.1
0.31,0.165,0.21,0.20,AAU,Adcorp Aust,0.20,-0.5,316,0.20,0.21,1,,0.45,0.08,5.00,0.45,44.4
3.01,1.445,2.50,2.46,ABC,Adelaide Brighton,2.47,2,14707,2.46,2.50,14,f,1.49,1.15,5.67,20.8,11.9
1.76,1.10,1.32,1.315,AYT,Adelaide Managed unt,1.315,1,1095,1.315,1.33,15.47,,0.81,1.78,11.76,12.59,10.4
0.123,0.058,-,-,ADQ,ADG Global Supply,0.06,,-,0.056,0.063,-,,-,-,-,-8.68,-
-,-,-,-,ADQO,  opt mar11,-,,-,-,0.02,-,,-,-,-,-,-
0.016,0.004,0.007,0.007,ADL,Admerex Ltd,0.007,-0.1,8228,0.006,0.007,-,,-,0.01,-,-2.68,-
3.53,1.65,3.50,3.50,ADG,Adtrans Grp,3.50,,70,3.50,3.53,16,f,1.74,2.37,4.57,27.9,12.5
0.014,0.003,0.01,0.01,ASC,Adultshop Com,0.01,,55,0.01,0.011,-,,-,0.04,-,-0.28,-
0.005,0.002,-,-,ASCO,  opt dec11,0.003,,-,0.001,0.004,-,,-,-,-,-,-
0.038,0.005,0.023,0.022,ABV,Adv Braking Tech,0.022,-0.1,6660,0.022,0.025,-,,-,-,-,-0.32,-
0.64,0.28,-,-,AMT,Adv Surg Dsgn & Mnft,0.50,,-,0.50,0.55,-,,-,0.20,-,-2.9,-
0.085,0.02,-,-,AES,Advanced Energy,0.05,,-,0.025,0.065,-,,-,0.01,-,-0.06,-
0.093,0.031,-,-,ACE,Advanced Engine,0.05,,-,0.05,0.053,-,,-,-0.04,-,-1.9,-
0.124,0.014,0.063,0.057,ANM,Advanced Magnesium,0.06,0.5,534,0.06,0.067,-,,-,0.01,-,-3.07,-
0.435,0.15,0.39,0.385,ASW,Advanced Share,0.385,-1.5,137,0.385,0.40,2.75,f,0.76,0.09,7.14,2.1,18.3
0.185,0.05,-,-,AEI,Aeris Environmental,0.09,,-,0.09,0.10,-,,-,0.01,-,-2.31,-
1.67,0.545,1.23,1.20,AVE,Aevum Ltd,1.23,-0.5,654,1.23,1.26,4,,1.05,2.07,3.25,4.2,29.3
0.002,0.001,0.002,0.001,AFT,AFT Corp,0.001,,78749,0.001,0.002,-,,-,-,-,-0.03,-
15.46,12.83,13.90,13.67,AGK,AGL Energy Ltd,13.74,-12,15229,13.73,13.74,54,f,6.63,6.00,3.93,358,3.8
