Industrial Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4661.4 at 2012-12-27T16:43:35. Report at Thursday, December 27, 2012. Processed Friday at 2012-12-28T01:00:06+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
6.54,3.86,5.40,5.30,ONT,1300 Smiles,5.30,-,16,5.30,5.40,17.80,f,1.49,.59,3.36,26.60,19.9,,
.48,.40,.41,.40,TIX,360 Cap Indust Fund ord unt,.40,-,862,.41,.42,-,,-,-,-,-,-,,
.099,.052,.089,.089,TQH,3Q Hldgs,.089,-,30,.089,.10,-,,-,-.04,-,1.47,6.1,,
.04,.004,-,-,AYI,A1 Invest & Res,.005,-,-,.003,.005,-,,-,.02,-,-1.20,-,,
.037,.016,-,-,AAY,AACL Hldgs,.016,-,-,.016,.02,-,,-,-.03,-,-3.11,-,,
.011,.003,-,-,AAQ,AAQ Hldgs,.004,-,-,.004,.005,-,,-,-,-,-.16,-,,
2.30,1.80,2.18,2.13,ABP,Abacus Prop stp,2.16,-1,2721,2.16,2.18,16.50,,.13,2.34,7.64,2.11,102.4,,
1.125,.975,1.125,1.12,ALR,Aberdeen Leaders,1.125,+2.5,390,1.12,1.125,9.50,f,.31,1.11,8.44,2.98,37.8,,
.80,.44,-,-,AKG,Academies A'asia,.72,-,-,.68,.745,4.50,f,1.40,.10,6.25,6.30,11.4,,
4.77,2.64,2.88,2.79,ACR,Acrux,2.86,+4,2772,2.85,2.86,8.00,,.56,.17,2.80,4.44,64.4,,
.052,.01,.01,.01,ACW,Actinogen,.01,-.2,50,.01,.012,-,,-,-,-,-2.12,-,,
.003,.001,-,-,ACWOA,  opt sep15,.001,-,-,.001,.002,-,,-,-,-,-,-,,
.002,.001,.001,.001,ACU,Acuvax,.001,-,15000,.001,.001,-,,-,-,-,-.02,-,,
.43,.20,.385,.385,ADA,Adacel Tech,.385,-,12,.385,.36,-,,-,.14,-,5.40,7.1,,
.22,.10,-,-,AAU,Adcorp Aust,.115,-,-,.105,.14,1.75,f,1.47,.09,15.22,2.57,4.5,,
.044,.001,-,-,ABN,AdEffective,.015,-,-,.012,.014,-,,-,-,-,-1.35,-,,
.005,.002,-,-,ABNO,  opt jun14,.003,-,-,.003,.004,-,,-,-,-,-,-,,
3.40,2.80,3.13,3.085,ABC,Adelaide Brighton,3.09,-1,12679,3.09,3.10,16.50,f,1.47,1.23,5.34,24.20,12.8,,
.08,.043,-,-,ADQ,ADG Global Supply,.058,-,-,.058,.061,-,,-,.05,-,.79,7.3,,
.089,.027,.042,.04,ADJ,Adslot,.042,-,5630,.042,.044,-,,-,.02,-,-1.08,-,,
.024,.013,.021,.021,ABV,Adv Braking Tech,.021,-.1,4500,.02,.022,-,,-,.01,-,-.01,-,,
.25,.105,-,-,AMT,Adv Surg Dsgn & Mnft,.105,-,-,.05,.11,-,,-,.11,-,-.49,-,,
.76,.62,-,-,ASW,Advanced Share Reg,.685,-,-,.685,.70,3.70,f,1.01,.14,5.40,3.73,18.4,,
.26,.13,-,-,AEI,Aeris Environmental,.165,-,-,.16,.19,-,,-,-.02,-,-1.23,-,,
.001,.001,-,-,AFT,AFT Corp,.001,-,-,-,.001,-,,-,-,-,-,-,,
.375,.018,.027,.018,AGX,Agenix,.022,-.6,3235,.022,.027,-,,-,-,-,-5.00,-,,
16.01,13.031,15.605,15.40,AGK,AGL Energy,15.55,+10,9812,15.51,15.55,61.00,f,.39,7.26,3.92,23.80,65.3,,
