Industrial Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5350.6 at 2013-11-26T16:40:36. Report at Tuesday, November 26, 2013. Processed Wednesday at 2013-11-27T01:00:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
7.25,5.00,6.60,6.59,ONT,1300 Smiles,6.60,+2,37,6.60,6.70,18.50,f,1.45,.62,2.80,26.90,24.5,,
2.26,1.423,2.06,2.02,TIX,360 Cap Indust Fund ord unt,2.03,-2,2174,2.03,2.05,18.15,,1.37,.02,8.94,24.80,8.2,,
.79,.465,.73,.72,TGP,360 Capital Grp stp,.73,+1,18442,.72,.73,6.25,,-,.58,8.56,-7.40,-,,
.60,.35,.42,.42,NNW,99 Wuxian cdi,.42,-,642,.42,.425,-,,-,-,-,-,-,,
.006,.001,-,-,AYI,A1 Invest & Res,.002,-,-,.001,.002,-,,-,-,-,-.66,-,,
2.51,2.02,2.27,2.25,ABP,Abacus Prop stp,2.27,+2,3585,2.26,2.27,16.50,,.83,2.32,7.27,13.68,16.6,,
1.365,1.05,1.32,1.265,ALR,Aberdeen Leaders,1.265,-5.5,530,1.29,1.32,9.50,f,.31,1.22,7.51,2.97,42.6,,
1.10,.55,-,-,AKG,Academies A'asia,1.10,-,-,1.055,1.10,5.00,f,1.36,.10,4.55,6.80,16.2,,
4.12,2.40,2.49,2.47,ACR,Acrux,2.48,+2,5423,2.48,2.49,8.00,,.52,.14,3.23,4.16,59.6,,
.024,.005,-,-,ACW,Actinogen,.015,-,-,.01,.015,-,,-,-,-,-.18,-,,
.001,.001,-,-,ACWOA,  opt sep15,.001,-,-,-,.01,-,,-,-,-,-,-,,
.57,.241,.50,.495,ADA,Adacel Tech,.495,-.5,54,.495,.51,-,,-,.13,-,1.00,49.5,,
.15,.065,.068,.068,AAU,Adcorp Aust,.068,-,100,.068,.075,.75,,-,.02,11.03,-11.20,-,,
.039,.007,.02,.02,ABN,AdEffective,.02,-,1700,.02,.021,-,,-,-,-,.02,100.0,,
.02,.002,-,-,ABNO,  opt jun14,.006,-,-,.005,.009,-,,-,-,-,-,-,,
3.88,3.01,3.88,3.84,ABC,Adelaide Brighton,3.84,-2,12135,3.84,3.85,16.50,f,1.41,1.30,4.30,23.20,16.6,,
.07,.01,.012,.012,ADQ,ADG Global Supply,.012,-,6024,.012,.014,-,,-,.04,-,-.38,-,,
.185,.019,.165,.155,AHZ,ADMEDUS,.16,+.5,56175,.155,.16,-,,-,.01,-,-.21,-,,
.155,.024,.115,.105,ADJ,Adslot,.11,-,12495,.11,.115,-,,-,.01,-,-.94,-,,
.024,.013,-,-,ABV,Adv Braking Tech,.016,-,-,.015,.016,-,,-,-,-,-.08,-,,
.12,.05,-,-,AMT,Adv Surg Dsgn & Mnft,.05,-,-,.05,-,-,,-,.09,-,-1.49,-,,
