Industrial Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4106.2 at 2012-05-24T16:44:50. Report at Thursday, May 24, 2012. Processed Friday at 2012-05-25T01:00:06+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
5.50,3.00,5.16,5.10,ONT,1300 Smiles,5.16,-,25,5.10,5.20,16.60,f,1.57,.55,3.22,26.01,19.8,,
.08,.041,-,-,TQH,3Q Hldgs,.08,-,-,-,-,-,,-,-.05,-,1.79,4.5,,
.06,.006,-,-,AYI,A1 Invest & Res,.01,-,-,-,-,-,,-,.02,-,.03,33.3,,
.066,.02,-,-,AAY,AACL Hldgs,.025,-,-,-,-,-,,-,.01,-,1.65,1.5,,
.017,.004,.005,.004,AAQ,AAQ Hldgs,.005,-,4050,.004,.005,-,,-,-,-,-.21,-,,
2.34,1.78,2.00,1.925,ABP,Abacus Prop stp,1.93,-4.5,3652,1.93,1.97,16.50,,.15,2.43,8.55,2.52,76.6,,
1.24,.98,-,-,ALR,Aberdeen Leaders,1.04,-,-,1.05,1.08,9.50,f,.37,1.11,9.13,3.48,29.9,,
.60,.44,-,-,AKG,Academies A'asia,.46,-,-,.46,.65,4.00,f,1.35,.09,8.70,5.39,8.5,,
4.30,2.59,4.16,4.05,ACR,Acrux,4.16,+9,14209,4.05,4.17,-,,-,.16,-,2.73,152.4,,
.06,.018,.026,.024,ACW,Actinogen,.024,-,833,.025,.028,-,,-,.01,-,-2.30,-,,
.01,.001,-,-,ACWO,  opt aug12,.001,-,-,-,-,-,,-,-,-,-,-,,
.015,.001,-,-,ACWOA,  opt sep15,.001,-,-,-,-,-,,-,-,-,-,-,,
.002,.001,-,-,ACU,Acuvax,.001,-,-,-,-,-,,-,-,-,-.03,-,,
.41,.18,.405,.395,ADA,Adacel Tech,.405,+1,95,.39,.41,-,,-,.13,-,.80,50.6,,
.205,.125,-,-,AAU,Adcorp Aust,.175,-,-,-,-,2.00,f,1.16,.07,11.43,2.31,7.6,,
.044,.001,.01,.01,ABN,AdEffective,.01,-,20840,.011,.012,-,,-,-,-,-,-,,
.003,.002,-,-,ABNO,  opt jun14,.003,-,-,-,-,-,,-,-,-,-,-,,
3.27,2.22,2.97,2.88,ABC,Adelaide Brighton,2.90,-3,17410,2.86,2.93,16.50,f,1.41,1.22,5.69,23.30,12.4,,
.09,.05,.065,.061,ADQ,ADG Global Supply,.061,-1,284,.059,.073,-,,-,.04,-,.65,9.4,,
.027,.016,-,-,ABV,Adv Braking Tech,.02,-,-,-,-,-,,-,.01,-,-.02,-,,
.30,.145,-,-,AMT,Adv Surg Dsgn & Mnft,.145,-,-,-,-,-,,-,.10,-,-6.28,-,,
.90,.605,-,-,ASW,Advanced Share Reg,.69,-,-,.69,.71,3.85,f,1.15,.13,5.58,4.42,15.6,,
.30,.155,-,-,AEI,Aeris Environmental,.18,-,-,-,-,-,,-,-.02,-,-1.88,-,,
.001,.001,-,-,AFT,AFT Corp,.001,-,-,-,-,-,,-,-,-,.02,5.0,,
.02,.004,.005,.004,AGX,Agenix,.005,-,10524,.004,.005,-,,-,-,-,-.27,-,,
15.79,12.50,-,-,AGK,AGL Energy,14.93,-,50,15.40,14.15,60.00,f,1.58,6.98,4.02,94.90,15.7,,
.20,.13,-,-,AGJ,Agricultural Land unt,.145,-,-,.14,.20,1.49,,-,.33,10.28,-1.01,-,,
2.30,1.90,-,-,AHC,AHC,2.20,-,-,2.20,2.29,10.00,,-,4.92,4.55,-6.74,-,,
16.78,11.87,12.40,12.40,ENY,All 200 Energy etf unt,12.40,-12,3,12.37,12.43,-,p,-,-,-,-,-,,
4.60,3.55,-,-,FIN,All 200 Financials etf unt,4.21,-,-,4.05,4.07,-,p,-,-,-,-,-,,
