Industrial Market - Daily,,,,,,,,,,,,,,,,,,
XAO 4448.4 at 16:38 10/6/2010  Report at 19:06 Thursday 10/6/2010. Processed 19:58 Thursday 10/6/2010.,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio,
3.15,2.50,3.05,3.05,ONT,1300 Smiles Ltd,3.05,-10,4,3.06,3.20,12.5,f,1.54,0.08,4.10,19.23,15.9,
0.18,0.095,-,-,TQH,3Q Hldgs Ltd,0.11,,-,0.062,0.11,-,,-,-0.08,-,3.28,3.4,
0.05,0.015,-,-,FCS,4C Sec Solution,0.03,,-,0.008,0.03,-,,-,0.01,-,-2.77,-,
0.275,0.20,-,-,AAY,Aacl Hldgs Ltd,0.21,,-,0.15,0.21,-,,-,-,-,-,-,
0.48,0.33,0.385,0.375,ABP,Abacus Prop stp,0.385,0.5,35268,0.38,0.385,5.75,,-,0.60,14.94,-2.32,-,
1.47,1.17,1.305,1.29,ALR,Aberdeen Leaders,1.305,2,60,1.29,1.305,9,f,0.85,1.46,6.90,7.67,17.0,
2.60,1.05,1.87,1.855,ACR,Acrux Ltd,1.86,-0.5,359,1.86,1.88,-,,-,0.06,-,-2.84,-,
0.10,0.027,-,-,ACW,Actinogen Ltd,0.04,,-,0.027,0.048,-,,-,0.04,-,-1.88,-,
0.003,0.001,-,-,ACWO,  opt aug12,0.001,,-,-,-,-,,-,-,-,-,-,
0.035,0.004,0.004,0.004,ACU,Acuvax Ltd,0.004,,15749,0.004,0.005,-,,-,-,-,-0.37,-,
0.84,0.32,0.47,0.47,ADA,Adacel Tech,0.47,2,28,0.41,0.47,-,,-,0.21,-,2.7,17.4,
0.305,0.17,-,-,AAU,Adcorp Aust,0.17,,-,0.175,0.18,1,,-,0.07,5.88,-2.18,-,
3.01,2.03,2.74,2.72,ABC,Adelaide Brighton,2.74,,24603,2.71,2.74,13.5,f,1.51,1.21,4.93,20.4,13.4,
1.565,1.10,-,-,AYT,Adelaide Managed unt,1.49,,-,1.45,1.49,16.02,,0.43,1.79,10.75,6.83,21.8,
0.123,0.052,0.052,0.052,ADQ,ADG Global Supply,0.052,-0.4,1000,0.053,0.069,-,,-,0.02,-,-11.08,-,
0.013,0.008,-,-,ADQO,  opt mar11,0.008,,-,0.004,0.008,-,,-,-,-,-,-,
0.016,0.004,0.004,0.004,ADL,Admerex Ltd,0.004,-0.2,40000,0.003,0.005,-,,-,-,-,-0.4,-,
3.70,2.10,-,-,ADG,Adtrans Grp,3.50,,-,3.50,3.60,20,f,1.86,2.44,5.71,37.1,9.4,
0.015,0.004,0.01,0.01,ASC,Adultshop Com,0.01,,4150,0.01,0.011,-,,-,0.02,-,-0.19,-,
0.005,0.002,0.003,0.003,ASCO,  opt dec11,0.003,,1250,0.003,0.004,-,,-,-,-,-,-,
0.038,0.009,0.018,0.018,ABV,Adv Braking Tech,0.018,,1000,0.018,0.019,-,,-,-,-,-0.32,-,
0.64,0.28,-,-,AMT,Adv Surg Dsgn & Mnft,0.35,,-,0.385,0.44,-,,-,0.22,-,-0.1,-,
0.125,0.02,-,-,AES,Advanced Energy,0.065,,-,0.037,0.065,-,,-,0.01,-,-0.09,-,
0.093,0.031,-,-,ACE,Advanced Engine,0.035,,-,0.035,0.049,-,,-,-0.05,-,-2.58,-,
0.124,0.019,0.054,0.05,ANM,Advanced Magnesium,0.054,-0.1,29,0.05,0.054,-,,-,0.02,-,-2.64,-,
0.44,0.22,-,-,ASW,Advanced Share,0.375,,-,0.375,0.395,2.75,f,1.15,0.11,7.33,3.16,11.9,
0.185,0.06,0.06,0.06,AEI,Aeris Environmental,0.06,,14,0.06,0.065,-,,-,-,-,-2.05,-,
1.67,0.795,1.18,1.15,AVE,Aevum Ltd,1.155,-1.5,398,1.15,1.18,4,,1.05,2.07,3.46,4.2,27.5,
0.002,0.001,-,-,AFT,AFT Corp,0.001,,-,0.001,0.002,-,,-,-,-,-0.01,-,
15.69,13.07,14.98,14.76,AGK,AGL Energy Ltd,14.86,6,17405,14.78,14.86,57,f,0.47,6.21,3.84,27,55.0,
0.18,0.13,-,-,AGJ,Agricultural Land unt,0.15,,-,0.13,0.15,2.12,,-,0.38,14.13,-2.28,-,
2.45,2.00,-,-,AHC,AHC Ltd,2.10,,-,-,2.10,-,,-,4.89,-,14.09,14.9,
16.50,14.36,-,-,ENY,Aii200energy etf unt,14.44,,-,14.69,14.78,-,,-,-,-,-,-,
5.09,4.32,-,-,FIN,Aii200financials etf unt,4.35,,-,4.44,4.47,-,,-,-,-,-,-,
5.98,5.08,-,-,FIX,Aii200finxareit etf unt,5.08,,-,5.12,5.16,-,,-,-,-,-,-,
3.97,3.36,-,-,IDD,Aii200industrials etf unt,3.36,,-,3.35,3.37,-,,-,-,-,-,-,
5.65,4.60,-,-,RSR,Aii200res etf unt,4.81,,-,4.88,4.91,-,,-,-,-,-,-,
4.83,3.90,-,-,MAM,Aii300metals&Min etf unt,4.01,,-,4.07,4.10,-,,-,-,-,-,-,
0.22,0.065,0.097,0.095,AGI,Ainsworth Game Tech,0.095,-0.5,127,0.095,0.097,-,,-,0.01,-,-4.95,-,
1.145,0.67,-,-,AIZ,Air New Zealand,0.935,,-,0.90,0.94,5.17,,0.75,1.12,5.53,3.9,24.0,
0.11,0.10,-,-,AIG,Aircruising Aust,0.11,,-,-,-,-,,-,-0.11,-,-8.38,-,
5.60,2.00,2.29,2.23,AJL,AJ Lucas Grp,2.29,2,215,2.23,2.29,5.5,,2.91,1.32,2.40,16,14.3,
0.81,0.299,0.54,0.525,ACL,Alchemia Ltd,0.525,-0.5,480,0.53,0.54,-,,-,0.09,-,-4.6,-,
47.10,14.50,-,-,AAI,Alcoa Inc cdi,15.50,,-,14.51,15.50,11.61,,-,-,0.75,-137.14,-,
2.43,1.871,2.15,2.15,LEP,ALE Prop Grp stp,2.15,-1,697,2.15,2.20,27,,3.55,2.39,12.56,95.98,2.2,
5.91,2.37,2.84,2.69,ALS,Alesco Corp,2.83,16,5180,2.81,2.85,14,f,-,0.65,4.95,-17.36,-,
0.205,0.01,0.12,0.115,AJX,Alexium Int Grp,0.115,,387,0.115,0.12,-,,-,-,-,-0.13,-,
0.105,0.042,0.045,0.042,AEJ,Alinta Energy Grp stp,0.042,-0.3,41295,0.041,0.043,-,,-,-1.53,-,-58.71,-,
0.245,0.063,-,-,ABQ,Allied Brands Ltd,0.063,,-,0.063,0.064,0.5,,4.60,0.06,7.94,2.3,2.7,
0.005,0.001,-,-,ABQO,  opt dec10,0.001,,-,-,0.001,-,,-,-,-,-,-,
0.36,0.037,-,-,AEA,Altera Res Ltd,0.25,,-,0.195,0.285,-,,-,-,-,-3,-,
0.16,0.06,-,-,AEAO,  opt feb12,0.16,,-,-,0.16,-,,-,-,-,-,-,
1.45,0.91,1.01,1.01,AIQ,Alternative Invest unt,1.01,-1,10,1.01,1.04,47,,-,1.44,46.53,-44.5,-,
0.405,0.20,-,-,ALU,Altium Ltd,0.23,,-,0.23,0.265,2,,-,0.09,8.70,-6.97,-,
0.078,0.019,0.056,0.055,AMA,AMA Grp Ltd,0.056,0.1,900,0.055,0.058,-,,-,-0.09,-,7.75,0.7,
6.24,3.73,5.73,5.62,AHD,Amalgamated Hldgs,5.73,4,2258,5.62,5.73,35,f,1.96,4.65,6.11,68.5,8.4,
0.63,0.385,0.39,0.39,AMO,Ambertech Ltd,0.39,-7,50,0.39,0.45,5.5,f,1.69,0.61,14.10,9.3,4.2,
0.42,0.165,-,-,AMB,Ambition Grp Ltd,0.37,,-,0.21,0.345,-,,-,0.14,-,-13.07,-,
-,-,101.94,101.94,AKT,Amcbf Two,101.94,,-,81.50,101.94,-,,-,-,-,-,-,
0.72,0.53,0.635,0.62,AMH,Amcil Ltd,0.635,2.5,951,0.62,0.635,2,,-,0.71,3.15,-1.14,-,
0.355,0.145,0.32,0.315,AMM,Amcom Telecomm,0.315,,4948,0.315,0.32,0.9,f,3.09,0.18,2.86,2.78,11.3,
6.76,4.276,6.26,6.09,AMC,Amcor Ltd,6.20,7,54475,6.19,6.21,29.5,,0.71,2.25,4.76,20.9,29.7,
3.40,1.83,3.38,3.34,AEC,Ammtec Ltd,3.34,-3,2068,3.34,3.35,16.5,f,1.18,1.05,4.94,19.39,17.2,
1.265,0.675,0.74,0.71,AGF,AMP Capital China unt,0.72,,3324,0.715,0.72,8.47,,1.18,1.14,11.76,10.02,7.2,
6.97,4.55,5.62,5.50,AMP,AMP Ltd,5.57,4,48070,5.56,5.58,30,p,1.24,0.80,5.39,37.1,15.0,
0.32,0.175,-,-,ANQ,Anaeco Ltd,0.175,,-,0.175,0.195,-,,-,-,-,-5.5,-,
0.004,0.001,-,-,ANQOA,  opt may12,0.001,,-,-,-,-,,-,-,-,-,-,
0.115,0.019,0.031,0.03,ALT,Analytica Ltd,0.03,,3607,0.029,0.035,-,,-,-,-,-0.24,-,
13.48,8.16,12.85,12.69,ANN,Ansell Ltd,12.77,-3,4849,12.71,12.85,29,,2.82,1.92,2.27,81.7,15.6,
0.065,0.029,0.035,0.035,ANO,Antaria Ltd,0.035,,81,0.035,0.04,-,,-,0.04,-,1.46,2.4,
0.105,0.006,0.061,0.057,ADO,Anteo Diagnostics,0.059,-0.1,29130,0.058,0.059,-,,-,-,-,-0.8,-,
0.07,0.001,0.046,0.045,ADOO,  opt sep10,0.045,-0.5,1400,0.04,0.05,-,,-,-,-,-,-,
0.025,0.005,-,-,ADOOA,  opt feb11,0.01,,-,0.006,0.025,-,,-,-,-,-,-,
0.20,0.013,0.014,0.014,ANP,Antisense Therapeutic,0.014,,9525,0.014,0.015,-,,-,-,-,-0.55,-,
26.23,15.68,22.69,22.12,ANZ,ANZ Banking Grp,22.62,36,97791,22.61,22.65,108,f,1.34,9.99,4.77,144.8,15.6,
13.55,7.27,12.50,12.50,APE,AP Eagers Ltd,12.50,,58,12.50,12.70,62,f,1.96,8.81,4.96,121.6,10.3,
0.023,0.009,0.015,0.015,APP,APA Financial,0.015,0.3,300,0.015,0.019,-,,-,-,-,0.1,15.0,
3.79,2.60,3.60,3.53,APA,APA Grp stp,3.57,1,13638,3.54,3.59,31.75,,0.79,-,8.89,25,14.3,
0.115,0.029,0.03,0.029,AEZ,APN European Retail stp,0.03,0.1,7290,0.03,0.031,-,,-,0.24,-,-11.22,-,
2.61,1.32,2.20,2.16,APN,APN News & Media,2.20,2,13858,2.18,2.20,4,f,4.17,-0.78,1.82,16.7,13.2,
0.41,0.15,0.20,0.185,APD,APN Prop Grp,0.19,,551,0.185,0.19,1.25,f,-,0.21,6.58,-17.88,-,
0.04,0.007,0.008,0.007,AOP,Apollo Cons,0.008,0.1,13027,0.007,0.009,-,,-,-,-,0.18,4.4,
0.15,0.15,-,-,AQLDA,Aquacarotene Ltd def,0.15,,-,0.15,0.20,-,,-,-,-,-0.27,-,
0.058,0.008,0.01,0.01,APB,Arafura Pearls,0.01,,1650,0.01,0.014,-,,-,0.12,-,-7.66,-,
6.19,3.176,5.94,5.79,ARP,ARB Corp,5.91,2,284,5.89,5.91,17.5,f,2.31,1.22,2.96,40.44,14.6,
1.845,1.00,1.06,1.02,AAD,Ardent Leisure stp,1.06,3.5,10347,1.05,1.06,14.3,,0.19,1.10,13.49,2.73,38.8,
7.05,5.61,5.97,5.85,ARG,Argo Invest,5.89,-1,1031,5.89,5.90,25,f,-,5.99,4.24,-11.1,-,
0.878,0.006,0.08,0.08,ASV,Argus Solutions,0.08,0.5,140,0.08,0.115,-,,-,-,-,-0.44,-,
0.37,0.225,0.245,0.24,ARA,Ariadne Aust,0.24,0.5,134,0.24,0.245,1,,-,0.32,4.17,-2.46,-,
5.75,3.37,4.06,3.93,ALL,Aristocrat Leisure,4.05,9,20580,4.03,4.07,4.5,,-,0.07,1.11,-31.3,-,
0.025,0.009,0.01,0.01,AEM,Artist & Entertain,0.01,-0.1,4900,0.009,0.01,-,,-,-,-,-1.54,-,
0.30,0.10,0.14,0.11,AKW,Arturus Capital,0.14,2,273,0.13,0.14,-,,-,0.25,-,21.65,0.6,
0.345,0.12,0.30,0.295,APH,Ascent Pharmahealth,0.30,1,600,0.29,0.31,-,,-,0.06,-,3.7,8.1,
1.94,1.24,1.57,1.525,AIO,Asciano Grp stp,1.565,2.5,109009,1.56,1.565,-,,-,0.10,-,-41.9,-,
0.43,0.07,-,-,AFA,ASF Grp Ltd,0.10,,-,0.105,0.125,-,,-,0.02,-,-1.19,-,
1.48,0.555,1.395,1.36,ASZ,ASG Grp Ltd,1.385,0.5,352,1.365,1.395,6,f,1.57,0.06,4.33,9.43,14.7,
0.267,0.007,-,-,AJJ,Asia Liver Trans,0.10,,-,0.018,0.099,0.5,,-,0.01,5.00,-0.25,-,
0.002,0.001,-,-,AJJO,  opt sep10,-,,-,-,-,-,,-,-,-,-,-,
1.06,0.97,-,-,AUF,Asian Masters Fund,1.04,,-,1.04,1.06,1,f,-,0.99,0.96,-1.19,-,
0.37,0.17,-,-,AKF,ASK Funding Ltd,0.25,,-,0.21,0.25,1.3,,2.46,0.34,5.20,3.2,7.8,
0.575,0.27,-,-,APZ,Aspen Grp stp,0.46,,-,0.45,0.44,4.19,,-,0.68,9.11,-3.37,-,
0.256,0.10,-,-,ASP,Aspermont Ltd,0.10,,-,0.12,0.14,-,,-,-0.03,-,0.88,11.4,
1.15,0.75,0.93,0.92,AIR,Astivita Renewables,0.93,3,58,0.865,0.93,-,,-,0.38,-,8.23,11.3,
0.85,0.51,-,-,AKR,Astra Capital Ltd,0.85,,-,0.76,0.83,-,,-,1.62,-,-1.87,-,
0.515,0.32,0.355,0.34,AJA,Astro Jap Prop stp,0.34,,10927,0.34,0.345,8.5,,-,0.76,25.00,-36.49,-,
2.70,1.61,1.88,1.875,ATR,Astron Ltd,1.88,3,50,1.85,1.92,-,,-,2.90,-,-11.79,-,
37.86,29.24,30.47,30.11,ASX,ASX Ltd,30.22,-4,8022,30.20,30.30,163.6,f,1.10,3.19,5.41,180.6,16.7,
0.22,0.115,0.14,0.14,ACG,Atcor Medical,0.14,-1,100,0.14,0.15,-,,-,0.04,-,-3.06,-,
0.07,0.01,0.043,0.041,ATI,Atlantic Ltd,0.041,,22689,0.041,0.042,-,,-,0.01,-,-0.12,-,
0.058,0.003,-,-,ATIO,  opt dec11,0.032,,-,0.032,0.034,-,,-,-,-,-,-,
0.145,0.085,-,-,ATP,Atlas Southsea Pearl,0.12,,-,0.11,0.125,-,,-,0.13,-,-6.75,-,
1.654,1.171,1.54,1.505,AIA,Auckland Airport,1.505,0.5,2390,1.485,1.53,6.68,,0.84,1.22,4.44,5.63,26.7,
7.50,0.977,-,-,AIB,Aurora Global Tr unt,1.10,,-,1.10,1.21,54,,-,1.19,49.09,-5.76,-,
5.40,4.40,-,-,AUP,Aurora Prop unt,5.01,,-,5.05,5.15,-,,-,5.25,-,-,-,
7.35,0.867,-,-,ABW,Aurora SAE ord unt,1.11,,-,1.105,1.115,23,,-,1.22,20.72,-30.42,-,
1.12,0.99,1.01,1.00,AOD,Aurora Sandringham ,1.005,-0.5,263,1.005,1.015,5.6,f,-,1.03,5.57,-4.69,-,
1.72,1.62,-,-,AQF,AUS Gov Index Fund,1.72,,-,1.55,1.62,-,f,-,-,-,-,-,
2.34,0.855,1.735,1.64,ASL,Ausdrill Ltd,1.70,-2,3421,1.70,1.715,11,f,1.87,1.60,6.47,20.62,8.2,
5.95,1.89,2.17,2.00,AAX,Ausenco Ltd,2.15,14,23525,2.14,2.16,9.5,f,2.00,0.62,4.42,19,11.3,
1.595,1.18,1.48,1.41,AAC,Aust Agriculture,1.47,2.5,7187,1.465,1.48,-,,-,2.42,-,-20.3,-,
0.016,0.002,0.004,0.004,AAK,Aust China Hldgs,0.004,,274,0.004,0.005,-,,-,0.02,-,0.03,13.3,
0.005,0.001,-,-,AAKO,  opt dec13,0.001,,-,-,0.001,-,,-,-,-,-,-,
0.66,0.23,0.55,0.55,AEU,Aust Education unt,0.55,-1,50,0.55,0.56,1.75,,5.37,1.29,3.18,9.4,5.9,
6.53,5.22,-,-,AYF,Aust Enhanced unt,6.10,,-,6.09,6.23,55,p,0.02,6.60,9.02,1,610.0,
37.00,20.00,22.75,22.45,AEF,Aust Ethical,22.75,-25,3,21.50,24.50,182,f,0.76,8.11,8.00,139,16.4,
5.41,4.26,4.78,4.74,AFI,Aust Foundation,4.78,6,2124,4.75,4.80,21,f,0.43,4.98,4.39,8.93,53.5,
4.68,4.51,-,-,AFIN,  new,4.62,,-,4.54,4.62,-,,-,-,-,-,-,
2.09,1.18,1.73,1.69,AIX,Aust Infra unt,1.73,2,10139,1.705,1.74,10,p,1.94,2.62,5.78,19.37,8.9,
1.265,0.985,1.11,1.105,ALF,Aust Leaders,1.11,2.5,162,1.095,1.105,7,f,7.66,1.45,6.31,53.65,2.1,
0.10,0.007,0.01,0.01,ALFO,  opt nov10,0.01,,1732,0.003,0.013,-,,-,-,-,-,-,
0.939,0.44,0.46,0.455,API,Aust Pharmaceutical,0.455,-1,2098,0.455,0.46,3,f,2.03,0.79,6.59,6.1,7.5,
0.50,0.13,0.43,0.39,APK,Aust Power,0.43,8.5,793,0.43,0.45,-,,-,-,-,-3.1,-,
7.90,5.74,6.64,6.58,AUI,Aust United Invest,6.64,9,11,6.51,6.63,25,f,0.75,7.49,3.77,18.7,35.5,
