Industrial Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5388.6 at 2014-12-31T14:38:06. Report at Wednesday, December 31, 2014. Processed Friday at 2015-01-02T01:00:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
6.98,5.35,6.03,6.02,ONT,1300 Smiles,6.02,-,2,6.02,6.20,14.50,f,1.45,.35,2.41,21.00,28.7,,
2.57,1.991,2.54,2.50,TIX,360 Capital Indust ord unt,2.50,-,436,2.50,2.54,18.75,,2.40,2.21,7.50,45.00,5.6,,
1.07,.62,-,-,TGP,360 Capital Grp stp,1.05,-,-,1.025,1.05,5.06,,2.38,.61,4.82,12.05,8.7,,
2.10,1.92,2.06,2.04,TOF,360 Capital Office ord unt,2.06,+1,2524,2.03,2.06,-,,-,-,-,-,-,,
2.60,1.94,2.17,2.14,3PL,3P Learning,2.17,+2,1170,2.00,2.31,-,,-,-,-,-,-,,
.295,.20,-,-,8CO,8common,.20,-,-,.20,.23,-,,-,-,-,-,-,,
.39,.25,.33,.29,8IH,8I Hldgs cdi,.33,+3.5,1963,.33,.34,-,,-,-,-,-,-,,
.73,.30,.40,.375,NNW,99 Wuxian cdi,.40,+3,1230,.355,.40,-,,-,.02,-,.10,400.0,,
.002,.001,-,-,AYI,A1 Invest & Res,.001,-,-,-,.001,-,,-,-,-,-.20,-,,
3.10,2.20,3.08,2.965,ABP,Abacus Prop stp,2.97,-10,7428,2.96,2.99,16.75,,1.33,2.38,5.64,22.27,13.3,,
1.38,1.04,1.10,1.095,ALR,Aberdeen Leaders,1.095,+.5,454,1.095,1.115,7.25,f,.42,1.16,6.62,3.02,36.3,,
1.40,.835,-,-,AKG,Academies A'asia,1.14,-,-,1.105,1.135,5.50,f,1.78,.05,4.82,9.80,11.6,,
1.91,1.65,-,-,ACX,Aconex,1.76,-,-,1.62,1.83,-,,-,-,-,-,-,,
.96,.72,-,-,ACQ,Acorn Capital Invest,.73,-,-,.74,.775,-,,-,-,-,-,-,,
.04,.003,-,-,ACQO,  opt oct15,.003,-,-,.004,.005,-,,-,-,-,-,-,,
2.632,.75,1.335,1.27,ACR,Acrux,1.285,-4.5,4294,1.285,1.30,16.00,f,1.05,.12,12.45,16.80,7.6,,
.05,.011,.045,.042,ACW,Actinogen,.045,+.4,6243,.036,.045,-,,-,.01,-,-.29,-,,
.001,.001,-,-,ACWOA,  opt sep15,.001,-,-,-,.001,-,,-,-,-,-,-,,
.001,.001,-,-,ACU,Acuvax,.001,-,-,-,.001,-,,-,-,-,-.04,-,,
.49,.20,-,-,ADA,Adacel Tech,.25,-,-,.22,.295,-,,-,.09,-,-2.90,-,,
.095,.04,.05,.05,AAU,Adcorp Aust,.05,-.9,858,.05,.053,-,,-,-.02,-,-4.30,-,,
4.375,3.12,3.62,3.55,ABC,Adelaide Brighton,3.57,-1,3979,3.56,3.60,16.50,f,1.34,1.33,4.62,22.10,16.2,,
.02,.004,-,-,ADQ,ADG Global Supply,.011,-,-,-,-,-,,-,.01,-,-6.10,-,,
.185,.094,.12,.115,AHZ,ADMEDUS,.12,+.5,6774,.12,.125,-,,-,.02,-,-.55,-,,
.17,.062,.099,.099,ADJ,Adslot,.099,+.2,100,.097,.099,-,,-,-,-,-1.20,-,,
.016,.005,.007,.007,ABV,Adv Braking Tech,.007,-,6133,.007,.008,-,,-,-,-,-.67,-,,
.003,.002,-,-,ABVO,  opt aug16,.002,-,-,.002,.003,-,,-,-,-,-,-,,
.72,.595,-,-,ASW,Advanced Share Reg,.65,-,-,.65,.66,3.70,f,.99,.14,5.69,3.68,17.7,,
.30,.08,-,-,AEI,Aeris Environmental,.29,-,-,.265,.275,-,,-,-.02,-,-.91,-,,
1.446,1.07,1.22,1.20,AFJ,Affinity Education,1.22,+2,96,1.21,1.23,-,,-,.18,-,-4.39,-,,
.001,.001,-,-,AFT,AFT Corp,.001,-,-,-,.001,-,,-,-,-,-.02,-,,
.063,.03,-,-,AHA,AG Financial,.037,-,-,.017,.036,-,,-,-,-,-.60,-,,
.042,.01,-,-,AGX,Agenix,.014,-,-,.015,.016,-,,-,-,-,.65,2.2,,
.005,.001,-,-,AGXO,  opt jun15,.001,-,-,.001,.012,-,,-,-,-,-,-,,
15.590,12.55,13.55,13.36,AGL,AGL Energy,13.36,-4,5325,13.36,13.52,63.00,f,1.62,7.75,4.72,102.20,13.1,,
.11,.075,-,-,AGJ,Agricultural Land unt,.08,-,-,.07,.10,.52,,-,.06,6.50,-2.67,-,,
.13,.071,.12,.115,APW,AIMS Prop Sec Fund unt,.12,-,2090,.115,.125,.20,,25.90,.17,1.67,5.18,2.3,,
4.65,2.03,2.40,2.32,AGI,Ainsworth Game Tech,2.36,-,2282,2.34,2.37,10.00,,1.90,.65,4.24,19.00,12.4,,
2.52,1.417,2.41,2.37,AIZ,Air New Zealand,2.37,-7,137,2.35,2.38,9.15,,2.42,1.50,3.86,22.12,10.7,,
1.26,.60,.81,.77,AJL,AJ Lucas Grp,.77,+1,3252,.755,.82,-,,-,.40,-,-34.60,-,,
.68,.079,.09,.088,ACL,Alchemia,.089,-,253,.089,.09,-,,-,.04,-,-2.10,-,,
20.50,10.70,-,-,AAI,Alcoa Inc cdi,20.20,-,-,18.80,21.99,9.85,,-,-,.49,-246.13,-,,
3.47,2.71,3.36,3.34,LEP,ALE Prop Grp stp,3.36,-3,65,3.34,3.36,16.45,,1.16,1.93,4.90,19.03,17.7,,
.56,.082,.50,.46,AJX,Alexium Int'l,.485,+1,18620,.485,.495,-,,-,-,-,-1.99,-,,
.205,.06,-,-,AEB,Algae.Tec,.075,-,-,.073,.085,-,,-,.01,-,-1.00,-,,
.06,.044,-,-,AMT,Allegra Orthopaedics,.057,-,-,-,-,-,,-,.09,-,-.15,-,,
1.62,.36,.49,.47,AQZ,Alliance Aviation,.475,+2,676,.47,.475,5.70,f,1.71,1.36,12.00,9.72,4.9,,
9.30,4.33,5.435,5.35,ALQ,ALS,5.37,-2,3526,5.30,5.43,31.00,p,.92,-.02,5.77,28.41,18.9,,
.155,.119,-,-,AIQ,Alternative Invest unt,.145,-,-,.145,.15,-,,-,.17,-,.04,362.5,,
3.35,2.07,3.28,3.21,ALU,Altium,3.28,+6,1948,3.25,3.28,12.00,,.91,.07,3.66,10.89,30.1,,
.38,.225,.375,.365,AMA,AMA Grp,.365,-.5,469,.37,.375,3.20,f,.53,.04,8.77,1.70,21.5,,
11.51,8.01,10.81,10.69,AHD,Amalgamated Hldgs,10.72,-14,20,10.72,10.80,42.00,f,1.18,5.16,3.92,49.70,21.6,,
.20,.11,-,-,AMO,Ambertech,.20,-,-,.15,.19,-,,-,.32,-,-3.30,-,,
.18,.10,-,-,AMB,Ambition Grp,.125,-,-,.10,-,-,,-,.15,-,-2.70,-,,
72.50,54.351,-,-,AKY,AMCB Fund No 5,57.26,-,-,-,57.39,341.00,f,1.04,57.00,5.96,355.00,16.1,,
1.010,.83,.885,.88,AMH,AMCIL,.885,+.5,2170,.885,.89,2.50,f,1.12,.86,2.82,2.81,31.5,,
2.99,1.84,2.97,2.915,AMM,Amcom Telco,2.93,-5,4044,2.92,2.97,6.20,f,1.47,.43,2.12,9.12,32.1,,
13.78,9.88,13.62,13.37,AMC,Amcor,13.58,+9,11171,13.56,13.63,43.00,,1.09,-.05,3.17,46.80,29.0,,
.21,.14,.19,.17,AOW,American Patriot Oil,.17,-.5,650,.165,.17,-,,-,-,-,-,-,,
.06,.03,-,-,AOWO,  opt oct16,.03,-,-,.04,.06,-,,-,-,-,-,-,,
5.96,4.11,5.58,5.49,AMP,AMP,5.50,-3,16769,5.50,5.52,24.00,p,.95,1.35,4.36,22.70,24.2,,
1.10,.63,1.08,1.075,AGF,AMP Capital China unt,1.08,+.5,963,1.075,1.085,1.92,,-,1.14,1.78,-10.17,-,,
90.91,84.71,-,-,AYK,Aust Masters YF4,85.20,-,-,85.42,86.00,316.00,f,1.08,84.99,3.71,341.00,25.0,,
103.00,79.99,-,-,AYD,Aust Masters YF1,80.77,-,-,81.08,-,365.00,f,1.07,80.49,4.52,390.89,20.7,,
94.786,92.51,-,-,AYJ,Aust Masters YF3,93.69,-,-,93.75,-,474.00,f,1.07,93.10,5.06,508.00,18.4,,
101.54,90.04,-,-,AYH,Aust Masters YF2,90.45,-,-,90.97,-,369.00,f,1.07,90.33,4.08,394.00,23.0,,
.015,.003,-,-,ANQ,AnaeCo,.004,-,-,.004,.005,-,,-,-,-,-.22,-,,
.05,.021,.027,.025,ALT,Analytica,.027,+.2,5263,.025,.027,-,,-,-,-,-.48,-,,
.49,.28,.315,.29,ANR,Anatara Lifesciences,.315,+.5,490,.315,.35,-,,-,-,-,-,-,,
.002,.00,.001,.001,AYG,Anittel Grp,.001,-,103300,.001,.002,-,,-,-,-,-.12,-,,
23.00,17.73,22.56,22.26,ANN,Ansell,22.52,+33,775,22.20,22.75,41.85,,.74,.39,1.86,31.10,72.4,,
.03,.008,-,-,ANO,Antaria,.02,-,-,.021,.022,-,,-,.01,-,.01,200.0,,
.285,.105,.125,.12,ADO,Anteo Diagnostics,.12,-.5,1761,.12,.125,-,,-,.01,-,-.30,-,,
.232,.084,-,-,ANP,Antisense Therapeutic,.09,-,-,.088,.09,-,,-,.01,-,-2.09,-,,
.08,.03,.032,.032,ANPO,  opt jan17,.032,-,2619,.032,.035,-,,-,-,-,-,-,,
35.07,28.84,32.18,32.00,ANZ,ANZ Banking Grp,32.09,+5,15780,32.07,32.15,178.00,f,1.50,14.65,5.55,267.10,12.0,,
6.25,4.65,6.02,5.98,APE,AP Eagers,5.98,-3,64,5.76,6.05,24.00,f,1.54,2.35,4.01,36.90,16.2,,
8.10,5.708,7.50,7.41,APA,APA Grp stp,7.45,+2,12763,7.42,7.50,36.25,,1.13,1.41,4.87,41.10,18.1,,
