Industrial Market - Daily,,,,,,,,,,,,,,,,,
XAO 4673.2 at 16:35 3/2/2010  Report at 19:05 Wednesday 3/2/2010. Processed 19:54 Wednesday 3/2/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio
3.00,2.50,2.75,2.75,ONT,1300 Smiles Ltd,2.75,,30,2.72,2.75,11.4,f,1.64,0.13,4.15,18.7,14.7
0.19,0.105,-,-,TQH,3Q Hldgs Ltd,0.145,,-,0.11,0.16,-,,-,-0.10,-,1.07,13.6
0.083,0.015,0.018,0.018,FCS,4C Sec Solution,0.018,,10,0.01,0.018,-,,-,0.03,-,-4.2,-
0.48,0.221,0.405,0.39,ABP,Abacus Prop stpld,0.395,1,30317,0.395,0.40,5.75,,-,0.62,14.56,-11.81,-
1.45,0.90,1.40,1.39,ALR,Aberdeen Leaders,1.39,-0.5,304,1.39,1.395,9,f,-,1.52,6.47,-21.34,-
2.54,0.42,2.00,1.935,ACR,Acrux Ltd,1.95,,1442,1.94,1.96,-,,-,0.09,-,-4.84,-
0.10,0.017,-,-,ACW,Actinogen Ltd,0.06,,-,0.05,0.07,-,,-,0.05,-,-2.32,-
0.004,0.001,-,-,ACWO,  opt aug12,0.003,,-,-,0.001,-,,-,-,-,-,-
0.05,0.012,-,-,ACU,Acuvax Ltd,0.014,,-,0.015,0.017,-,,-,-,-,-0.43,-
0.84,0.325,0.475,0.475,ADA,Adacel Tech,0.475,1.5,59,0.475,0.49,-,,-,0.22,-,8.2,5.8
0.31,0.165,0.21,0.195,AAU,Adcorp Aust,0.21,1,578,0.195,0.21,1,,0.45,0.08,4.76,0.45,46.7
3.01,1.445,2.54,2.43,ABC,Adelaide Brighton,2.51,-2,13116,2.50,2.55,14,f,1.49,1.15,5.58,20.8,12.1
1.76,1.10,1.35,1.30,AYT,Adelaide Managed unt,1.35,3,414,1.35,1.36,15.47,,0.81,1.78,11.46,12.59,10.7
