Industrial Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5157.8 at 2015-12-21T16:37:35. Report at Monday, December 21, 2015. Processed Tuesday at 2015-12-22T01:00:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
8.47,5.92,7.32,6.90,ONT,1300 Smiles,7.32,-18,240,7.18,7.29,19.20,f,1.45,.45,2.62,27.80,26.3,,
.22,.08,.093,.092,1ST,1ST Available,.092,-.2,550,.09,.093,-,,-,-,-,-,-,,
2.79,2.29,2.53,2.50,TIX,360 Capital Indust ord unt,2.50,-,1718,2.50,2.52,21.88,,1.62,2.34,8.75,35.50,7.0,,
1.41,.912,1.01,.98,TGP,360 Capital Grp stp,.985,-2.5,286,.98,1.00,6.08,,1.74,.71,6.17,10.60,9.3,,
2.24,1.95,-,-,TOF,360 Capital Office ord unt,2.04,-,-,2.04,2.08,17.00,,.96,2.14,8.33,16.40,12.4,,
1.35,1.00,-,-,TOT,360 Capital Total Re stp,1.04,-,-,1.05,1.09,7.12,,-,-,6.85,-10.50,-,,
.195,.005,.069,.067,3DM,3D Medical,.068,+.1,2716,.067,.068,-,,-,.01,-,-3.60,-,,
2.85,1.70,2.05,1.97,3PL,3P Learning,2.00,-,1025,1.98,2.01,1.80,f,1.69,.12,.90,3.04,65.8,,
.25,.145,-,-,8CO,8common,.20,-,-,.19,.21,-,,-,-,-,-.02,-,,
1.24,.29,1.24,1.14,8IH,8I Hldgs cdi,1.21,+7,3441,1.20,1.21,1.48,,2.84,.12,1.22,4.21,28.7,,
1.04,.96,-,-,8EC,8IP Emerging,.995,-,-,.96,.99,-,,-,-,-,-,-,,
.04,.016,.025,.025,8ECO,  opt dec16,.025,+.9,200,.025,.04,-,,-,-,-,-,-,,
.415,.105,.115,.11,NNW,99 Wuxian cdi,.11,-.5,767,.11,.12,-,,-,.04,-,.06,183.3,,
.001,.001,-,-,AYI,A1 Invest & Res,.001,-,-,-,.001,-,,-,-,-,-.05,-,,
3.41,2.78,3.08,3.06,ABP,Abacus Prop stp,3.08,-,7415,3.07,3.08,17.00,,1.50,2.49,5.52,25.46,12.1,,
1.24,.97,-,-,ALR,Aberdeen Leaders,1.015,-,-,1.01,1.03,6.00,f,.56,1.15,5.91,3.33,30.5,,
1.22,1.125,1.22,1.20,AEG,Absolute Equity Perf,1.22,+2.5,7560,1.21,1.22,-,,-,-,-,-,-,,
1.142,.28,-,-,AKG,Academies A'asia,.33,-,-,.33,.36,4.50,f,.20,-.06,13.64,.90,36.7,,
5.20,1.65,5.09,5.00,ACX,Aconex,5.02,-7,932,5.01,5.05,-,,-,-,-,11.00,45.6,,
.855,.68,.855,.85,ACQ,Acorn Capital Invest,.85,+.5,177,.85,.88,-,,-,.98,-,-5.82,-,,
