Industrial Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4626.2 at 2011-07-21T16:36:57. Report at Thursday, July 21, 2011. Processed Friday at 2011-07-22T01:00:06+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
4.25,3.11,3.50,3.50,ONT,1300 Smiles,3.50,-,142,3.45,3.50,14.70,f,1.55,.18,4.20,22.77,15.4,,
.11,.041,-,-,TQH,3Q Hldgs,.06,-,-,.06,-,-,,-,-.06,-,1.08,5.6,,
.045,.01,-,-,FCS,4C Sec Solution,.018,-,-,.018,.044,-,,-,.01,-,-.15,-,,
.071,.022,-,-,AAY,AACL Hldgs,.045,-,-,.025,.05,-,,-,-,-,-3.00,-,,
.725,.008,.011,.01,AAQ,AAQ Hldgs,.011,+.1,11000,.01,.011,-,,-,-,-,-3.24,-,,
2.45,1.975,2.18,2.15,ABP,Abacus Prop stp,2.17,-,2833,2.13,2.17,16.50,,.18,2.83,7.60,2.91,74.6,,
1.345,1.16,1.165,1.16,ALR,Aberdeen Leaders,1.16,-.5,375,1.16,1.165,9.50,f,.50,1.35,8.19,4.77,24.3,,
.55,.365,-,-,AKG,Academies A'asia,.55,-,-,.36,.545,4.00,f,1.24,.15,7.27,4.95,11.1,,
4.18,1.516,4.18,4.10,ACR,Acrux,4.15,+10,9516,4.14,4.15,-,,-,.77,-,65.08,6.4,,
.105,.023,-,-,ACW,Actinogen,.031,-,-,.031,.044,-,,-,.02,-,-2.12,-,,
.014,.001,-,-,ACWO,  opt aug12,.001,-,-,-,-,-,,-,-,-,-,-,,
.015,.005,-,-,ACWOA,  opt sep15,.005,-,-,.006,-,-,,-,-,-,-,-,,
.005,.001,-,-,ACU,Acuvax,.001,-,-,.001,.002,-,,-,-,-,-.14,-,,
.43,.18,.29,.28,ADA,Adacel Tech,.28,-.5,684,.29,.35,-,,-,.17,-,-2.10,-,,
.25,.13,-,-,AAU,Adcorp Aust,.13,-,-,.13,.14,1.00,f,-,.08,7.69,-9.67,-,,
.002,.001,-,-,ABN,AdEffective,.001,-,-,-,.001,-,,-,-,-,.21,.5,,
3.692,2.68,2.79,2.76,ABC,Adelaide Brighton,2.79,+3,55999,2.78,2.80,16.50,f,1.45,1.19,5.91,23.90,11.7,,
.296,.177,.24,.235,AYT,Adelaide Mgd unt,.24,+.5,550,.235,.24,8.30,,1.43,.27,34.58,11.88,2.0,,
.09,.05,.08,.08,ADQ,ADG Global Supply,.08,+.8,5000,.075,.08,-,,-,.03,-,-.86,-,,
.038,.014,-,-,ABV,Adv Braking Tech,.025,-,-,.021,.025,-,,-,.01,-,-.03,-,,
.54,.15,-,-,AMT,Adv Surg Dsgn & Mnft,.23,-,-,.056,.175,-,,-,.14,-,-6.01,-,,
.065,.035,-,-,AES,Advanced Energy,.051,-,-,.035,.05,-,,-,-,-,-.06,-,,
.087,.036,.061,.06,ANM,Advanced Magnesium,.06,-,2036,.06,.062,-,,-,.02,-,-.65,-,,
1.20,.55,.825,.825,ASW,Advanced Share Reg,.825,-,103,.825,.885,3.70,f,.96,.15,4.48,3.56,23.2,,
.39,.055,.215,.215,AEI,Aeris Environmental,.215,-1.5,320,.21,.255,-,,-,-.02,-,-1.54,-,,
.002,.001,-,-,AFT,AFT Corp,.001,-,-,-,.001,-,,-,-,-,.02,5.0,,
.047,.014,-,-,AGX,Agenix,.018,-,-,.018,.02,-,,-,-,-,.57,3.2,,
16.92,13.56,14.32,14.19,AGK,AGL Energy,14.20,-8,7144,14.19,14.22,59.00,,1.54,6.40,4.15,91.10,15.6,,
.195,.13,-,-,AGJ,Agricultural Land unt,.14,-,-,.14,.195,1.88,,1.19,.37,13.43,2.23,6.3,,
2.22,1.80,-,-,AHC,AHC,2.20,-,-,2.07,2.45,10.00,f,1.16,4.92,4.55,11.63,18.9,,
18.26,14.46,14.96,14.91,ENY,All 200 Energy etf unt,14.91,+7,13,14.85,14.92,-,p,-,-,-,-,-,,
4.87,4.17,-,-,FIN,All 200 Financials etf unt,4.23,-,-,4.26,4.29,-,p,-,-,-,-,-,,
5.54,4.89,4.95,4.95,FIX,All 200 Fin-x-A-REIT etf unt,4.95,-10,41,4.94,4.97,-,p,-,-,-,-,-,,
3.90,3.38,-,-,IDD,All 200 Industrials etf unt,3.59,-,-,3.53,3.55,-,p,-,-,-,-,-,,
6.42,4.91,-,-,RSR,All 200 Resources etf unt,5.59,-,-,5.38,5.66,-,p,-,-,-,-,-,,
5.58,4.14,-,-,MAM,All 300 Metals & Mining etf unt,4.93,-,-,4.98,5.00,-,p,-,-,-,-,-,,
.455,.08,.455,.43,AGI,Ainsworth Game Tech,.43,-1.5,888,.42,.43,-,,-,.02,-,1.69,25.4,,
1.175,.765,.95,.935,AIZ,Air New Zealand,.935,-.5,320,.935,.95,5.34,,1.66,1.14,5.71,8.87,10.5,,
.11,.035,-,-,AIG,Aircruising Aust,.08,-,-,.035,.20,-,,-,-.15,-,-4.06,-,,
.86,.40,.72,.70,ACL,Alchemia,.70,+1,820,.70,.72,-,,-,.04,-,-6.30,-,,
18.99,11.50,-,-,AAI,Alcoa Inc cdi,14.00,-,-,13.51,15.00,10.47,,2.26,-,.75,23.62,59.3,,
2.20,1.80,1.88,1.875,LEP,ALE Prop Grp stp,1.88,+2,468,1.88,1.90,22.00,,.32,2.26,11.70,6.98,26.9,,
3.63,2.26,2.78,2.75,ALS,Alesco Corp,2.76,+1,104,2.76,2.79,1.50,f,-,.72,.54,-141.41,-,,
.195,.08,.089,.081,AJX,Alexium Int'l,.081,-.8,3164,.081,.10,-,,-,-.01,-,-4.93,-,,
.67,.17,.37,.35,AEB,Algae.Tec,.35,-,329,.35,.38,-,,-,-,-,-,-,,
.095,.02,.077,.053,AHZ,Allied Health Ltd,.07,+1.5,109682,.069,.07,-,,-,.01,-,-.71,-,,
.05,.003,.028,.024,AHZOA,  opt dec11,.028,+.4,4211,.021,.03,-,,-,-,-,-,-,,
.30,.16,.245,.24,AZG,Allmine Grp,.245,+.5,21488,.245,.25,-,,-,-,-,-,-,,
.83,.68,.75,.73,AIQ,Alternative Invest unt,.75,+2,3083,.725,.76,-,,-,.98,-,-8.87,-,,
.255,.082,.095,.095,ALU,Altium,.095,+1,62,.095,.135,-,,-,.01,-,-11.90,-,,
.15,.036,-,-,AMA,AMA Grp,.11,-,-,.11,.12,-,,-,-.06,-,3.48,3.2,,
6.78,5.62,5.99,5.90,AHD,Amalgamated Hldgs,5.95,+1,98,5.93,5.98,37.00,f,2.21,5.05,6.22,81.90,7.3,,
.44,.275,-,-,AMO,Ambertech,.275,-,-,.275,.35,.50,f,1.20,.58,1.82,.60,45.8,,
