Industrial Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5058.6 at 2015-09-30T16:41:05. Report at Wednesday, September 30, 2015. Processed Thursday at 2015-10-01T01:00:05+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
7.28,5.72,7.00,6.95,ONT,1300 Smiles,6.95,-1,10,6.95,6.97,19.20,f,1.45,.45,2.76,27.80,25.0,,
.22,.095,.115,.11,1ST,1ST Available,.115,+.5,142,.11,.12,-,,-,-,-,-,-,,
2.79,2.17,2.375,2.32,TIX,360 Capital Indust ord unt,2.36,+2,3640,2.36,2.40,21.00,,1.69,2.34,8.90,35.50,6.6,,
1.41,.88,.98,.93,TGP,360 Capital Grp stp,.975,+5,2471,.93,.975,6.00,,1.77,.71,6.15,10.60,9.2,,
2.24,1.925,1.99,1.975,TOF,360 Capital Office ord unt,1.985,+.5,224,1.97,1.985,17.00,,.96,2.14,8.56,16.40,12.1,,
1.35,1.00,1.08,1.08,TOT,360 Capital Total Re stp,1.08,-,38,1.08,1.40,5.62,,-,-,5.20,-10.50,-,,
.195,.004,.082,.08,3DM,3D Medical,.082,+.2,4554,.08,.082,-,,-,.01,-,-3.60,-,,
2.85,1.70,1.90,1.82,3PL,3P Learning,1.86,-.5,2512,1.85,1.87,1.80,f,1.69,.12,.97,3.04,61.2,,
.25,.145,-,-,8CO,8common,.20,-,-,.13,.20,-,,-,-,-,-.02,-,,
1.13,.25,.82,.79,8IH,8I Hldgs cdi,.815,+2.5,940,.81,.82,-,,-,-,-,-,-,,
.495,.15,.18,.17,NNW,99 Wuxian cdi,.18,-,610,.165,.18,-,,-,.04,-,.06,300.0,,
