Industrial Market - Daily,,,,,,,,,,,,,,,,,
XAO 4651.1 at 16:35 26/2/2010  Report at 19:05 Friday 26/2/2010. Processed 19:58 Friday 26/2/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio
3.00,2.50,2.85,2.72,ONT,1300 Smiles Ltd,2.72,-7,79,2.75,2.80,12.5,f,1.54,0.08,4.60,19.23,14.1
0.18,0.10,-,-,TQH,3Q Hldgs Ltd,0.17,,-,0.125,0.17,-,,-,-0.10,-,1.07,15.9
0.07,0.015,-,-,FCS,4C Sec Solution,0.02,,-,0.02,0.026,-,,-,0.03,-,-4.2,-
0.48,0.245,0.42,0.41,ABP,Abacus Prop stpld,0.42,0.5,40427,0.415,0.42,5.75,,-,0.60,13.69,-2.32,-
1.45,0.90,-,-,ALR,Aberdeen Leaders,1.40,,-,1.345,1.37,9,f,0.85,1.41,6.43,7.67,18.3
2.54,0.42,2.07,2.03,ACR,Acrux Ltd,2.05,1,2527,2.04,2.05,-,,-,0.06,-,-2.84,-
0.10,0.017,-,-,ACW,Actinogen Ltd,0.07,,-,0.051,0.074,-,,-,0.05,-,-2.32,-
0.004,0.001,-,-,ACWO,  opt aug12,0.001,,-,-,0.001,-,,-,-,-,-,-
0.05,0.012,-,-,ACU,Acuvax Ltd,0.014,,-,0.013,0.015,-,,-,-,-,-0.43,-
0.84,0.38,0.44,0.44,ADA,Adacel Tech,0.44,1.5,30,0.43,0.46,-,,-,0.21,-,2.7,16.3
0.31,0.165,0.215,0.18,AAU,Adcorp Aust,0.18,-3.5,684,0.165,0.195,1,,0.45,0.08,5.56,0.45,40.0
3.01,1.445,2.39,2.31,ABC,Adelaide Brighton,2.37,,37916,2.36,2.37,13.5,f,1.51,1.21,5.70,20.4,11.6
1.575,1.10,1.315,1.31,AYT,Adelaide Managed unt,1.315,1.5,500,1.30,1.315,13.82,,0.49,1.78,10.51,6.83,19.3
0.123,0.058,0.071,0.063,ADQ,ADG Global Supply,0.071,1,1914,0.07,0.071,-,,-,-,-,-8.68,-
0.01,0.01,-,-,ADQO,  opt mar11,0.01,,-,0.01,0.029,-,,-,-,-,-,-
0.016,0.004,-,-,ADL,Admerex Ltd,0.008,,-,0.007,0.008,-,,-,0.01,-,-2.68,-
3.60,1.90,3.55,3.50,ADG,Adtrans Grp,3.50,,36,3.50,3.60,20,f,1.40,2.37,5.71,27.9,12.5
0.014,0.004,0.01,0.01,ASC,Adultshop Com,0.01,-0.1,15000,0.01,0.011,-,,-,0.04,-,-0.28,-
0.005,0.002,-,-,ASCO,  opt dec11,0.003,,-,0.003,0.006,-,,-,-,-,-,-
0.038,0.005,-,-,ABV,Adv Braking Tech,0.021,,-,0.021,0.023,-,,-,-,-,-0.32,-
0.64,0.28,-,-,AMT,Adv Surg Dsgn & Mnft,0.52,,-,0.52,0.53,-,,-,0.22,-,-0.1,-
0.085,0.02,-,-,AES,Advanced Energy,0.05,,-,0.025,0.034,-,,-,0.01,-,-0.06,-
0.093,0.031,-,-,ACE,Advanced Engine,0.055,,-,0.05,0.056,-,,-,-0.04,-,-1.9,-
0.124,0.016,0.057,0.056,ANM,Advanced Magnesium,0.056,-0.2,216,0.056,0.06,-,,-,0.01,-,-3.07,-
