Industrial Market - Daily,,,,,,,,,,,,,,,,,
XAO 4709.9 at 16:34 2/3/2010  Report at 19:05 Tuesday 2/3/2010. Processed 19:37 Tuesday 2/3/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio
3.00,2.50,-,-,ONT,1300 Smiles Ltd,2.85,,-,2.75,2.85,12.5,f,1.54,0.08,4.39,19.23,14.8
0.18,0.10,-,-,TQH,3Q Hldgs Ltd,0.125,,-,0.10,0.145,-,,-,-0.10,-,1.07,11.7
0.07,0.015,-,-,FCS,4C Sec Solution,0.02,,-,0.02,0.035,-,,-,0.03,-,-4.2,-
0.48,0.255,0.43,0.42,ABP,Abacus Prop stpld,0.43,1,25147,0.425,0.43,5.75,,-,0.60,13.37,-2.32,-
1.45,0.90,1.39,1.385,ALR,Aberdeen Leaders,1.39,4,300,1.36,1.39,9,f,0.85,1.41,6.47,7.67,18.1
2.54,0.42,2.05,2.01,ACR,Acrux Ltd,2.04,2,2453,2.04,2.05,-,,-,0.06,-,-2.84,-
0.10,0.017,-,-,ACW,Actinogen Ltd,0.07,,-,0.042,0.072,-,,-,0.05,-,-2.32,-
0.004,0.001,-,-,ACWO,  opt aug12,0.001,,-,-,0.001,-,,-,-,-,-,-
0.05,0.012,-,-,ACU,Acuvax Ltd,0.014,,-,0.013,0.014,-,,-,-,-,-0.43,-
0.84,0.38,-,-,ADA,Adacel Tech,0.395,,-,0.395,0.44,-,,-,0.21,-,2.7,14.6
0.31,0.17,0.19,0.185,AAU,Adcorp Aust,0.19,1,2224,0.185,0.195,1,,0.45,0.08,5.26,0.45,42.2
3.01,1.445,2.43,2.36,ABC,Adelaide Brighton,2.39,-2,32963,2.38,2.39,13.5,f,1.51,1.21,5.65,20.4,11.7
1.575,1.10,1.31,1.31,AYT,Adelaide Managed unt,1.31,,1500,1.30,1.31,13.82,,0.49,1.78,10.55,6.83,19.2
0.123,0.058,0.072,0.072,ADQ,ADG Global Supply,0.072,0.1,2000,0.06,0.072,-,,-,-,-,-8.68,-
0.01,0.01,-,-,ADQO,  opt mar11,0.01,,-,0.01,0.019,-,,-,-,-,-,-
0.016,0.004,0.006,0.005,ADL,Admerex Ltd,0.005,-0.1,23891,0.005,0.007,-,,-,0.01,-,-2.68,-
3.60,1.90,-,-,ADG,Adtrans Grp,3.50,,-,3.50,3.60,20,f,1.40,2.37,5.71,27.9,12.5
0.014,0.004,-,-,ASC,Adultshop Com,0.011,,-,0.01,0.011,-,,-,0.04,-,-0.28,-
0.005,0.002,-,-,ASCO,  opt dec11,0.003,,-,0.003,0.005,-,,-,-,-,-,-
0.038,0.005,0.022,0.02,ABV,Adv Braking Tech,0.02,-0.1,2500,0.02,0.023,-,,-,-,-,-0.32,-
0.64,0.28,0.53,0.53,AMT,Adv Surg Dsgn & Mnft,0.53,1,168,0.53,0.54,-,,-,0.22,-,-0.1,-
0.085,0.02,0.05,0.045,AES,Advanced Energy,0.05,,290,0.045,0.06,-,,-,0.01,-,-0.06,-
0.093,0.031,0.054,0.05,ACE,Advanced Engine,0.054,0.4,1348,0.03,0.056,-,,-,-0.04,-,-1.9,-
0.124,0.016,0.056,0.056,ANM,Advanced Magnesium,0.056,,299,0.056,0.059,-,,-,0.01,-,-3.07,-
0.435,0.15,0.38,0.38,ASW,Advanced Share,0.38,-1,263,0.365,0.38,2.75,f,1.15,0.11,7.24,3.16,12.0
0.185,0.05,-,-,AEI,Aeris Environmental,0.09,,-,0.09,0.095,-,,-,0.01,-,-2.31,-
1.67,0.545,1.225,1.20,AVE,Aevum Ltd,1.22,-0.5,288,1.22,1.24,4,,1.05,2.07,3.28,4.2,29.0
0.002,0.001,0.002,0.001,AFT,AFT Corp,0.001,,1018040,0.001,0.002,-,,-,-,-,-0.03,-
15.46,12.96,14.65,14.48,AGK,AGL Energy Ltd,14.53,-12,14167,14.52,14.54,57,f,0.47,6.21,3.92,27,53.8
0.28,0.13,-,-,AGJ,Agricultural Land unt,0.17,,-,0.17,-,2.12,,-,0.38,12.47,-3.63,-
2.45,1.295,-,-,AHC,AHC Ltd,2.25,,-,2.25,2.40,-,,-,4.89,-,14.09,16.0
0.22,0.055,0.13,0.13,AGI,Ainsworth Game Tech,0.13,,43,0.13,0.15,-,,-,0.02,-,-4.45,-
1.12,0.55,1.00,1.00,AIZ,Air New Zealand fpo nz,1.00,-3,165,0.99,1.02,5.22,,0.75,1.12,5.22,3.9,25.6
0.12,0.098,-,-,AIG,Aircruising Aust,0.11,,-,-,-,-,,-,-0.07,-,-5.34,-
5.60,2.03,3.06,2.95,AJL,AJ Lucas Grp,2.97,-5,1231,2.95,3.02,5.5,,2.91,1.32,1.85,16,18.6
0.81,0.145,0.66,0.63,ACL,Alchemia Ltd,0.65,-0.5,1166,0.65,0.655,-,,-,0.09,-,-4.6,-
47.10,44.00,45.19,45.19,AAI,Alcoa Inc cdi,45.19,-6,1,-,45.20,12.39,,-,-,0.27,-251.67,-
2.43,1.459,2.22,2.20,LEP,ALE Prop Grp stpld,2.20,-1,1344,2.20,2.22,27,,3.55,2.39,12.27,95.98,2.3
5.91,0.60,4.55,4.44,ALS,Alesco Corp,4.50,1,5191,4.45,4.51,14,f,-,0.65,3.11,-17.36,-
0.13,0.032,0.076,0.074,AEJ,Alinta Energy Grp stp,0.075,-0.1,5888,0.075,0.076,-,,-,-1.53,-,-58.71,-
0.245,0.10,0.135,0.13,ABQ,Allied Brands Ltd,0.135,,1769,0.12,0.135,0.5,,5.60,0.05,3.70,2.8,4.8
0.005,0.001,-,-,ABQO,  opt dec10,0.001,,-,-,0.001,-,,-,-,-,-,-
0.225,0.014,-,-,AEA,Altera Res Ltd,0.225,,-,0.175,0.22,-,,-,-,-,-3.25,-
0.075,0.065,-,-,AEAO,  opt jan12,0.075,,-,0.065,0.085,-,,-,-,-,-,-
1.45,0.575,1.03,1.025,AIQ,Alternative Invest unt,1.03,,1060,1.025,1.07,47,,-,1.46,45.63,-33.96,-
0.50,0.235,-,-,ALU,Altium Ltd,0.275,,-,0.24,0.26,2,,-,0.09,7.27,-6.97,-
0.078,0.017,-,-,AMA,AMA Grp Ltd,0.063,,-,0.063,0.068,-,,-,-0.23,-,-43.5,-
6.24,3.598,5.72,5.60,AHD,Amalgamated Hldgs,5.65,-5,565,5.60,5.98,35,f,1.96,4.65,6.19,68.5,8.2
0.59,0.35,0.59,0.56,AMO,Ambertech Ltd,0.59,3,228,0.53,0.595,5.5,f,1.69,0.61,9.32,9.3,6.3
0.40,0.096,-,-,AMB,Ambition Grp Ltd,0.35,,-,0.355,0.38,-,,-,0.14,-,-13.07,-
0.72,0.43,0.675,0.665,AMH,Amcil Ltd,0.675,1,691,0.665,0.675,2,,-,0.74,2.96,-1.14,-
0.345,0.11,0.29,0.275,AMM,Amcom Telecomm,0.29,1,29395,0.285,0.29,0.9,f,2.50,0.18,3.10,2.25,12.9
6.35,3.50,5.89,5.73,AMC,Amcor Ltd,5.81,-13,65146,5.80,5.82,29.5,,0.71,2.25,5.08,20.9,27.8
3.00,1.30,2.61,2.59,AEC,Ammtec Ltd,2.61,2,80,2.60,2.61,16.5,f,1.18,1.05,6.32,19.39,13.5
1.265,0.73,0.92,0.91,AGF,AMP Capital China unt,0.91,-1,1427,0.91,0.925,8.47,,0.51,1.33,9.31,4.35,20.9
6.97,3.52,6.08,6.01,AMP,AMP Ltd,6.06,8,54579,6.04,6.07,30,p,1.24,0.80,4.95,37.1,16.3
0.39,0.175,0.22,0.22,ANQ,Anaeco Ltd,0.22,,26,0.21,0.22,-,,-,0.02,-,-5.6,-
0.015,0.001,-,-,ANQO,  opt may10,0.001,,-,-,0.05,-,,-,-,-,-,-
0.004,0.001,-,-,ANQOA,  opt may12,0.001,,-,-,-,-,,-,-,-,-,-
0.083,0.019,0.035,0.035,ALT,Analytica Ltd,0.035,-0.1,10,0.036,0.04,-,,-,-,-,-0.6,-
11.87,7.58,11.60,11.46,ANN,Ansell Ltd,11.50,-1,6554,11.40,11.60,29,,2.82,1.92,2.52,81.7,14.1
0.065,0.029,-,-,ANO,Antaria Ltd,0.04,,-,0.04,0.05,-,,-,0.03,-,0.77,5.2
0.105,0.004,0.058,0.054,ADO,Anteo Diagnostics,0.054,-0.2,158671,0.053,0.054,-,,-,0.01,-,-1.1,-
0.07,0.001,0.041,0.037,ADOO,  opt sep10,0.037,-0.3,8605,0.036,0.039,-,,-,-,-,-,-
0.025,0.018,-,-,ADOOA,  opt feb11,0.025,,-,0.005,0.015,-,,-,-,-,-,-
0.20,0.029,0.05,0.048,ANP,Antisense Therapeutic,0.048,-0.2,1000,0.049,0.053,-,,-,-,-,-0.55,-
25.25,12.31,23.86,23.61,ANZ,ANZ Banking Grp,23.83,24,98926,23.76,23.84,102,f,1.67,10.72,4.28,170.4,14.0
13.00,4.50,12.90,12.60,APE,AP Eagers Ltd,12.60,-10,8,12.50,12.60,62,f,1.96,8.81,4.92,121.6,10.4
0.028,0.009,-,-,APP,APA Financial,0.016,,-,0.016,0.028,-,,-,-,-,-3.7,-
3.68,2.52,3.52,3.39,APA,APA Grp stpld,3.47,-1,10865,3.40,3.49,31.75,,0.79,-,9.15,25,13.9
0.115,0.014,0.052,0.051,AEZ,APN European Retail stpld,0.052,-0.1,3081,0.052,0.053,-,,-,0.24,-,-11.22,-
2.61,0.866,2.33,2.28,APN,APN News & Media,2.30,-1,7673,2.29,2.35,4,f,4.17,-0.78,1.74,16.7,13.8
0.41,0.09,0.295,0.29,APD,APN Prop Grp,0.29,-1,582,0.29,0.295,1.25,f,-,0.20,4.31,-18.08,-
0.04,0.007,0.007,0.007,AOP,Apollo Cons,0.007,-0.1,10905,0.007,0.008,-,,-,-,-,-0.91,-
0.018,0.008,-,-,AQL,Aquacarotene Ltd,0.016,,-,0.013,0.015,-,,-,-,-,-0.35,-
0.058,0.021,0.023,0.021,APB,Arafura Pearls,0.021,,850,0.021,0.023,-,,-,0.22,-,2,1.1
5.70,2.368,5.53,5.47,ARP,ARB Corp,5.53,,328,5.47,5.53,17.5,f,2.31,1.22,3.16,40.44,13.7
1.845,0.79,1.49,1.40,AAD,Ardent Leisure stp,1.415,-3.5,7833,1.40,1.425,14.3,,0.19,1.10,10.11,2.73,51.8
7.05,4.52,6.51,6.43,ARG,Argo Invest,6.51,4,1131,6.48,6.51,25,f,-,6.56,3.84,-11.1,-
1.098,0.006,0.25,0.25,ASV,Argus Solutions,0.25,,38,0.22,0.245,-,,-,-,-,-0.12,-
0.37,0.205,-,-,ARA,Ariadne Aust,0.27,,-,0.26,0.27,1,,-,0.32,3.70,-2.46,-
5.75,3.16,4.35,4.24,ALL,Aristocrat Leisure,4.30,,13788,4.25,4.35,4.5,,-,0.07,1.05,-31.3,-
0.78,0.395,-,-,ARJ,ARK Fund Ltd (The),0.41,,-,-,-,7,f,1.15,1.08,17.07,8.07,5.1
0.025,0.005,0.012,0.012,AEM,Artist & Entertain,0.012,-0.1,9117,0.011,0.012,-,,-,-,-,2.83,0.4
0.30,0.07,0.20,0.195,AKW,Arturus Capital,0.195,,778,0.195,0.20,-,,-,0.43,-,51.76,0.4
0.285,0.12,0.235,0.225,APH,Ascent Pharmahealth,0.23,1,2400,0.22,0.23,-,,-,0.06,-,3.7,6.2
1.94,0.368,1.85,1.815,AIO,Asciano Grp stpld,1.84,3.5,83888,1.825,1.84,-,,-,0.10,-,-41.9,-
0.43,0.06,0.086,0.086,AFA,ASF Grp Ltd,0.086,0.1,565,0.085,0.093,-,,-,0.01,-,-2.61,-
1.30,0.42,1.26,1.235,ASZ,ASG Grp Ltd,1.255,3,1784,1.245,1.26,6,f,1.57,0.06,4.78,9.43,13.3
0.267,0.007,-,-,AJJ,Asia Liver Trans,0.10,,-,0.01,0.08,-,,-,-0.02,-,-2.51,-
0.002,0.001,-,-,AJJO,  opt sep10,-,,-,-,-,-,,-,-,-,-,-
1.06,0.77,-,-,AUF,Asian Masters Fund,1.00,,-,0.99,1.03,-,,-,1.02,-,-1.19,-
0.37,0.125,0.21,0.205,AKF,ASK Funding Ltd,0.21,-0.5,101,0.23,0.25,1.3,,4.15,0.35,6.19,5.4,3.9
0.575,0.218,0.495,0.485,APZ,Aspen Grp stpld,0.495,0.5,19292,0.485,0.495,5.18,,-,0.68,10.46,-3.37,-
0.271,0.11,-,-,ASP,Aspermont Ltd,0.15,,-,0.11,0.155,-,,-,-0.06,-,-0.22,-
1.15,0.75,0.90,0.90,AIR,Astivita Renewables,0.90,,4,0.88,0.90,-,,-,0.38,-,8.23,10.9
0.90,0.008,-,-,AKR,Astra Capital Ltd,0.67,,-,0.67,0.70,-,,-,1.60,-,-0.03,-
0.515,0.16,0.355,0.345,AJA,Astro Jap Prop stp,0.355,0.5,15865,0.35,0.355,8.5,,-,0.76,23.94,-36.49,-
2.70,1.50,2.11,2.11,ATR,Astron Ltd,2.11,,524,2.09,2.10,-,,-,2.90,-,-11.79,-
37.90,25.20,36.16,35.39,ASX,ASX Ltd,35.46,-44,9291,35.42,35.54,163.6,f,1.10,3.19,4.61,180.6,19.6
0.24,0.13,0.14,0.13,ACG,Atcor Medical,0.13,-2,834,0.12,0.15,-,,-,0.04,-,-3.06,-
0.048,0.006,0.029,0.028,ATI,Atlantic Ltd,0.029,-0.1,10808,0.028,0.031,-,,-,0.01,-,-0.11,-
0.039,0.003,-,-,ATIO,  opt dec11,0.02,,-,0.018,0.021,-,,-,-,-,-,-
0.16,0.075,-,-,ATP,Atlas Southsea Pearl,0.105,,-,0.105,0.11,-,,-,0.20,-,-4.39,-
0.04,0.01,-,-,ATW,Atos Wellness,0.018,,-,-,-,-,,-,0.01,-,-0.12,-
1.654,1.171,1.47,1.47,AIA,Auckland Airport fpo nz,1.47,2,143,1.45,1.55,6.7,,0.84,1.22,4.56,5.63,26.1
7.50,0.977,-,-,AIB,Aurora Global Tr unt,1.135,,-,1.135,1.25,51.5,,-,1.22,45.37,-13.91,-
5.40,4.35,5.00,5.00,AUP,Aurora Prop unt,5.00,,71,5.02,5.15,-,,-,5.28,-,-,-
7.35,0.867,1.19,1.19,ABW,Aurora SAE ord unt,1.19,1.5,6,1.19,1.20,20.5,,-,1.23,17.23,-57.97,-
1.13,1.005,1.045,1.035,AOD,Aurora Sandringham ,1.035,0.5,874,1.035,1.045,4,f,-,1.05,3.86,-6.57,-
1.70,1.62,-,-,AQF,AUS Gov Index Fund,1.62,,-,1.64,1.70,-,,-,-,-,-,-
2.20,0.675,2.02,1.955,ASL,Ausdrill Ltd,2.02,2,3269,2.00,2.03,11,f,1.87,1.60,5.45,20.62,9.8
5.95,1.92,4.01,3.87,AAX,Ausenco Ltd,3.91,-4,3813,3.87,3.94,9.5,f,2.00,0.62,2.43,19,20.6
1.95,1.16,1.405,1.37,AAC,Aust Agriculture,1.405,2.5,6100,1.355,1.405,-,,-,2.42,-,-20.3,-
0.016,0.002,0.007,0.006,AAK,Aust China Hldgs,0.006,-0.1,4425,0.006,0.007,-,,-,0.02,-,0.32,1.9
0.005,0.001,-,-,AAKO,  opt dec13,0.002,,-,0.001,0.002,-,,-,-,-,-,-
0.54,0.145,0.46,0.45,AEU,Aust Education unt,0.46,1.5,1448,0.46,0.48,4,,-,1.33,8.70,-21.5,-
