Industrial Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4826.4 at 2013-07-05T16:49:35. Report at Friday, July 5, 2013. Processed Saturday at 2013-07-06T01:00:14+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
6.65,5.00,6.60,6.55,ONT,1300 Smiles,6.60,+5,212,6.55,6.60,19.20,f,1.51,.65,2.91,28.92,22.8,,
2.12,2.07,2.09,2.07,TIXDA,360 Cap Indust Fund def,2.07,-1,516,2.05,2.07,-,,-,-,-,-,-,,
.015,.001,.003,.003,AYI,A1 Invest & Res,.003,-.2,160,.003,.005,-,,-,-,-,-1.31,-,,
.03,.01,-,-,AAY,AACL Hldgs,.015,-,-,.001,.008,-,,-,-.03,-,2.48,.6,,
2.51,1.915,2.26,2.17,ABP,Abacus Prop stp,2.23,-6,3784,2.23,2.24,16.50,,.41,2.30,7.40,6.83,32.7,,
1.365,.975,1.31,1.22,ALR,Aberdeen Leaders,1.225,-5.5,466,1.225,1.30,9.50,f,.28,1.24,7.76,2.64,46.4,,
.84,.46,-,-,AKG,Academies A'asia,.78,-,-,.78,.84,5.00,f,1.40,.12,6.41,7.01,11.1,,
4.24,2.64,3.64,3.51,ACR,Acrux,3.52,-4,2334,3.52,3.53,8.00,,.34,.11,2.27,2.73,128.9,,
.039,.01,-,-,ACW,Actinogen,.01,-,-,.014,.019,-,,-,-,-,-.15,-,,
.002,.001,-,-,ACWOA,  opt sep15,.001,-,-,-,-,-,,-,-,-,-,-,,
.46,.241,-,-,ADA,Adacel Tech,.425,-,-,.395,.42,-,,-,.13,-,1.80,23.6,,
.22,.066,.072,.072,AAU,Adcorp Aust,.072,+.6,150,.071,.10,.75,,-,.04,10.42,-6.79,-,,
.016,.007,-,-,ABN,AdEffective,.011,-,-,.011,.014,-,,-,-,-,.15,7.3,,
.005,.002,-,-,ABNO,  opt jun14,.002,-,-,.002,.005,-,,-,-,-,-,-,,
3.70,2.87,3.24,3.13,ABC,Adelaide Brighton,3.18,+5,34090,3.18,3.20,16.50,f,1.47,1.29,5.19,24.20,13.1,,
.07,.014,-,-,ADQ,ADG Global Supply,.019,-,-,.014,.017,-,,-,.05,-,.67,2.8,,
.059,.024,-,-,ADJ,Adslot,.042,-,-,.042,.044,-,,-,.02,-,-.91,-,,
.024,.013,-,-,ABV,Adv Braking Tech,.015,-,-,.013,.016,-,,-,-,-,-.07,-,,
.15,.095,.095,.095,AMT,Adv Surg Dsgn & Mnft,.095,-,20,.095,.095,-,,-,.10,-,.35,27.1,,
.76,.62,.635,.63,ASW,Advanced Share Reg,.635,-,482,.635,.74,3.70,f,.99,.14,5.83,3.67,17.3,,
.22,.13,-,-,AEI,Aeris Environmental,.165,-,-,.081,.185,-,,-,-,-,-.92,-,,
.001,.001,-,-,AFT,AFT Corp,.001,-,-,-,.001,-,,-,-,-,-.02,-,,
.073,.002,.023,.021,AGX,Agenix,.021,-.2,793,.024,.027,-,,-,-,-,-8.13,-,,
