Industrial Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4958.1 at 2015-09-29T16:38:05. Report at Tuesday, September 29, 2015. Processed Wednesday at 2015-09-30T01:00:04+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
7.28,5.72,6.98,6.96,ONT,1300 Smiles,6.96,-4,12,6.96,7.00,19.20,f,1.45,.45,2.76,27.80,25.0,,
.22,.095,.12,.11,1ST,1ST Available,.11,-1,480,.11,.12,-,,-,-,-,-,-,,
2.79,2.17,2.40,2.34,TIX,360 Capital Indust ord unt,2.34,-3,2312,2.34,2.36,21.00,,1.69,2.34,8.97,35.50,6.6,,
1.41,.88,.95,.912,TGP,360 Capital Grp stp,.925,-1.5,2696,.925,.95,6.00,,1.77,.71,6.49,10.60,8.7,,
2.24,1.925,1.995,1.97,TOF,360 Capital Office ord unt,1.98,-1.5,236,1.97,1.99,17.00,,.96,2.14,8.59,16.40,12.1,,
1.35,1.00,1.08,1.08,TOT,360 Capital Total Re stp,1.08,-2,80,1.08,1.10,5.62,,-,-,5.20,-10.50,-,,
.195,.004,.08,.079,3DM,3D Medical,.08,+.2,3604,.08,.081,-,,-,.01,-,-3.60,-,,
2.85,1.70,1.90,1.85,3PL,3P Learning,1.865,-.5,15544,1.85,1.865,1.80,f,1.69,.12,.97,3.04,61.3,,
.25,.145,-,-,8CO,8common,.20,-,-,.11,.21,-,,-,-,-,-.02,-,,
1.13,.25,.80,.79,8IH,8I Hldgs cdi,.79,+1,155,.78,.79,-,,-,-,-,-,-,,
.495,.15,.18,.18,NNW,99 Wuxian cdi,.18,-1,21,.18,.19,-,,-,.04,-,.06,300.0,,
.001,.001,-,-,AYI,A1 Invest & Res,.001,-,-,-,.001,-,,-,-,-,-.05,-,,
3.337,2.53,3.125,3.07,ABP,Abacus Prop stp,3.10,-7,12571,3.09,3.12,17.00,,1.50,2.49,5.48,25.46,12.2,,
1.24,1.02,1.05,1.035,ALR,Aberdeen Leaders,1.035,-1.5,253,1.035,1.04,6.00,f,.56,1.14,5.80,3.33,31.1,,
1.27,.31,.34,.34,AKG,Academies A'asia,.34,+1.5,538,.32,.34,4.50,f,.20,-.06,13.24,.90,37.8,,
4.50,1.65,4.24,4.15,ACX,Aconex,4.15,-8,1661,4.15,4.18,-,,-,-,-,11.00,37.7,,
.875,.68,.73,.72,ACQ,Acorn Capital Invest,.72,-1,628,.72,.745,-,,-,.88,-,-5.82,-,,
.026,.001,-,-,ACQO,  opt oct15,.001,-,-,-,.001,-,,-,-,-,-,-,,
1.645,.575,.60,.59,ACR,Acrux,.59,-.5,1105,.59,.595,6.00,f,1.12,.12,10.17,6.70,8.8,,
.15,.035,.07,.058,ACW,Actinogen,.065,+1.5,235721,.064,.065,-,,-,.02,-,-1.32,-,,
.215,.001,.081,.08,ACU,Acuvax,.08,-.5,599,.075,.08,-,,-,.03,-,-5.04,-,,
1.07,.20,.97,.95,ADA,Adacel Tech,.97,-,290,.96,.995,2.00,,2.50,.15,2.06,5.00,19.4,,
2.95,2.46,2.71,2.63,ADH,Adairs,2.71,-6,732,2.68,2.72,-,,-,-,-,-,-,,
.059,.033,-,-,AAU,Adcorp Aust,.033,-,-,.034,.045,-,,-,-.01,-,.22,15.0,,
5.005,3.12,4.37,4.29,ABC,Adelaide Brighton,4.30,-14,20995,4.29,4.32,17.50,f,1.81,1.39,4.07,31.70,13.6,,
.71,.55,.61,.60,ADR,Adherium,.61,-.5,136,.585,.61,-,,-,-,-,-,-,,
.153,.057,.065,.06,AHZ,ADMEDUS,.063,+.2,32845,.063,.064,-,,-,.02,-,-1.65,-,,
.13,.068,.081,.08,ADJ,Adslot,.081,-,6078,.081,.082,-,,-,-,-,-.89,-,,
.013,.003,.007,.007,ABV,Adv Braking Tech,.007,-.1,5414,.007,.009,-,,-,-,-,-.19,-,,
.005,.002,-,-,ABVO,  opt aug16,.003,-,-,-,.003,-,,-,-,-,-,-,,
.75,.575,.63,.63,ASW,Advanced Share Reg,.63,-4,100,.61,.67,3.70,f,.95,.15,5.87,3.50,18.0,,
.25,.125,.14,.14,AER,Aeeris,.14,-1.5,600,.105,.14,-,,-,-,-,-,-,,
.60,.15,-,-,AEI,Aeris Environmental,.435,-,-,.41,.435,-,,-,.04,-,-1.55,-,,
1.480,.49,.905,.902,AFJ,Affinity Education,.902,-.8,11794,.90,.905,-,,-,-.15,-,.49,184.1,,
.001,.001,-,-,AFT,AFT Corp,.001,-,-,-,.001,-,,-,-,-,-.02,-,,
.062,.003,-,-,AHA,AG Financial,.003,-,-,.003,.004,-,,-,.01,-,-.36,-,,
.022,.01,.011,.011,AGX,Agenix,.011,-.2,1700,.011,.013,-,,-,.01,-,-.80,-,,
17.25,12.55,16.56,16.21,AGL,AGL Energy,16.23,-61,25300,16.21,16.26,64.00,f,.52,8.22,3.94,33.30,48.7,,
.10,.076,-,-,AGJ,Agricultural Land unt,.082,-,-,.082,.10,.52,,7.06,.10,6.34,3.67,2.2,,
.49,.015,.42,.42,AHL,Ahalife Hldgs,.42,-1,120,.37,.42,-,,-,-,-,-.70,-,,
.15,.11,-,-,APW,AIMS Prop Sec Fund unt,.125,-,-,.125,.13,.52,,5.98,.19,4.16,3.11,4.0,,
3.29,2.03,2.75,2.65,AGI,Ainsworth Game Tech,2.72,+2,6045,2.72,2.73,10.00,f,2.20,.78,3.68,22.00,12.4,,
