Industrial Market - Daily,,,,,,,,,,,,,,,,,
XAO 4905.2 at 16:37 26/3/2010  Report at 19:06 Friday 26/3/2010. Processed 19:29 Friday 26/3/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio
3.00,2.50,-,-,ONT,1300 Smiles Ltd,2.90,,-,2.82,2.90,12.5,f,1.54,0.08,4.31,19.23,15.1
0.18,0.10,-,-,TQH,3Q Hldgs Ltd,0.10,,-,0.095,0.14,-,,-,-0.08,-,3.28,3.0
0.065,0.015,-,-,FCS,4C Sec Solution,0.017,,-,0.017,0.02,-,,-,0.01,-,-2.77,-
0.48,0.275,0.40,0.39,ABP,Abacus Prop stp,0.39,-0.5,39218,0.39,0.395,5.75,,-,0.60,14.74,-2.32,-
1.47,1.05,1.47,1.43,ALR,Aberdeen Leaders,1.47,4,127,1.45,1.47,9,f,0.85,1.38,6.12,7.67,19.2
2.60,0.52,2.29,2.26,ACR,Acrux Ltd,2.26,-3,2510,2.25,2.28,-,,-,0.06,-,-2.84,-
0.10,0.017,-,-,ACW,Actinogen Ltd,0.042,,-,0.042,0.045,-,,-,0.04,-,-1.88,-
0.004,0.001,-,-,ACWO,  opt aug12,0.001,,-,-,0.001,-,,-,-,-,-,-
0.05,0.011,0.012,0.012,ACU,Acuvax Ltd,0.012,,1060,0.012,0.013,-,,-,-,-,-0.37,-
0.84,0.32,0.35,0.35,ADA,Adacel Tech,0.35,0.5,78,0.35,0.36,-,,-,0.21,-,2.7,13.0
0.31,0.18,-,-,AAU,Adcorp Aust,0.195,,-,0.195,0.21,1,,-,0.07,5.13,-2.18,-
3.01,1.84,2.63,2.57,ABC,Adelaide Brighton,2.61,-1,6223,2.60,2.63,13.5,f,1.51,1.21,5.17,20.4,12.8
1.545,1.10,1.335,1.335,AYT,Adelaide Managed unt,1.335,1.5,160,1.335,1.36,13.82,,0.49,1.79,10.35,6.83,19.5
0.123,0.058,0.065,0.065,ADQ,ADG Global Supply,0.065,0.3,300,0.063,0.066,-,,-,0.02,-,-11.08,-
0.013,0.01,-,-,ADQO,  opt mar11,0.012,,-,0.007,0.028,-,,-,-,-,-,-
0.016,0.004,-,-,ADL,Admerex Ltd,0.005,,-,0.005,0.006,-,,-,-,-,-0.4,-
3.70,2.00,3.50,3.50,ADG,Adtrans Grp,3.50,,160,3.50,3.70,20,f,1.86,2.44,5.71,37.1,9.4
0.015,0.004,0.011,0.011,ASC,Adultshop Com,0.011,,15000,0.011,0.012,-,,-,0.02,-,-0.19,-
0.005,0.002,-,-,ASCO,  opt dec11,0.004,,-,0.004,0.005,-,,-,-,-,-,-
