Industrial Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4355.2 at 2012-03-26T16:38:20. Report at Monday, March 26, 2012. Processed Tuesday at 2012-03-27T01:00:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
5.50,3.00,5.00,5.00,ONT,1300 Smiles,5.00,-,122,5.00,5.20,16.60,f,1.57,.55,3.32,26.01,19.2,,
.08,.041,-,-,TQH,3Q Hldgs,.068,-,-,.07,-,-,,-,-.05,-,1.79,3.8,,
.061,.01,.01,.01,AYI,A1 Invest & Res,.01,-,10000,.01,.011,-,,-,.02,-,.03,33.3,,
.066,.02,-,-,AAY,AACL Hldgs,.035,-,-,-,-,-,,-,.01,-,1.65,2.1,,
.017,.006,.006,.006,AAQ,AAQ Hldgs,.006,-,5510,.006,.007,-,,-,-,-,-.21,-,,
2.45,1.78,2.02,1.952,ABP,Abacus Prop stp,2.02,+1,6155,1.965,2.02,16.50,,.15,2.43,8.17,2.52,80.2,,
1.30,.98,-,-,ALR,Aberdeen Leaders,1.05,-,-,1.06,1.075,9.50,f,.37,1.05,9.05,3.48,30.2,,
.60,.50,-,-,AKG,Academies A'asia,.60,-,-,.505,.70,4.00,f,1.35,.09,6.67,5.39,11.1,,
4.30,2.49,4.07,3.94,ACR,Acrux,4.01,-1,5683,3.98,4.03,-,,-,.16,-,2.73,146.9,,
.069,.018,.025,.025,ACW,Actinogen,.025,+.4,500,.025,.029,-,,-,.01,-,-2.30,-,,
.01,.001,-,-,ACWO,  opt aug12,.001,-,-,-,-,-,,-,-,-,-,-,,
.015,.001,-,-,ACWOA,  opt sep15,.002,-,-,-,-,-,,-,-,-,-,-,,
.003,.001,.001,.001,ACU,Acuvax,.001,-,520,.001,.002,-,,-,-,-,-.03,-,,
.36,.18,-,-,ADA,Adacel Tech,.34,-,-,-,-,-,,-,.13,-,.80,42.5,,
.25,.125,.18,.18,AAU,Adcorp Aust,.18,-,176,.175,.185,2.00,f,1.16,.07,11.11,2.31,7.8,,
.044,.001,.019,.019,ABN,AdEffective,.019,+.4,490,.015,.019,-,,-,-,-,-,-,,
.001,.001,-,-,ABNR,  rts 23mar,.001,-,-,-,-,-,,-,-,-,-,-,,
3.39,2.22,2.91,2.87,ABC,Adelaide Brighton,2.90,-,5971,2.87,2.92,16.50,f,1.41,1.22,5.69,23.30,12.4,,
.09,.05,.066,.066,ADQ,ADG Global Supply,.066,-,51,.066,.068,-,,-,.04,-,.65,10.2,,
.03,.016,.02,.019,ABV,Adv Braking Tech,.02,+.2,16400,.02,.022,-,,-,.01,-,-.02,-,,
.30,.15,-,-,AMT,Adv Surg Dsgn & Mnft,.24,-,-,-,-,-,,-,.10,-,-6.28,-,,
.905,.605,.735,.73,ASW,Advanced Share Reg,.735,+2.5,275,.71,.735,3.85,f,1.15,.13,5.24,4.42,16.6,,
.30,.155,.215,.215,AEI,Aeris Environmental,.215,-,10,.215,.23,-,,-,-.02,-,-1.88,-,,
.002,.001,-,-,AFT,AFT Corp,.001,-,-,-,-,-,,-,-,-,.02,5.0,,
.022,.01,-,-,AGX,Agenix,.013,-,-,-,-,-,,-,-,-,-.27,-,,
15.79,12.50,14.89,14.76,AGK,AGL Energy,14.84,+1,11305,14.80,14.90,60.00,f,1.58,6.98,4.04,94.90,15.6,,
.20,.13,-,-,AGJ,Agricultural Land unt,.16,-,-,-,-,1.49,,-,.33,9.31,-1.01,-,,
2.30,1.90,-,-,AHC,AHC,2.20,-,-,-,-,10.00,,-,4.92,4.55,-6.74,-,,
18.26,11.87,-,-,ENY,All 200 Energy etf unt,14.20,-,-,14.15,14.22,-,p,-,-,-,-,-,,
4.70,3.55,-,-,FIN,All 200 Financials etf unt,4.15,-,-,4.17,4.20,-,p,-,-,-,-,-,,
5.45,4.34,-,-,FIX,All 200 Fin-x-A-REIT etf unt,4.93,-,-,4.98,5.01,-,p,-,-,-,-,-,,
3.86,3.00,-,-,IDD,All 200 Industrials etf unt,3.86,-,-,3.77,4.00,-,p,-,-,-,-,-,,
6.42,4.33,4.66,4.66,RSR,All 200 Resources etf unt,4.66,-,1,4.56,4.63,-,p,-,-,-,-,-,,
5.58,3.75,3.85,3.85,MAM,All 300 Metals & Mining etf unt,3.85,-7,25,3.75,3.83,-,p,-,-,-,-,-,,
1.59,.225,1.525,1.45,AGI,Ainsworth Game Tech,1.48,+3,2172,1.47,1.485,-,,-,.23,-,21.81,6.8,,
.96,.655,.67,.665,AIZ,Air New Zealand,.67,-,251,.665,.68,3.01,,.54,1.07,4.49,1.62,41.4,,
.08,.035,-,-,AIG,Aircruising Aust,.079,-,-,-,-,-,,-,-.19,-,-4.88,-,,
1.92,1.005,1.16,1.145,AJL,AJ Lucas Grp,1.16,+2,3864,1.145,1.16,-,,-,.86,-,-9.40,-,,
.86,.25,.47,.455,ACL,Alchemia,.46,-1,3015,.46,.465,-,,-,.06,-,-6.40,-,,
18.99,9.00,-,-,AAI,Alcoa Inc cdi,9.45,-,-,6.60,11.27,9.57,,2.47,-,1.01,23.62,40.0,,
2.15,1.72,2.01,1.99,LEP,ALE Prop Grp stp,2.01,-1,680,2.00,2.02,17.75,,.39,2.14,8.83,6.98,28.8,,
3.300,.995,1.68,1.61,ALS,Alesco Corp,1.63,+3,5396,1.60,1.65,10.00,f,2.13,.83,6.13,21.32,7.6,,
.14,.06,.092,.092,AJX,Alexium Int'l,.092,-,1117,.091,.096,-,,-,-.02,-,-1.99,-,,
.63,.29,.385,.37,AEB,Algae.Tec,.37,-2,662,.36,.38,-,,-,-,-,-1.00,-,,
.06,.035,-,-,AEBO,  opt jan14,.06,-,-,-,-,-,,-,-,-,-,-,,
2.17,1.59,2.05,2.05,AQZ,Alliance Aviation,2.05,-5,1,2.05,2.12,-,,-,-,-,-,-,,
.084,.026,.031,.03,AHZ,Allied Healthcare,.03,+.1,11150,.029,.03,-,,-,.01,-,-.72,-,,
.275,.095,.23,.215,AZG,Allmine Grp,.215,-,15759,.21,.215,-,,-,.07,-,2.00,10.8,,
.63,.391,-,-,AIQ,Alternative Invest unt,.515,-,-,-,-,-,,-,.65,-,-.07,-,,
.30,.082,.27,.26,ALU,Altium,.27,+2,139,.225,.27,-,,-,-.06,-,-9.76,-,,
.155,.09,.155,.15,AMA,AMA Grp,.155,+.5,710,.145,.155,1.00,,3.28,-.04,6.45,3.28,4.7,,
6.30,5.10,6.30,6.14,AHD,Amalgamated Hldgs,6.14,-10,182,6.14,6.29,37.00,f,1.59,5.19,6.03,58.80,10.4,,
.355,.205,-,-,AMO,Ambertech,.25,-,-,.255,.28,.50,,-,.55,2.00,-2.45,-,,
.33,.12,.18,.18,AMB,Ambition Grp,.18,+1,500,.165,.18,-,,-,.19,-,2.03,8.9,,
99.45,95.478,-,-,AKY,AMCB Fund No 5,99.45,-,-,-,-,-,f,-,.99,-,270.00,36.8,,
30.957,28.138,29.98,29.98,AKX,AMCB Fund No 4,29.98,-2,2,29.98,-,135.00,f,1.85,58.10,4.50,250.00,12.0,,
.715,.60,.715,.71,AMH,AMCIL,.715,+1,340,.705,.715,3.50,,1.12,.77,4.90,3.93,18.2,,
1.11,.588,1.11,1.09,AMM,Amcom Telco,1.10,+1.5,2888,1.095,1.10,4.80,f,2.76,.32,4.36,13.23,8.3,,
7.54,5.87,7.19,7.13,AMC,Amcor,7.13,-3,23649,7.11,7.18,36.00,,.76,1.20,5.05,27.40,26.0,,
5.82,3.61,4.34,4.28,AMP,AMP,4.31,+2,59170,4.30,4.34,29.00,p,.91,.89,6.73,26.30,16.4,,
.82,.60,.695,.685,AGF,AMP Capital China unt,.695,+.5,1069,.685,.695,2.05,,-,.82,2.95,-14.40,-,,
.115,.04,.049,.048,ANQ,AnaeCo,.049,+.1,1600,.044,.049,-,,-,-.03,-,-5.30,-,,
.001,.001,-,-,ANQOA,  opt may12,.001,-,-,-,-,-,,-,-,-,-,-,,
.040,.016,.024,.023,ALT,Analytica,.023,-.1,610,.023,.025,-,,-,-,-,-.23,-,,
.009,.001,-,-,ALTO,  opt sep12,.004,-,-,.005,.006,-,,-,-,-,-,-,,
.005,.001,-,-,ALTOA,  opt jun13,.003,-,-,-,-,-,,-,-,-,-,-,,
.009,.004,-,-,AYG,Anittel Grp,.005,-,-,-,-,-,,-,-.01,-,-.47,-,,
15.36,11.82,14.55,14.43,ANN,Ansell,14.50,-4,6291,14.35,14.90,34.00,,2.74,2.31,2.34,93.30,15.5,,
.038,.012,-,-,ANO,Antaria,.012,-,-,-,-,-,,-,.01,-,-.88,-,,
.105,.054,.081,.079,ADO,Anteo Diagnostics,.08,+.1,28682,.079,.08,-,,-,-,-,-.35,-,,
.039,.006,.02,.019,ANP,Antisense Therapeutic,.02,-,148328,.019,.02,-,,-,-,-,-.29,-,,
