Industrial Market - Daily,,,,,,,,,,,,,,,,,,
XAO 4586.5 at 17:04 3/8/2010  Report at 19:05 Tuesday 3/8/2010. Processed 19:10 Tuesday 3/8/2010.,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio,
1.845,0.94,1.02,1.00,AAD,Ardent Leisure stp,1.02,0.5,10857,0.995,1.04,14.3,,0.19,1.10,14.02,2.73,37.4,
7.05,5.61,6.08,6.00,ARG,Argo Invest,6.02,3,2134,6.02,6.07,25,f,-,5.99,4.15,-11.1,-,
0.878,0.006,-,-,ASV,Argus Solutions,0.055,,-,0.05,0.06,-,,-,-,-,-0.44,-,
0.37,0.23,0.265,0.265,ARA,Ariadne Aust,0.265,1,150,0.265,0.30,1,,-,0.32,3.77,-2.46,-,
5.75,3.34,3.46,3.38,ALL,Aristocrat Leisure,3.45,8,24122,3.43,3.46,4.5,,-,0.07,1.30,-31.3,-,
0.025,0.007,0.009,0.008,AEM,Artist & Entertain,0.009,0.1,5109,0.009,0.012,-,,-,-,-,-1.54,-,
0.30,0.075,0.095,0.095,AKW,Arturus Capital,0.095,-0.5,12,0.095,0.10,-,,-,0.25,-,21.65,0.4,
0.345,0.13,0.275,0.275,APH,Ascent Pharmahealth,0.275,1,580,0.27,0.275,-,,-,0.06,-,3.7,7.4,
1.94,1.435,1.745,1.715,AIO,Asciano Grp stp,1.725,0.5,106411,1.72,1.73,-,,-,0.10,-,-41.9,-,
0.43,0.075,0.13,0.13,AFA,ASF Grp Ltd,0.13,,1600,0.10,0.13,-,,-,0.02,-,-1.19,-,
1.55,0.81,1.48,1.46,ASZ,ASG Grp Ltd,1.47,2,1076,1.465,1.48,6,f,1.57,0.06,4.08,9.43,15.6,
0.19,0.007,-,-,AJJ,Asia Liver Trans,0.072,,-,0.073,0.099,0.5,,-,0.01,6.94,-0.25,-,
0.001,0.001,-,-,AJJO,  opt sep10,-,,-,-,-,-,,-,-,-,-,-,
1.06,0.98,-,-,AUF,Asian Masters Fund,1.03,,-,1.05,-,1,f,-,1.00,0.97,-1.19,-,
0.37,0.185,-,-,AKF,ASK Funding Ltd,0.21,,-,0.21,0.245,1.3,,2.46,0.34,6.19,3.2,6.6,
0.575,0.27,0.495,0.48,APZ,Aspen Grp stp,0.48,-1,2650,0.48,0.49,4.2,,-,0.68,8.75,-3.37,-,
0.20,0.10,0.11,0.10,ASP,Aspermont Ltd,0.10,-3,125,0.09,0.13,-,,-,-0.03,-,0.88,11.4,
1.165,0.75,1.09,1.05,AIR,Astivita Renewables,1.05,-10,300,1.055,1.18,-,,-,0.38,-,8.23,12.8,
0.85,0.51,-,-,AKR,Astra Capital Ltd,0.71,,-,0.70,0.90,-,,-,1.62,-,-1.87,-,
0.515,0.29,0.315,0.30,AJA,Astro Jap Prop stp,0.31,,7291,0.305,0.31,8.5,,-,0.76,27.42,-36.49,-,
2.70,1.61,1.83,1.83,ATR,Astron Ltd,1.83,-7,30,1.835,1.85,-,,-,2.90,-,-11.79,-,
37.16,28.02,29.73,29.33,ASX,ASX Ltd,29.73,58,7919,29.67,29.75,163.6,f,1.10,3.19,5.50,180.6,16.5,
0.215,0.11,-,-,ACG,Atcor Medical,0.15,,-,0.13,0.145,-,,-,0.04,-,-3.06,-,
0.07,0.01,-,-,ATI,Atlantic Ltd,0.04,,-,-,-,-,,-,0.01,-,-0.12,-,
0.058,0.005,-,-,ATIO,  opt dec11,0.031,,-,-,-,-,,-,-,-,-,-,
0.145,0.08,0.11,0.099,ATP,Atlas Southsea Pearl,0.11,2,4615,0.105,0.115,-,,-,0.13,-,-6.75,-,
1.654,1.335,-,-,AIA,Auckland Airport,1.58,,1000,1.595,1.62,6.68,,0.84,1.22,4.23,5.63,28.1,
2.00,1.56,1.56,1.56,AFV,Aurora Funds Ltd,1.56,-19,5,1.56,1.74,-,,-,-,-,-,-,
7.50,0.977,1.14,1.14,AIB,Aurora Global Tr unt,1.14,,166,1.14,1.22,23.5,,-,1.20,20.61,-5.76,-,
5.40,4.40,-,-,AUP,Aurora Prop unt,5.21,,-,5.22,5.25,-,,-,5.39,-,-,-,
7.35,0.934,-,-,ABW,Aurora SAE ord unt,1.10,,-,1.10,1.11,9.5,,-,1.20,8.64,-30.42,-,
1.12,0.965,0.985,0.975,AOD,Aurora Sandringham ,0.985,1,658,0.975,0.98,6.2,p,-,1.02,6.29,-4.69,-,
1.72,1.58,-,-,AQF,AUS Gov Index Fund,1.58,,-,1.60,-,-,f,-,-,-,-,-,
2.34,1.158,1.835,1.76,ASL,Ausdrill Ltd,1.83,8.5,11903,1.815,1.83,11,f,1.87,1.60,6.01,20.62,8.9,
5.95,1.71,2.60,2.55,AAX,Ausenco Ltd,2.60,10,10659,2.59,2.60,9.5,f,2.00,0.62,3.65,19,13.7,
1.595,1.22,1.515,1.48,AAC,Aust Agriculture,1.515,2.5,2908,1.48,1.52,-,,-,2.42,-,-20.3,-,
0.016,0.003,-,-,AAK,Aust China Hldgs,0.004,,-,0.004,0.005,-,,-,0.02,-,0.03,13.3,
0.005,0.001,0.001,0.001,AAKO,  opt dec13,0.001,,49100,0.001,0.001,-,,-,-,-,-,-,
0.66,0.27,0.58,0.57,AEU,Aust Education unt,0.575,1,1840,0.575,0.58,-,,-,1.29,-,9.4,6.1,
6.55,5.84,6.32,6.32,AYF,Aust Enhanced unt,6.32,3,28,6.32,6.45,50,p,0.02,6.45,7.91,1,632.0,
37.00,20.00,21.70,21.70,AEF,Aust Ethical,21.70,,5,20.00,21.70,182,f,0.76,8.11,8.39,139,15.6,
5.41,4.52,5.06,5.02,AFI,Aust Foundation,5.06,7,2364,5.05,5.06,21,f,0.89,4.49,4.15,18.6,27.2,
4.80,4.51,4.80,4.75,AFIN,  new,4.80,5,20,4.67,4.80,-,,-,-,-,-,-,
2.09,1.44,1.845,1.81,AIX,Aust Infra unt,1.845,2.5,13276,1.84,1.845,10,,1.94,2.62,5.42,19.37,9.5,
1.265,1.04,1.11,1.10,ALF,Aust Leaders,1.10,,823,1.10,1.115,7,f,7.66,1.37,6.36,53.65,2.1,
0.10,0.003,-,-,ALFO,  opt nov10,0.003,,-,0.003,0.006,-,,-,-,-,-,-,
0.939,0.365,0.41,0.405,API,Aust Pharmaceutical,0.41,0.5,1701,0.41,0.415,3,f,2.03,0.79,7.32,6.1,6.7,
0.50,0.18,-,-,APK,Aust Power,0.42,,-,0.40,0.42,-,,-,-,-,-3.1,-,
7.90,6.40,7.00,7.00,AUI,Aust United Invest,7.00,10,130,6.95,7.00,25,f,0.75,7.49,3.57,18.7,37.4,
0.49,0.145,-,-,AVG,Aust Vintage Ltd,0.26,,-,0.25,0.265,-,,-,0.98,-,11.2,2.3,
3.12,1.935,2.30,2.25,ASB,Austal Ltd,2.27,,295,2.25,2.27,6,,0.72,1.30,2.64,4.35,52.2,
1.465,0.84,0.955,0.935,AUN,Austar United,0.945,0.5,42196,0.94,0.945,-,,-,-0.28,-,3.5,27.0,
5.65,4.31,4.74,4.71,AUB,Austbrokers Hldgs,4.71,3,94,4.71,4.85,21,f,1.55,0.92,4.46,32.49,14.5,
1.925,1.27,1.72,1.68,AEO,Austereo Grp Ltd,1.72,5,198,1.675,1.73,9.1,f,1.32,-0.57,5.29,11.98,14.4,
3.60,1.80,3.52,3.43,ANG,Austin Engineer,3.49,-1,998,3.44,3.50,8.5,f,3.10,0.52,2.44,26.32,13.3,
0.33,0.135,0.135,0.135,ACK,Austock Grp Ltd,0.135,-1.5,30,0.14,0.15,-,,-,0.24,-,-6.58,-,
1.25,0.75,-,-,AYX,Austofix Grp Ltd,1.00,,-,0.985,1.25,-,,-,0.24,-,-2.5,-,
3.05,2.125,2.73,2.69,ALZ,Australand Prop stp,2.71,1,11449,2.70,2.71,12,,1.24,3.44,4.43,14.9,18.2,
0.055,0.008,-,-,AIY,Authorised Invest,0.03,,-,0.009,0.03,-,,-,0.03,-,0.05,60.0,
0.016,0.01,-,-,AIYO,  opt feb13,0.016,,-,-,0.015,-,,-,-,-,-,-,
0.087,0.028,-,-,ATJ,Auto Tech Ltd,0.05,,-,0.043,0.05,-,,-,0.02,-,-4.29,-,
0.011,0.003,-,-,ATJO,  opt jun11,0.003,,-,0.003,0.009,-,,-,-,-,-,-,
0.11,0.035,-,-,AIE,Autodom Ltd,0.06,,-,0.045,0.085,-,,-,0.05,-,2.09,2.9,
2.88,1.51,2.35,2.26,AHE,Automotive Hldgs,2.33,3,596,2.33,2.35,17,f,1.66,0.75,7.30,28.14,8.3,
0.235,0.024,0.031,0.03,AVX,Avexa Ltd,0.03,,3457,0.03,0.031,-,,-,0.04,-,-4.17,-,
0.275,0.099,0.115,0.11,AVH,Avita Medical Ltd,0.11,-0.5,850,0.11,0.12,-,,-,0.05,-,-3.66,-,
0.63,0.31,0.43,0.425,AVJ,AVJennings,0.43,1,317,0.425,0.435,-,,-,1.06,-,0.09,477.8,
1.337,0.865,1.035,1.015,AWB,AWB Ltd,1.03,0.5,79233,1.025,1.03,-,,-,1.85,-,3.67,28.1,
0.011,0.003,-,-,AWL,AWH Corp Ltd,0.004,,-,0.004,0.005,-,,-,-,-,-0.2,-,
6.72,4.05,5.45,5.29,AXA,AXA Asia Pacific,5.40,-6,22282,5.36,5.46,18.5,p,1.89,1.12,3.43,34.89,15.5,
0.08,0.017,0.026,0.026,AXI,Axiom Prop,0.026,,45,0.026,0.029,-,,-,0.04,-,-3.74,-,
13.49,9.74,10.65,10.47,BOQ,Bank of Qld,10.54,7,2750,10.51,10.55,52,f,1.78,7.20,4.93,92.4,11.4,
0.02,0.01,-,-,BBX,BBX Hldgs,0.01,,-,0.01,0.03,-,,-,0.06,-,19.48,0.1,
0.14,0.037,0.068,0.058,BEC,Becton Prop Grp stp,0.068,1.1,2430,0.058,0.065,-,,-,0.16,-,-141.93,-,
1.40,0.815,0.99,0.98,BFG,Bell Financial Grp,0.98,3,250,0.925,0.97,8,f,1.41,0.25,8.16,11.3,8.7,
1.30,1.00,-,-,BET,Belmont Hldgs,1.00,,-,1.00,-,-,,-,1.78,-,-1.38,-,
10.48,7.66,8.40,8.32,BEN,Bendigo & Adelaide,8.38,10,9358,8.35,8.38,43,f,0.83,5.16,5.13,35.53,23.6,
0.09,0.027,0.029,0.027,BLT,Benitec Ltd,0.027,,9370,0.027,0.028,-,,-,-,-,-0.65,-,
0.037,0.006,-,-,BLTO,  opt apr14,0.006,,-,0.006,-,-,,-,-,-,-,-,
0.006,0.001,-,-,BLTOA,  opt apr11,0.001,,-,0.001,-,-,,-,-,-,-,-,
0.329,0.22,-,-,BEL,Bentley Capital,0.23,,-,0.225,0.235,1,f,10.62,0.45,4.35,10.62,2.2,
0.737,0.35,-,-,BER,Berklee Ltd,0.44,,-,0.45,0.52,-,,-,1.23,-,19.64,2.2,
0.78,0.50,0.72,0.62,BYI,Beyond Intl,0.72,7,54,0.62,0.72,6,,1.36,0.45,8.33,8.18,8.8,
0.03,0.007,-,-,BSI,Beyond Sportswear,0.01,,-,0.007,0.018,-,,-,-0.01,-,-0.57,-,
0.215,0.064,-,-,BGL,Bigair Grp Ltd,0.19,,-,0.175,0.18,-,,-,0.05,-,1.59,11.9,
12.32,8.28,9.22,9.10,BBG,Billabong Intl,9.15,5,5867,9.07,9.17,36,p,1.59,0.84,3.93,57.2,16.0,
0.228,0.08,0.15,0.15,BDM,Biodiem Ltd,0.15,,1594,0.096,0.15,-,,-,-,-,-4.26,-,
0.075,0.02,0.02,0.02,BOD,bioMD Ltd,0.02,-0.5,765,0.02,0.026,-,,-,-,-,-0.95,-,
0.016,0.003,-,-,BODOA,  opt dec11,0.003,,-,0.003,0.013,-,,-,-,-,-,-,
0.43,0.21,0.30,0.29,BNO,Bionomics Ltd,0.30,-1,1080,0.30,0.31,-,,-,0.06,-,-2.4,-,
0.06,0.011,0.016,0.014,BPO,BioProspect Ltd,0.016,0.3,7800,0.014,0.016,-,,-,-,-,-0.65,-,
3.336,0.85,1.035,1.00,BTA,Biota Hldgs,1.00,-0.5,5853,0.99,1.01,-,,-,0.60,-,36.6,2.7,
0.31,0.145,0.16,0.16,BTC,Biotech Capital,0.16,1,70,0.16,0.175,-,,-,0.32,-,0.47,34.0,
0.175,0.058,0.075,0.075,BIT,Biotron Ltd,0.075,-0.6,1250,0.062,0.08,-,,-,-,-,-1.56,-,
0.037,0.01,-,-,BITO,  opt dec11,0.015,,-,0.013,0.018,-,,-,-,-,-,-,
0.27,0.155,0.17,0.17,BIS,Bisalloy Steel,0.17,,26,0.17,0.18,-,,-,0.03,-,-3.44,-,
0.05,0.035,-,-,BSN,Bisan Ltd,0.039,,-,0.03,0.038,-,,-,0.04,-,-2.07,-,
1.325,1.09,1.23,1.21,BKI,BKI Invest Ltd,1.21,,821,1.21,1.215,5.5,f,1.18,1.45,4.55,6.47,18.7,
0.013,0.003,0.006,0.006,BKM,BKM Management,0.006,-0.3,1000,0.006,0.009,-,,-,-,-,-0.2,-,
24.00,15.80,22.97,22.70,BKL,Blackmores Ltd,22.97,-3,12,22.80,23.30,99,f,1.33,3.76,4.31,132,17.4,
0.031,0.013,-,-,BIV,Blue Capital Ltd,0.021,,-,0.021,0.022,-,,-,0.02,-,-1.23,-,
3.41,2.03,2.48,2.45,BSL,BlueScope Steel,2.47,5,103991,2.46,2.47,-,,-,2.47,-,-61.37,-,
0.28,0.082,0.105,0.105,BLG,Bluglass Ltd,0.105,,1148,0.105,0.11,-,,-,0.04,-,-5.12,-,
4.10,2.299,3.20,3.14,BLY,Boart Longyear,3.16,4,27545,3.15,3.16,-,,-,0.14,-,-0.67,-,
0.24,0.08,-,-,BNE,Bone Medical Ltd,0.08,,-,0.065,0.08,-,,-,-0.01,-,-2.96,-,
0.70,0.21,0.40,0.39,BOL,Boom Logistics,0.39,-0.5,8473,0.39,0.395,-,,-,0.55,-,-24,-,
6.40,4.15,4.46,4.36,BLD,Boral Ltd,4.44,11,47270,4.40,4.47,12.5,f,1.82,4.23,2.82,22.7,19.6,
0.391,0.025,0.087,0.082,BPH,BPH Corp Ltd,0.082,-0.1,32454,0.082,0.084,-,,-,0.07,-,-2.68,-,
8.14,5.16,7.86,7.73,BKN,Bradken Ltd,7.81,7,7061,7.80,7.89,26,f,1.67,1.58,3.33,43.3,18.0,
0.35,0.20,-,-,BRC,Brain Resource,0.205,,-,0.21,0.235,-,,-,-0.01,-,1.6,12.8,
8.37,5.22,5.58,5.47,BXB,Brambles Ltd,5.58,13,108156,5.57,5.59,25,p,1.38,0.66,4.48,34.45,16.2,
0.033,0.013,0.019,0.016,BNV,Brand New Vintage,0.019,,524,0.015,0.03,-,,-,0.02,-,-0.19,-,
0.273,0.085,0.105,0.10,BVA,Bravura Solutions,0.105,0.5,450,0.10,0.105,-,,-,-0.06,-,-1.97,-,
0.015,0.008,-,-,BPK,Bremer Park Ltd,0.008,,-,0.007,0.03,-,,-,-,-,-0.5,-,
2.45,0.99,2.18,2.18,BRG,Breville Grp Ltd,2.18,1,109,2.20,2.25,7.5,,1.68,0.59,3.44,12.62,17.3,
16.80,11.35,12.00,11.90,BKW,Brickworks Ltd,11.91,-9,152,11.91,11.96,39.5,f,2.54,9.06,3.32,100.5,11.9,
0.515,0.225,0.275,0.27,BYL,Brierty Ltd,0.275,-1,127,0.27,0.275,1.5,f,2.65,0.33,5.45,3.98,6.9,
0.40,0.30,0.32,0.32,BBL,Brisbane Broncos,0.32,,19,0.32,0.36,0.5,f,1.78,0.12,1.56,0.89,36.0,
1.40,1.00,-,-,BCS,Brisconnection Tr stp,1.09,,-,1.00,1.09,-,,-,-0.54,-,15.06,7.2,
0.005,0.002,0.002,0.002,BRO,Broad Invest,0.002,,233,0.002,0.003,-,,-,-,-,-0.66,-,
