Industrial Market - Daily,,,,,,,,,,,,,,,,,
XAO 5011.6 at 16:37 12/4/2010  Report at 19:07 Monday 12/4/2010. Processed 21:13 Monday 12/4/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio
3.00,2.50,2.85,2.85,ONT,1300 Smiles Ltd,2.85,,2,2.85,2.90,12.5,f,1.54,0.08,4.39,19.23,14.8
0.18,0.095,-,-,TQH,3Q Hldgs Ltd,0.095,,-,0.10,0.14,-,,-,-0.08,-,3.28,2.9
0.06,0.015,-,-,FCS,4C Sec Solution,0.016,,-,0.017,0.019,-,,-,0.01,-,-2.77,-
0.275,0.25,0.26,0.25,AAY,Aacl Hldgs Ltd,0.25,-1,2560,0.22,0.25,-,,-,-,-,-,-
0.48,0.28,0.425,0.41,ABP,Abacus Prop stp,0.425,1.5,71194,0.42,0.425,5.75,,-,0.60,13.53,-2.32,-
1.47,1.07,1.45,1.43,ALR,Aberdeen Leaders,1.45,,105,1.43,1.45,9,f,0.85,1.38,6.21,7.67,18.9
2.60,0.58,2.33,2.31,ACR,Acrux Ltd,2.31,-2,1194,2.30,2.32,-,,-,0.06,-,-2.84,-
0.10,0.017,-,-,ACW,Actinogen Ltd,0.045,,-,0.04,0.045,-,,-,0.04,-,-1.88,-
0.004,0.001,-,-,ACWO,  opt aug12,0.001,,-,-,-,-,,-,-,-,-,-
0.05,0.011,0.012,0.012,ACU,Acuvax Ltd,0.012,,390,0.012,0.013,-,,-,-,-,-0.37,-
0.84,0.32,-,-,ADA,Adacel Tech,0.445,,-,0.41,0.48,-,,-,0.21,-,2.7,16.5
0.31,0.18,0.20,0.20,AAU,Adcorp Aust,0.20,,18,0.20,0.21,1,,-,0.07,5.00,-2.18,-
3.01,1.88,2.83,2.76,ABC,Adelaide Brighton,2.81,5,29263,2.80,2.84,13.5,f,1.51,1.21,4.80,20.4,13.8
1.52,1.10,1.475,1.47,AYT,Adelaide Managed unt,1.475,,1085,1.47,1.48,13.82,,0.49,1.79,9.37,6.83,21.6
0.123,0.058,-,-,ADQ,ADG Global Supply,0.072,,-,0.065,0.07,-,,-,0.02,-,-11.08,-
0.013,0.01,-,-,ADQO,  opt mar11,0.012,,-,0.01,0.02,-,,-,-,-,-,-
0.016,0.004,-,-,ADL,Admerex Ltd,0.004,,-,0.004,0.005,-,,-,-,-,-0.4,-
3.70,2.00,3.50,3.50,ADG,Adtrans Grp,3.50,-5,53,3.50,3.70,20,f,1.86,2.44,5.71,37.1,9.4
0.015,0.004,-,-,ASC,Adultshop Com,0.01,,-,0.01,0.011,-,,-,0.02,-,-0.19,-
0.005,0.002,-,-,ASCO,  opt dec11,0.004,,-,0.002,0.004,-,,-,-,-,-,-
0.038,0.009,0.025,0.025,ABV,Adv Braking Tech,0.025,,2200,0.022,0.025,-,,-,-,-,-0.32,-
0.64,0.28,0.54,0.54,AMT,Adv Surg Dsgn & Mnft,0.54,4,32,0.50,0.54,-,,-,0.22,-,-0.1,-
0.125,0.02,0.12,0.10,AES,Advanced Energy,0.12,3,2820,0.11,0.12,-,,-,0.01,-,-0.09,-
0.093,0.031,0.046,0.046,ACE,Advanced Engine,0.046,,320,0.046,0.051,-,,-,-0.05,-,-2.58,-
0.124,0.019,0.055,0.055,ANM,Advanced Magnesium,0.055,,2,0.055,0.06,-,,-,0.02,-,-2.64,-
0.435,0.15,0.42,0.42,ASW,Advanced Share,0.42,0.5,13,0.415,0.42,2.75,f,1.15,0.11,6.55,3.16,13.3
0.185,0.06,-,-,AEI,Aeris Environmental,0.085,,-,0.08,0.095,-,,-,-,-,-2.05,-
1.67,0.76,1.13,1.115,AVE,Aevum Ltd,1.13,1.5,357,1.13,1.185,4,,1.05,2.07,3.54,4.2,26.9
0.002,0.001,0.001,0.001,AFT,AFT Corp,0.001,,45675,0.001,0.002,-,,-,-,-,-0.01,-
15.46,13.07,15.35,15.20,AGK,AGL Energy Ltd,15.20,-5,6769,15.19,15.28,57,f,0.47,6.21,3.75,27,56.3
0.21,0.13,-,-,AGJ,Agricultural Land unt,0.14,,-,0.15,0.17,2.12,,-,0.38,15.14,-2.28,-
2.45,1.295,-,-,AHC,AHC Ltd,2.25,,-,2.10,2.25,-,,-,4.89,-,14.09,16.0
-,-,-,-,ENY,Aii200energy etf unt,-,,-,2.50,16.53,-,,-,-,-,-,-
4.95,4.95,-,-,FIN,Aii200financials etf unt,4.95,,-,4.93,4.99,-,,-,-,-,-,-
3.97,3.97,-,-,IDD,Aii200industrials etf unt,3.97,,-,3.98,4.04,-,,-,-,-,-,-
5.58,5.37,-,-,RSR,Aii200res etf unt,5.58,,-,5.67,5.71,-,,-,-,-,-,-
-,-,4.82,4.79,MAM,Aii300metals&Min etf unt,4.82,,107,4.76,4.82,-,,-,-,-,-,-
0.22,0.065,0.14,0.135,AGI,Ainsworth Game Tech,0.135,-1.5,129,0.135,0.15,-,,-,0.01,-,-4.95,-
1.145,0.67,1.145,1.13,AIZ,Air New Zealand,1.135,3.5,307,1.10,1.12,5.17,,0.75,1.12,4.56,3.9,29.1
0.11,0.098,-,-,AIG,Aircruising Aust,0.11,,-,-,-,-,,-,-0.11,-,-8.38,-
5.60,2.03,2.82,2.77,AJL,AJ Lucas Grp,2.80,,1397,2.75,2.84,5.5,,2.91,1.32,1.96,16,17.5
0.81,0.29,0.64,0.62,ACL,Alchemia Ltd,0.625,-1.5,967,0.615,0.64,-,,-,0.09,-,-4.6,-
47.10,39.90,39.90,39.90,AAI,Alcoa Inc cdi,39.90,-410,1,39.90,43.50,12.39,,-,-,0.31,-137.14,-
2.43,1.716,2.21,2.18,LEP,ALE Prop Grp stp,2.20,2,4433,2.17,2.21,27,,3.55,2.39,12.27,95.98,2.3
5.91,2.55,3.08,3.01,ALS,Alesco Corp,3.07,5,5351,3.04,3.08,14,f,-,0.65,4.56,-17.36,-
0.205,0.01,0.175,0.165,AJX,Alexium Int Grp,0.175,1,1571,0.175,0.18,-,,-,-,-,-0.13,-
0.13,0.047,0.07,0.067,AEJ,Alinta Energy Grp stp,0.068,-0.2,21657,0.068,0.07,-,,-,-1.53,-,-58.71,-
0.245,0.10,0.11,0.10,ABQ,Allied Brands Ltd,0.105,-0.5,3318,0.10,0.105,0.5,,4.60,0.06,4.76,2.3,4.6
0.005,0.001,-,-,ABQO,  opt dec10,0.001,,-,-,0.002,-,,-,-,-,-,-
