Industrial Market - Daily,,,,,,,,,,,,,,,,,,
XAO 4727.6 at 16:47 26/11/2009  Report at 19:05 Thursday 26/11/2009. Processed 19:42 Thursday 26/11/2009.,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio,
3.00,2.40,-,-,ONT,1300 Smiles Ltd,2.70,,-,2.65,2.70,11.4,f,1.64,0.13,4.22,18.7,14.4,
0.195,0.105,-,-,TQH,3Q Hldgs Ltd,0.18,,-,0.13,0.18,-,,-,-0.10,-,1.07,16.8,
0.09,0.015,-,-,FCS,4C Sec Solution,0.023,,-,0.023,0.03,-,,-,0.03,-,-4.2,-,
0.48,0.147,0.44,0.425,ABP,Abacus Prop stpld,0.425,-1,19492,0.425,0.43,7.75,,-,0.62,18.24,-11.81,-,
1.44,0.90,-,-,ALR,Aberdeen Leaders,1.39,,-,1.37,1.385,9,f,-,1.42,6.47,-21.34,-,
0.05,0.001,-,-,ACX,ACMA Engineering,0.001,,-,0.015,-,-,,-,-0.01,-,-0.33,-,
2.54,0.42,2.49,2.38,ACR,Acrux Ltd,2.42,-2,5268,2.40,2.44,-,,-,0.09,-,-4.84,-,
0.10,0.017,0.06,0.059,ACW,Actinogen Ltd,0.06,0.7,85,0.045,0.06,-,,-,0.05,-,-2.32,-,
0.004,0.001,-,-,ACWO,  opt aug12,0.003,,-,-,-,-,,-,-,-,-,-,
0.05,0.016,0.02,0.019,ACU,Acuvax Ltd,0.02,,1320,0.017,0.02,-,,-,-,-,-0.43,-,
0.84,0.325,-,-,ADA,Adacel Tech,0.585,,-,0.555,0.585,-,,-,0.22,-,8.2,7.1
0.345,0.165,0.26,0.24,AAU,Adcorp Aust,0.26,2.5,130,0.26,0.285,1,,0.45,0.08,3.85,0.45,57.8
3.01,1.445,2.65,2.59,ABC,Adelaide Brighton,2.60,-3,7879,2.58,2.62,14,f,1.49,1.15,5.38,20.8,12.5
1.76,1.10,1.33,1.32,AYT,Adelaide Managed unt,1.33,1,1230,1.32,1.33,15.47,,0.81,1.79,11.63,12.59,10.6
0.165,0.058,0.08,0.08,ADQ,ADG Global Supply,0.08,-1,1139,0.08,0.09,-,,-,-,-,-8.68,-
0.016,0.004,-,-,ADL,Admerex Ltd,0.011,,-,0.011,0.013,-,,-,0.01,-,-2.68,-
3.25,1.65,3.20,3.18,ADG,Adtrans Grp,3.20,,94,3.20,3.45,16,f,1.74,2.37,5.00,27.9,11.5
0.012,0.003,0.012,0.01,ASC,Adultshop Com,0.01,-0.2,39268,0.009,0.011,-,,-,0.04,-,-0.28,-
0.003,0.002,-,-,ASCO,  opt dec11,0.003,,-,0.002,0.004,-,,-,-,-,-,-
0.038,0.005,0.031,0.03,ABV,Adv Braking Tech,0.03,-0.1,630,0.029,0.03,-,,-,0.01,-,-0.36,-
0.64,0.28,-,-,AMT,Adv Surg Dsgn & Mnft,0.60,,-,0.58,0.62,-,,-,0.20,-,-2.9,-
0.085,0.02,-,-,AES,Advanced Energy,0.065,,-,0.065,0.08,-,,-,0.01,-,-0.06,-
0.093,0.031,0.065,0.065,ACE,Advanced Engine,0.065,-0.5,1000,0.065,0.07,-,,-,-0.04,-,-1.9,-
0.124,0.013,0.055,0.055,ANM,Advanced Magnesium,0.055,-0.1,303,0.056,0.06,-,,-,0.01,-,-3.07,-
0.36,0.15,-,-,ASW,Advanced Share,0.32,,-,0.325,0.345,2,f,1.05,0.09,6.25,2.1,15.2
0.185,0.05,0.12,0.115,AEI,Aeris Environmental,0.115,-0.5,100,0.115,0.12,-,,-,0.01,-,-2.31,-
1.67,0.545,1.40,1.39,AVE,Aevum Ltd,1.39,-2,286,1.39,1.42,4,,-,2.07,2.88,-9.7,-
0.001,0.001,-,-,AFT,AFT Corp,0.001,,-,-,0.001,-,,-,-,-,-0.03,-
15.80,12.83,14.06,13.92,AGK,AGL Energy Ltd,13.92,-7,7649,13.91,13.95,54,f,6.63,6.00,3.88,358,3.9
0.28,0.13,-,-,AGJ,Agricultural Land unt,0.155,,-,0.155,0.165,2.42,,-,0.38,15.61,-3.63,-
2.45,1.295,-,-,AHC,AHC Ltd,2.25,,-,2.25,2.45,5,,3.56,3.31,2.22,17.79,12.6
0.22,0.05,0.20,0.19,AGI,Ainsworth Game Tech,0.19,-1,800,0.185,0.195,-,,-,0.02,-,-4.45,-
1.12,0.55,1.00,0.995,AIZ,Air New Zealand fpo nz,1.00,0.5,77,0.99,1.00,5.22,,0.31,1.18,5.22,1.61,62.1
0.12,0.098,-,-,AIG,Aircruising Aust,0.11,,-,-,-,-,,-,-0.07,-,-5.34,-
5.60,2.03,4.49,4.41,AJL,AJ Lucas Grp,4.44,-1,880,4.44,4.50,10.5,f,23.78,2.11,2.36,249.7,1.8
0.765,0.095,0.695,0.675,ACL,Alchemia Ltd,0.68,0.5,1665,0.68,0.695,-,,-,0.03,-,-5.2,-
47.10,44.00,-,-,AAI,Alcoa Inc cdi,46.65,,-,-,47.00,31.58,,-,-,0.68,-251.67,-
2.36,1.416,2.22,2.20,LEP,ALE Prop Grp stpld,2.21,-1,437,2.20,2.22,30,,1.05,3.08,13.57,31.51,7.0
5.91,0.60,4.99,4.80,ALS,Alesco Corp,4.90,-4,4057,4.77,4.90,7,f,-,0.49,1.43,-13.94,-
0.28,0.10,0.145,0.14,ABQ,Allied Brands Ltd,0.145,1,1332,0.14,0.145,0.5,f,5.60,0.05,3.45,2.8,5.2
0.07,0.001,-,-,ABQO,  opt dec10,0.005,,-,0.003,0.099,-,,-,-,-,-,-
0.078,0.017,0.059,0.059,AMA,Allomak Ltd,0.059,0.4,114,0.055,0.059,-,,-,-0.23,-,-43.5,-
0.12,0.015,0.11,0.11,AEA,Altera Res Ltd,0.11,,166,0.11,0.115,-,,-,-,-,-3.25,-
1.45,0.575,1.10,1.07,AIQ,Alternative Invest unt,1.10,3,202,1.07,1.145,47,,-,1.45,42.73,-33.96,-
0.60,0.235,-,-,ALU,Altium Ltd,0.24,,-,0.24,0.27,2,,-,0.12,8.33,-0.47,-
6.15,3.598,5.59,5.50,AHD,Amalgamated Hldgs,5.59,4,158,5.52,5.68,32,f,1.67,4.48,5.72,53.5,10.4
-,-,-,-,AHDN,  def,-,,-,-,-,-,,-,-,-,-,-
0.55,0.32,0.515,0.50,AMO,Ambertech Ltd,0.50,-5,1210,0.50,0.53,3.5,f,1.69,0.57,7.00,5.9,8.5
0.38,0.096,-,-,AMB,Ambition Grp Ltd,0.345,,-,0.32,0.35,1.5,,-,0.13,4.35,-52.3,-
0.72,0.43,0.675,0.67,AMH,Amcil Ltd,0.67,,1074,0.67,0.685,2,f,1.31,0.72,2.99,2.63,25.5
0.25,0.096,0.25,0.24,AMM,Amcom Telecomm,0.24,0.5,11853,0.235,0.24,0.8,f,2.81,0.18,3.33,2.25,10.7
0.067,0.002,0.067,0.059,AMMO,  opt dec09,0.067,0.7,32671,0.061,0.067,-,,-,-,-,-,-
5.90,3.50,5.90,5.62,AMC,Amcor Ltd,5.85,22,61306,5.84,5.91,34,,0.74,1.61,5.81,25.3,23.1
3.00,1.30,2.73,2.69,AEC,Ammtec Ltd,2.69,-11,68,2.70,2.78,16,f,1.69,0.77,5.95,27.1,9.9
1.265,0.70,1.11,1.09,AGF,AMP Capital China unt,1.10,,3526,1.10,1.11,3.9,,1.12,1.27,3.55,4.35,25.3
6.97,3.52,6.26,6.06,AMP,AMP Ltd,6.10,-16,123248,6.09,6.11,30,p,0.99,0.67,4.92,29.6,20.6
