Industrial Market - Daily,,,,,,,,,,,,,,,,,
XAO 4907.2 at 16:34 29/3/2010  Report at 19:06 Monday 29/3/2010. Processed 19:31 Monday 29/3/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio
3.00,2.50,2.82,2.81,ONT,1300 Smiles Ltd,2.81,-9,20,2.81,2.90,12.5,f,1.54,0.08,4.45,19.23,14.6
0.18,0.10,-,-,TQH,3Q Hldgs Ltd,0.10,,-,0.095,0.14,-,,-,-0.08,-,3.28,3.0
0.065,0.015,-,-,FCS,4C Sec Solution,0.017,,-,0.017,0.02,-,,-,0.01,-,-2.77,-
0.48,0.275,0.405,0.39,ABP,Abacus Prop stp,0.395,0.5,43135,0.395,0.40,5.75,,-,0.60,14.56,-2.32,-
1.47,1.05,1.47,1.41,ALR,Aberdeen Leaders,1.41,-6,114,1.43,1.465,9,f,0.85,1.38,6.38,7.67,18.4
2.60,0.52,2.30,2.18,ACR,Acrux Ltd,2.23,-3,5588,2.17,2.24,-,,-,0.06,-,-2.84,-
0.10,0.017,-,-,ACW,Actinogen Ltd,0.042,,-,0.042,0.045,-,,-,0.04,-,-1.88,-
0.004,0.001,-,-,ACWO,  opt aug12,0.001,,-,-,0.001,-,,-,-,-,-,-
0.05,0.011,0.012,0.011,ACU,Acuvax Ltd,0.011,-0.1,1000,0.011,0.013,-,,-,-,-,-0.37,-
0.84,0.32,0.36,0.35,ADA,Adacel Tech,0.36,1,98,0.36,0.38,-,,-,0.21,-,2.7,13.3
0.31,0.18,-,-,AAU,Adcorp Aust,0.195,,-,0.195,0.20,1,,-,0.07,5.13,-2.18,-
3.01,1.84,2.63,2.60,ABC,Adelaide Brighton,2.62,1,9051,2.60,2.63,13.5,f,1.51,1.21,5.15,20.4,12.8
1.53,1.10,-,-,AYT,Adelaide Managed unt,1.335,,-,1.33,1.355,13.82,,0.49,1.79,10.35,6.83,19.5
0.123,0.058,0.063,0.063,ADQ,ADG Global Supply,0.063,-0.2,417,0.063,0.072,-,,-,0.02,-,-11.08,-
0.013,0.01,-,-,ADQO,  opt mar11,0.012,,-,0.005,0.028,-,,-,-,-,-,-
0.016,0.004,-,-,ADL,Admerex Ltd,0.005,,-,0.005,0.006,-,,-,-,-,-0.4,-
3.70,2.00,3.60,3.50,ADG,Adtrans Grp,3.50,,63,3.50,3.70,20,f,1.86,2.44,5.71,37.1,9.4
0.015,0.004,0.011,0.011,ASC,Adultshop Com,0.011,,4907,0.011,0.012,-,,-,0.02,-,-0.19,-
0.005,0.002,-,-,ASCO,  opt dec11,0.004,,-,0.004,0.005,-,,-,-,-,-,-
0.038,0.009,0.022,0.021,ABV,Adv Braking Tech,0.021,-0.1,10263,0.021,0.023,-,,-,-,-,-0.32,-
0.64,0.28,-,-,AMT,Adv Surg Dsgn & Mnft,0.50,,-,0.32,0.59,-,,-,0.22,-,-0.1,-
0.12,0.02,-,-,AES,Advanced Energy,0.12,,-,0.065,0.085,-,,-,0.01,-,-0.09,-
0.093,0.031,0.047,0.047,ACE,Advanced Engine,0.047,,20,0.047,0.051,-,,-,-0.05,-,-2.58,-
0.124,0.019,0.058,0.057,ANM,Advanced Magnesium,0.057,-0.1,368,0.057,0.058,-,,-,0.02,-,-2.64,-
0.435,0.15,0.41,0.40,ASW,Advanced Share,0.41,1.5,680,0.40,0.41,2.75,f,1.15,0.11,6.71,3.16,13.0
0.185,0.054,-,-,AEI,Aeris Environmental,0.09,,-,0.09,0.095,-,,-,-,-,-2.05,-
1.67,0.75,1.12,1.12,AVE,Aevum Ltd,1.12,1,175,1.11,1.13,4,,1.05,2.07,3.57,4.2,26.7
