Industrial Market - Daily,,,,,,,,,,,,,,,,,
XAO 4538.8 at 16:36 8/2/2010  Report at 19:05 Monday 8/2/2010. Processed 19:25 Monday 8/2/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio
3.00,2.50,-,-,ONT,1300 Smiles Ltd,2.75,,-,2.72,2.74,11.4,f,1.64,0.13,4.15,18.7,14.7
0.19,0.105,-,-,TQH,3Q Hldgs Ltd,0.145,,-,0.11,0.15,-,,-,-0.10,-,1.07,13.6
0.083,0.015,-,-,FCS,4C Sec Solution,0.018,,-,0.012,0.016,-,,-,0.03,-,-4.2,-
0.48,0.226,0.39,0.38,ABP,Abacus Prop stpld,0.385,,19696,0.385,0.39,5.75,,-,0.62,14.94,-11.81,-
1.45,0.90,1.35,1.32,ALR,Aberdeen Leaders,1.32,-4,127,1.32,1.35,9,f,-,1.52,6.82,-21.34,-
2.54,0.42,1.85,1.805,ACR,Acrux Ltd,1.85,,1859,1.83,1.85,-,,-,0.09,-,-4.84,-
0.10,0.017,0.05,0.05,ACW,Actinogen Ltd,0.05,-1,200,0.05,0.06,-,,-,0.05,-,-2.32,-
0.004,0.001,-,-,ACWO,  opt aug12,0.003,,-,-,0.001,-,,-,-,-,-,-
0.05,0.012,0.014,0.014,ACU,Acuvax Ltd,0.014,-0.3,600,0.014,0.017,-,,-,-,-,-0.43,-
0.84,0.325,0.41,0.41,ADA,Adacel Tech,0.41,-2,233,0.38,0.435,-,,-,0.22,-,8.2,5.0
0.31,0.165,0.21,0.205,AAU,Adcorp Aust,0.21,,973,0.205,0.235,1,,0.45,0.08,4.76,0.45,46.7
3.01,1.445,2.49,2.45,ABC,Adelaide Brighton,2.48,-2,9613,2.46,2.49,14,f,1.49,1.15,5.65,20.8,11.9
1.76,1.10,1.325,1.325,AYT,Adelaide Managed unt,1.325,2.5,250,1.32,1.37,15.47,,0.81,1.78,11.68,12.59,10.5
0.123,0.058,-,-,ADQ,ADG Global Supply,0.06,,-,0.056,0.063,-,,-,-,-,-8.68,-
-,-,-,-,ADQO,  opt mar11,-,,-,-,0.02,-,,-,-,-,-,-
0.016,0.004,-,-,ADL,Admerex Ltd,0.008,,-,0.006,0.008,-,,-,0.01,-,-2.68,-
3.53,1.65,3.50,3.50,ADG,Adtrans Grp,3.50,,100,3.50,3.53,16,f,1.74,2.37,4.57,27.9,12.5
0.014,0.003,0.009,0.009,ASC,Adultshop Com,0.009,-0.1,20578,0.009,0.011,-,,-,0.04,-,-0.28,-
0.005,0.002,-,-,ASCO,  opt dec11,0.003,,-,0.001,0.005,-,,-,-,-,-,-
0.038,0.005,-,-,ABV,Adv Braking Tech,0.024,,-,0.02,0.024,-,,-,0.01,-,-0.36,-
0.64,0.28,-,-,AMT,Adv Surg Dsgn & Mnft,0.50,,-,0.38,0.50,-,,-,0.20,-,-2.9,-
0.085,0.02,-,-,AES,Advanced Energy,0.05,,-,0.022,0.065,-,,-,0.01,-,-0.06,-
0.093,0.031,0.05,0.05,ACE,Advanced Engine,0.05,,555,0.05,0.055,-,,-,-0.04,-,-1.9,-
0.124,0.014,0.066,0.06,ANM,Advanced Magnesium,0.06,,695,0.06,0.066,-,,-,0.01,-,-3.07,-
0.435,0.15,-,-,ASW,Advanced Share,0.38,,-,0.385,0.395,2.75,f,0.76,0.09,7.24,2.1,18.1
0.185,0.05,0.10,0.09,AEI,Aeris Environmental,0.09,-1.5,1500,0.09,0.105,-,,-,0.01,-,-2.31,-
1.67,0.545,1.305,1.30,AVE,Aevum Ltd,1.305,,292,1.305,1.315,4,,1.05,2.07,3.07,4.2,31.1
0.002,0.001,0.002,0.001,AFT,AFT Corp,0.001,,139697,0.001,0.002,-,,-,-,-,-0.03,-
15.46,12.83,13.93,13.71,AGK,AGL Energy Ltd,13.78,-4,6095,13.74,13.79,54,f,6.63,6.00,3.92,358,3.8
0.28,0.13,-,-,AGJ,Agricultural Land unt,0.17,,-,0.17,-,2.42,,-,0.38,14.24,-3.63,-
2.45,1.295,-,-,AHC,AHC Ltd,2.25,,-,-,2.45,-,,-,3.31,-,17.79,12.6
0.22,0.05,0.14,0.14,AGI,Ainsworth Game Tech,0.14,,22,0.14,0.175,-,,-,0.02,-,-4.45,-
1.12,0.55,1.04,1.015,AIZ,Air New Zealand fpo nz,1.015,-1,137,1.015,1.025,5.22,,0.31,1.18,5.14,1.61,63.0
0.12,0.098,-,-,AIG,Aircruising Aust,0.11,,-,0.07,-,-,,-,-0.07,-,-5.34,-
5.60,2.03,3.25,3.11,AJL,AJ Lucas Grp,3.24,13,1490,3.07,3.25,5.5,,45.40,2.11,1.70,249.7,1.3
0.81,0.116,0.675,0.645,ACL,Alchemia Ltd,0.66,-0.5,1911,0.655,0.67,-,,-,0.03,-,-5.2,-
47.10,44.00,-,-,AAI,Alcoa Inc cdi,45.25,,-,-,45.20,12.39,,-,-,0.27,-251.67,-
2.43,1.416,2.28,2.25,LEP,ALE Prop Grp stpld,2.27,3,1039,2.28,2.29,30,,1.05,3.08,13.22,31.51,7.2
5.91,0.60,4.18,4.03,ALS,Alesco Corp,4.07,-10,1816,4.05,4.11,14,f,-,0.65,3.44,-17.36,-
0.13,0.032,0.08,0.075,AEJ,Alinta Energy Grp stp,0.077,,8656,0.077,0.079,-,,-,-1.48,-,-20.34,-
0.245,0.10,0.135,0.13,ABQ,Allied Brands Ltd,0.135,-1,6446,0.125,0.135,0.5,f,5.60,0.05,3.70,2.8,4.8
0.005,0.001,-,-,ABQO,  opt dec10,0.001,,-,0.001,0.002,-,,-,-,-,-,-
0.15,0.014,0.12,0.115,AEA,Altera Res Ltd,0.12,1,388,0.12,0.17,-,,-,-,-,-3.25,-
-,-,-,-,AEAO,  opt jan12,-,,-,0.01,-,-,,-,-,-,-,-
1.45,0.575,1.02,1.005,AIQ,Alternative Invest unt,1.02,1.5,13,1.02,1.04,47,,-,1.46,46.08,-33.96,-
0.50,0.235,0.28,0.28,ALU,Altium Ltd,0.28,,18,0.105,0.28,2,,-,0.12,7.14,-0.47,-
0.078,0.017,0.053,0.053,AMA,AMA Grp Ltd,0.053,,1000,0.053,0.059,-,,-,-0.23,-,-43.5,-
6.24,3.598,5.83,5.64,AHD,Amalgamated Hldgs,5.67,3,83,5.67,5.83,32,f,1.67,4.48,5.64,53.5,10.6
0.57,0.34,-,-,AMO,Ambertech Ltd,0.50,,-,0.47,0.56,3.5,f,1.69,0.57,7.00,5.9,8.5
0.40,0.096,-,-,AMB,Ambition Grp Ltd,0.385,,-,0.34,0.385,-,,-,0.13,-,-52.3,-
0.72,0.43,0.65,0.65,AMH,Amcil Ltd,0.65,,10,0.65,0.67,2,,-,0.74,3.08,-1.14,-
