Industrial Market - Daily,,,,,,,,,,,,,,,,,,
XAO 4399.1 at 16:36 27/5/2010  Report at 19:05 Thursday 27/5/2010. Processed 20:14 Thursday 27/5/2010.,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio,
3.05,2.50,3.05,3.05,ONT,1300 Smiles Ltd,3.05,5,30,3.00,3.05,12.5,f,1.54,0.08,4.10,19.23,15.9,
0.18,0.095,-,-,TQH,3Q Hldgs Ltd,0.11,,-,0.02,0.11,-,,-,-0.08,-,3.28,3.4,
0.06,0.015,0.035,0.035,FCS,4C Sec Solution,0.035,0.5,650,0.03,0.038,-,,-,0.01,-,-2.77,-,
0.275,0.20,-,-,AAY,Aacl Hldgs Ltd,0.21,,-,0.15,0.21,-,,-,-,-,-,-,
0.48,0.325,0.38,0.37,ABP,Abacus Prop stp,0.38,1,56141,0.375,0.38,5.75,,-,0.60,15.13,-2.32,-,
1.47,1.155,1.30,1.26,ALR,Aberdeen Leaders,1.30,1,528,1.29,1.30,9,f,0.85,1.46,6.92,7.67,16.9,
2.60,1.05,1.945,1.90,ACR,Acrux Ltd,1.93,-7,10428,1.83,1.96,-,,-,0.06,-,-2.84,-,
0.10,0.027,-,-,ACW,Actinogen Ltd,0.027,,-,0.027,0.04,-,,-,0.04,-,-1.88,-,
0.003,0.001,-,-,ACWO,  opt aug12,0.001,,-,-,-,-,,-,-,-,-,-,
0.035,0.005,-,-,ACU,Acuvax Ltd,0.005,,-,0.004,0.006,-,,-,-,-,-0.37,-,
0.84,0.32,0.40,0.40,ADA,Adacel Tech,0.40,,88,0.40,0.42,-,,-,0.21,-,2.7,14.8,
0.305,0.17,-,-,AAU,Adcorp Aust,0.17,,-,0.17,0.20,1,,-,0.07,5.88,-2.18,-,
3.01,2.03,2.69,2.60,ABC,Adelaide Brighton,2.64,-5,24422,2.62,2.65,13.5,f,1.51,1.21,5.11,20.4,12.9,
1.565,1.10,1.495,1.48,AYT,Adelaide Managed unt,1.495,2.5,270,1.495,1.50,16.02,,0.43,1.78,10.72,6.83,21.9,
0.123,0.058,0.059,0.058,ADQ,ADG Global Supply,0.059,,2000,0.056,0.066,-,,-,0.02,-,-11.08,-,
0.013,0.008,-,-,ADQO,  opt mar11,0.008,,-,0.004,0.009,-,,-,-,-,-,-,
0.016,0.004,-,-,ADL,Admerex Ltd,0.004,,-,0.004,0.005,-,,-,-,-,-0.4,-,
3.70,2.00,3.50,3.50,ADG,Adtrans Grp,3.50,,2,3.50,3.70,20,f,1.86,2.44,5.71,37.1,9.4,
0.015,0.004,0.008,0.008,ASC,Adultshop Com,0.008,,2200,0.008,0.009,-,,-,0.02,-,-0.19,-,
0.005,0.002,-,-,ASCO,  opt dec11,0.003,,-,0.002,0.003,-,,-,-,-,-,-,
0.038,0.009,0.021,0.021,ABV,Adv Braking Tech,0.021,0.3,500,0.018,0.021,-,,-,-,-,-0.32,-,
0.64,0.28,-,-,AMT,Adv Surg Dsgn & Mnft,0.33,,3092,0.33,0.44,-,,-,0.22,-,-0.1,-,
0.125,0.02,0.05,0.05,AES,Advanced Energy,0.05,-0.6,16,0.05,0.06,-,,-,0.01,-,-0.09,-,
0.093,0.031,-,-,ACE,Advanced Engine,0.037,,-,0.03,0.04,-,,-,-0.05,-,-2.58,-,
0.124,0.019,0.056,0.052,ANM,Advanced Magnesium,0.055,0.3,1983,0.054,0.055,-,,-,0.02,-,-2.64,-,
0.44,0.195,0.38,0.38,ASW,Advanced Share,0.38,-2,700,0.37,0.40,2.75,f,1.15,0.11,7.24,3.16,12.0,
0.185,0.061,0.061,0.061,AEI,Aeris Environmental,0.061,,380,0.061,0.078,-,,-,-,-,-2.05,-,
1.67,0.795,1.11,1.10,AVE,Aevum Ltd,1.105,-0.5,276,1.10,1.12,4,,1.05,2.07,3.62,4.2,26.3,
0.002,0.001,0.001,0.001,AFT,AFT Corp,0.001,,5000,0.001,0.001,-,,-,-,-,-0.01,-,
15.69,13.07,13.80,13.62,AGK,AGL Energy Ltd,13.68,-7,21944,13.67,13.79,57,f,0.47,6.21,4.17,27,50.7,
0.19,0.13,-,-,AGJ,Agricultural Land unt,0.15,,-,0.15,0.165,2.12,,-,0.38,14.13,-2.28,-,
2.45,1.295,-,-,AHC,AHC Ltd,2.00,,-,-,2.25,-,,-,4.89,-,14.09,14.2,
16.50,14.36,14.36,14.36,ENY,Aii200energy etf unt,14.36,-81,1,14.23,14.35,-,,-,-,-,-,-,
5.09,4.32,-,-,FIN,Aii200financials etf unt,4.32,,-,4.34,4.38,-,,-,-,-,-,-,
5.98,5.08,-,-,FIX,Aii200finxareit etf unt,5.08,,-,5.05,5.09,-,,-,-,-,-,-,
3.97,3.48,-,-,IDD,Aii200industrials etf unt,3.48,,-,3.40,3.43,-,,-,-,-,-,-,
5.65,4.60,4.84,4.84,RSR,Aii200res etf unt,4.84,24,5,4.89,4.93,-,,-,-,-,-,-,
4.83,3.90,-,-,MAM,Aii300metals&Min etf unt,3.90,,-,4.12,4.16,-,,-,-,-,-,-,
0.22,0.065,0.10,0.10,AGI,Ainsworth Game Tech,0.10,,418,0.10,0.12,-,,-,0.01,-,-4.95,-,
1.145,0.67,0.955,0.955,AIZ,Air New Zealand,0.955,-0.5,61,0.955,0.975,5.17,,0.75,1.12,5.41,3.9,24.5,
0.11,0.10,-,-,AIG,Aircruising Aust,0.11,,-,0.005,-,-,,-,-0.11,-,-8.38,-,
5.60,2.00,2.20,2.12,AJL,AJ Lucas Grp,2.18,,1676,2.12,2.19,5.5,,2.91,1.32,2.52,16,13.6,
0.81,0.299,0.545,0.53,ACL,Alchemia Ltd,0.545,-0.5,672,0.545,0.55,-,,-,0.09,-,-4.6,-,
47.10,14.50,17.50,17.50,AAI,Alcoa Inc cdi,17.50,,1,15.00,18.00,11.61,,-,-,0.66,-137.14,-,
2.43,1.871,2.16,2.12,LEP,ALE Prop Grp stp,2.15,,365,2.10,2.20,27,,3.55,2.39,12.56,95.98,2.2,
5.91,2.37,2.53,2.45,ALS,Alesco Corp,2.53,6,5140,2.48,2.55,14,f,-,0.65,5.53,-17.36,-,
0.205,0.01,0.125,0.125,AJX,Alexium Int Grp,0.125,,1,0.125,0.14,-,,-,-,-,-0.13,-,
