Industrial Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5494.0 at 2014-11-11T16:40:36. Report at Tuesday, November 11, 2014. Processed Wednesday at 2014-11-12T01:00:07+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
6.98,5.35,6.09,5.93,ONT,1300 Smiles,5.93,-6,51,5.93,6.00,14.50,f,1.45,.35,2.45,21.00,28.2,,
2.42,1.952,2.33,2.31,TIX,360 Capital Indust ord unt,2.32,-1,2536,2.31,2.32,18.75,,2.40,2.21,8.08,45.00,5.2,,
1.07,.60,1.05,1.02,TGP,360 Capital Grp stp,1.025,-3.5,1023,1.02,1.025,5.06,,2.38,.61,4.94,12.05,8.5,,
2.09,1.92,2.03,2.00,TOF,360 Capital Office ord unt,2.03,+1,487,2.00,2.03,-,,-,-,-,-,-,,
2.60,2.13,2.40,2.36,3PL,3P Learning,2.36,+1,148,2.35,2.36,-,,-,-,-,-,-,,
.295,.21,-,-,8CO,8common,.235,-,-,.22,.23,-,,-,-,-,-,-,,
.73,.30,.425,.39,NNW,99 Wuxian cdi,.42,+1,2280,.42,.425,-,,-,.02,-,.10,420.0,,
.002,.001,-,-,AYI,A1 Invest & Res,.001,-,-,-,.001,-,,-,-,-,-.20,-,,
2.85,2.18,2.85,2.80,ABP,Abacus Prop stp,2.84,+3,5935,2.84,2.85,16.75,,1.33,2.38,5.90,22.27,12.8,,
1.385,1.11,1.15,1.14,ALR,Aberdeen Leaders,1.14,-.5,87,1.14,1.15,6.25,f,.48,1.15,5.48,3.02,37.7,,
1.40,.835,-,-,AKG,Academies A'asia,1.15,-,-,1.15,1.20,5.50,f,1.78,.05,4.78,9.80,11.7,,
.96,.78,.81,.805,ACQ,Acorn Capital Invest,.81,+1,212,.80,.82,-,,-,-,-,-,-,,
.04,.017,-,-,ACQO,  opt oct15,.018,-,-,.018,.021,-,,-,-,-,-,-,,
2.632,.75,1.07,1.05,ACR,Acrux,1.05,-1,2104,1.05,1.06,16.00,f,1.05,.12,15.24,16.80,6.3,,
.05,.011,-,-,ACW,Actinogen,.04,-,-,.037,.04,-,,-,.01,-,-.29,-,,
.001,.001,-,-,ACWOA,  opt sep15,.001,-,-,-,.001,-,,-,-,-,-,-,,
.001,.001,-,-,ACU,Acuvax,.001,-,-,-,.001,-,,-,-,-,-.04,-,,
.515,.215,-,-,ADA,Adacel Tech,.27,-,-,.21,.25,-,,-,.09,-,-2.90,-,,
.095,.04,-,-,AAU,Adcorp Aust,.041,-,-,.041,.06,-,,-,-.02,-,-4.30,-,,
4.375,3.12,3.48,3.45,ABC,Adelaide Brighton,3.48,+3,14544,3.45,3.48,16.50,f,1.34,1.33,4.74,22.10,15.7,,
.02,.004,-,-,ADQ,ADG Global Supply,.009,-,-,.006,.009,-,,-,.01,-,-6.10,-,,
.185,.094,.12,.112,AHZ,ADMEDUS,.12,+.5,22717,.12,.125,-,,-,.02,-,-.55,-,,
.17,.062,.11,.105,ADJ,Adslot,.11,+.5,5736,.105,.11,-,,-,-,-,-1.20,-,,
.016,.005,.007,.006,ABV,Adv Braking Tech,.007,+.1,19887,.006,.007,-,,-,-,-,-.67,-,,
.003,.002,-,-,ABVO,  opt aug16,.002,-,-,.002,.003,-,,-,-,-,-,-,,
.06,.044,-,-,AMT,Adv Surg Dsgn & Mnft,.055,-,-,.055,.09,-,,-,.09,-,-.15,-,,
.72,.595,-,-,ASW,Advanced Share Reg,.635,-,-,.605,.635,3.70,f,.99,.14,5.83,3.68,17.3,,
.24,.08,.24,.235,AEI,Aeris Environmental,.24,+1,1070,.24,.245,-,,-,-.02,-,-.91,-,,
1.446,.911,1.225,1.155,AFJ,Affinity Education,1.185,-2.5,1807,1.175,1.19,-,,-,.18,-,-4.39,-,,
.001,.001,-,-,AFT,AFT Corp,.001,-,-,-,.001,-,,-,-,-,-.02,-,,
.063,.03,-,-,AHA,AG Financial,.055,-,-,.034,.062,-,,-,-,-,-.60,-,,
.042,.01,.015,.014,AGX,Agenix,.015,+.1,5268,.015,.016,-,,-,-,-,.65,2.3,,
.005,.001,-,-,AGXO,  opt jun15,.001,-,-,.001,.012,-,,-,-,-,-,-,,
15.590,13.32,13.75,13.58,AGK,AGL Energy,13.64,-7,15623,13.62,13.66,63.00,f,1.62,7.75,4.62,102.20,13.3,,
.11,.075,-,-,AGJ,Agricultural Land unt,.082,-,-,.082,.086,.52,,-,.06,6.34,-2.67,-,,
.13,.071,.115,.115,APW,AIMS Prop Sec Fund unt,.115,-,1780,.115,.12,.20,,25.90,.17,1.74,5.18,2.2,,
4.71,2.785,3.11,3.05,AGI,Ainsworth Game Tech,3.05,-5,2916,3.05,3.07,10.00,,1.90,.65,3.28,19.00,16.1,,
2.05,1.257,1.90,1.86,AIZ,Air New Zealand,1.90,+1.5,676,1.87,1.90,9.15,,2.42,1.50,4.82,22.12,8.6,,
1.26,.60,.76,.705,AJL,AJ Lucas Grp,.745,+.5,657,.74,.745,-,,-,.40,-,-34.60,-,,
