Industrial Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4661.6 at 2011-05-25T16:40:35. Report at Wednesday, May 25, 2011. Processed Thursday at 2011-05-26T01:00:05+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
4.25,2.90,-,-,ONT,1300 Smiles,3.55,-,-,3.55,3.59,14.70,f,1.55,.18,4.14,22.77,15.6,,
.11,.052,-,-,TQH,3Q Hldgs,.055,-,-,.055,.079,-,,-,-.06,-,1.08,5.1,,
.045,.02,-,-,FCS,4C Sec Solution,.027,-,-,.027,.031,-,,-,.01,-,-.15,-,,
.21,.03,.042,.042,AAY,AACL Hldgs,.042,-1.8,700,.041,.06,-,,-,-,-,-3.00,-,,
.725,.009,.01,.01,AAQ,AAQ Hldgs,.01,-,2000,.009,.01,-,,-,-,-,-3.24,-,,
2.45,1.85,2.17,2.13,ABP,Abacus Prop stp,2.14,-3,5697,2.14,2.15,9.90,,.29,2.83,4.63,2.91,73.5,,
1.345,1.21,1.215,1.215,ALR,Aberdeen Leaders,1.215,-.5,565,1.21,1.215,9.50,f,.50,1.38,7.82,4.77,25.5,,
.56,.365,-,-,AKG,Academies A'asia,.55,-,-,.43,.635,4.00,f,1.24,.15,7.27,4.95,11.1,,
3.65,1.433,3.57,3.46,ACR,Acrux,3.47,-5,4975,3.46,3.49,-,,-,.77,-,65.08,5.3,,
.105,.023,-,-,ACW,Actinogen,.06,-,-,.05,.06,-,,-,.02,-,-2.12,-,,
.014,.001,-,-,ACWO,  opt aug12,.01,-,-,-,.01,-,,-,-,-,-,-,,
.015,.01,-,-,ACWOA,  opt sep15,.015,-,-,.015,-,-,,-,-,-,-,-,,
.005,.001,.002,.001,ACU,Acuvax,.002,+.1,5947,.001,.002,-,,-,-,-,-.14,-,,
.47,.215,-,-,ADA,Adacel Tech,.25,-,-,.22,.25,-,,-,.17,-,-2.10,-,,
.25,.145,.155,.155,AAU,Adcorp Aust,.155,-.5,16,.155,.16,1.00,f,-,.08,6.45,-9.67,-,,
.003,.001,-,-,ABN,AdEffective,.001,-,-,.001,.002,-,,-,-,-,.21,.5,,
3.692,2.503,3.09,3.03,ABC,Adelaide Brighton,3.06,+1,42801,3.06,3.09,16.50,f,1.45,1.19,5.39,23.90,12.8,,
.296,.163,.25,.25,AYT,Adelaide Mgd unt,.25,-,39,.25,.255,8.30,,1.43,.27,33.20,11.88,2.1,,
.082,.05,-,-,ADQ,ADG Global Supply,.07,-,-,.07,.077,-,,-,.03,-,-.86,-,,
.038,.014,-,-,ABV,Adv Braking Tech,.026,-,-,.024,.026,-,,-,.01,-,-.03,-,,
.54,.15,-,-,AMT,Adv Surg Dsgn & Mnft,.30,-,-,.15,.30,-,,-,.14,-,-6.01,-,,
.065,.035,-,-,AES,Advanced Energy,.05,-,-,.05,.075,-,,-,-,-,-.06,-,,
.087,.036,.06,.055,ANM,Advanced Magnesium,.055,-.5,2043,.058,.069,-,,-,.02,-,-.65,-,,
1.20,.375,.87,.87,ASW,Advanced Share Reg,.87,-,40,.80,.87,3.70,f,.96,.15,4.25,3.56,24.4,,
.39,.055,-,-,AEI,Aeris Environmental,.19,-,-,.185,.19,-,,-,-.02,-,-1.54,-,,
.002,.001,-,-,AFT,AFT Corp,.001,-,-,-,.001,-,,-,-,-,.02,5.0,,
.047,.014,.016,.015,AGX,Agenix,.015,-.1,1280,.015,.016,-,,-,-,-,.57,2.6,,
.01,.001,-,-,AGXO,  opt jun11,.001,-,-,-,.001,-,,-,-,-,-,-,,
16.92,13.51,14.44,14.23,AGK,AGL Energy,14.25,-14,20431,14.25,14.34,59.00,,1.54,6.40,4.14,91.10,15.6,,
.195,.121,-,-,AGJ,Agricultural Land unt,.19,-,-,.135,.19,1.88,,1.19,.37,9.89,2.23,8.5,,
2.10,1.80,-,-,AHC,AHC,1.90,-,-,-,2.10,10.00,f,1.16,4.92,5.26,11.63,16.3,,
18.26,13.95,-,-,ENY,AII 200 Energy etf unt,16.11,-,-,16.00,16.03,-,p,-,-,-,-,-,,
4.87,4.18,-,-,FIN,AII 200 Financials etf unt,4.60,-,-,4.41,4.44,-,p,-,-,-,-,-,,
5.54,4.83,-,-,FIX,AII 200 Fin X-A-REIT etf unt,5.16,-,-,5.10,5.14,-,p,-,-,-,-,-,,
