Industrial Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4858.9 at 2013-01-25T16:41:35. Report at Friday, January 25, 2013. Processed Tuesday at 2013-01-29T01:00:06+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
6.54,3.86,5.43,5.42,ONT,1300 Smiles,5.43,-,28,5.42,5.43,17.80,f,1.49,.59,3.28,26.60,20.4,,
.48,.37,.41,.40,TIX,360 Cap Indust Fund ord unt,.40,-,1831,.405,.41,-,,-,-,-,-,-,,
.099,.052,-,-,TQH,3Q Hldgs,.09,-,-,.09,.094,-,,-,-.04,-,1.47,6.1,,
.04,.004,.005,.005,AYI,A1 Invest & Res,.005,-,3000,.005,.006,-,,-,.02,-,-1.20,-,,
.037,.015,-,-,AAY,AACL Hldgs,.021,-,-,.02,.025,-,,-,-.03,-,-3.11,-,,
.01,.003,.006,.005,AAQ,AAQ Hldgs,.005,+.1,37233,.005,.006,-,,-,-,-,-.16,-,,
2.30,1.815,2.14,2.095,ABP,Abacus Prop stp,2.13,+1,8185,2.11,2.13,16.50,,.13,2.34,7.75,2.11,100.9,,
1.22,.975,1.19,1.18,ALR,Aberdeen Leaders,1.19,+1,350,1.18,1.19,9.50,f,.31,1.11,7.98,2.98,39.9,,
.80,.44,-,-,AKG,Academies A'asia,.55,-,-,.57,.65,4.50,f,1.40,.10,8.18,6.30,8.7,,
4.77,2.64,3.20,3.15,ACR,Acrux,3.17,+2,4495,3.15,3.20,8.00,,.56,.17,2.52,4.44,71.4,,
.052,.01,-,-,ACW,Actinogen,.01,-,-,.012,.021,-,,-,-,-,-2.12,-,,
.003,.001,-,-,ACWOA,  opt sep15,.001,-,-,.001,-,-,,-,-,-,-,-,,
.002,.001,-,-,ACU,Acuvax,.001,-,-,-,.001,-,,-,-,-,-.02,-,,
.43,.20,-,-,ADA,Adacel Tech,.30,-,-,.285,.33,-,,-,.14,-,5.40,5.6,,
.22,.10,-,-,AAU,Adcorp Aust,.11,-,-,.11,.12,1.75,f,1.47,.09,15.91,2.57,4.3,,
.044,.001,-,-,ABN,AdEffective,.01,-,-,.007,.01,-,,-,-,-,-1.35,-,,
.005,.002,-,-,ABNO,  opt jun14,.004,-,-,.003,.004,-,,-,-,-,-,-,,
3.41,2.80,3.41,3.38,ABC,Adelaide Brighton,3.40,+5,25272,3.36,3.42,16.50,f,1.47,1.23,4.85,24.20,14.0,,
.08,.043,-,-,ADQ,ADG Global Supply,.066,-,-,.062,.066,-,,-,.05,-,.79,8.4,,
.089,.027,.037,.035,ADJ,Adslot,.036,+.2,2749,.036,.037,-,,-,.02,-,-1.08,-,,
.024,.013,-,-,ABV,Adv Braking Tech,.021,-,-,.019,.021,-,,-,.01,-,-.01,-,,
.25,.105,-,-,AMT,Adv Surg Dsgn & Mnft,.105,-,-,.105,.11,-,,-,.11,-,-.49,-,,
.76,.62,-,-,ASW,Advanced Share Reg,.76,-,-,.73,.75,3.70,f,1.01,.14,4.87,3.73,20.4,,
.26,.13,.16,.16,AEI,Aeris Environmental,.16,-,320,.155,.16,-,,-,-.02,-,-1.23,-,,
.001,.001,-,-,AFT,AFT Corp,.001,-,-,-,.001,-,,-,-,-,-,-,,
.363,.017,.026,.025,AGX,Agenix,.026,+.1,1088,.026,.03,-,,-,-,-,-5.00,-,,
16.01,13.031,15.47,15.31,AGK,AGL Energy,15.37,-3,27855,15.35,15.40,61.00,f,.39,7.26,3.97,23.80,64.6,,
.19,.089,-,-,AGJ,Agricultural Land unt,.095,-,-,.093,.10,3.18,,-,.21,33.47,-10.73,-,,
2.20,1.92,-,-,AHC,AHC,2.10,-,-,2.11,2.26,10.00,f,-,4.90,4.76,-4.64,-,,
14.60,11.50,-,-,ENY,All 200 Energy etf unt,12.60,-,-,12.06,12.89,-,p,-,-,-,-,-,,
4.99,3.99,-,-,FIN,All 200 Financials etf unt,4.89,-,-,4.96,5.05,-,p,-,-,-,-,-,,
5.99,4.62,-,-,FIX,All 200 Fin-x-A-REIT etf unt,5.73,-,-,5.60,5.88,-,p,-,-,-,-,-,,
3.86,3.18,-,-,IDD,All 200 Industrials etf unt,3.60,-,-,3.66,3.85,-,p,-,-,-,-,-,,
4.89,3.51,-,-,RSR,All 200 Resources etf unt,4.30,-,-,4.29,4.37,-,p,-,-,-,-,-,,
4.17,3.01,-,-,MAM,All 300 Metals & Mining etf unt,3.69,-,-,3.35,3.67,-,p,-,-,-,-,-,,
3.00,.625,2.81,2.72,AGI,Ainsworth Game Tech,2.80,+3,5922,2.75,2.80,-,,-,.36,-,23.00,12.2,,
1.10,.65,-,-,AIZ,Air New Zealand,.95,-,-,.96,1.01,3.64,,1.40,1.16,3.83,5.09,18.7,,
2.13,.495,1.90,1.56,AJL,AJ Lucas Grp,1.895,+28.5,1832,1.80,1.895,-,,-,.45,-,-133.20,-,,
.615,.30,.32,.30,ACL,Alchemia,.31,-.5,5838,.305,.33,-,,-,.03,-,-6.20,-,,
11.39,7.95,-,-,AAI,Alcoa Inc cdi,7.95,-,-,7.80,9.90,9.83,,8.81,-,1.24,86.58,9.2,,
2.47,1.94,2.30,2.28,LEP,ALE Prop Grp stp,2.30,+1,695,2.28,2.32,16.00,,-,1.95,6.96,-10.70,-,,
1.85,1.027,-,-,ALS,Alesco Corp,1.625,-,-,-,-,8.00,f,-,.75,4.92,-14.72,-,,
.115,.05,.056,.056,AJX,Alexium Int'l,.056,+.4,500,.051,.073,-,,-,-.01,-,-2.11,-,,
.47,.22,.275,.265,AEB,Algae.Tec,.27,-.5,590,.26,.27,-,,-,-,-,-2.51,-,,
.12,.035,-,-,AEBO,  opt jan14,.06,-,-,.045,-,-,,-,-,-,-,-,,
2.36,1.76,1.94,1.91,AQZ,Alliance Aviation,1.94,+3,170,1.91,1.95,5.60,f,4.35,1.15,2.89,24.38,8.0,,
.039,.015,.025,.024,AHZ,Allied Healthcare,.024,-,14796,.024,.025,-,,-,.01,-,-1.51,-,,
.23,.10,.135,.13,AZG,Allmine Grp,.13,-.5,1600,.125,.13,-,,-,-,-,5.00,2.6,,
13.984,7.23,11.935,11.67,ALQ,ALS,11.87,+33,13495,11.86,11.92,47.00,p,1.60,.58,3.96,75.38,15.7,,
.305,.249,.30,.30,AIQ,Alternative Invest unt,.30,-,2520,.30,.305,-,,-,.54,-,1.55,19.4,,
1.35,.15,1.005,1.00,ALU,Altium,1.005,+.5,371,1.005,1.07,5.00,,1.22,.07,4.98,6.11,16.4,,
.40,.13,.39,.38,AMA,AMA Grp,.385,-.5,1705,.38,.385,1.60,f,1.70,.02,4.16,2.72,14.2,,
7.39,5.80,7.39,7.14,AHD,Amalgamated Hldgs,7.38,+18,139,7.25,7.38,39.00,f,1.30,5.12,5.28,50.60,14.6,,
.29,.20,-,-,AMO,Ambertech,.25,-,-,.25,.28,-,,-,.50,-,-15.40,-,,
.21,.12,-,-,AMB,Ambition Grp,.175,-,-,.155,.18,-,,-,.19,-,1.59,11.0,,
81.212,78.588,-,-,AKY,AMCB Fund No 5,80.21,-,-,80.34,-,419.00,f,1.18,79.67,5.22,496.00,16.2,,
.88,.67,.865,.84,AMH,AMCIL,.86,-,565,.86,.865,2.50,,1.62,.83,2.91,4.05,21.2,,
1.55,.84,1.55,1.47,AMM,Amcom Telco,1.52,+4,7709,1.515,1.52,5.00,f,2.35,.32,3.29,11.76,12.9,,
8.60,6.72,8.38,8.28,AMC,Amcor,8.32,+7,43121,8.28,8.37,37.00,,.92,.96,4.45,34.00,24.5,,
5.39,3.71,5.39,5.295,AMP,AMP,5.32,-,105318,5.30,5.33,26.50,p,.96,1.06,4.98,25.40,20.9,,
.735,.55,.735,.715,AGF,AMP Capital China unt,.73,+.5,2029,.72,.73,2.05,,-,.75,2.81,-16.10,-,,
101.67,100.81,-,-,AYD,Aust Masters YF1,101.31,-,-,101.33,-,-,f,-,-,-,-,-,,
101.09,101.09,-,-,AYH,Aust Masters YF2,101.09,-,-,101.13,-,-,f,-,-,-,-,-,,
.063,.024,.031,.03,ANQ,AnaeCo,.031,+.1,14739,.03,.031,-,,-,-.05,-,-6.20,-,,
.033,.016,-,-,ALT,Analytica,.02,-,-,.02,.022,-,,-,-,-,-.40,-,,
.005,.001,-,-,ALTOA,  opt jun13,.002,-,-,.001,.002,-,,-,-,-,-,-,,
.007,.004,-,-,AYG,Anittel Grp,.004,-,-,.004,.005,-,,-,-,-,-.40,-,,
16.95,12.76,16.95,16.71,ANN,Ansell,16.83,+29,10624,16.42,16.99,35.50,,2.79,2.43,2.11,99.10,17.0,,
.017,.008,.014,.014,ANO,Antaria,.014,+.1,400,.014,.015,-,,-,.01,-,-.40,-,,
.093,.051,.058,.057,ADO,Anteo Diagnostics,.058,-.1,2090,.057,.059,-,,-,.01,-,-.30,-,,
.027,.01,.014,.013,ANP,Antisense Therapeutic,.013,-.2,129086,.013,.014,-,,-,-,-,-.18,-,,
27.63,20.26,26.10,25.97,ANZ,ANZ Banking Grp,26.07,+7,83328,26.06,26.08,145.00,f,1.47,12.22,5.56,213.40,12.2,,
15.42,2.87,4.63,4.51,APE,AP Eagers,4.55,-7,816,4.52,4.61,17.40,f,1.68,1.74,3.82,29.30,15.5,,
.015,.008,-,-,APP,APA Fin Services,.014,-,-,.007,.014,-,,-,.01,-,-.08,-,,
5.87,4.57,5.84,5.76,APA,APA Grp stp,5.84,+5,15730,5.76,5.84,35.00,,.58,1.58,5.99,20.40,28.6,,
.96,.245,.31,.295,APN,APN News & Media,.305,+1,11998,.30,.31,6.50,p,-,-.22,21.31,-41.10,-,,
.195,.125,-,-,APD,APN Prop Grp,.19,-,-,.19,.21,1.25,,1.21,.18,6.58,1.51,12.6,,
12.10,7.70,12.10,11.64,ARP,ARB Corp,11.97,+22,475,11.75,11.98,25.00,f,2.12,1.93,2.09,53.12,22.5,,
