Industrial Market - Daily,,,,,,,,,,,,,,,,,,
XAO 4669.1 at 16:36 14/9/2010  Report at 19:06 Tuesday 14/9/2010. Processed 19:10 Tuesday 14/9/2010.,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio,
3.55,2.61,3.30,3.30,ONT,1300 Smiles Ltd,3.30,-8,133,3.26,3.37,13.7,f,1.53,0.15,4.15,21,15.7,
0.18,0.07,-,-,TQH,3Q Hldgs Ltd,0.075,,-,0.07,0.075,-,,-,-0.07,-,0.84,8.9,
0.05,0.015,0.04,0.04,FCS,4C Sec Solution,0.04,,864,0.039,0.04,-,,-,0.10,-,-0.58,-,
0.275,0.03,-,-,AAY,Aacl Hldgs Ltd,0.058,,-,0.058,0.075,-,,-,-,-,-,-,
0.48,0.365,0.425,0.42,ABP,Abacus Prop stp,0.425,,24226,0.42,0.425,3.9,,0.39,0.58,9.18,1.53,27.8,
1.47,1.21,1.25,1.25,ALR,Aberdeen Leaders,1.25,-3,177,1.25,1.275,9.5,f,1.08,1.31,7.60,10.29,12.1,
2.60,1.43,2.21,2.14,ACR,Acrux Ltd,2.19,,1046,2.17,2.19,-,,-,-,-,29.08,7.5,
0.11,0.027,-,-,ACW,Actinogen Ltd,0.09,,-,0.08,0.115,-,,-,0.03,-,-1.85,-,
0.003,0.001,-,-,ACWO,  opt aug12,0.001,,-,-,0.02,-,,-,-,-,-,-,
0.02,0.002,0.002,0.002,ACU,Acuvax Ltd,0.002,,2900,0.002,0.003,-,,-,-,-,-0.34,-,
0.73,0.30,0.33,0.33,ADA,Adacel Tech,0.33,1,60,0.33,0.335,-,,-,0.19,-,-3.5,-,
0.305,0.145,0.195,0.195,AAU,Adcorp Aust,0.195,0.5,250,0.19,0.20,-,,-,0.08,-,-11.03,-,
3.435,2.293,3.42,3.32,ABC,Adelaide Brighton,3.39,9,30091,3.38,3.40,15.5,f,1.52,1.16,4.57,23.6,14.4,
1.56,1.144,1.545,1.54,AYT,Adelaide Managed unt,1.54,-0.5,2201,1.535,1.54,15.35,,0.14,1.63,9.97,2.11,73.0,
0.118,0.05,0.06,0.06,ADQ,ADG Global Supply,0.06,1,1150,0.056,0.08,-,,-,0.01,-,-1.09,-,
0.013,0.008,-,-,ADQO,  opt mar11,0.008,,-,-,0.01,-,,-,-,-,-,-,
0.016,0.002,-,-,ADL,Admerex Ltd,0.003,,-,0.003,0.004,-,,-,-,-,-0.56,-,
4.19,2.75,3.97,3.97,ADG,Adtrans Grp,3.97,,77,3.97,4.00,23,f,1.60,2.54,5.79,36.7,10.8,
0.019,0.005,0.014,0.013,ASC,Adultshop Com,0.013,-0.1,297,0.013,0.017,-,,-,0.02,-,-0.43,-,
0.008,0.002,-,-,ASCO,  opt dec11,0.005,,-,0.005,0.006,-,,-,-,-,-,-,
0.038,0.016,0.016,0.016,ABV,Adv Braking Tech,0.016,,2000,0.016,0.017,-,,-,-,-,-0.16,-,
0.64,0.33,-,-,AMT,Adv Surg Dsgn & Mnft,0.47,,-,0.35,0.47,-,,-,0.16,-,-1.31,-,
0.125,0.033,-,-,AES,Advanced Energy,0.05,,-,0.04,0.05,-,,-,0.01,-,-0.1,-,
0.093,0.031,-,-,ACE,Advanced Engine,0.035,,-,0.035,0.037,-,,-,-0.03,-,-2.3,-,
0.07,0.03,0.05,0.05,ANM,Advanced Magnesium,0.05,,40,0.05,0.052,-,,-,0.03,-,-1.66,-,
0.90,0.235,0.90,0.87,ASW,Advanced Share,0.87,-2,339,0.87,0.90,3.6,f,1.00,0.11,4.14,3.61,24.1,
0.20,0.055,-,-,AEI,Aeris Environmental,0.19,,-,0.16,0.18,-,,-,0.01,-,-1.93,-,
1.83,1.01,1.83,1.80,AVE,Aevum Ltd,1.805,7,36873,1.805,1.81,5,,3.84,2.02,2.77,19.2,9.4,
0.002,0.001,-,-,AFT,AFT Corp,0.001,,-,0.001,0.002,-,,-,-,-,-,-,
0.047,0.017,0.035,0.029,AGX,Agenix Ltd,0.029,-0.6,16941,0.029,0.03,-,,-,0.01,-,0.54,5.4,
0.01,0.01,-,-,AGXO,  opt jun11,0.01,,-,0.001,0.01,-,,-,-,-,-,-,
15.77,13.42,15.66,15.46,AGK,AGL Energy Ltd,15.54,-12,12008,15.45,15.57,59,,1.34,5.89,3.80,79.3,19.6,
0.175,0.121,0.135,0.13,AGJ,Agricultural Land unt,0.13,-0.5,2200,0.13,0.18,2.02,,1.11,0.37,15.54,2.25,5.8,
2.45,2.00,-,-,AHC,AHC Ltd,2.00,,-,1.50,2.03,-,,-,4.94,-,-0.31,-,
16.50,13.95,-,-,ENY,Aii200energy etf unt,15.18,,-,15.06,15.19,-,,-,-,-,-,-,
5.09,4.18,-,-,FIN,Aii200financials etf unt,4.49,,-,4.58,4.62,-,,-,-,-,-,-,
5.98,4.83,-,-,FIX,Aii200finxareit etf unt,5.23,,-,5.30,5.35,-,,-,-,-,-,-,
3.97,3.21,-,-,IDD,Aii200industrials etf unt,3.43,,-,3.70,3.73,-,,-,-,-,-,-,
5.65,4.60,5.30,5.30,RSR,Aii200res etf unt,5.30,9,10,5.26,5.31,-,,-,-,-,-,-,
4.83,3.90,4.50,4.50,MAM,Aii300metals&Min etf unt,4.50,10,20,4.49,4.65,-,,-,-,-,-,-,
0.22,0.08,0.125,0.125,AGI,Ainsworth Game Tech,0.125,1.5,600,0.11,0.125,-,,-,0.01,-,-1,-,
1.145,0.83,1.04,1.01,AIZ,Air New Zealand,1.025,3,175,0.995,1.025,5.52,,1.12,1.15,5.39,6.17,16.6,
0.11,0.065,-,-,AIG,Aircruising Aust,0.065,,-,-,0.08,-,,-,-0.11,-,-3.63,-,
5.60,1.70,1.85,1.815,AJL,AJ Lucas Grp,1.83,7,2565,1.825,1.865,5.5,,-,1.19,3.01,-11,-,
0.81,0.345,0.495,0.47,ACL,Alchemia Ltd,0.485,-0.5,3129,0.465,0.49,-,,-,0.07,-,-5,-,
47.10,11.50,12.48,12.30,AAI,Alcoa Inc cdi,12.48,48,6,12.10,12.95,11.4,,-,-,0.91,-14.02,-,
2.43,1.95,2.00,1.99,LEP,ALE Prop Grp stp,2.00,,1861,1.99,2.00,24,,-,2.10,12.00,-10.94,-,
5.91,2.25,2.91,2.83,ALS,Alesco Corp,2.90,1,7351,2.90,2.91,7,,-,0.60,2.41,-132.84,-,
0.205,0.01,0.19,0.185,AJX,Alexium Int Grp,0.19,,1245,0.175,0.19,-,,-,0.03,-,-3.54,-,
0.105,0.041,0.06,0.056,AEJ,Alinta Energy Grp stp,0.06,0.2,24846,0.057,0.06,-,,-,-1.13,-,-76.57,-,
0.195,0.019,0.026,0.019,ABQ,Allied Brands Ltd,0.02,-0.7,35733,0.02,0.023,0.5,,-,-0.07,25.00,-18.9,-,
0.005,0.001,-,-,ABQO,  opt dec10,0.001,,-,-,0.001,-,,-,-,-,-,-,
0.36,0.048,0.32,0.31,AEA,Altera Res Ltd,0.32,4,495,0.29,0.32,-,,-,-,-,-3,-,
0.16,0.06,0.10,0.10,AEAO,  opt feb12,0.10,-3,40,0.10,0.12,-,,-,-,-,-,-,
1.15,0.91,1.11,1.10,AIQ,Alternative Invest unt,1.10,-1,178,1.10,1.12,47,,-,1.53,42.73,-2.79,-,
0.365,0.15,-,-,ALU,Altium Ltd,0.15,,-,0.14,0.18,-,,-,0.03,-,-13.61,-,
0.078,0.033,0.054,0.054,AMA,AMA Grp Ltd,0.054,0.5,250,0.05,0.054,-,,-,0.08,-,2.01,2.7,
6.24,4.561,5.90,5.84,AHD,Amalgamated Hldgs,5.88,3,2464,5.85,5.90,37,f,1.79,4.57,6.29,66.4,8.9,
0.63,0.34,0.35,0.35,AMO,Ambertech Ltd,0.35,-4,300,0.35,0.39,3.5,,1.49,0.56,10.00,5.2,6.7,
0.42,0.26,-,-,AMB,Ambition Grp Ltd,0.35,,-,0.35,0.395,-,,-,0.15,-,-10.32,-,
106.00,100.00,-,-,AKS,Amcbf One,106.00,,-,106.00,110.00,-,,-,-,-,-,-,
105.00,103.19,-,-,AKU,Amcbf Thr,105.00,,-,104.00,105.00,-,,-,-,-,-,-,
102.69,100.00,-,-,AKT,Amcbf Two,102.45,,-,100.25,102.45,-,,-,-,-,-,-,
0.72,0.595,0.64,0.63,AMH,Amcil Ltd,0.64,1.5,2242,0.64,0.65,2,f,1.87,0.73,3.13,3.73,17.2,
0.365,0.19,0.345,0.335,AMM,Amcom Telecomm,0.345,1,7029,0.34,0.345,1.4,f,1.95,0.16,4.06,2.73,12.6,
7.04,5.27,6.87,6.79,AMC,Amcor Ltd,6.81,3,29751,6.80,6.83,29.5,,0.54,1.49,4.33,15.8,43.1,
4.03,2.11,4.03,3.98,AEC,Ammtec Ltd,4.03,20,2319,4.01,4.04,17.5,f,1.16,1.11,4.34,20.34,19.8,
1.13,0.675,0.88,0.86,AGF,AMP Capital China unt,0.875,2,2736,0.875,0.88,8.47,,-,0.93,9.68,-1.38,-,
6.97,4.85,5.10,5.05,AMP,AMP Ltd,5.08,3,61225,5.07,5.08,31,p,1.28,0.90,6.10,39.8,12.8,
0.295,0.115,0.145,0.135,ANQ,Anaeco Ltd,0.145,0.5,1090,0.135,0.145,-,,-,-,-,-4.4,-,
0.004,0.001,-,-,ANQOA,  opt may12,0.001,,-,-,0.001,-,,-,-,-,-,-,
0.115,0.019,0.024,0.023,ALT,Analytica Ltd,0.023,-0.1,637,0.023,0.024,-,,-,-,-,-0.31,-,
13.73,9.24,13.60,13.38,ANN,Ansell Ltd,13.47,8,5031,13.36,13.52,30.5,,2.94,2.22,2.26,89.6,15.0,
0.055,0.032,-,-,ANO,Antaria Ltd,0.038,,-,0.038,0.041,-,,-,0.01,-,-5.04,-,
0.105,0.006,0.046,0.045,ADO,Anteo Diagnostics,0.045,,1900,0.045,0.046,-,,-,-,-,-0.62,-,
0.07,0.001,0.031,0.03,ADOO,  opt sep10,0.03,-0.1,2200,0.03,0.034,-,,-,-,-,-,-,
0.025,0.005,-,-,ADOOA,  opt feb11,0.015,,-,0.017,0.022,-,,-,-,-,-,-,
0.20,0.013,0.016,0.016,ANP,Antisense Therapeutic,0.016,-0.1,750,0.016,0.017,-,,-,-,-,-0.59,-,
