Industrial Market - Daily,,,,,,,,,,,,,,,,,,
XAO 4765.9 at 16:47 11/11/2009  Report at 19:05 Wednesday 11/11/2009. Processed 19:23 Wednesday 11/11/2009.,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio,
3.00,2.20,2.70,2.70,ONT,1300 Smiles Ltd,2.70,5,100,2.63,2.70,11.4,f,1.64,0.13,4.22,18.7,14.4,
0.195,0.105,0.17,0.17,TQH,3Q Hldgs Ltd,0.17,-1,322,0.17,0.18,-,,-,-0.10,-,1.07,15.9,
0.09,0.015,-,-,FCS,4C Sec Solution,0.022,,-,0.022,0.023,-,,-,0.03,-,-4.2,-,
0.48,0.147,0.46,0.435,ABP,Abacus Prop stpld,0.455,1.5,103007,0.45,0.46,7.75,,-,0.62,17.03,-11.81,-,
1.44,0.90,-,-,ALR,Aberdeen Leaders,1.34,,-,1.34,1.36,9,f,-,1.47,6.72,-21.34,-,
0.05,0.001,-,-,ACX,ACMA Engineering,0.001,,-,0.015,-,-,,-,-0.01,-,-0.33,-,
2.32,0.38,2.28,2.21,ACR,Acrux Ltd,2.24,-2,4272,2.23,2.24,-,,-,0.09,-,-4.84,-,
0.10,0.017,-,-,ACW,Actinogen Ltd,0.062,,-,0.063,0.08,-,,-,0.05,-,-2.32,-,
0.004,0.001,-,-,ACWO,  opt aug12,0.003,,-,-,-,-,,-,-,-,-,-,
0.05,0.016,0.019,0.019,ACU,Acuvax Ltd,0.019,-0.1,1350,0.019,0.02,-,,-,-,-,-0.43,-,
0.84,0.30,0.59,0.54,ADA,Adacel Tech,0.59,5,410,0.54,0.59,-,,-,0.22,-,8.2,7.2
0.345,0.165,0.285,0.285,AAU,Adcorp Aust,0.285,-1.5,700,0.275,0.295,1,,0.45,0.08,3.51,0.45,63.3
3.01,1.445,2.76,2.69,ABC,Adelaide Brighton,2.71,-4,19138,2.70,2.71,14,f,1.49,1.15,5.17,20.8,13.0
1.76,1.10,-,-,AYT,Adelaide Managed unt,1.315,,-,1.315,1.325,15.47,,0.81,1.78,11.76,12.59,10.4
0.20,0.061,0.10,0.09,ADQ,ADG Global Supply,0.10,1.7,1407,0.097,0.10,-,,-,-,-,-8.68,-
0.03,0.004,0.013,0.013,ADL,Admerex Ltd,0.013,,1005,0.012,0.013,-,,-,0.01,-,-2.68,-
3.25,1.65,3.22,3.22,ADG,Adtrans Grp,3.22,-3,7,3.22,3.70,16,f,1.74,2.37,4.97,27.9,11.5
0.012,0.003,0.008,0.008,ASC,Adultshop Com,0.008,-0.1,204,0.008,0.009,-,,-,0.04,-,-0.28,-
0.003,0.002,0.003,0.003,ASCO,  opt dec11,0.003,0.1,5590,0.002,0.003,-,,-,-,-,-,-
0.038,0.005,0.031,0.03,ABV,Adv Braking Tech,0.031,0.1,2167,0.03,0.031,-,,-,0.01,-,-0.36,-
0.62,0.28,0.58,0.58,AMT,Adv Surg Dsgn & Mnft,0.58,,200,0.58,0.625,-,,-,0.20,-,-2.9,-
0.085,0.02,0.085,0.085,AES,Advanced Energy,0.085,0.5,60,0.07,0.095,-,,-,0.01,-,-0.06,-
0.096,0.031,-,-,ACE,Advanced Engine,0.067,,-,0.056,0.067,-,,-,-0.04,-,-1.9,-
0.124,0.013,0.059,0.057,ANM,Advanced Magnesium,0.057,,426,0.057,0.059,-,,-,0.01,-,-3.07,-
