Industrial Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4229.9 at 2011-09-16T16:38:17. Report at Friday, September 16, 2011. Processed Saturday at 2011-09-17T01:00:07+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
4.25,3.00,-,-,ONT,1300 Smiles,3.50,-,-,-,-,15.50,f,1.56,.24,4.43,24.20,14.5,,
.08,.041,-,-,TQH,3Q Hldgs,.08,-,-,.051,.12,-,,-,-.05,-,1.84,4.3,,
.044,.01,.017,.017,FCS,4C Sec Solution,.017,-,28,.017,.02,-,,-,.09,-,.03,56.7,,
.071,.029,.05,.05,AAY,AACL Hldgs,.05,-.1,15,.02,.05,-,,-,-,-,.22,22.7,,
.725,.008,-,-,AAQ,AAQ Hldgs,.009,-,-,-,-,-,,-,-,-,-.30,-,,
2.45,1.895,2.01,1.955,ABP,Abacus Prop stp,2.01,+7,8096,1.96,2.01,16.50,,.28,2.76,8.21,4.66,43.1,,
1.345,1.00,1.02,1.00,ALR,Aberdeen Leaders,1.02,+2,538,.99,1.02,9.50,f,.34,1.11,9.31,3.24,31.5,,
.55,.45,-,-,AKG,Academies A'asia,.55,-,-,-,-,4.00,f,1.35,.09,7.27,5.40,10.2,,
4.30,1.757,3.65,3.40,ACR,Acrux,3.48,-14,79811,3.40,3.55,-,,-,-,-,34.73,10.0,,
.105,.03,-,-,ACW,Actinogen,.031,-,-,-,-,-,,-,.02,-,-1.66,-,,
.014,.001,-,-,ACWO,  opt aug12,.001,-,-,-,-,-,,-,-,-,-,-,,
.015,.003,-,-,ACWOA,  opt sep15,.003,-,-,-,-,-,,-,-,-,-,-,,
.005,.001,-,-,ACU,Acuvax,.002,-,-,-,-,-,,-,-,-,-.05,-,,
.43,.18,.21,.21,ADA,Adacel Tech,.21,-,14,.21,.22,-,,-,.09,-,-3.60,-,,
.25,.125,-,-,AAU,Adcorp Aust,.165,-,-,.17,.195,2.00,f,1.15,.09,12.12,2.29,7.2,,
.002,.001,-,-,ABN,AdEffective,.001,-,-,-,-,-,,-,-,-,-.02,-,,
3.692,2.22,2.69,2.63,ABC,Adelaide Brighton,2.65,-,26208,2.62,2.66,16.50,f,1.38,1.17,6.23,22.80,11.6,,
.262,.172,.255,.25,AYT,Adelaide Mgd unt,.25,-,2261,.25,.255,5.23,,1.92,.27,20.92,10.03,2.5,,
.09,.05,.06,.06,ADQ,ADG Global Supply,.06,-,2500,.06,.065,-,,-,.04,-,.47,12.8,,
.038,.014,-,-,ABV,Adv Braking Tech,.02,-,-,-,-,-,,-,.01,-,.06,33.3,,
.455,.15,-,-,AMT,Adv Surg Dsgn & Mnft,.15,-,-,-,-,-,,-,.11,-,-9.25,-,,
.065,.029,-,-,AES,Advanced Energy,.051,-,-,-,-,-,,-,.01,-,-.04,-,,
.087,.036,.06,.058,ANM,Advanced Magnesium,.06,-,2622,.058,.064,-,,-,.02,-,-.68,-,,
1.20,.665,.71,.71,ASW,Advanced Share Reg,.71,+3.5,15,.68,.715,3.85,f,1.08,.13,5.42,4.17,17.0,,
.39,.155,.18,.18,AEI,Aeris Environmental,.18,-,400,.18,.205,-,,-,.02,-,-2.16,-,,
.002,.001,-,-,AFT,AFT Corp,.001,-,-,-,-,-,,-,-,-,.03,3.3,,
.043,.012,-,-,AGX,Agenix,.014,-,-,.014,.017,-,,-,-,-,-.40,-,,
16.92,12.50,15.03,14.67,AGK,AGL Energy,14.70,-15,17732,14.65,14.79,60.00,f,2.04,6.95,4.08,122.40,12.0,,
.20,.13,-,-,AGJ,Agricultural Land unt,.135,-,-,.15,.19,2.45,,1.09,.36,18.15,2.68,5.0,,
2.30,1.80,-,-,AHC,AHC,2.10,-,-,2.10,2.30,10.00,,.35,4.95,4.76,3.45,60.9,,
18.26,11.96,-,-,ENY,All 200 Energy etf unt,12.72,-,-,13.09,13.21,-,p,-,-,-,-,-,,
4.87,3.55,-,-,FIN,All 200 Financials etf unt,3.89,-,-,3.96,4.00,-,p,-,-,-,-,-,,
5.54,4.43,-,-,FIX,All 200 Fin-x-A-REIT etf unt,4.43,-,-,4.56,4.60,-,p,-,-,-,-,-,,
3.90,3.00,-,-,IDD,All 200 Industrials etf unt,3.20,-,-,3.30,3.31,-,p,-,-,-,-,-,,
6.42,4.54,-,-,RSR,All 200 Resources etf unt,4.88,-,-,4.96,5.00,-,p,-,-,-,-,-,,
5.58,4.10,4.40,4.30,MAM,All 300 Metals & Mining etf unt,4.40,+9,3,4.41,4.44,-,p,-,-,-,-,-,,
.48,.125,.40,.395,AGI,Ainsworth Game Tech,.395,-.5,1139,.39,.395,-,,-,.09,-,8.00,4.9,,
1.175,.765,.875,.875,AIZ,Air New Zealand,.875,+.5,6,.875,.89,3.90,,1.51,1.03,4.46,5.87,14.9,,
.08,.035,-,-,AIG,Aircruising Aust,.08,-,-,-,-,-,,-,-.16,-,-5.00,-,,
.86,.28,.38,.37,ACL,Alchemia,.37,-.5,1928,.37,.375,-,,-,.01,-,-7.00,-,,
18.99,11.00,-,-,AAI,Alcoa Inc cdi,11.21,-,-,11.21,12.10,9.86,,2.40,-,.88,23.62,47.5,,
2.14,1.72,1.96,1.95,LEP,ALE Prop Grp stp,1.96,+1,1398,1.955,1.96,19.75,,1.65,2.22,10.08,32.49,6.0,,
3.554,1.36,1.44,1.39,ALS,Alesco Corp,1.44,+1.5,2077,1.39,1.445,8.50,f,1.83,.84,5.90,15.56,9.3,,
.195,.06,-,-,AJX,Alexium Int'l,.062,-,-,.063,.065,-,,-,-.01,-,-2.37,-,,
.67,.17,.36,.36,AEB,Algae.Tec,.36,+1,200,.34,.37,-,,-,-,-,-,-,,
.095,.021,-,-,AHZ,Allied Healthcare,.042,-,-,-,-,-,,-,.01,-,-.70,-,,
