Industrial Market - Daily,,,,,,,,,,,,,,,,,,
XAO 4509.4 at 16:38 23/6/2010  Report at 19:05 Wednesday 23/6/2010. Processed 19:26 Wednesday 23/6/2010.,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio,
3.20,2.50,-,-,ONT,1300 Smiles Ltd,3.20,,-,3.15,3.20,12.5,f,1.54,0.08,3.91,19.23,16.6,
0.18,0.095,-,-,TQH,3Q Hldgs Ltd,0.11,,-,0.071,0.10,-,,-,-0.08,-,3.28,3.4,
0.05,0.015,0.025,0.025,FCS,4C Sec Solution,0.025,0.2,60,0.025,0.034,-,,-,0.01,-,-2.77,-,
0.275,0.07,0.12,0.07,AAY,Aacl Hldgs Ltd,0.07,-7,7350,0.045,0.07,-,,-,-,-,-,-,
0.48,0.33,0.415,0.405,ABP,Abacus Prop stp,0.41,,39054,0.41,0.415,5.75,,-,0.60,14.02,-2.32,-,
1.47,1.17,1.29,1.28,ALR,Aberdeen Leaders,1.29,,317,1.26,1.29,9,f,0.85,1.21,6.98,7.67,16.8,
2.60,1.05,1.875,1.84,ACR,Acrux Ltd,1.875,-1.5,1711,1.84,1.875,-,,-,0.06,-,-2.84,-,
0.10,0.027,-,-,ACW,Actinogen Ltd,0.04,,-,0.027,0.04,-,,-,0.04,-,-1.88,-,
0.003,0.001,-,-,ACWO,  opt aug12,0.001,,-,-,-,-,,-,-,-,-,-,
0.035,0.004,0.004,0.004,ACU,Acuvax Ltd,0.004,,180,0.004,0.005,-,,-,-,-,-0.37,-,
0.84,0.32,0.40,0.37,ADA,Adacel Tech,0.37,-3.5,116,0.35,0.455,-,,-,0.21,-,2.7,13.7,
