Industrial Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4309.5 at 2012-08-13T16:50:06. Report at Monday, August 13, 2012. Processed Tuesday at 2012-08-14T01:00:07+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
6.54,3.40,5.80,5.63,ONT,1300 Smiles,5.63,-12,58,5.65,5.75,17.80,f,1.49,.59,3.16,26.60,21.2,,
.08,.052,-,-,TQH,3Q Hldgs,.052,-,-,-,-,-,,-,-.05,-,1.79,2.9,,
.05,.006,-,-,AYI,A1 Invest & Res,.008,-,-,.005,.007,-,,-,.02,-,.03,26.7,,
.051,.02,-,-,AAY,AACL Hldgs,.022,-,-,-,-,-,,-,.01,-,1.65,1.3,,
.017,.003,.003,.003,AAQ,AAQ Hldgs,.003,-,2028,.003,.004,-,,-,-,-,-.21,-,,
2.12,1.78,2.00,1.98,ABP,Abacus Prop stp,2.00,+1,4411,1.995,2.00,16.50,,.15,2.43,8.25,2.52,79.4,,
1.125,.975,1.00,.99,ALR,Aberdeen Leaders,.99,-.5,1127,.99,1.01,9.50,f,.37,1.11,9.60,3.48,28.4,,
.60,.44,-,-,AKG,Academies A'asia,.49,-,-,-,-,4.00,f,1.35,.09,8.16,5.39,9.1,,
4.77,2.59,4.00,3.93,ACR,Acrux,3.93,-2,3102,3.93,3.94,-,,-,.16,-,2.73,144.0,,
.06,.018,-,-,ACW,Actinogen,.035,-,-,-,-,-,,-,.01,-,-2.30,-,,
.005,.001,-,-,ACWOA,  opt sep15,.002,-,-,-,-,-,,-,-,-,-,-,,
.002,.001,-,-,ACU,Acuvax,.001,-,-,-,-,-,,-,-,-,-.03,-,,
.43,.20,.27,.27,ADA,Adacel Tech,.27,-1,23,.27,.34,-,,-,.13,-,.80,33.8,,
.205,.125,.18,.18,AAU,Adcorp Aust,.18,-1,50,.185,.20,2.00,f,1.16,.07,11.11,2.31,7.8,,
.044,.001,-,-,ABN,AdEffective,.01,-,-,-,-,-,,-,-,-,-,-,,
.004,.002,-,-,ABNO,  opt jun14,.004,-,-,.002,.003,-,,-,-,-,-,-,,
3.40,2.45,3.28,3.22,ABC,Adelaide Brighton,3.24,+2,9901,3.22,3.24,16.50,f,1.41,1.22,5.09,23.30,13.9,,
.08,.05,.065,.065,ADQ,ADG Global Supply,.065,-,150,.057,.065,-,,-,.04,-,.65,10.0,,
.026,.013,-,-,ABV,Adv Braking Tech,.019,-,-,-,-,-,,-,.01,-,-.02,-,,
.25,.145,-,-,AMT,Adv Surg Dsgn & Mnft,.145,-,-,-,.145,-,,-,.10,-,-6.28,-,,
.775,.605,-,-,ASW,Advanced Share Reg,.70,-,-,.665,.73,3.70,f,1.01,.14,5.29,3.73,18.8,,
.30,.16,-,-,AEI,Aeris Environmental,.165,-,-,-,-,-,,-,-.02,-,-1.88,-,,
.001,.001,-,-,AFT,AFT Corp,.001,-,-,-,-,-,,-,-,-,.02,5.0,,
.02,.003,.004,.004,AGX,Agenix,.004,-,7120,.003,.005,-,,-,-,-,-.27,-,,
16.01,13.031,15.55,15.27,AGK,AGL Energy,15.32,-8,7184,15.29,15.32,60.00,f,1.58,6.98,3.92,94.90,16.1,,
.19,.125,-,-,AGJ,Agricultural Land unt,.15,-,-,.12,.19,1.49,,-,.33,9.93,-1.01,-,,
2.30,2.00,-,-,AHC,AHC,2.05,-,-,-,-,-,,-,4.92,-,-6.74,-,,
14.60,11.50,-,-,ENY,All 200 Energy etf unt,12.46,-,-,12.43,12.63,-,,-,-,-,-,-,,
4.54,3.89,-,-,FIN,All 200 Financials etf unt,4.52,-,-,4.47,4.54,-,,-,-,-,-,-,,
5.43,4.34,-,-,FIX,All 200 Fin-x-A-REIT etf unt,5.40,-,-,4.90,5.41,-,,-,-,-,-,-,,
3.86,3.11,-,-,IDD,All 200 Industrials etf unt,3.27,-,-,3.26,3.32,-,,-,-,-,-,-,,
5.18,3.51,4.04,4.04,RSR,All 200 Resources etf unt,4.04,+13,861,4.02,4.09,-,,-,-,-,-,-,,
4.57,3.01,-,-,MAM,All 300 Metals & Mining etf unt,3.27,-,-,3.34,3.40,-,,-,-,-,-,-,,
2.36,.315,2.36,2.19,AGI,Ainsworth Game Tech,2.34,+15,5026,2.34,2.36,-,,-,.23,-,21.81,10.7,,
.92,.65,.715,.715,AIZ,Air New Zealand,.715,+1.5,42,.695,.715,3.01,,.54,1.07,4.21,1.62,44.1,,
