Industrial Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4424.4 at 2012-04-03T16:43:21. Report at Tuesday, April 3, 2012. Processed Wednesday at 2012-04-04T01:00:06+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
5.50,3.00,-,-,ONT,1300 Smiles,5.28,-,-,-,-,16.60,f,1.57,.55,3.14,26.01,20.3,,
.08,.041,-,-,TQH,3Q Hldgs,.068,-,-,-,-,-,,-,-.05,-,1.79,3.8,,
.06,.01,-,-,AYI,A1 Invest & Res,.015,-,-,.012,.017,-,,-,.02,-,.03,50.0,,
.066,.02,-,-,AAY,AACL Hldgs,.035,-,-,-,-,-,,-,.01,-,1.65,2.1,,
.017,.005,.006,.006,AAQ,AAQ Hldgs,.006,-.1,5006,.006,.007,-,,-,-,-,-.21,-,,
2.39,1.78,1.985,1.96,ABP,Abacus Prop stp,1.985,-,6188,1.97,1.99,16.50,,.15,2.43,8.31,2.52,78.8,,
1.295,.98,1.08,1.08,ALR,Aberdeen Leaders,1.08,-4.5,173,1.08,1.125,9.50,f,.37,1.07,8.80,3.48,31.0,,
.60,.50,-,-,AKG,Academies A'asia,.60,-,-,.42,.55,4.00,f,1.35,.09,6.67,5.39,11.1,,
4.30,2.59,3.98,3.87,ACR,Acrux,3.95,-1,11135,3.89,3.99,-,,-,.16,-,2.73,144.7,,
.069,.018,-,-,ACW,Actinogen,.023,-,-,-,-,-,,-,.01,-,-2.30,-,,
.01,.001,-,-,ACWO,  opt aug12,.001,-,-,-,-,-,,-,-,-,-,-,,
.015,.001,-,-,ACWOA,  opt sep15,.002,-,-,-,-,-,,-,-,-,-,-,,
.003,.001,-,-,ACU,Acuvax,.001,-,-,-,-,-,,-,-,-,-.03,-,,
.36,.18,.35,.35,ADA,Adacel Tech,.35,-1,266,.35,.36,-,,-,.13,-,.80,43.7,,
.20,.125,.18,.17,AAU,Adcorp Aust,.17,-1,600,.18,.19,2.00,f,1.16,.07,11.76,2.31,7.4,,
.044,.001,.015,.015,ABN,AdEffective,.015,+.1,1302,.015,.016,-,,-,-,-,-,-,,
3.39,2.22,2.99,2.89,ABC,Adelaide Brighton,2.96,+8,28813,2.94,2.98,16.50,f,1.41,1.22,5.57,23.30,12.7,,
.09,.05,-,-,ADQ,ADG Global Supply,.075,-,-,-,-,-,,-,.04,-,.65,11.5,,
.03,.016,-,-,ABV,Adv Braking Tech,.02,-,-,-,-,-,,-,.01,-,-.02,-,,
.30,.15,-,-,AMT,Adv Surg Dsgn & Mnft,.24,-,-,-,-,-,,-,.10,-,-6.28,-,,
.90,.605,-,-,ASW,Advanced Share Reg,.75,-,-,.73,.74,3.85,f,1.15,.13,5.13,4.42,17.0,,
.30,.155,-,-,AEI,Aeris Environmental,.225,-,-,-,-,-,,-,-.02,-,-1.88,-,,
.001,.001,-,-,AFT,AFT Corp,.001,-,-,-,-,-,,-,-,-,.02,5.0,,
.022,.01,.011,.011,AGX,Agenix,.011,-.1,44,.011,.012,-,,-,-,-,-.27,-,,
15.79,12.50,14.92,14.81,AGK,AGL Energy,14.83,-,8432,14.80,14.89,60.00,f,1.58,6.98,4.05,94.90,15.6,,
.20,.13,-,-,AGJ,Agricultural Land unt,.16,-,-,-,-,1.49,,-,.33,9.31,-1.01,-,,
2.30,1.90,-,-,AHC,AHC,2.20,-,-,-,-,10.00,,-,4.92,4.55,-6.74,-,,
18.26,11.87,-,-,ENY,All 200 Energy etf unt,14.19,-,-,14.20,14.50,-,p,-,-,-,-,-,,
4.70,3.55,-,-,FIN,All 200 Financials etf unt,4.27,-,-,4.20,4.23,-,p,-,-,-,-,-,,
5.45,4.34,-,-,FIX,All 200 Fin-x-A-REIT etf unt,5.09,-,-,4.80,5.06,-,p,-,-,-,-,-,,
3.86,3.00,-,-,IDD,All 200 Industrials etf unt,3.85,-,-,3.41,4.15,-,p,-,-,-,-,-,,
6.42,4.33,-,-,RSR,All 200 Resources etf unt,4.66,-,-,4.69,4.73,-,p,-,-,-,-,-,,
5.58,3.75,-,-,MAM,All 300 Metals & Mining etf unt,3.85,-,-,3.52,4.34,-,p,-,-,-,-,-,,
1.78,.225,1.78,1.695,AGI,Ainsworth Game Tech,1.745,+5,6219,1.72,1.75,-,,-,.23,-,21.81,8.0,,
.96,.655,.675,.67,AIZ,Air New Zealand,.675,+1,340,.675,.69,3.01,,.54,1.07,4.46,1.62,41.7,,
.08,.035,-,-,AIG,Aircruising Aust,.079,-,-,-,-,-,,-,-.19,-,-4.88,-,,
1.89,1.005,1.105,1.08,AJL,AJ Lucas Grp,1.095,+1,1317,1.08,1.095,-,,-,.86,-,-9.40,-,,
.86,.25,.535,.51,ACL,Alchemia,.535,+2.5,6618,.525,.535,-,,-,.06,-,-6.40,-,,
18.99,9.00,-,-,AAI,Alcoa Inc cdi,10.08,-,-,8.00,10.09,9.57,,2.47,-,.95,23.62,42.7,,
2.15,1.72,2.03,2.03,LEP,ALE Prop Grp stp,2.03,-,64,2.00,2.03,17.75,,.39,2.14,8.74,6.98,29.1,,
3.300,.995,1.645,1.595,ALS,Alesco Corp,1.635,+3,2026,1.595,1.635,10.00,f,2.13,.83,6.12,21.32,7.7,,
