Industrial Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4363.7 at 2012-02-08T16:38:36. Report at Wednesday, February 8, 2012. Processed Thursday at 2012-02-09T12:20:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
.053,.029,.04,.04,CAJ,Capitol Health,,,.04,,1000,.035,.04,,,,,,.32,12.5,,
.01,.001,,,CAJO,  opt apr12,,,.001,,,,,,,,,,,,,
.355,.16,.17,.17,CAA,Capral,$1,3363,.17,,1,.17,.18,,,,.40,,1.08,15.7,,
.38,.10,.30,.285,CPZ,Car Parking Tech,,,.285,-2,1170,.285,.295,,,,.03,,-1.17,,,
.42,.10,.27,.25,CCF,Carbon Conscious,,,.265,-.5,3593,.25,.265,,,,,,1.62,16.4,,
.018,.006,,,CNN,Cardia Bioplastics,,5138,.009,,,,,,,,.01,,-.38,,,
.005,.001,,,CNNOA,  opt jun12,,,.001,,,,,,,,,,,,,
6.37,4.27,6.12,5.92,CDD,Cardno,,,6.11,-5,22221,6.10,6.14,34.00,p,1.66,.01,5.56,56.29,10.9,,
,,1.20,1.02,CDDR,  rts29febd,,,1.18,,135,1.06,1.09,,,,,,,,,
.15,.085,,,CGR,Careers Multilist,,,.10,,,.015,.12,1.00,f,1.61,.01,10.00,1.61,6.2,,
4.43,3.67,4.10,4.10,CDP,Carindale Prop unt,,7137,4.10,-10,205,4.07,4.19,27.80,,1.00,5.54,6.78,27.69,14.8,,
18.07,14.40,16.00,16.00,CIN,Carlton Invest,25c,2231,16.00,+25,5,15.75,16.20,78.00,f,1.41,19.86,4.88,110.00,14.5,,
2.05,1.917,,,CINPA,  7% cum pf,,2232,2.05,,,,,14.00,,,,6.83,,,,
.13,.046,.051,.049,CWE,Carnegie Wave Energy,,,.051,+.1,8011,.051,.052,,,,,,-1.48,,,
5.40,3.79,5.07,4.93,CRZ,carsales.com,,,5.03,+8,4492,4.88,5.07,19.90,f,1.26,.12,3.96,25.00,20.1,,
.91,.39,.58,.565,CCV,Cash Convert,,6100,.58,+.5,1377,.575,.58,3.50,f,2.08,.23,6.03,7.28,8.0,,
.216,.074,,,CXD,CathRx,,,.074,,,,,,,,.05,,-6.20,,,
.20,.067,.085,.08,CBD,CBD Energy,,7464,.085,+.5,6090,.082,.085,,,,.06,,1.24,6.9,,
.778,.063,.094,.093,CBZ,CBio,,,.093,+.4,930,.089,.093,,,,-.01,,-11.32,,,
.054,.02,,,CCK,CCK Financial,20c,2491,.02,,,,,,,,,,-3.70,,,
5.15,3.07,,,CWP,Cedar Woods Prop,10c,2307,3.37,,,3.31,3.33,23.00,,1.99,2.10,6.82,45.80,7.4,,
.046,.013,.013,.013,CDY,Cellmid,,,.013,,13721,.013,.014,,,,.01,,-.65,,,
.325,.225,,,CLT,Cellnet Grp,,6575,.28,,,,,2.00,f,.76,.43,7.14,1.51,18.5,,
1.265,.45,.45,.45,CAF,Centrepoint Alliance,20c,,.45,,26,.40,.50,,,,.37,,-16.21,,,
1.90,1.655,1.875,1.855,CRF,Centro Retail Aust stp,,,1.86,-2,54119,1.85,1.88,,,,,,,,,
.70,.405,.45,.435,CNI,Centura Capital,20c,,.435,-.5,1075,.435,.455,6.00,p,,.46,13.79,-3.70,,,
.81,.545,.635,.62,CYA,Century Aust,,,.62,-1,832,.62,.63,,,,.81,,1.61,38.5,,
.190,.095,.105,.10,CFU,Ceramic Fuel Cells,,,.105,,11030,.10,.105,,,,.03,,-1.82,,,
.022,.01,.011,.01,CVS,Cervantes Corp,20c,6366,.01,,3435,.01,.011,,,,,,.01,100.0,,
1.91,1.49,1.755,1.735,CFX,CFS Retail Prop unt,,,1.75,+3,124889,1.74,1.75,12.70,,1.52,2.05,7.26,19.35,9.0,,
5.21,3.92,4.55,4.49,CGF,Challenger,,,4.50,+1,26692,4.48,4.53,16.50,,3.30,2.03,3.67,54.50,8.3,,
.58,.43,.51,.50,CDI,Challenger Div Pro stp,,,.505,,3075,.50,.51,4.05,,1.35,.67,8.02,5.48,9.2,,
1.21,.845,1.095,1.075,CIF,Challenger Infra stp,,,1.09,+2,696,1.08,1.09,14.00,,,-1.70,12.84,-.26,,,
3.50,2.761,,,CHR,Chalmers,50c,2225,3.20,,,,,20.00,f,3.01,4.22,6.25,60.11,5.3,,
.60,.285,.36,.35,CMG,Chandler Macleod,20c,,.35,-1,1895,.345,.35,2.00,f,1.45,-.01,5.71,2.90,12.1,,
.019,.01,,,CHP,Chapmans,50c,2224,.01,,,.01,.014,,,,.02,,-.27,,,
2.67,1.575,2.14,2.10,CHC,Charter Hall Grp forus,,,2.10,-3,20123,2.10,2.11,17.60,,1.01,2.21,8.38,17.85,11.8,,
3.71,2.65,3.56,3.55,CQO,Charter Hall Off REIT unt,,,3.56,+1,43747,3.55,3.56,22.00,,.64,3.76,6.18,14.05,25.3,,
3.46,2.73,3.29,3.21,CQR,Charter Hall Ret REIT unt,,,3.24,-2,17609,3.21,3.24,25.80,,.80,3.54,7.96,20.64,15.7,,
.15,.049,,,CHF,Charter Pacific,,2217,.059,,,,,,,,.05,,-3.30,,,
.018,.003,,,CDH,ChongHerr Invest,25c,3312,.01,,,,,,,,.04,,.54,1.9,,
2.60,2.18,2.57,2.56,CNU,Chorus,,,2.57,,4948,2.56,2.57,,,,,,,,,
.59,.465,,,CII,CI Res,25c,,.49,,,.465,.55,1.00,,7.30,.91,2.04,7.30,6.7,,
.675,.40,,,CNB,CIC Aust,40c,6081,.45,,,.51,.53,4.00,f,2.04,.67,8.89,8.18,5.5,,
.78,.41,.50,.50,CIR,Circadian Tech,10c,2233,.50,,39,.50,.54,,,,.47,,-22.20,,,
.80,.425,,,CLS,CL Asset Hldgs,,,.68,,,,,,,,4.27,,-9.20,,,
.033,.012,.03,.03,CYO,Clarity OSS,,,.03,+.4,1199,.03,.034,,,,-.07,,-3.56,,,
.81,.37,.41,.40,CND,Clarius Grp,25c,6014,.41,+1,110,.38,.41,4.00,f,,.42,9.76,-11.90,,,
.185,.07,.085,.082,CSS,Clean Seas Tuna,,,.082,-.1,1335,.08,.083,,,,,,-7.39,,,
.096,.027,.093,.083,CLQ,Clean TeQ Hldgs,,,.093,+.6,7375,.087,.092,,,,.01,,-7.80,,,
.565,.405,.45,.45,CVW,Clearview Wealth,10c,,.45,+1.5,250,.425,.445,1.80,f,1.18,.42,4.00,2.12,21.2,,
1.08,.88,.94,.94,CAM,Clime Capital,,,.94,+.5,352,.93,.94,4.00,f,1.81,1.14,4.26,7.23,13.0,,
.450,.303,.385,.385,CIW,Clime Invest,20c,,.385,,680,.375,.395,1.00,f,4.40,,2.60,4.40,8.8,,
2.31,1.40,2.10,2.05,CUV,Clinuvel Pharmac,,,2.05,-15,126,2.05,2.09,,,,.54,,-37.60,,,
.905,.60,.815,.80,CLO,Clough,,6462,.81,-.5,6470,.76,.82,2.20,p,1.97,.35,2.72,4.33,18.7,,
.39,.265,,,CLV,Clover Corp,20c,2665,.33,,34,.32,.33,1.50,f,1.80,.16,4.55,2.70,12.2,,
1.846,.215,.28,.275,CMV,CMA Corp,,,.28,+.5,4525,.28,.295,,,,-.01,,-13.20,,,
1.80,.84,1.80,1.75,CMI,CMI,50c,2407,1.75,-4,424,1.705,1.75,,,,1.69,,39.46,4.4,,
.28,.125,.155,.155,COZ,CO2 Grp,25c,,.155,,239,.15,.16,,,,.06,,.52,29.8,,
12.47,10.04,11.63,11.53,CCL,Coca-Cola Amatil,,2202,11.55,-2,26241,11.55,11.58,50.00,f,1.16,1.56,4.33,58.00,19.9,,
85.00,45.11,63.45,61.69,COH,Cochlear,10c,3608,62.52,,4370,62.16,62.70,240.00,p,.53,,3.84,128.00,48.8,,
1.515,.995,1.455,1.45,CDA,Codan,,,1.455,+2.5,176,1.44,1.455,9.00,f,1.48,.03,6.19,13.30,10.9,,
.998,.365,.585,.575,COF,Coffey Int'l,,2262,.58,,1127,.58,.585,,,,-.23,,-57.00,,,
.28,.15,.26,.26,CGS,CogState,,,.26,,232,.23,.25,,,,.07,,-1.27,,,
.83,.37,.495,.465,CKA,Cokal,20c,,.48,+5,17120,.475,.48,,,,,,-1.39,,,
.82,.615,.805,.80,CLH,Collection House,20c,2649,.80,+.5,259,.79,.80,6.20,f,1.68,.86,7.75,10.40,7.7,,
2.48,1.13,1.43,1.41,CKF,Collins Foods,,,1.425,+.5,1120,1.415,1.425,,,,-.73,,2.06,69.2,,
.77,.60,.72,.705,CKL,Colorpak,,,.705,-1.5,212,.68,.705,3.25,f,4.11,.16,4.61,13.37,5.3,,
1.01,.81,.985,.97,CPA,C'wlth Prop Office ord unt,20c,2564,.975,-.5,61259,.975,.98,5.50,,1.59,1.11,5.64,8.73,11.2,,
55.77,42.30,50.85,50.20,CBA,C'wlth Bank  of Aust,,2195,50.32,-19,47573,50.32,50.33,320.00,f,1.23,16.82,6.36,395.10,12.7,,
.80,.008,,,COJ,CommStrat,20c,,.60,,,,,,,,-29.95,,14.00,4.3,,
.04,.015,,,COM,ComOps,20c,2014,.023,,,,,,,,.01,,.31,7.4,,
.16,.073,.08,.08,CMP,Compumedics,20c,3536,.08,+.4,200,.08,.099,,,,.05,,.05,160.0,,
9.82,6.55,8.09,7.91,CPU,Computershare,,2277,8.05,+15,32087,8.04,8.08,28.00,p,1.58,-.01,3.48,44.26,18.2,,
.062,.015,.041,.039,CGP,Consegna Grp,,,.04,+.3,21746,.039,.04,,,,,,-.38,,,
.046,.02,,,CGI,Consolidated Global,,,.022,,,,,,,,,,-.36,,,
3.12,2.10,2.72,2.68,CMJ,Consolidated Media,,,2.71,+1,473,2.65,2.72,16.50,,1.08,.59,6.09,17.83,15.2,,
1.01,.695,1.01,.96,CCQ,Contango Capital,,,1.01,+5,223,1.01,1.05,5.50,f,,.92,5.45,-16.50,,,
1.395,.815,1.03,1.02,CTN,Contango Microcap,,,1.025,+.5,716,1.025,1.03,7.80,,,1.22,7.61,-20.30,,,
.85,.585,,,COT,Continuation Invest,,,.585,,,.515,.645,25.00,f,,.72,42.74,-19.60,,,
.082,.048,,,CNR,Coonawarra Aust unt,,7367,.05,,,,,,,,,,-8.47,,,
.357,.051,,,CBB,CordLife,,,.075,,,,,,,,.07,,-25.16,,,
.225,.02,.024,.021,CKK,Coretrack,,,.022,-.3,38537,.021,.022,,,,.09,,-2.70,,,
.12,.001,,,CKKOA,  opt nov12,,,.001,,,,,,,,,,,,,
2.16,1.60,1.98,1.96,CTD,Corporate Travel,,,1.96,,20,1.915,2.00,5.00,f,2.70,.42,2.55,13.50,14.5,,
.072,.016,,,COO,Corum Grp,20c,7993,.063,,,.061,.065,,,,-.03,,.72,8.8,,
.056,.011,,,CXY,Cougar Energy,,,.016,,,,,,,,.01,,-3.47,,,
1.48,1.145,,,CUP,Countplus,,,1.30,,,1.27,1.30,8.00,f,1.65,-.01,6.15,13.20,9.8,,
3.95,3.071,,,CTY,Country Road,50c,2296,3.20,,,,,18.57,f,1.42,1.16,5.80,26.38,12.1,,
2.59,1.744,,,CYG,Coventry Grp,50c,2308,2.41,,,2.41,2.50,17.00,f,,3.38,7.05,-43.40,,,
.695,.43,.51,.51,CGO,CPT Global,20c,2502,.51,-1,94,.49,.51,2.50,f,1.15,.16,4.90,2.87,17.8,,
6.37,3.56,5.19,5.12,CCP,Credit Corp Grp,,2287,5.19,+2,1090,5.17,5.19,23.00,f,2.04,2.29,4.43,46.90,11.1,,
1.02,.95,,,CSW,Credit Suisse PL100 unt,,,.97,,,,,1.18,,,1.03,1.22,-4.64,,,
.795,.60,.705,.695,CMW,Cromwell Property stp,20c,6994,.70,-.5,4628,.695,.70,7.00,,1.37,.73,10.00,9.60,7.3,,
9.20,7.45,8.38,8.23,CWN,Crown,,,8.35,+1,21052,8.30,8.36,37.00,p,1.20,3.14,4.43,44.29,18.9,,
.24,.002,,,CUG,Crucible Gold,20c,,.175,,,.17,.175,,,,,,-.04,,,
.20,.084,,,CTE,Cryosite,20c,2009,.13,,,,,,,,.10,,.70,18.6,,
1.015,.94,,,CSJ,CS GP100 Aust Tr unt,,,.98,,,.96,.97,3.21,p,.66,1.05,3.28,2.11,46.4,,
.95,.90,,,CSU,CS100 Emrg Mkt Infr unt,,,.95,,,.95,.96,1.19,,,.95,1.25,-.71,,,
1.462,.505,.60,.585,CSV,CSG,,,.60,+2,32607,.595,.60,5.50,f,2.84,,9.17,15.64,3.8,,
37.87,26.12,30.51,29.71,CSL,CSL,,2288,30.44,+64,24452,30.40,30.44,80.00,p,2.18,5.20,2.63,174.01,17.5,,
3.57,1.16,2.01,1.96,CSR,CSR,,2289,1.98,-2,32595,1.975,1.985,11.30,f,9.05,2.32,5.71,102.30,1.9,,
1.40,1.05,,,CLX,CTI Logistics,50c,7053,1.32,,23,1.25,1.31,6.00,f,2.10,.65,4.55,12.61,10.5,,
1.75,.68,.86,.83,CUS,Customers,50c,2643,.84,+1.5,190,.83,.85,5.00,,2.78,.07,5.95,13.92,6.0,,
.925,.80,,,CVC,CVC,20c,2302,.88,,,,,5.00,f,1.57,1.26,5.68,7.86,11.2,,
.022,.005,,,CJT,CVC Prop Fund unt,,,.01,,,,,,,,.02,,-.04,,,
.075,.028,,,CYC,Cyclopharm,,,.04,,300,.04,.05,,,,.06,,-.20,,,
1.638,1.073,1.34,1.31,DTL,Data#3,1c,6354,1.34,+2,1011,1.33,1.34,7.70,f,1.26,.17,5.75,9.74,13.8,,
.049,.023,.025,.024,DDT,DataDot Tech,,,.024,-.1,7920,.024,.026,,,,.01,,-.12,,,
.90,.25,,,DTG,Daton Grp,,,.27,,,,,,,,,,.02,1350.0,,
4.86,2.28,2.56,2.51,DJS,David Jones,30c,3600,2.54,+3,21288,2.53,2.54,28.00,f,1.18,1.36,11.02,33.00,7.7,,
3.810,1.707,2.68,2.50,DCG,Decmil Grp,,,2.60,+10,5408,2.60,2.64,6.00,f,3.16,.53,2.31,18.93,13.7,,
.022,.006,,,DLC,Delecta,20c,,.009,,,,,,,,.02,,-.11,,,
.64,.38,,,DGH,Desane Grp Hldgs,,2324,.445,,,.39,.445,1.00,,,.79,2.25,-.01,,,
1.26,.715,.745,.745,DVN,Devine,1c,2339,.745,-1.5,92,.745,.755,8.00,f,1.60,2.15,10.74,12.80,5.8,,
.925,.735,.915,.895,DXS,DEXUS Prop Grp stp,,,.895,,221472,.89,.905,5.26,,2.17,1.01,5.88,11.44,7.8,,
.35,.18,,,DDR,Dicker Data,,,.33,,,.34,.38,,f,,,,,,,
3.52,3.36,3.52,3.48,DGA,Digga Min Fund etf unt,,,3.52,+4,97,3.49,3.52,,,,,,,,,
.026,.013,,,DIG,Digital Perf Grp,20c,,.024,,,.015,.024,,,,,,.13,18.5,,
.295,.07,,,DGX,Diploma Grp,,,.09,,,.076,.085,,,,.18,,-.26,,,
.08,.031,,,DVA,Diversa,20c,,.037,,,.027,.045,,,,.05,,-4.90,,,
3.04,2.15,2.50,2.48,DUI,Diversified United Inv,50c,2334,2.48,-2,242,2.48,2.50,13.00,f,.98,2.67,5.24,12.80,19.4,,
4.24,3.02,3.69,3.60,DJW,Djerriwarrh Invest,,3150,3.63,-2,1128,3.62,3.63,26.00,f,.97,3.15,7.16,25.32,14.3,,
.385,.175,.38,.38,DMX,Dolomatrix Int'l,,4832,.38,-.5,1617,.38,.385,2.00,f,1.46,.14,5.26,2.93,13.0,,
8.35,5.25,7.70,7.65,DMP,Domino's Pizza,,,7.70,+6,35,7.65,7.85,21.90,f,1.43,.71,2.84,31.30,24.6,,
4.16,2.71,3.75,3.62,DOW,Downer EDI,50c,3965,3.68,-8,57508,3.65,3.80,,,,1.99,,-7.62,,,
.56,.021,.56,.505,DRG,Draig Res,,,.54,+3.5,19631,.53,.54,,,,,,-.43,,,
.335,.015,.335,.30,DRGO,  opt apr12,,,.335,+3.5,233,.25,.335,,,,,,,,,
.06,.001,,,DMY,Dromana Estate,,3546,.02,,,.01,.018,,,,-.02,,-.40,,,
.39,.07,,,DSQ,DSQ Hldgs,,,.30,,,,,,,,.02,,-.64,,,
1.87,1.443,1.83,1.81,DUE,DUET Grp forus,,,1.82,+.5,103815,1.815,1.83,18.00,,.78,1.84,9.89,13.98,13.0,,
3.16,2.26,2.93,2.88,DLX,DuluxGroup,,,2.89,-3,6559,2.88,2.91,15.00,f,1.71,.14,5.19,25.70,11.2,,
1.600,1.14,1.39,1.39,DWS,DWS,,,1.39,,303,1.37,1.39,11.00,f,1.18,.23,7.91,13.00,10.7,,
.85,.225,.235,.23,DYE,Dyesol,,,.23,,473,.23,.235,,,,.03,,-11.92,,,
.25,.12,,,EAL,E & A,,,.16,,,,,,,,-.02,,1.69,9.5,,
.051,.013,.02,.02,EMS,Eastland Medical,,9338,.02,,565,.018,.02,,,,.01,,-1.00,,,
.008,.006,,,EMSOA,  opt dec12,,,.006,,,,,,,,,,,,,
.08,.033,,,EBT,eBet,,3429,.04,,,.038,.048,,,,.01,,-2.71,,,
4.52,3.43,3.70,3.63,EGP,Echo Entertainment,,,3.69,+3,28625,3.64,3.69,,,,,,,,,
.07,.005,.018,.014,ECQ,ECO Quest,,,.014,-.2,14570,.014,.016,,,,.01,,-2.52,,,
.015,.001,,,ECS,ECSI,,8606,.006,,,,,,,,,,-.48,,,
.86,.20,.265,.26,EFT,EFTEL,,,.26,-.5,176,.26,.28,,,,-.20,,.40,65.0,,
.012,.002,,,EIM,EL Corp,20c,,.005,,,,,,,,,,-.37,,,
.625,.20,.245,.235,ELD,Elders,20c,,.24,,75418,.235,.245,,,,.55,,-87.20,,,
1.35,.505,,,EOS,Electro Optic Sys,20c,2011,.59,,,.57,.59,,,,.23,,4.09,14.4,,
.024,.009,,,EMM,Electrometals Tech,,4207,.009,,,.009,.012,,,,.01,,-.98,,,
.24,.11,.19,.185,ELX,Ellex Medical Lasers,,7729,.19,,474,.17,.195,,,,.19,,-.80,,,
7.65,5.111,,,EMB,Embelton,50c,2348,7.65,,,,,27.50,f,2.58,4.78,3.59,71.00,10.8,,
1.27,.88,1.075,1.045,EHL,Emeco Hldgs,,,1.05,+1,10937,1.05,1.06,5.00,f,1.62,.68,4.76,8.10,13.0,,
1.045,.76,.81,.81,ELI,Emerging Leaders,,,.81,,106,.81,.83,8.25,f,1.46,.91,10.19,12.02,6.7,,
.37,.18,.30,.30,EPD,Empired,,,.30,,798,.30,.32,,,,.05,,.44,68.2,,
.072,.019,,,ENB,Eneabba Gas,,,.035,,,,,,,,.05,,-4.31,,,
.04,.005,,,ENBOB,  opt jun12,,,.012,,,,,,,,,,,,,
.01,.002,,,ENBOC,  opt jun13,,,.002,,,,,,,,,,,,,
1.75,1.13,1.70,1.70,EAX,Energy Action,,,1.70,,158,1.68,1.70,,,,,,,,,
2.86,2.30,2.41,2.41,ENE,Energy Developments,25c,2351,2.41,,1,2.41,2.43,,,,1.63,,-18.40,,,
.13,.10,,,EOL,Energy One,,,.10,,,,,,,,.25,,-4.37,,,
.041,.029,,,EGY,Energy Tech,,,.031,,,,,,,,.03,,-.28,,,
.280,.027,.052,.046,EVE,Energy Ventures,,,.05,-.4,9388,.04,.048,,,,.04,,6.50,.8,,
.037,.012,.015,.014,ERJ,Enerji,25c,,.014,,14350,.014,.015,,,,,,.26,5.4,,
.018,.002,,,ERJO,  opt dec16,,,.002,,,,,,,,,,,,,
.011,.003,,,ERJOA,  opt jun15,,,.004,,,,,,,,,,,,,
1.867,.71,.95,.95,EGN,Engenco,,,.95,+1,10,.94,.95,,,,1.10,,6.80,14.0,,
.007,.001,.001,.001,ESN,Entellect,,,.001,,47,.001,.002,,,,.01,,-1.30,,,
.034,.004,.006,.005,ESI,ENV Clean Tech,20c,2358,.005,-.1,10100,.005,.006,,,,,,-.38,,,
.018,.001,,,ESIO,  opt jan14,,,.003,,,,,,,,,,,,,
.79,.555,.78,.77,ENV,Envestra,,6321,.77,,14999,.77,.78,5.65,,.57,-.04,7.34,3.20,24.1,,
.053,.02,.038,.038,EVM,EnviroMission,,4696,.038,+.1,500,.037,.04,,,,-.01,,-.50,,,
.096,.034,,,EGL,Environment Grp,20c,3398,.05,,,.05,.055,,,,.05,,-.97,,,
.21,.10,,,EPY,E-Pay Asia,$2,,.175,,,,,,,,.28,,2.46,7.1,,
.25,.15,,,EQF,Equities & Freeholds,,,.185,,,,,,,,.04,,-1.60,,,
17.30,11.50,13.78,13.78,EQT,Equity Trustees,$1.50,2355,13.78,,15,13.53,13.78,100.00,f,.97,1.45,7.26,97.01,14.2,,
1.80,1.245,1.50,1.50,EPW,ERM Power,,,1.50,,150,1.45,1.55,3.50,f,3.35,.96,2.33,11.72,12.8,,
.544,.29,,,ESV,eServGlobal,20c,2512,.29,,,.27,.285,,,,.41,,19.80,1.5,,
44.85,26.30,31.29,31.08,ETPMAG,ETFS Physical Silver,,,31.22,+54,41,31.11,31.23,,,,,,,,,
83.68,58.80,,,ETPMPD,ETFS Physical Palladium,,,64.51,,,60.00,70.00,,,,,,,,,
156.88,119.50,,,ETPMPM,ETFS Physical PM Basket,,,128.22,,,125.00,130.00,,,,,,,,,
185.00,133.33,151.66,151.66,ETPMPT,ETFS Physical Platinum,,,151.66,+28,,140.00,165.00,,,,,,,,,
1.97,1.385,1.95,1.93,EPX,Ethane Pipeline stp,,,1.935,,361,1.93,1.95,15.78,,.69,.57,8.16,10.90,17.8,,
.07,.05,,,EBG,Eumundi Grp,20c,2343,.06,,,.056,.064,,,,.12,,1.53,3.9,,
.105,.036,,,EGH,Eureka Gold Hldgs,,,.065,,,.051,.062,,,,-.10,,-2.97,,,
2.34,1.11,1.24,1.21,EZL,Euroz,,7196,1.24,+4,198,1.24,1.245,16.50,f,1.17,,13.31,19.38,6.4,,
1.50,.40,.48,.45,EZLO,  opt mar14,,7288,.45,-3,2,.45,.50,,,,,,,,,
.085,.028,.035,.035,EVZ,EVZ,50c,,.035,,500,.031,.035,,,,.04,,.10,35.0,,
.30,.048,,,EXA,Excela,,,.09,,,,,,,,.13,,-8.00,,,
16.30,15.306,,,ETSALA,ETS Alcoa,,,15.33,,,9.85,,,,,,,,,,
435.00,296.72,,,ETSAPL,ETS Apple,,,424.46,,,432.04,,,,,,,,,,
29.45,27.299,,,ETSATT,ETS AT&T,,,27.48,,,27.73,,,,,,,,,,
48.78,44.451,,,ETSAXP,ETS American Express,,,44.53,,,48.08,,,,,,,,,,
11.68,5.306,,,ETSBAC,ETS Bank of America,,,6.93,,,7.23,,,,,,,,,,
62.39,59.00,,,ETSBOE,ETS Boeing,,,62.39,,,69.38,,,,,,,,,,
76.60,64.40,,,ETSBRK,ETS Berkshire Hathaway,,,74.47,,,73.67,,,,,,,,,,
104.47,77.52,,,ETSCAT,ETS Caterpillar,,,98.23,,,105.00,,,,,,,,,,
41.33,4.17,31.00,31.00,ETSCIT,ETS Citigroup,,,31.00,+260,2,30.51,,,,,,,,,,
67.24,61.372,,,ETSCOC,ETS Coca-Cola,,,67.24,,,63.25,,,,,,,,,,
18.13,13.956,,,ETSCSC,ETS Cisco Systems,,,18.13,,,18.60,,,,,,,,,,
99.84,89.853,,,ETSCVX,ETS Chevron,,,96.09,,,98.56,,,,,,,,,,
40.64,32.06,,,ETSDIS,ETS Walt Disney,,,34.86,,,37.79,,,,,,,,,,
51.95,41.762,,,ETSDUP,ETS Du Pont,,,41.93,,,47.61,,,,,,,,,,
18.95,14.849,,,ETSGEL,ETS General Electric,,,15.83,,,17.68,,,,,,,,,,
637.53,473.73,,,ETSGOO,ETS Google,,,637.53,,,559.32,,,,,,,,,,
41.71,29.365,,,ETSHDP,ETS Home Depot,,,41.71,,,41.94,,,,,,,,,,
33.58,32.321,,,ETSHPQ,ETS Hewlett-Packard,,,32.42,,,26.70,,,,,,,,,,
187.27,153.20,,,ETSIBM,ETS IBM,,,187.27,,,178.42,,,,,,,,,,
24.18,19.42,,,ETSINT,ETS Intel,,,24.18,,,24.55,,,,,,,,,,
63.70,59.18,,,ETSJNJ,ETS Johnson & Johnson,,,63.70,,,60.22,,,,,,,,,,
41.28,30.255,,,ETSJPM,ETS JPMorgan Chase,,,30.36,,,34.94,,,,,,,,,,
33.33,32.968,,,ETSKFT,ETS Kraft,,,33.33,,,35.53,,,,,,,,,,
95.91,73.65,,,ETSMCD,ETS McDonalds,,,95.91,,,93.10,,,,,,,,,,
90.80,75.446,,,ETSMMM,ETS 3M,,,75.90,,,81.08,,,,,,,,,,
36.53,32.296,,,ETSMRK,ETS Merck & Co,,,36.53,,,35.63,,,,,,,,,,
28.40,23.33,,,ETSMSF,ETS Microsoft,,,28.40,,,27.97,,,,,,,,,,
32.00,26.33,,,ETSORC,ETS Oracle,,,26.42,,,26.66,,,,,,,,,,
21.15,16.98,,,ETSPFE,ETS Pfizer,,,21.15,,,19.42,,,,,,,,,,
57.56,57.127,,,ETSPGB,ETS Procter & Gamble,,,57.56,,,58.76,,,,,,,,,,
49.51,49.346,,,ETSTRV,ETS Traveler,,,49.51,,,55.12,,,,,,,,,,
84.10,71.089,,,ETSUTX,ETS United Technologies,,,78.08,,,74.06,,,,,,,,,,
34.53,33.206,,,ETSVZC,ETS Verizon Comms,,,34.53,,,34.96,,,,,,,,,,
55.16,47.846,,,ETSWMT,ETS Wal-Mart,,,54.90,,,56.92,,,,,,,,,,
81.81,67.875,,,ETSXOM,ETS Exxon Mobil,,,81.81,,,79.63,,,,,,,,,,
.06,.037,,,EPL,Eyecare Partners,20c,,.039,,,,,,,,,,.60,6.5,,
.57,.255,,,EZA,Ezeatm,,,.47,,,.47,.52,,,,,,,,,
.16,.05,,,FAC,Facilitate Digital,,,.12,,,,,,,,.01,,-.42,,,
1.46,.675,.785,.765,FXJ,Fairfax Media,50c,2400,.775,+1,57650,.77,.775,3.00,f,,-.35,3.87,-17.00,,,
2.47,1.70,,,FAN,Fantastic Hldgs,20c,3744,2.08,,,,,11.00,f,1.72,.89,5.29,18.95,11.0,,
.20,.051,,,FRM,Farm Pride Foods,50c,6331,.14,,,.06,.14,,,,.41,,-.42,,,
.11,.025,,,FWA,FarmWorks Aust,,,.033,,,.033,.037,,,,.09,,-2.42,,,
.036,.003,.018,.017,FER,Fermiscan Hldgs,20c,,.018,+.1,30405,.017,.018,,,,,,-.37,,,
4.50,3.00,,,FFI,FFI Hldgs,50c,2374,3.29,,,,,25.00,f,1.45,2.95,7.60,36.20,9.1,,
1.66,1.02,,,FPS,Fiducian Portfolio,20c,2516,1.05,,,,,10.00,f,1.38,.36,9.52,13.78,7.6,,
1.18,.795,.96,.95,FRI,Finbar Grp,25c,3022,.96,+1,300,.94,.96,8.50,f,1.53,.82,8.85,12.98,7.4,,
.06,.025,.038,.038,FFF,Firstfolio,,,.038,-.3,1000,.038,.041,,,,-.07,,.85,4.5,,
.495,.25,.315,.315,FPA,Fisher & Paykel App,,9836,.315,,50,.315,.325,,,,,,2.19,14.4,,
2.41,1.64,1.64,1.64,FPH,Fisher & Paykel Health,,9837,1.64,,5,1.61,1.64,9.46,,.97,.44,5.77,9.22,17.8,,
.905,.43,.65,.64,FKP,FKP Prop Grp stp,,6722,.65,+1,13497,.64,.655,3.00,,2.34,1.25,4.62,7.01,9.3,,
.16,.08,,,FGI,Flat Glass Ind,,,.088,,,,,,,,.35,,-.57,,,
14.00,9.53,12.38,12.05,FWD,Fleetwood Corp,,2399,12.16,+11,1220,12.10,12.20,73.00,f,1.23,3.52,6.00,90.00,13.5,,
