Industrial Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4316.3 at 2012-05-15T16:42:48. Report at Tuesday, May 15, 2012. Processed Thursday at 2012-05-17T09:10:10+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
5.50,3.00,5.10,5.10,ONT,1300 Smiles,5.10,-5,50,5.12,5.17,16.60,f,1.57,.55,3.25,26.01,19.6,,
.08,.041,-,-,TQH,3Q Hldgs,.068,-,-,.08,.15,-,,-,-.05,-,1.79,3.8,,
.06,.007,.007,.007,AYI,A1 Invest & Res,.007,-,2000,.006,.009,-,,-,.02,-,.03,23.3,,
.066,.02,.026,.026,AAY,AACL Hldgs,.026,-.3,500,.025,.026,-,,-,.01,-,1.65,1.6,,
.017,.004,.005,.005,AAQ,AAQ Hldgs,.005,-,6189,.004,.005,-,,-,-,-,-.21,-,,
2.34,1.78,1.995,1.98,ABP,Abacus Prop stp,1.985,+.5,5567,1.985,2.00,16.50,,.15,2.43,8.31,2.52,78.8,,
1.255,.98,1.065,1.05,ALR,Aberdeen Leaders,1.05,-1.5,205,1.05,1.06,9.50,f,.37,1.10,9.05,3.48,30.2,,
.60,.44,-,-,AKG,Academies A'asia,.46,-,-,.455,.70,4.00,f,1.35,.09,8.70,5.39,8.5,,
4.30,2.59,4.18,4.13,ACR,Acrux,4.17,+1,8946,4.12,4.18,-,,-,.16,-,2.73,152.7,,
.06,.018,.026,.026,ACW,Actinogen,.026,+.1,800,.027,.04,-,,-,.01,-,-2.30,-,,
.01,.001,-,-,ACWO,  opt aug12,.001,-,-,-,-,-,,-,-,-,-,-,,
.015,.001,-,-,ACWOA,  opt sep15,.001,-,-,-,-,-,,-,-,-,-,-,,
.002,.001,-,-,ACU,Acuvax,.001,-,-,-,-,-,,-,-,-,-.03,-,,
.41,.18,.40,.40,ADA,Adacel Tech,.40,-1,525,.395,.41,-,,-,.13,-,.80,50.0,,
.205,.125,.19,.19,AAU,Adcorp Aust,.19,-,150,.185,.22,2.00,f,1.16,.07,10.53,2.31,8.2,,
.044,.001,-,-,ABN,AdEffective,.01,-,-,-,-,-,,-,-,-,-,-,,
.003,.002,.003,.003,ABNO,  opt jun14,.003,-,10909,.002,.003,-,,-,-,-,-,-,,
3.27,2.22,3.08,2.98,ABC,Adelaide Brighton,3.01,-9,13004,2.98,3.05,16.50,f,1.41,1.22,5.48,23.30,12.9,,
.09,.05,-,-,ADQ,ADG Global Supply,.07,-,-,.064,.068,-,,-,.04,-,.65,10.8,,
.027,.016,.019,.019,ABV,Adv Braking Tech,.019,-,500,.02,.022,-,,-,.01,-,-.02,-,,
.30,.145,.16,.145,AMT,Adv Surg Dsgn & Mnft,.145,-3,97,.16,.18,-,,-,.10,-,-6.28,-,,
.90,.605,.72,.69,ASW,Advanced Share Reg,.72,+3,60,.69,.72,3.85,f,1.15,.13,5.35,4.42,16.3,,
.30,.155,-,-,AEI,Aeris Environmental,.20,-,-,.20,.21,-,,-,-.02,-,-1.88,-,,
.001,.001,-,-,AFT,AFT Corp,.001,-,-,-,-,-,,-,-,-,.02,5.0,,
.02,.006,.007,.006,AGX,Agenix,.006,-.2,31223,.006,.008,-,,-,-,-,-.27,-,,
15.79,12.50,14.93,14.58,AGK,AGL Energy,14.87,+24,20219,14.63,14.95,60.00,f,1.58,6.98,4.03,94.90,15.7,,
.20,.13,-,-,AGJ,Agricultural Land unt,.14,-,-,-,-,1.49,,-,.33,10.64,-1.01,-,,
2.30,1.90,-,-,AHC,AHC,2.20,-,-,2.20,2.29,10.00,,-,4.92,4.55,-6.74,-,,
16.78,11.87,-,-,ENY,All 200 Energy etf unt,13.32,-,-,12.96,13.50,-,p,-,-,-,-,-,,
